player,market,bookmaker,side,line,price,home_team,away_team,game_id,commence_time
Derrick White,player_assists,Underdog,Over,4.5,-137,Minnesota Timberwolves,Boston Celtics,a480ee72fa8d5276d08ce1f84356058f,2025-01-03T00:30:00Z
Derrick White,player_assists,Underdog,Under,4.5,-137,Minnesota Timberwolves,Boston Celtics,a480ee72fa8d5276d08ce1f84356058f,2025-01-03T00:30:00Z
Naz Reid,player_assists,Underdog,Over,1.5,-137,Minnesota Timberwolves,Boston Celtics,a480ee72fa8d5276d08ce1f84356058f,2025-01-03T00:30:00Z
Naz Reid,player_assists,Underdog,Under,1.5,-137,Minnesota Timberwolves,Boston Celtics,a480ee72fa8d5276d08ce1f84356058f,2025-01-03T00:30:00Z
Josh Minott,player_assists,Underdog,Over,0.5,-137,Minnesota Timberwolves,Boston Celtics,a480ee72fa8d5276d08ce1f84356058f,2025-01-03T00:30:00Z
Josh Minott,player_assists,Underdog,Under,0.5,-137,Minnesota Timberwolves,Boston Celtics,a480ee72fa8d5276d08ce1f84356058f,2025-01-03T00:30:00Z
Neemias Queta,player_assists,Underdog,Over,0.5,-137,Minnesota Timberwolves,Boston Celtics,a480ee72fa8d5276d08ce1f84356058f,2025-01-03T00:30:00Z
Neemias Queta,player_assists,Underdog,Under,0.5,-137,Minnesota Timberwolves,Boston Celtics,a480ee72fa8d5276d08ce1f84356058f,2025-01-03T00:30:00Z
Anthony Edwards,player_points,Underdog,Over,25.5,-137,Minnesota Timberwolves,Boston Celtics,a480ee72fa8d5276d08ce1f84356058f,2025-01-03T00:30:00Z
Anthony Edwards,player_points,Underdog,Under,25.5,-137,Minnesota Timberwolves,Boston Celtics,a480ee72fa8d5276d08ce1f84356058f,2025-01-03T00:30:00Z
Jayson Tatum,player_points,Underdog,Over,30.5,-137,Minnesota Timberwolves,Boston Celtics,a480ee72fa8d5276d08ce1f84356058f,2025-01-03T00:30:00Z
Jayson Tatum,player_points,Underdog,Under,30.5,-137,Minnesota Timberwolves,Boston Celtics,a480ee72fa8d5276d08ce1f84356058f,2025-01-03T00:30:00Z
Julius Randle,player_points,Underdog,Over,19.5,-137,Minnesota Timberwolves,Boston Celtics,a480ee72fa8d5276d08ce1f84356058f,2025-01-03T00:30:00Z
Julius Randle,player_points,Underdog,Under,19.5,-137,Minnesota Timberwolves,Boston Celtics,a480ee72fa8d5276d08ce1f84356058f,2025-01-03T00:30:00Z
