player,market,bookmaker,side,line,price,home_team,away_team,game_id,commence_time
Donovan Mitchell,player_assists,Underdog,Over,4.5,-137,Boston Celtics,Cleveland Cavaliers,28ce00ceda2646f4b0579095537d2c55,2024-11-20T00:10:00Z
Donovan Mitchell,player_assists,Underdog,Under,4.5,-137,Boston Celtics,Cleveland Cavaliers,28ce00ceda2646f4b0579095537d2c55,2024-11-20T00:10:00Z
Jaylen Brown,player_assists,Underdog,Over,3.5,-137,Boston Celtics,Cleveland Cavaliers,28ce00ceda2646f4b0579095537d2c55,2024-11-20T00:10:00Z
Jaylen Brown,player_assists,Underdog,Under,3.5,-137,Boston Celtics,Cleveland Cavaliers,28ce00ceda2646f4b0579095537d2c55,2024-11-20T00:10:00Z
Jarrett Allen,player_assists,Underdog,Over,1.5,-137,Boston Celtics,Cleveland Cavaliers,28ce00ceda2646f4b0579095537d2c55,2024-11-20T00:10:00Z
Jarrett Allen,player_assists,Underdog,Under,1.5,-137,Boston Celtics,Cleveland Cavaliers,28ce00ceda2646f4b0579095537d2c55,2024-11-20T00:10:00Z
Jaylen Brown,player_points,Underdog,Over,25.5,-137,Boston Celtics,Cleveland Cavaliers,28ce00ceda2646f4b0579095537d2c55,2024-11-20T00:10:00Z
Jaylen Brown,player_points,Underdog,Under,25.5,-137,Boston Celtics,Cleveland Cavaliers,28ce00ceda2646f4b0579095537d2c55,2024-11-20T00:10:00Z
Darius Garland,player_points,Underdog,Over,19.5,-137,Boston Celtics,Cleveland Cavaliers,28ce00ceda2646f4b0579095537d2c55,2024-11-20T00:10:00Z
Darius Garland,player_points,Underdog,Under,19.5,-137,Boston Celtics,Cleveland Cavaliers,28ce00ceda2646f4b0579095537d2c55,2024-11-20T00:10:00Z
Evan Mobley,player_points,Underdog,Over,16.5,-137,Boston Celtics,Cleveland Cavaliers,28ce00ceda2646f4b0579095537d2c55,2024-11-20T00:10:00Z
