player,market,bookmaker,side,line,price,home_team,away_team,game_id,commence_time
Jalen Suggs,player_assists,Underdog,Over,4.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Jalen Suggs,player_assists,Underdog,Under,4.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Gary Harris,player_assists,Underdog,Over,0.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Gary Harris,player_assists,Underdog,Under,0.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Nicolas Claxton,player_points,Underdog,Over,10.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Nicolas Claxton,player_points,Underdog,Under,10.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Jalen Suggs,player_points,Underdog,Over,22.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Jalen Suggs,player_points,Underdog,Under,22.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Gary Harris,player_points,Underdog,Over,4.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Gary Harris,player_points,Underdog,Under,4.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Jonathan Isaac,player_points,Underdog,Over,6.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Jonathan Isaac,player_points,Underdog,Under,6.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Goga Bitadze,player_points,Underdog,Over,12.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Goga Bitadze,player_points,Underdog,Under,12.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Day'Ron Sharpe,player_points,Underdog,Over,4.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Day'Ron Sharpe,player_points,Underdog,Under,4.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Noah Clowney,player_points,Underdog,Over,9.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Noah Clowney,player_points,Underdog,Under,9.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Cam Thomas,player_rebounds,Underdog,Over,2.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Cam Thomas,player_rebounds,Underdog,Under,2.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Wendell Carter Jr,player_rebounds,Underdog,Over,7.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Wendell Carter Jr,player_rebounds,Underdog,Under,7.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Goga Bitadze,player_rebounds,Underdog,Over,10.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Goga Bitadze,player_rebounds,Underdog,Under,10.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Tristan da Silva,player_rebounds,Underdog,Over,4.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Tristan da Silva,player_rebounds,Underdog,Under,4.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Day'Ron Sharpe,player_rebounds,Underdog,Over,4.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Day'Ron Sharpe,player_rebounds,Underdog,Under,4.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Trevelin Queen,player_rebounds,Underdog,Over,3.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Trevelin Queen,player_rebounds,Underdog,Under,3.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Jalen Wilson,player_rebounds,Underdog,Over,3.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Jalen Wilson,player_rebounds,Underdog,Under,3.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Noah Clowney,player_rebounds,Underdog,Over,4.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Noah Clowney,player_rebounds,Underdog,Under,4.5,-137,Orlando Magic,Brooklyn Nets,5d7315a20314b4214c36dbb8e66e153d,2024-12-29T20:40:00Z
Trae Young,player_assists,Underdog,Over,11.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
Trae Young,player_assists,Underdog,Under,11.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
Jakob Poeltl,player_assists,Underdog,Over,2.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
Jakob Poeltl,player_assists,Underdog,Under,2.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
De'Andre Hunter,player_assists,Underdog,Over,1.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
De'Andre Hunter,player_assists,Underdog,Under,1.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
Trae Young,player_points,Underdog,Over,23.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
Trae Young,player_points,Underdog,Under,23.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
Scottie Barnes,player_points,Underdog,Over,20.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
Scottie Barnes,player_points,Underdog,Under,20.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
R.J. Barrett,player_points,Underdog,Over,23.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
R.J. Barrett,player_points,Underdog,Under,23.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
Jalen Johnson,player_points,Underdog,Over,21.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
Jalen Johnson,player_points,Underdog,Under,21.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
Jakob Poeltl,player_points,Underdog,Over,13.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
Jakob Poeltl,player_points,Underdog,Under,13.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
De'Andre Hunter,player_points,Underdog,Over,21.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
De'Andre Hunter,player_points,Underdog,Under,21.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
Ochai Agbaji,player_points,Underdog,Over,10.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
Ochai Agbaji,player_points,Underdog,Under,10.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
Scottie Barnes,player_rebounds,Underdog,Over,7.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
Scottie Barnes,player_rebounds,Underdog,Under,7.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
R.J. Barrett,player_rebounds,Underdog,Over,6.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
R.J. Barrett,player_rebounds,Underdog,Under,6.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
Gradey Dick,player_rebounds,Underdog,Over,3.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
Gradey Dick,player_rebounds,Underdog,Under,3.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
Clint Capela,player_rebounds,Underdog,Over,10.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
Clint Capela,player_rebounds,Underdog,Under,10.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
Ochai Agbaji,player_rebounds,Underdog,Over,3.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
Ochai Agbaji,player_rebounds,Underdog,Under,3.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
Jakob Poeltl,player_assists,PrizePicks,Over,2.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
Jakob Poeltl,player_assists,PrizePicks,Under,2.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
Jalen Johnson,player_assists,PrizePicks,Over,5.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
Jalen Johnson,player_assists,PrizePicks,Under,5.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
Trae Young,player_assists,PrizePicks,Over,11.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
Trae Young,player_assists,PrizePicks,Under,11.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
R.J. Barrett,player_assists,PrizePicks,Over,6.0,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
R.J. Barrett,player_assists,PrizePicks,Under,6.0,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
Scottie Barnes,player_assists,PrizePicks,Over,7.5,-137,Toronto Raptors,Atlanta Hawks,fb14bcb5417043c018da7f5a62be0ea4,2024-12-29T23:10:00Z
