player,market,bookmaker,side,line,price,home_team,away_team,game_id,commence_time
Jalen Johnson,player_assists,Underdog,Over,4.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Jalen Johnson,player_assists,Underdog,Under,4.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Trae Young,player_points,Underdog,Over,25.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Trae Young,player_points,Underdog,Under,25.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Cade Cunningham,player_points,Underdog,Over,25.0,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Cade Cunningham,player_points,Underdog,Under,25.0,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Jaden Ivey,player_points,Underdog,Over,18.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Jaden Ivey,player_points,Underdog,Under,18.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Jalen Johnson,player_points,Underdog,Over,20.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Jalen Johnson,player_points,Underdog,Under,20.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Tobias Harris,player_points,Underdog,Over,15.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Tobias Harris,player_points,Underdog,Under,15.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Zaccharie Risacher,player_points,Underdog,Over,13.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Zaccharie Risacher,player_points,Underdog,Under,13.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Isaiah Stewart II,player_points,Underdog,Over,8.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Isaiah Stewart II,player_points,Underdog,Under,8.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Cade Cunningham,player_rebounds,Underdog,Over,6.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Cade Cunningham,player_rebounds,Underdog,Under,6.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Tobias Harris,player_rebounds,Underdog,Over,7.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Tobias Harris,player_rebounds,Underdog,Under,7.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Zaccharie Risacher,player_rebounds,Underdog,Over,4.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Zaccharie Risacher,player_rebounds,Underdog,Under,4.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Trae Young,player_assists,PrizePicks,Over,10.0,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Trae Young,player_assists,PrizePicks,Under,10.0,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Cade Cunningham,player_assists,PrizePicks,Over,8.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Cade Cunningham,player_assists,PrizePicks,Under,8.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Jalen Johnson,player_assists,PrizePicks,Over,4.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Jalen Johnson,player_assists,PrizePicks,Under,4.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Jaden Ivey,player_assists,PrizePicks,Over,4.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Jaden Ivey,player_assists,PrizePicks,Under,4.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Cade Cunningham,player_points,PrizePicks,Over,25.0,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Cade Cunningham,player_points,PrizePicks,Under,25.0,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Jalen Johnson,player_points,PrizePicks,Over,20.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Jalen Johnson,player_points,PrizePicks,Under,20.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Jaden Ivey,player_points,PrizePicks,Over,18.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Jaden Ivey,player_points,PrizePicks,Under,18.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Zaccharie Risacher,player_points,PrizePicks,Over,13.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Zaccharie Risacher,player_points,PrizePicks,Under,13.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Tobias Harris,player_points,PrizePicks,Over,15.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Tobias Harris,player_points,PrizePicks,Under,15.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Dyson Daniels,player_points,PrizePicks,Over,10.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Dyson Daniels,player_points,PrizePicks,Under,10.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Tim Hardaway Jr,player_points,PrizePicks,Over,12.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Tim Hardaway Jr,player_points,PrizePicks,Under,12.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Clint Capela,player_points,PrizePicks,Over,9.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Clint Capela,player_points,PrizePicks,Under,9.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Isaiah Stewart II,player_points,PrizePicks,Over,8.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Isaiah Stewart II,player_points,PrizePicks,Under,8.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Cade Cunningham,player_rebounds,PrizePicks,Over,6.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Cade Cunningham,player_rebounds,PrizePicks,Under,6.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Jaden Ivey,player_rebounds,PrizePicks,Over,4.0,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Jaden Ivey,player_rebounds,PrizePicks,Under,4.0,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Zaccharie Risacher,player_rebounds,PrizePicks,Over,4.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Zaccharie Risacher,player_rebounds,PrizePicks,Under,4.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Tobias Harris,player_rebounds,PrizePicks,Over,7.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Tobias Harris,player_rebounds,PrizePicks,Under,7.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Dyson Daniels,player_rebounds,PrizePicks,Over,5.0,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Dyson Daniels,player_rebounds,PrizePicks,Under,5.0,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Isaiah Stewart II,player_rebounds,PrizePicks,Over,8.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Isaiah Stewart II,player_rebounds,PrizePicks,Under,8.5,-137,Detroit Pistons,Atlanta Hawks,a8ecc9d55ef3ef2d1ae9e2ef518cb059,2024-11-09T00:10:00Z
Josh Green,player_assists,Underdog,Over,1.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
Josh Green,player_assists,Underdog,Under,1.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
Tyrese Haliburton,player_points,Underdog,Over,19.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
Tyrese Haliburton,player_points,Underdog,Under,19.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
LaMelo Ball,player_points,Underdog,Over,28.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
LaMelo Ball,player_points,Underdog,Under,28.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
Pascal Siakam,player_points,Underdog,Over,22.0,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
Pascal Siakam,player_points,Underdog,Under,22.0,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
Myles Turner,player_points,Underdog,Over,18.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
Myles Turner,player_points,Underdog,Under,18.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
Brandon Miller,player_points,Underdog,Over,19.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
Brandon Miller,player_points,Underdog,Under,19.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
Andrew Nembhard,player_points,Underdog,Over,10.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
Andrew Nembhard,player_points,Underdog,Under,10.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
Josh Green,player_points,Underdog,Over,7.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
Josh Green,player_points,Underdog,Under,7.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
Bennedict Mathurin,player_points,Underdog,Over,17.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
Bennedict Mathurin,player_points,Underdog,Under,17.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
LaMelo Ball,player_rebounds,Underdog,Over,5.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
LaMelo Ball,player_rebounds,Underdog,Under,5.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
Tyrese Haliburton,player_assists,PrizePicks,Over,9.0,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
Tyrese Haliburton,player_assists,PrizePicks,Under,9.0,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
Josh Green,player_assists,PrizePicks,Over,1.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
Josh Green,player_assists,PrizePicks,Under,1.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
Pascal Siakam,player_points,PrizePicks,Over,21.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
Pascal Siakam,player_points,PrizePicks,Under,21.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
LaMelo Ball,player_points,PrizePicks,Over,28.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
LaMelo Ball,player_points,PrizePicks,Under,28.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
Tyrese Haliburton,player_points,PrizePicks,Over,19.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
Tyrese Haliburton,player_points,PrizePicks,Under,19.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
Brandon Miller,player_points,PrizePicks,Over,19.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
Brandon Miller,player_points,PrizePicks,Under,19.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
Myles Turner,player_points,PrizePicks,Over,18.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
Myles Turner,player_points,PrizePicks,Under,18.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
Josh Green,player_points,PrizePicks,Over,7.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
Josh Green,player_points,PrizePicks,Under,7.5,-137,Charlotte Hornets,Indiana Pacers,12242c9b25747345d3b9251f19ae8065,2024-11-09T00:10:00Z
