player,market,bookmaker,side,line,price,home_team,away_team,game_id,commence_time
Jayson Tatum,player_points,Underdog,Over,28.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Jayson Tatum,player_points,Underdog,Under,28.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
LaMelo Ball,player_points,Underdog,Over,24.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
LaMelo Ball,player_points,Underdog,Under,24.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Jaylen Brown,player_points,Underdog,Over,24.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Jaylen Brown,player_points,Underdog,Under,24.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Miles Bridges,player_points,Underdog,Over,15.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Miles Bridges,player_points,Underdog,Under,15.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Derrick White,player_points,Underdog,Over,16.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Derrick White,player_points,Underdog,Under,16.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Josh Green,player_points,Underdog,Over,6.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Josh Green,player_points,Underdog,Under,6.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Jrue Holiday,player_points,Underdog,Over,11.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Jrue Holiday,player_points,Underdog,Under,11.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Nick Richards,player_points,Underdog,Over,10.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Nick Richards,player_points,Underdog,Under,10.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Jayson Tatum,player_rebounds,Underdog,Over,8.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Jayson Tatum,player_rebounds,Underdog,Under,8.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Josh Green,player_rebounds,Underdog,Over,2.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Josh Green,player_rebounds,Underdog,Under,2.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
LaMelo Ball,player_assists,PrizePicks,Over,7.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
LaMelo Ball,player_assists,PrizePicks,Under,7.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Derrick White,player_assists,PrizePicks,Over,4.0,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Derrick White,player_assists,PrizePicks,Under,4.0,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
LaMelo Ball,player_points,PrizePicks,Over,24.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
LaMelo Ball,player_points,PrizePicks,Under,24.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Derrick White,player_points,PrizePicks,Over,16.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Derrick White,player_points,PrizePicks,Under,16.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Miles Bridges,player_points,PrizePicks,Over,16.0,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Miles Bridges,player_points,PrizePicks,Under,16.0,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Jaylen Brown,player_points,PrizePicks,Over,25.0,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Jaylen Brown,player_points,PrizePicks,Under,25.0,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Nick Richards,player_points,PrizePicks,Over,10.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Nick Richards,player_points,PrizePicks,Under,10.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Jayson Tatum,player_points,PrizePicks,Over,28.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Jayson Tatum,player_points,PrizePicks,Under,28.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Josh Green,player_points,PrizePicks,Over,6.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Josh Green,player_points,PrizePicks,Under,6.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Jrue Holiday,player_points,PrizePicks,Over,11.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Jrue Holiday,player_points,PrizePicks,Under,11.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
LaMelo Ball,player_rebounds,PrizePicks,Over,5.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
LaMelo Ball,player_rebounds,PrizePicks,Under,5.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Miles Bridges,player_rebounds,PrizePicks,Over,5.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Miles Bridges,player_rebounds,PrizePicks,Under,5.5,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Jaylen Brown,player_rebounds,PrizePicks,Over,6.0,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Jaylen Brown,player_rebounds,PrizePicks,Under,6.0,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Nick Richards,player_rebounds,PrizePicks,Over,9.0,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
Nick Richards,player_rebounds,PrizePicks,Under,9.0,-137,Charlotte Hornets,Boston Celtics,e3520db55ef2d7e8de8e2ed204a544c8,2024-11-01T23:10:00Z
