player,market,bookmaker,side,line,price,home_team,away_team,game_id,commence_time
LaMelo Ball,player_assists,Underdog,Over,6.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
LaMelo Ball,player_assists,Underdog,Under,6.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Jayson Tatum,player_points,Underdog,Over,30.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Jayson Tatum,player_points,Underdog,Under,30.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
LaMelo Ball,player_points,Underdog,Over,26.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
LaMelo Ball,player_points,Underdog,Under,26.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Miles Bridges,player_points,Underdog,Over,17.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Miles Bridges,player_points,Underdog,Under,17.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Derrick White,player_points,Underdog,Over,18.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Derrick White,player_points,Underdog,Under,18.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Jrue Holiday,player_points,Underdog,Over,12.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Jrue Holiday,player_points,Underdog,Under,12.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Al Horford,player_points,Underdog,Over,8.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Al Horford,player_points,Underdog,Under,8.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
LaMelo Ball,player_rebounds,Underdog,Over,6.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
LaMelo Ball,player_rebounds,Underdog,Under,6.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Jrue Holiday,player_rebounds,Underdog,Over,4.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Jrue Holiday,player_rebounds,Underdog,Under,4.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Jayson Tatum,player_assists,PrizePicks,Over,5.0,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Jayson Tatum,player_assists,PrizePicks,Under,5.0,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Derrick White,player_assists,PrizePicks,Over,4.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Derrick White,player_assists,PrizePicks,Under,4.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Jayson Tatum,player_points,PrizePicks,Over,31.0,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Jayson Tatum,player_points,PrizePicks,Under,31.0,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
LaMelo Ball,player_points,PrizePicks,Over,26.0,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
LaMelo Ball,player_points,PrizePicks,Under,26.0,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Miles Bridges,player_points,PrizePicks,Over,16.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Miles Bridges,player_points,PrizePicks,Under,16.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Derrick White,player_points,PrizePicks,Over,18.0,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Derrick White,player_points,PrizePicks,Under,18.0,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Jrue Holiday,player_points,PrizePicks,Over,12.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Jrue Holiday,player_points,PrizePicks,Under,12.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Al Horford,player_points,PrizePicks,Over,8.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Al Horford,player_points,PrizePicks,Under,8.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Payton Pritchard,player_points,PrizePicks,Over,14.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Payton Pritchard,player_points,PrizePicks,Under,14.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Jayson Tatum,player_rebounds,PrizePicks,Over,8.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Jayson Tatum,player_rebounds,PrizePicks,Under,8.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
LaMelo Ball,player_rebounds,PrizePicks,Over,6.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
LaMelo Ball,player_rebounds,PrizePicks,Under,6.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Miles Bridges,player_rebounds,PrizePicks,Over,7.0,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Miles Bridges,player_rebounds,PrizePicks,Under,7.0,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Jrue Holiday,player_rebounds,PrizePicks,Over,4.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Jrue Holiday,player_rebounds,PrizePicks,Under,4.5,-137,Charlotte Hornets,Boston Celtics,b6a441be8a8bfbc98f81f10fc9871242,2024-11-02T22:10:00Z
Ja Morant,player_assists,Underdog,Over,8.5,-137,Philadelphia 76ers,Memphis Grizzlies,6804bef5473a20af6f1961f35222d029,2024-11-02T23:40:00Z
Ja Morant,player_assists,Underdog,Under,8.5,-137,Philadelphia 76ers,Memphis Grizzlies,6804bef5473a20af6f1961f35222d029,2024-11-02T23:40:00Z
