player,market,bookmaker,side,line,price,home_team,away_team,game_id,commence_time
Josh Green,player_assists,Underdog,Over,1.5,-137,Washington Wizards,Charlotte Hornets,4bfd5b23c0d4cad658d4a20ea0f06955,2024-12-27T00:00:00Z
Josh Green,player_assists,Underdog,Under,1.5,-137,Washington Wizards,Charlotte Hornets,4bfd5b23c0d4cad658d4a20ea0f06955,2024-12-27T00:00:00Z
Corey Kispert,player_assists,Underdog,Over,1.5,-137,Washington Wizards,Charlotte Hornets,4bfd5b23c0d4cad658d4a20ea0f06955,2024-12-27T00:00:00Z
Corey Kispert,player_assists,Underdog,Under,1.5,-137,Washington Wizards,Charlotte Hornets,4bfd5b23c0d4cad658d4a20ea0f06955,2024-12-27T00:00:00Z
Nick Richards,player_assists,Underdog,Over,0.5,-137,Washington Wizards,Charlotte Hornets,4bfd5b23c0d4cad658d4a20ea0f06955,2024-12-27T00:00:00Z
Nick Richards,player_assists,Underdog,Under,0.5,-137,Washington Wizards,Charlotte Hornets,4bfd5b23c0d4cad658d4a20ea0f06955,2024-12-27T00:00:00Z
Justin Champagnie,player_assists,Underdog,Over,1.5,-137,Washington Wizards,Charlotte Hornets,4bfd5b23c0d4cad658d4a20ea0f06955,2024-12-27T00:00:00Z
Justin Champagnie,player_assists,Underdog,Under,1.5,-137,Washington Wizards,Charlotte Hornets,4bfd5b23c0d4cad658d4a20ea0f06955,2024-12-27T00:00:00Z
LaMelo Ball,player_points,Underdog,Over,30.5,-137,Washington Wizards,Charlotte Hornets,4bfd5b23c0d4cad658d4a20ea0f06955,2024-12-27T00:00:00Z
LaMelo Ball,player_points,Underdog,Under,30.5,-137,Washington Wizards,Charlotte Hornets,4bfd5b23c0d4cad658d4a20ea0f06955,2024-12-27T00:00:00Z
Miles Bridges,player_points,Underdog,Over,17.5,-137,Washington Wizards,Charlotte Hornets,4bfd5b23c0d4cad658d4a20ea0f06955,2024-12-27T00:00:00Z
Miles Bridges,player_points,Underdog,Under,17.5,-137,Washington Wizards,Charlotte Hornets,4bfd5b23c0d4cad658d4a20ea0f06955,2024-12-27T00:00:00Z
Brandon Miller,player_points,Underdog,Over,21.5,-137,Washington Wizards,Charlotte Hornets,4bfd5b23c0d4cad658d4a20ea0f06955,2024-12-27T00:00:00Z
Brandon Miller,player_points,Underdog,Under,21.5,-137,Washington Wizards,Charlotte Hornets,4bfd5b23c0d4cad658d4a20ea0f06955,2024-12-27T00:00:00Z
Jordan Poole,player_points,Underdog,Over,22.5,-137,Washington Wizards,Charlotte Hornets,4bfd5b23c0d4cad658d4a20ea0f06955,2024-12-27T00:00:00Z
