player,prop,line,proj,side,diff
Aaron Wiggins,Points,5.5,8.9,over,3.4
Darius Garland,Points,14.5,17,over,2.5
Bennedict Mathurin,Points,19.5,17.4,under,-2.1
Jordan Miller,Points,9.5,11.6,over,2.1
Moussa Diabate,Points,7.5,9.5,over,2
Jarace Walker,Points,13.5,10.5,under,-2
Neemias Queta,Points,9.5,11.4,over,1.9
Karl-Anthony Towns,Points,17.5,19.3,over,1.8
Kyle Kuzma,Points,8.5,6.7,under,-1.8
Brice Sensabaugh,Points,15.5,12.8,under,-1.7
AJ Green,Points,9.5,11.2,over,1.7
Derrick Jones Jr.,Points,11.5,9.8,under,-1.7
Miles Bridges,Points,14.5,15.9,over,1.4
Kawhi Leonard,Points,29.5,26.1,under,-1.4
Donovan Clingan,Points,14.5,12.3,under,-1.2
Andrew Nembhard,Points,16.5,14.3,under,-1.2
LaMelo Ball,Points,17.5,18.6,over,1.1
Tyrese Maxey,Points,34.5,31.4,under,-1.1
Obi Toppin,Points,7.5,6.4,under,-1.1
Isaiah Joe,Points,9.5,10.5,over,1
Jaylen Brown,Points,29.5,27.5,under,-1
Quentin Grimes,Points,18.5,16.5,under,-1
Adem Bona,Points,7.5,6.5,under,-1
GG Jackson II,Points,17.5,16.5,under,-1
Walter Clayton Jr.,Points,13.5,11.5,under,-1
Nickeil Alexander-Walker,Points,17.5,16.5,under,-1
Brook Lopez,Points,10.5,11.5,over,1
Jay Huff,Points,9.5,10.5,over,1
Jose Alvarado,Points,6.5,7.4,over,0.9
Ryan Rollins,Points,17.5,18.4,over,0.9
Kris Dunn,Points,7.5,8.4,over,0.9
Josh Hart,Points,11.5,10.7,under,-0.8
Landry Shamet,Points,8.5,9.3,over,0.8
Mohamed Diawara,Points,5.5,6.2,over,0.7
Sam Hauser,Points,10.5,11.2,over,0.7
Baylor Scheierman,Points,7.5,6.8,under,-0.7
Ryan Kalkbrenner,Points,4.5,5.2,over,0.7
Cody Williams,Points,4.5,5.2,over,0.7
Jalen Johnson,Points,24.5,20.8,under,-0.7
OG Anunoby,Points,14.5,15.1,over,0.6
Mikal Bridges,Points,13.5,14.1,over,0.6
Ariel Hukporti,Points,2.5,3.1,over,0.6
Kon Knueppel,Points,16.5,17.1,over,0.6
Kyle Filipowski,Points,13.5,14.1,over,0.6
Jerami Grant,Points,20.5,18.9,under,-0.6
Alex Caruso,Points,6.5,5,under,-0.5
Payton Pritchard,Points,16.5,17,over,0.5
Brandon Miller,Points,19.5,20,over,0.5
Jabari Walker,Points,8.5,7,under,-0.5
Deni Avdija,Points,19.5,19,under,-0.5
Jaylin Williams,Points,5.5,5.9,over,0.4
Justin Edwards,Points,8.5,8.1,under,-0.4
Bobby Portis Jr.,Points,12.5,12.9,over,0.4
Zaccharie Risacher,Points,8.5,8.9,over,0.4
T.J. McConnell,Points,7.5,7.9,over,0.4
Pascal Siakam,Points,20.5,19.1,under,-0.4
Derrick White,Points,16.5,16.8,over,0.3
Ace Bailey,Points,16.5,15.2,under,-0.3
Cam Spencer,Points,13.5,13.8,over,0.3
Jonathan Kuminga,Points,14.5,13.2,under,-0.3
Shai Gilgeous-Alexander,Points,30.5,29.3,under,-0.2
Luguentz Dort,Points,8.5,8.7,over,0.2
Nikola Vucevic,Points,11.5,11.7,over,0.2
Trendon Watford,Points,10.5,10.7,over,0.2
Olivier-Maxence Prosper,Points,15.5,15.3,under,-0.2
Toumani Camara,Points,14.5,13.3,under,-0.2
Aaron Nesmith,Points,10.5,9.3,under,-0.2
Ben Sheppard,Points,6.5,6.7,over,0.2
Cason Wallace,Points,8.5,8.6,over,0.1
Jared McCain,Points,9.5,9.6,over,0.1
Dominick Barlow,Points,10.5,10.6,over,0.1
Robert Williams III,Points,6.5,6.6,over,0.1
Javon Small,Points,12.5,12.6,over,0.1
Giannis Antetokounmpo,Points,25.5,25.6,over,0.1
Corey Kispert,Points,7.5,7.6,over,0.1
Ousmane Dieng,Points,9.5,9.6,over,0.1
Ryan Rollins,Assists,4,5.9,over,1.9
Vit Krejci,Assists,2.5,1.1,under,-1.4
Dominick Barlow,Assists,0.5,1.5,over,1
Scoot Henderson,Assists,5.5,4.5,under,-1
Alex Caruso,Assists,2.5,1.6,under,-0.9
Shai Gilgeous-Alexander,Assists,6.5,5.6,under,-0.9
Jalen Brunson,Assists,5.5,6.3,over,0.8
Brandon Miller,Assists,2.5,3.2,over,0.7
AJ Green,Assists,1.5,2.2,over,0.7
T.J. McConnell,Assists,3.5,4.2,over,0.7
Jordan Miller,Assists,1.5,2.2,over,0.7
Miles Bridges,Assists,2.5,3.1,over,0.6
Kon Knueppel,Assists,2.5,3.1,over,0.6
Jabari Walker,Assists,1.5,0.9,under,-0.6
Kyle Filipowski,Assists,2.5,3.1,over,0.6
Ace Bailey,Assists,1.5,2.1,over,0.6
OG Anunoby,Assists,1.5,2,over,0.5
Isaiah Collier,Assists,7.5,7,under,-0.5
Deni Avdija,Assists,5.5,5,under,-0.5
GG Jackson II,Assists,2.5,2,under,-0.5
Zaccharie Risacher,Assists,1.5,1,under,-0.5
Derrick Jones Jr.,Assists,1.5,1,under,-0.5
Isaiah Hartenstein,Assists,3.5,3.1,under,-0.4
Cody Williams,Assists,0.5,0.9,over,0.4
Olivier-Maxence Prosper,Assists,1.5,1.9,over,0.4
