player,prop,line,proj,side,diff
Christian Braun,Points,10.5,13.1,over,2.6
Jerami Grant,Points,19.5,15.9,under,-2.6
Aaron Wiggins,Points,17.5,11.3,under,-2.2
Davion Mitchell,Points,9.5,11.6,over,2.1
Tyrese Maxey,Points,31.5,28.4,under,-2.1
Daniss Jenkins,Points,7.5,9.5,over,2
Patrick Williams,Points,7.5,9.5,over,2
CJ McCollum,Points,19.5,17.5,under,-2
Blake Wesley,Points,4.5,6.5,over,2
Quentin Grimes,Points,10.5,12.4,over,1.9
Lauri Markkanen,Points,21.5,19.7,under,-1.8
Kyle Filipowski,Points,8.5,6.7,under,-1.8
Rudy Gobert,Points,10.5,12.3,over,1.8
Corey Kispert,Points,11.5,9.8,under,-1.7
Deandre Ayton,Points,10.5,12.2,over,1.7
Jared McCain,Points,6.5,8.2,over,1.7
LaMelo Ball,Points,19.5,21.1,over,1.6
Isaac Okoro,Points,9.5,11.1,over,1.6
Kevin Huerter,Points,5.5,7,over,1.5
Wendell Carter Jr.,Points,9.5,11,over,1.5
AJ Green,Points,10.5,12,over,1.5
Cameron Johnson,Points,11.5,13,over,1.5
Craig Porter Jr.,Points,5.5,4,under,-1.5
Rui Hachimura,Points,12.5,10,under,-1.5
Al Horford,Points,9.5,8,under,-1.5
Pat Spencer,Points,13.5,12,under,-1.5
Jonas Valanciunas,Points,7.5,8.9,over,1.4
Sidy Cissoko,Points,4.5,5.9,over,1.4
Herbert Jones,Points,9.5,10.8,over,1.3
Bruce Brown Jr.,Points,7.5,8.8,over,1.3
Sam Merrill,Points,10.5,11.8,over,1.3
Luke Kennard,Points,8.5,7.2,under,-1.3
Caris LeVert,Points,6.5,7.7,over,1.2
Anfernee Simons,Points,18.5,19.7,over,1.2
Brandin Podziemski,Points,15.5,13.3,under,-1.2
Myron Gardner,Points,7.5,8.6,over,1.1
Bones Hyland,Points,8.5,9.6,over,1.1
LeBron James,Points,22.5,21.4,under,-1.1
Tobias Harris,Points,13.5,14.5,over,1
Javonte Green,Points,4.5,5.5,over,1
Ausar Thompson,Points,9.5,10.5,over,1
Brandon Miller,Points,21.5,19.5,under,-1
Jalen Suggs,Points,14.5,15.5,over,1
Matas Buzelis,Points,17.5,18.5,over,1
Precious Achiuwa,Points,8.5,6.5,under,-1
Cason Wallace,Points,11.5,9.5,under,-1
Moussa Diabate,Points,8.5,9.4,over,0.9
Anthony Black,Points,16.5,14.6,under,-0.9
Saddiq Bey,Points,18.5,17.6,under,-0.9
Yves Missi,Points,5.5,6.4,over,0.9
Jaxson Hayes,Points,4.5,5.4,over,0.9
Dominick Barlow,Points,8.5,9.4,over,0.9
Toumani Camara,Points,12.5,11.6,under,-0.9
Kon Knueppel,Points,17.5,18.3,over,0.8
Franz Wagner,Points,15.5,12.7,under,-0.8
Onyeka Okongwu,Points,15.5,14.7,under,-0.8
Draymond Green,Points,9.5,8.7,under,-0.8
Olivier-Maxence Prosper,Points,9.5,10.3,over,0.8
Drake Powell,Points,7.5,8.2,over,0.7
Trey Murphy III,Points,22.5,21.8,under,-0.7
Jarrett Allen,Points,15.5,14.8,under,-0.7
Julian Strawther,Points,10.5,9.8,under,-0.7
Deni Avdija,Points,21.5,20.8,under,-0.7
Donovan Clingan,Points,11.5,10.8,under,-0.7
Ryan Rollins,Points,17.5,18.1,over,0.6
Kasparas Jakucionis,Points,5.5,6.1,over,0.6
Derik Queen,Points,13.5,14.1,over,0.6
Anthony Edwards,Points,29.5,30.1,over,0.6
Jalen Johnson,Points,24.5,22.9,under,-0.6
Keon Ellis,Points,4.5,3.9,under,-0.6
Isaiah Hartenstein,Points,10.5,8.9,under,-0.6
Gui Santos,Points,12.5,11.9,under,-0.6
GG Jackson II,Points,12.5,13.1,over,0.6
Will Richard,Points,5.5,6.1,over,0.6
Tre Mann,Points,5.5,6,over,0.5
Bam Adebayo,Points,21.5,22,over,0.5
Nic Claxton,Points,12.5,13,over,0.5
Terance Mann,Points,9.5,10,over,0.5
Dean Wade,Points,5.5,6,over,0.5
Marcus Smart,Points,10.5,9,under,-0.5
Grant Williams,Points,5.5,5.1,under,-0.4
Jalen Duren,Points,17.5,15.1,under,-0.4
Norman Powell,Points,23.5,23.9,over,0.4
DeMar DeRozan,Points,17.5,17.9,over,0.4
Zaccharie Risacher,Points,10.5,10.9,over,0.4
Nae'Qwan Tomlin,Points,5.5,5.1,under,-0.4
Isaiah Joe,Points,10.5,10.9,over,0.4
VJ Edgecombe,Points,16.5,16.1,under,-0.4
Isaiah Stewart,Points,8.5,8.8,over,0.3
Tristan da Silva,Points,6.5,6.8,over,0.3
Jamal Murray,Points,24.5,24.8,over,0.3
Jaylon Tyson,Points,13.5,13.8,over,0.3
Luguentz Dort,Points,9.5,9.2,under,-0.3
Kyle Anderson,Points,7.5,7.2,under,-0.3
Gary Payton II,Points,8.5,7.2,under,-0.3
Ty Jerome,Points,13.5,13.2,under,-0.3
Kelly Oubre Jr.,Points,17.5,16.2,under,-0.3
Vit Krejci,Points,6.5,6.8,over,0.3
Sion James,Points,4.5,4.3,under,-0.2
Kevin Porter Jr.,Points,17.5,17.7,over,0.2
Asa Newell,Assists,1.5,0.3,under,-1.2
Cameron Johnson,Assists,1.5,2.6,over,1.1
Dean Wade,Assists,0.5,1.6,over,1.1
Desmond Bane,Assists,3.5,4.5,over,1
Zion Williamson,Assists,3.5,4.5,over,1
Cason Wallace,Assists,3.5,2.5,under,-1
Jalen Suggs,Assists,5.5,4.6,under,-0.9
Bones Hyland,Assists,2.5,3.4,over,0.9
Isaiah Joe,Assists,2.5,1.6,under,-0.9
Cam Spencer,Assists,4.5,5.4,over,0.9
Deni Avdija,Assists,4.5,5.4,over,0.9
Isaiah Stewart,Assists,0.5,1.3,over,0.8
James Harden,Assists,8.5,7.7,under,-0.8
Marcus Smart,Assists,3.5,2.7,under,-0.8
Trendon Watford,Assists,4.5,3.7,under,-0.8
Dominick Barlow,Assists,0.5,1.3,over,0.8
AJ Green,Assists,1.5,2.2,over,0.7
Drake Powell,Assists,1.5,2.2,over,0.7
Jamal Murray,Assists,6.5,7.2,over,0.7
LeBron James,Assists,8.5,6.8,under,-0.7
Rui Hachimura,Assists,1.5,0.8,under,-0.7
Aaron Wiggins,Assists,2.5,1.8,under,-0.7
Kelly Oubre Jr.,Assists,2.5,1.8,under,-0.7
Robert Williams III,Assists,0.5,1.2,over,0.7
Vit Krejci,Assists,0.5,1.2,over,0.7
Quentin Grimes,Assists,2.5,3.2,over,0.7
LaMelo Ball,Assists,7.5,6.9,under,-0.6
Jalen Duren,Assists,1.5,2.1,over,0.6
Brandon Miller,Assists,3.5,2.9,under,-0.6
Tristan da Silva,Assists,0.5,1.1,over,0.6
Kasparas Jakucionis,Assists,2.5,3.1,over,0.6
Myron Gardner,Assists,1.5,2.1,over,0.6
Jarrett Allen,Assists,1.5,2.1,over,0.6
Sam Merrill,Assists,1.5,2.1,over,0.6
Chet Holmgren,Assists,2.5,1.9,under,-0.6
Pat Spencer,Assists,5.5,6.1,over,0.6
VJ Edgecombe,Assists,4.5,3.9,under,-0.6
Miles Bridges,Assists,2.5,3,over,0.5
Duncan Robinson,Assists,1.5,2,over,0.5
Grant Williams,Assists,1.5,1,under,-0.5
Cade Cunningham,Assists,9.5,10,over,0.5
Kon Knueppel,Assists,3.5,3,under,-0.5
Kyle Kuzma,Assists,2.5,3,over,0.5
Wendell Carter Jr.,Assists,1.5,2,over,0.5
Paolo Banchero,Assists,4.5,5,over,0.5
Anthony Black,Assists,4.5,4,under,-0.5
Kel'el Ware,Assists,0.5,1,over,0.5
Cody Williams,Assists,0.5,1,over,0.5
Guerschon Yabusele,Assists,1.5,2,over,0.5
Collin Sexton,Assists,4.5,5,over,0.5
Dennis Schroder,Assists,2.5,3,over,0.5
Deandre Ayton,Assists,0.5,1,over,0.5
Kyle Anderson,Assists,2.5,3,over,0.5
Gui Santos,Assists,2.5,3,over,0.5
Brandin Podziemski,Assists,4.5,4,under,-0.5
Jrue Holiday,Assists,5.5,5,under,-0.5
Ace Bailey,Assists,1.5,1.9,over,0.4
Isaac Okoro,Assists,1.5,1.9,over,0.4
Precious Achiuwa,Assists,1.5,1.1,under,-0.4
Herbert Jones,Assists,2.5,2.9,over,0.4
Trey Murphy III,Assists,4.5,3.6,under,-0.4
Nique Clifford,Assists,2.5,2.9,over,0.4
Maxime Raynaud,Assists,1.5,1.1,under,-0.4
Luke Kennard,Assists,2.5,2.1,under,-0.4
Cedric Coward,Assists,2.5,2.9,over,0.4
Jerami Grant,Assists,2.5,2.1,under,-0.4
Donovan Clingan,Assists,1.5,1.9,over,0.4
Bobby Portis Jr.,Assists,1.5,1.8,over,0.3
Brice Sensabaugh,Assists,1.5,1.8,over,0.3
Terance Mann,Assists,3.5,3.8,over,0.3
Yves Missi,Assists,1.5,1.2,under,-0.3
Derik Queen,Assists,4.5,4.2,under,-0.3
Rudy Gobert,Assists,1.5,1.8,over,0.3
Ayo Dosunmu,Assists,3.5,3.2,under,-0.3
Zaccharie Risacher,Assists,1.5,1.2,under,-0.3
Nae'Qwan Tomlin,Assists,0.5,0.8,over,0.3
Jarred Vanderbilt,Assists,1.5,1.2,under,-0.3
Jared McCain,Assists,1.5,1.8,over,0.3
De'Anthony Melton,Assists,2.5,2.8,over,0.3
Olivier-Maxence Prosper,Assists,1.5,1.2,under,-0.3
Caris LeVert,Assists,2.5,2.7,over,0.2
Kevin Huerter,Assists,1.5,1.7,over,0.2
Josh Green,Assists,0.5,0.7,over,0.2
Tre Mann,Assists,1.5,1.7,over,0.2
Ausar Thompson,Assists,2.5,2.7,over,0.2
Ryan Rollins,Assists,5.5,5.7,over,0.2
Norman Powell,Assists,2.5,2.7,over,0.2
Patrick Williams,Assists,1.5,1.7,over,0.2
Noah Clowney,Assists,1.5,1.7,over,0.2
Julian Strawther,Assists,1.5,1.7,over,0.2
Jaylon Tyson,Assists,2.5,2.3,under,-0.2
Alex Caruso,Assists,2.5,2.3,under,-0.2
Jaxson Hayes,Assists,0.5,0.7,over,0.2
Al Horford,Assists,2.5,2.3,under,-0.2
GG Jackson II,Assists,1.5,1.7,over,0.2
Will Richard,Assists,1.5,1.3,under,-0.2
Tyrese Maxey,Assists,6.5,6.7,over,0.2
Tobias Harris,Assists,2.5,2.6,over,0.1
Moussa Diabate,Assists,1.5,1.6,over,0.1
Ryan Kalkbrenner,Assists,0.5,0.4,under,-0.1
Nic Claxton,Rebounds,6.5,8,over,1.5
Cody Williams,Rebounds,1.5,2.8,over,1.3
Zaccharie Risacher,Rebounds,4.5,3.2,under,-1.3
Grant Williams,Rebounds,3.5,2.5,under,-1
Simone Fontecchio,Rebounds,3.5,4.5,over,1
Brice Sensabaugh,Rebounds,2.5,3.5,over,1
Isaiah Collier,Rebounds,4.5,3.5,under,-1
Dyson Daniels,Rebounds,6.5,5.5,under,-1
Bruce Brown Jr.,Rebounds,3.5,4.5,over,1
Saddiq Bey,Rebounds,5.5,6.4,over,0.9
Jrue Holiday,Rebounds,3.5,4.4,over,0.9
Vit Krejci,Rebounds,3.5,1.6,under,-0.9
Cade Cunningham,Rebounds,4.5,5.3,over,0.8
Wendell Carter Jr.,Rebounds,6.5,7.3,over,0.8
Maxime Raynaud,Rebounds,7.5,6.7,under,-0.8
Jaylin Williams,Rebounds,3.5,2.7,under,-0.8
Trendon Watford,Rebounds,6.5,4.7,under,-0.8
Sidy Cissoko,Rebounds,1.5,2.3,over,0.8
Jaime Jaquez Jr.,Rebounds,5.5,6.2,over,0.7
Devin Carter,Rebounds,4.5,3.8,under,-0.7
Nique Clifford,Rebounds,4.5,5.2,over,0.7
Onyeka Okongwu,Rebounds,8.5,7.8,under,-0.7
