player,prop,line,proj,side,diff
Donovan Mitchell,Points,30.5,26,under,-3.5
Evan Mobley,Points,14.5,18,over,3.5
Karl-Anthony Towns,Points,21.5,24.2,over,2.7
Keldon Johnson,Points,8.5,11,over,2.5
LeBron James,Points,20.5,22.8,over,2.3
Jaxson Hayes,Points,3.5,5.8,over,2.3
Jake LaRavia,Points,4.5,6.7,over,2.2
Mikal Bridges,Points,16.5,18.6,over,2.1
Isaiah Joe,Points,6.5,8.4,over,1.9
Chet Holmgren,Points,16.5,18.4,over,1.9
Brandin Podziemski,Points,10.5,12.4,over,1.9
Marcus Smart,Points,6.5,8.4,over,1.9
Jarrett Allen,Points,12.5,14.3,over,1.8
Naji Marshall,Points,12.5,14.3,over,1.8
Sam Merrill,Points,11.5,13.2,over,1.7
Rui Hachimura,Points,11.5,13.1,over,1.6
Kevin Durant,Points,24.5,26,over,1.5
Thomas Bryant,Points,5.5,6.9,over,1.4
De'Aaron Fox,Points,17.5,18.9,over,1.4
Dylan Harper,Points,10.5,11.9,over,1.4
Klay Thompson,Points,11.5,12.9,over,1.4
Amen Thompson,Points,16.5,17.9,over,1.4
Josh Okogie,Points,6.5,5.2,under,-1.3
Anthony Edwards,Points,29.5,28.2,under,-1.3
Devin Vassell,Points,13.5,14.7,over,1.2
Aaron Wiggins,Points,7.5,8.7,over,1.2
Dorian Finney-Smith,Points,3.5,4.7,over,1.2
Darius Garland,Points,20.5,18.4,under,-1.1
Jaylon Tyson,Points,10.5,11.6,over,1.1
Victor Wembanyama,Points,17.5,16.4,under,-1.1
Donte DiVincenzo,Points,13.5,14.6,over,1.1
Harrison Barnes,Points,9.5,10.5,over,1
Al Horford,Points,6.5,7.5,over,1
Jarred Vanderbilt,Points,3.5,4.5,over,1
Bones Hyland,Points,5.5,6.5,over,1
Alperen Sengun,Points,21.5,22.4,over,0.9
Reed Sheppard,Points,12.5,11.6,under,-0.9
Julius Randle,Points,21.5,20.6,under,-0.9
Jamal Murray,Points,24.5,23.6,under,-0.9
Jalen Pickett,Points,4.5,5.4,over,0.9
Jalen Brunson,Points,28.5,29.3,over,0.8
Will Richard,Points,4.5,5.3,over,0.8
Luguentz Dort,Points,8.5,9.2,over,0.7
Jalen Williams,Points,19.5,20.2,over,0.7
Draymond Green,Points,8.5,9.2,over,0.7
Cooper Flagg,Points,20.5,18.8,under,-0.7
Tim Hardaway Jr.,Points,13.5,14.2,over,0.7
Bruce Brown Jr.,Points,8.5,9.2,over,0.7
Stephon Castle,Points,16.5,15.9,under,-0.6
Mike Conley,Points,5.5,6.1,over,0.6
