player,prop,line,proj,side,diff
Bogdan Bogdanovic,Points,11.5,15.7,over,4.2
Giannis Antetokounmpo,Points,31.5,34.9,over,3.4
Taurean Prince,Points,7.5,10.8,over,3.3
Kelly Oubre Jr.,Points,11.5,14.3,over,2.8
Zaccharie Risacher,Points,9.5,12.2,over,2.7
Bobby Portis Jr.,Points,12.5,15.2,over,2.7
Brook Lopez,Points,12.5,15.1,over,2.6
Stephen Curry,Points,24.5,27.1,over,2.6
AJ Green,Points,8.5,11,over,2.5
Collin Sexton,Points,18.5,21,over,2.5
Brandon Miller,Points,26.5,24.1,under,-2.4
Tim Hardaway Jr.,Points,9.5,11.9,over,2.4
Simone Fontecchio,Points,5.5,7.7,over,2.2
Brice Sensabaugh,Points,8.5,10.6,over,2.1
Tidjane Salaun,Points,12.5,9.5,under,-2
Corey Kispert,Points,11.5,13.5,over,2
Andre Drummond,Points,9.5,6.6,under,-1.9
Jalen Duren,Points,9.5,11.3,over,1.8
Kevin Durant,Points,26.5,24.8,under,-1.7
Moussa Diabate,Points,4.5,6,over,1.5
Jonas Valanciunas,Points,11.5,10,under,-1.5
Royce O'Neale,Points,9.5,8.1,under,-1.4
P.J. Washington Jr.,Points,14.5,15.9,over,1.4
Paul George,Points,17.5,18.8,over,1.3
Ausar Thompson,Points,5.5,4.2,under,-1.3
Naji Marshall,Points,16.5,14.3,under,-1.2
Brandin Podziemski,Points,8.5,7.4,under,-1.1
Jalen Johnson,Points,18.5,17.6,under,-0.9
Tyrese Maxey,Points,25.5,24.6,under,-0.9
Jordan Poole,Points,19.5,18.6,under,-0.9
Alex Sarr,Points,10.5,11.4,over,0.9
Caleb Martin,Points,8.5,9.3,over,0.8
Bilal Coulibaly,Points,11.5,12.3,over,0.8
Draymond Green,Points,9.5,8.7,under,-0.8
Daniel Gafford,Points,10.5,11.3,over,0.8
Andre Jackson Jr.,Points,4.5,3.8,under,-0.7
Andrew Wiggins,Points,17.5,18.2,over,0.7
Clint Capela,Points,10.5,11.1,over,0.6
Tobias Harris,Points,14.5,15.1,over,0.6
Kyle Anderson,Points,4.5,3.9,under,-0.6
Buddy Hield,Points,11.5,10.9,under,-0.6
Cade Cunningham,Points,21.5,21.1,under,-0.4
Tyus Jones,Points,11.5,11.9,over,0.4
Trayce Jackson-Davis,Points,8.5,8.1,under,-0.4
John Collins,Points,17.5,17.1,under,-0.4
Isaiah Collier,Points,4.5,4.1,under,-0.4
Lindy Waters III,Points,7.5,7.2,under,-0.3
Josh Green,Points,10.5,10.3,under,-0.2
Devin Booker,Points,27.5,27.3,under,-0.2
Quentin Grimes,Points,11.5,10.3,under,-0.2
Bub Carrington,Points,7.5,7.6,over,0.1
Lauri Markkanen,Points,21.5,21.6,over,0.1
Bogdan Bogdanovic,Assists,1.5,2.9,over,1.4
Zaccharie Risacher,Assists,0.5,1.9,over,1.4
Cade Cunningham,Assists,8.5,7.4,under,-1.1
Royce O'Neale,Assists,1.5,2.6,over,1.1
P.J. Washington Jr.,Assists,1.5,2.6,over,1.1
Josh Green,Assists,1.5,2.5,over,1
Gary Trent Jr.,Assists,0.5,1.5,over,1
Draymond Green,Assists,5.5,6.5,over,1
Paul George,Assists,4.5,3.7,under,-0.8
Daniel Gafford,Assists,0.5,1.3,over,0.8
Brice Sensabaugh,Assists,1.5,0.7,under,-0.8
AJ Green,Assists,0.5,1.2,over,0.7
Andrew Wiggins,Assists,1.5,2.2,over,0.7
Clint Capela,Assists,0.5,1.1,over,0.6
Caleb Martin,Assists,2.5,1.9,under,-0.6
Jalen Duren,Assists,1.5,2.1,over,0.6
Simone Fontecchio,Assists,0.5,1.1,over,0.6
Stephen Curry,Assists,5.5,6.1,over,0.6
John Collins,Assists,2.5,1.9,under,-0.6
Tyus Jones,Assists,7.5,7,under,-0.5
Naji Marshall,Assists,2.5,3,over,0.5
Tidjane Salaun,Assists,1.5,1.9,over,0.4
Giannis Antetokounmpo,Assists,6.5,6.9,over,0.4
Kyle Anderson,Assists,2.5,2.1,under,-0.4
Grayson Allen,Assists,1.5,1.9,over,0.4
Jalen Johnson,Assists,4.5,4.2,under,-0.3
Moussa Diabate,Assists,1.5,1.2,under,-0.3
Tobias Harris,Assists,2.5,2.8,over,0.3
Tim Hardaway Jr.,Assists,1.5,1.8,over,0.3
Tyrese Maxey,Assists,5.5,5.2,under,-0.3
Taurean Prince,Assists,1.5,1.8,over,0.3
Corey Kispert,Assists,1.5,1.8,over,0.3
Buddy Hield,Assists,1.5,1.8,over,0.3
Quentin Grimes,Assists,2.5,2.2,under,-0.3
Kelly Oubre Jr.,Assists,1.5,1.3,under,-0.2
Jonas Valanciunas,Assists,1.5,1.7,over,0.2
Jordan Poole,Assists,4.5,4.7,over,0.2
Bub Carrington,Assists,3.5,3.7,over,0.2
Alex Sarr,Assists,1.5,1.7,over,0.2
Devin Booker,Assists,6.5,6.3,under,-0.2
Jonathan Kuminga,Assists,1.5,1.7,over,0.2
Lauri Markkanen,Assists,2.5,2.3,under,-0.2
Isaiah Collier,Assists,3.5,3.7,over,0.2
Brandon Miller,Assists,3.5,3.4,under,-0.1
Andre Drummond,Assists,0.5,0.6,over,0.1
Guerschon Yabusele,Assists,2.5,2.4,under,-0.1
Isaiah Stewart,Assists,1.5,1.6,over,0.1
Jared McCain,Assists,3.5,3.6,over,0.1
Brook Lopez,Assists,1.5,1.6,over,0.1
Bobby Portis Jr.,Assists,1.5,1.4,under,-0.1
Bilal Coulibaly,Assists,2.5,2.6,over,0.1
Andre Jackson Jr.,Assists,1.5,1.6,over,0.1
Mason Plumlee,Assists,1.5,1.4,under,-0.1
Lindy Waters III,Assists,1.5,1.6,over,0.1
Trayce Jackson-Davis,Assists,1.5,1.4,under,-0.1
Alex Sarr,Rebounds,5.5,7.4,over,1.9
Lauri Markkanen,Rebounds,6.5,8.1,over,1.6
Bobby Portis Jr.,Rebounds,7.5,9,over,1.5
P.J. Washington Jr.,Rebounds,8.5,7,under,-1.5
Jonas Valanciunas,Rebounds,7.5,7.1,under,-1.4
Devin Booker,Rebounds,3.5,4.7,over,1.2
Andre Jackson Jr.,Rebounds,4.5,3.5,under,-1
Royce O'Neale,Rebounds,6.5,5.5,under,-1
Oso Ighodaro,Rebounds,4.5,3.5,under,-1
Clint Capela,Rebounds,8.5,9.4,over,0.9
Isaiah Stewart,Rebounds,5.5,6.4,over,0.9
Bub Carrington,Rebounds,2.5,3.4,over,0.9
Tidjane Salaun,Rebounds,6.5,7.3,over,0.8
Brook Lopez,Rebounds,5.5,6.3,over,0.8
Tyus Jones,Rebounds,2.5,3.3,over,0.8
Trayce Jackson-Davis,Rebounds,5.5,4.7,under,-0.8
Zaccharie Risacher,Rebounds,3.5,4.2,over,0.7
Corey Kispert,Rebounds,2.5,3.2,over,0.7
Draymond Green,Rebounds,6.5,7.2,over,0.7
Andrew Wiggins,Rebounds,4.5,5.2,over,0.7
Buddy Hield,Rebounds,3.5,2.8,under,-0.7
Lindy Waters III,Rebounds,3.5,2.8,under,-0.7
John Collins,Rebounds,8.5,9.2,over,0.7
Naji Marshall,Rebounds,4.5,3.8,under,-0.7
Jalen Johnson,Rebounds,9.5,8.9,under,-0.6
Ausar Thompson,Rebounds,3.5,2.9,under,-0.6
Giannis Antetokounmpo,Rebounds,12.5,13.1,over,0.6
Collin Sexton,Rebounds,2.5,3.1,over,0.6
Stephen Curry,Rebounds,4.5,5,over,0.5
Kevin Durant,Rebounds,6.5,7,over,0.5
Isaiah Collier,Rebounds,1.5,2,over,0.5
Caleb Martin,Rebounds,4.5,4.1,under,-0.4
Simone Fontecchio,Rebounds,2.5,2.9,over,0.4
Taurean Prince,Rebounds,4.5,4.1,under,-0.4
AJ Green,Rebounds,2.5,2.9,over,0.4
Brandin Podziemski,Rebounds,4.5,4.1,under,-0.4
Brice Sensabaugh,Rebounds,2.5,2.9,over,0.4
Paul George,Rebounds,4.5,4.8,over,0.3
Cade Cunningham,Rebounds,5.5,5.2,under,-0.3
Jordan Poole,Rebounds,2.5,2.8,over,0.3
Kyle Anderson,Rebounds,2.5,2.2,under,-0.3
Grayson Allen,Rebounds,3.5,3.2,under,-0.3
Brandon Miller,Rebounds,5.5,5.3,under,-0.2
Tobias Harris,Rebounds,7.5,6.3,under,-0.2
Tim Hardaway Jr.,Rebounds,2.5,2.7,over,0.2
Jalen Duren,Rebounds,10.5,10.3,under,-0.2
Jared McCain,Rebounds,3.5,3.3,under,-0.2
Gary Trent Jr.,Rebounds,2.5,2.7,over,0.2
Bogdan Bogdanovic,Rebounds,3.5,3.4,under,-0.1
Josh Green,Rebounds,3.5,3.4,under,-0.1
Kelly Oubre Jr.,Rebounds,4.5,4.6,over,0.1
Tyrese Maxey,Rebounds,3.5,3.6,over,0.1
Bilal Coulibaly,Rebounds,5.5,5.6,over,0.1
Daniel Gafford,Rebounds,6.5,6.4,under,-0.1
Grayson Allen,Pts+Ast,16.5,12.2,under,-4.3
Collin Sexton,Pts+Ast,22.5,26.4,over,3.9
Guerschon Yabusele,Pts+Ast,12.5,16.3,over,3.8
AJ Green,Pts+Ast,8.5,12.2,over,3.7
Zaccharie Risacher,Pts+Ast,10.5,14.1,over,3.6
Jonathan Kuminga,Pts+Ast,16.5,12.9,under,-3.6
Giannis Antetokounmpo,Pts+Ast,38.5,41.8,over,3.3
Tidjane Salaun,Pts+Ast,14.5,11.4,under,-3.1
Taurean Prince,Pts+Ast,9.5,12.6,over,3.1
Brandon Miller,Pts+Ast,30.5,27.5,under,-3
Andrew Wiggins,Pts+Ast,17.5,20.4,over,2.9
Stephen Curry,Pts+Ast,30.5,33.2,over,2.7
Tobias Harris,Pts+Ast,15.5,17.9,over,2.4
Simone Fontecchio,Pts+Ast,6.5,8.8,over,2.3
Brook Lopez,Pts+Ast,14.5,16.7,over,2.2
Kelly Oubre Jr.,Pts+Ast,13.5,15.6,over,2.1
Bobby Portis Jr.,Pts+Ast,14.5,16.6,over,2.1
Brandin Podziemski,Pts+Ast,13.5,10.4,under,-2.1
Cade Cunningham,Pts+Ast,30.5,28.5,under,-2
Jalen Duren,Pts+Ast,11.5,13.4,over,1.9
Jonas Valanciunas,Pts+Ast,12.5,11.7,under,-1.8
Corey Kispert,Pts+Ast,13.5,15.3,over,1.8
Brice Sensabaugh,Pts+Ast,9.5,11.3,over,1.8
John Collins,Pts+Ast,20.5,19,under,-1.5
Ausar Thompson,Pts+Ast,6.5,5.2,under,-1.3
Jordan Poole,Pts+Ast,24.5,23.3,under,-1.2
Naji Marshall,Pts+Ast,19.5,17.3,under,-1.2
Daniel Gafford,Pts+Ast,11.5,12.6,over,1.1
Paul George,Pts+Ast,21.5,22.5,over,1
P.J. Washington Jr.,Pts+Ast,17.5,18.5,over,1
Quentin Grimes,Pts+Ast,13.5,12.5,under,-1
Devin Booker,Pts+Ast,34.5,33.6,under,-0.9
Buddy Hield,Pts+Ast,13.5,12.7,under,-0.8
Royce O'Neale,Pts+Ast,11.5,10.7,under,-0.8
Clint Capela,Pts+Ast,11.5,12.2,over,0.7
Jalen Johnson,Pts+Ast,24.5,21.8,under,-0.7
Tyrese Maxey,Pts+Ast,30.5,29.8,under,-0.7
Draymond Green,Pts+Ast,14.5,15.2,over,0.7
Lindy Waters III,Pts+Ast,9.5,8.8,under,-0.7
Isaiah Collier,Pts+Ast,8.5,7.8,under,-0.7
Alex Sarr,Pts+Ast,12.5,13.1,over,0.6
Bilal Coulibaly,Pts+Ast,14.5,14.9,over,0.4
Tyus Jones,Pts+Ast,18.5,18.9,over,0.4
