player,prop,line,proj,side,diff
Ryan Rollins,Points,15.5,18.3,over,2.8
Pascal Siakam,Points,24.5,21.8,under,-2.7
Bones Hyland,Points,6.5,9.2,over,2.7
Dillon Brooks,Points,19.5,15.8,under,-2.7
Jalen Williams,Points,16.5,19.2,over,2.7
Jaden McDaniels,Points,12.5,15.1,over,2.6
Norman Powell,Points,25.5,22,under,-2.5
Myles Turner,Points,11.5,14,over,2.5
Donovan Mitchell,Points,28.5,26.1,under,-2.4
Nique Clifford,Points,5.5,7.9,over,2.4
Julius Randle,Points,21.5,23.8,over,2.3
Jamal Murray,Points,27.5,23.3,under,-2.2
Yves Missi,Points,4.5,6.5,over,2
Sam Merrill,Points,9.5,11.4,over,1.9
Tyus Jones,Points,5.5,7.3,over,1.8
Spencer Jones,Points,7.5,9.3,over,1.8
Alex Sarr,Points,17.5,14.7,under,-1.8
Collin Gillespie,Points,14.5,12.8,under,-1.7
Mark Williams,Points,10.5,12.2,over,1.7
DeMar DeRozan,Points,18.5,20.2,over,1.7
Kyle Kuzma,Points,11.5,13.2,over,1.7
Craig Porter Jr.,Points,9.5,4.9,under,-1.6
Paolo Banchero,Points,25.5,23.9,under,-1.6
Anthony Edwards,Points,29.5,31.1,over,1.6
Donte DiVincenzo,Points,13.5,15,over,1.5
AJ Green,Points,9.5,11,over,1.5
Cade Cunningham,Points,27.5,26.2,under,-1.3
Jase Richardson,Points,6.5,7.8,over,1.3
Terance Mann,Points,6.5,7.8,over,1.3
Khris Middleton,Points,9.5,10.8,over,1.3
Nikola Jovic,Points,12.5,11.2,under,-1.3
Aaron Wiggins,Points,8.5,9.8,over,1.3
Dennis Schroder,Points,11.5,12.8,over,1.3
Darius Garland,Points,17.5,18.7,over,1.2
Oso Ighodaro,Points,4.5,5.7,over,1.2
Jarrett Allen,Points,12.5,13.6,over,1.1
Ausar Thompson,Points,12.5,11.4,under,-1.1
Andrew Wiggins,Points,16.5,17.6,over,1.1
Bilal Coulibaly,Points,11.5,9.5,under,-1
