player,prop,line,proj,side,diff
Amir Coffey,Points,8.5,11.6,over,3.1
Jalen Johnson,Points,21.5,18.6,under,-2.9
Jalen Wilson,Points,7.5,9.8,over,2.3
Nic Claxton,Points,8.5,10.7,over,2.2
Victor Wembanyama,Points,23.5,25.5,over,2
Cody Williams,Points,6.5,5,under,-1.5
Derrick Jones Jr.,Points,10.5,12,over,1.5
Immanuel Quickley,Points,14.5,16,over,1.5
Clint Capela,Points,10.5,9.1,under,-1.4
Ayo Dosunmu,Points,11.5,10.1,under,-1.4
Josh Giddey,Points,13.5,14.9,over,1.4
Collin Sexton,Points,17.5,18.8,over,1.3
Harrison Barnes,Points,11.5,12.7,over,1.2
Terance Mann,Points,7.5,8.7,over,1.2
Keldon Johnson,Points,14.5,15.6,over,1.1
Dean Wade,Points,4.5,5.6,over,1.1
Coby White,Points,19.5,20.6,over,1.1
James Harden,Points,22.5,21.4,under,-1.1
Jonathan Mogbo,Points,5.5,6.6,over,1.1
Ziaire Williams,Points,8.5,9.5,over,1
RJ Barrett,Points,22.5,21.5,under,-1
Cameron Johnson,Points,15.5,16.4,over,0.9
Isaac Okoro,Points,6.5,7.4,over,0.9
Norman Powell,Points,23.5,21.6,under,-0.9
Lauri Markkanen,Points,21.5,19.7,under,-0.8
Dorian Finney-Smith,Points,8.5,9.3,over,0.8
Nikola Vucevic,Points,17.5,18.3,over,0.8
Patrick Williams,Points,9.5,10.1,over,0.6
Stephon Castle,Points,9.5,10,over,0.5
Donovan Mitchell,Points,23.5,24,over,0.5
Kris Dunn,Points,5.5,6,over,0.5
Davion Mitchell,Points,8.5,8,under,-0.5
Jarrett Allen,Points,14.5,14.9,over,0.4
Sam Merrill,Points,6.5,6.1,under,-0.4
Evan Mobley,Points,16.5,15.2,under,-0.3
Julian Champagnie,Points,11.5,11.7,over,0.2
Dennis Schroder,Points,15.5,15.6,over,0.1
Caris LeVert,Points,10.5,10.6,over,0.1
Darius Garland,Points,18.5,18.4,under,-0.1
Zaccharie Risacher,Points,13.5,13.6,over,0.1
Gradey Dick,Points,15.5,15.6,over,0.1
Donovan Mitchell,Assists,3.5,4.9,over,1.4
Victor Wembanyama,Assists,3.5,4.8,over,1.3
Kris Dunn,Assists,2.5,3.7,over,1.2
James Harden,Assists,9.5,10.6,over,1.1
Keldon Johnson,Assists,1.5,2.5,over,1
Devin Vassell,Assists,2.5,3.5,over,1
Zaccharie Risacher,Assists,1.5,2.4,over,0.9
Stephon Castle,Assists,3.5,2.7,under,-0.8
Jalen Wilson,Assists,1.5,2.3,over,0.8
Nikola Vucevic,Assists,2.5,3.3,over,0.8
Josh Giddey,Assists,5.5,6.3,over,0.8
Jarrett Allen,Assists,1.5,2.1,over,0.6
Nic Claxton,Assists,2.5,1.9,under,-0.6
Coby White,Assists,4.5,5.1,over,0.6
Immanuel Quickley,Assists,4.5,5.1,over,0.6
Davion Mitchell,Assists,4.5,5.1,over,0.6
Collin Sexton,Assists,5.5,5,under,-0.5
Dennis Schroder,Assists,6.5,6,under,-0.5
RJ Barrett,Assists,5.5,4,under,-0.5
Terance Mann,Assists,1.5,2,over,0.5
Ochai Agbaji,Assists,1.5,2,over,0.5
Jonathan Mogbo,Assists,1.5,2,over,0.5
Lauri Markkanen,Assists,1.5,1.9,over,0.4
Julian Champagnie,Assists,1.5,1.9,over,0.4
Sam Merrill,Assists,1.5,1.1,under,-0.4
Evan Mobley,Assists,2.5,2.9,over,0.4
Clint Capela,Assists,0.5,0.9,over,0.4
Ayo Dosunmu,Assists,2.5,2.9,over,0.4
Norman Powell,Assists,1.5,1.9,over,0.4
Gradey Dick,Assists,1.5,1.9,over,0.4
Amir Coffey,Assists,0.5,0.8,over,0.3
Harrison Barnes,Assists,1.5,1.6,over,0.1
Caris LeVert,Assists,3.5,3.6,over,0.1
Dorian Finney-Smith,Assists,1.5,1.6,over,0.1
Darius Garland,Assists,6.5,6.4,under,-0.1
Cameron Johnson,Assists,2.5,2.6,over,0.1
Isaac Okoro,Assists,1.5,1.6,over,0.1
Ziaire Williams,Assists,1.5,1.6,over,0.1
Patrick Williams,Assists,1.5,1.6,over,0.1
Jalen Johnson,Assists,4.5,4.6,over,0.1
Derrick Jones Jr.,Assists,1.5,1.4,under,-0.1
Jarrett Allen,Rebounds,11.5,10.4,under,-1.1
Stephon Castle,Rebounds,3.5,2.5,under,-1
Sam Merrill,Rebounds,2.5,1.5,under,-1
Immanuel Quickley,Rebounds,2.5,3.5,over,1
Derrick Jones Jr.,Rebounds,3.5,4.4,over,0.9
Gradey Dick,Rebounds,2.5,3.4,over,0.9
Donovan Mitchell,Rebounds,3.5,4.3,over,0.8
Ayo Dosunmu,Rebounds,3.5,2.7,under,-0.8
Devin Vassell,Rebounds,2.5,3.2,over,0.7
Victor Wembanyama,Rebounds,11.5,10.8,under,-0.7
Nikola Vucevic,Rebounds,10.5,9.8,under,-0.7
Lauri Markkanen,Rebounds,7.5,6.9,under,-0.6
Julian Champagnie,Rebounds,4.5,5.1,over,0.6
Cameron Johnson,Rebounds,4.5,5,over,0.5
Jalen Wilson,Rebounds,4.5,4,under,-0.5
Coby White,Rebounds,3.5,4,over,0.5
Josh Giddey,Rebounds,6.5,7,over,0.5
Jakob Poeltl,Rebounds,10.5,10,under,-0.5
Keldon Johnson,Rebounds,5.5,5.1,under,-0.4
Ziaire Williams,Rebounds,3.5,3.9,over,0.4
James Harden,Rebounds,6.5,6.1,under,-0.4
Kris Dunn,Rebounds,2.5,2.9,over,0.4
Cody Williams,Rebounds,3.5,3.2,under,-0.3
Caris LeVert,Rebounds,3.5,3.2,under,-0.3
Dorian Finney-Smith,Rebounds,4.5,4.8,over,0.3
Nic Claxton,Rebounds,8.5,8.8,over,0.3
Isaac Okoro,Rebounds,2.5,2.8,over,0.3
Clint Capela,Rebounds,7.5,7.8,over,0.3
Collin Sexton,Rebounds,2.5,2.7,over,0.2
Dennis Schroder,Rebounds,3.5,3.3,under,-0.2
Darius Garland,Rebounds,2.5,2.7,over,0.2
Evan Mobley,Rebounds,8.5,8.7,over,0.2
Zaccharie Risacher,Rebounds,4.5,4.7,over,0.2
RJ Barrett,Rebounds,5.5,5.7,over,0.2
Amir Coffey,Rebounds,2.5,2.7,over,0.2
Davion Mitchell,Rebounds,1.5,1.7,over,0.2
Harrison Barnes,Rebounds,3.5,3.6,over,0.1
Patrick Williams,Rebounds,4.5,3.9,under,-0.1
Jalen Johnson,Rebounds,9.5,9.6,over,0.1
Norman Powell,Rebounds,3.5,3.6,over,0.1
Terance Mann,Rebounds,3.5,3.4,under,-0.1
Ochai Agbaji,Rebounds,4.5,4.4,under,-0.1
Jonathan Mogbo,Rebounds,4.5,4.6,over,0.1
Victor Wembanyama,Pts+Ast,26.5,30.3,over,3.8
Josh Giddey,Pts+Ast,18.5,21.2,over,2.7
Jalen Wilson,Pts+Ast,9.5,12.1,over,2.6
Jalen Johnson,Pts+Ast,26.5,23.2,under,-2.3
Terance Mann,Pts+Ast,8.5,10.7,over,2.2
Cody Williams,Pts+Ast,8.5,6.4,under,-2.1
Jonathan Mogbo,Pts+Ast,6.5,8.6,over,2.1
Norman Powell,Pts+Ast,25.5,23.5,under,-2
RJ Barrett,Pts+Ast,27.5,25.5,under,-2
