player,prop,line,proj,side,diff
Julian Champagnie,Points,7.5,10.7,over,3.2
De'Aaron Fox,Points,16.5,19.2,over,2.7
Myles Turner,Points,11.5,14.2,over,2.7
Brandin Podziemski,Points,18.5,14.9,under,-2.6
Keegan Murray,Points,15.5,11.9,under,-2.6
Ty Jerome,Points,16.5,14.1,under,-2.4
Caris LeVert,Points,6.5,8.7,over,2.2
Javonte Green,Points,4.5,6.4,over,1.9
Kyle Kuzma,Points,11.5,13.3,over,1.8
DeMar DeRozan,Points,15.5,17.3,over,1.8
Jamal Murray,Points,23.5,21.7,under,-1.8
Al Horford,Points,12.5,10,under,-1.5
Jamal Shead,Points,5.5,6.8,over,1.3
Alperen Sengun,Points,20.5,21.8,over,1.3
Kyle Anderson,Points,7.5,6.3,under,-1.2
Cam Spencer,Points,8.5,9.7,over,1.2
Malik Monk,Points,11.5,9.3,under,-1.2
Olivier-Maxence Prosper,Points,10.5,11.6,over,1.1
RJ Barrett,Points,17.5,18.6,over,1.1
Cade Cunningham,Points,25.5,22.5,under,-1
Devin Vassell,Points,13.5,14.5,over,1
Ja'Kobe Walter,Points,5.5,6.5,over,1
Kevin Durant,Points,24.5,25.5,over,1
Dorian Finney-Smith,Points,5.5,6.5,over,1
Isaiah Joe,Points,15.5,13.6,under,-0.9
Keldon Johnson,Points,11.5,12.4,over,0.9
Paul Reed,Points,7.5,8.3,over,0.8
Sandro Mamukelashvili,Points,7.5,8.3,over,0.8
Dylan Harper,Points,10.5,11.3,over,0.8
Nique Clifford,Points,8.5,9.3,over,0.8
Tim Hardaway Jr.,Points,10.5,11.3,over,0.8
Christian Braun,Points,11.5,12.3,over,0.8
Javon Small,Points,9.5,8.8,under,-0.7
Sam Hauser,Points,9.5,10.2,over,0.7
Luguentz Dort,Points,10.5,9.9,under,-0.6
Collin Murray-Boyles,Points,8.5,7.9,under,-0.6
Jericho Sims,Points,4.5,2.9,under,-0.6
Duncan Robinson,Points,11.5,11,under,-0.5
Brandon Ingram,Points,20.5,21,over,0.5
Luke Kornet,Points,4.5,4,under,-0.5
Reed Sheppard,Points,15.5,16,over,0.5
Derrick White,Points,17.5,18,over,0.5
Julian Strawther,Points,9.5,10,over,0.5
Harrison Barnes,Points,7.5,7.9,over,0.4
Ryan Rollins,Points,18.5,18.1,under,-0.4
Clint Capela,Points,4.5,4.9,over,0.4
Baylor Scheierman,Points,6.5,6.9,over,0.4
Tobias Harris,Points,13.5,12.2,under,-0.3
Walter Clayton Jr.,Points,8.5,8.2,under,-0.3
Bobby Portis Jr.,Points,10.5,10.8,over,0.3
Jaylen Brown,Points,29.5,29.2,under,-0.3
Bruce Brown Jr.,Points,7.5,7.2,under,-0.3
Payton Pritchard,Points,19.5,17.2,under,-0.3
Chet Holmgren,Points,17.5,17.3,under,-0.2
GG Jackson II,Points,14.5,13.3,under,-0.2
Stephon Castle,Points,15.5,15.7,over,0.2
AJ Green,Points,9.5,9.3,under,-0.2
Russell Westbrook III,Points,14.5,11.3,under,-0.2
Precious Achiuwa,Points,9.5,9.7,over,0.2
Tari Eason,Points,15.5,15.3,under,-0.2
Maxime Raynaud,Points,13.5,12.3,under,-0.2
Ronald Holland II,Points,7.5,7.6,over,0.1
Daniss Jenkins,Points,8.5,7.4,under,-0.1
Taylor Hendricks,Points,8.5,8.6,over,0.1
Immanuel Quickley,Points,16.5,16.6,over,0.1
James Harden,Points,22.5,22.6,over,0.1
Josh Okogie,Points,5.5,5.4,under,-0.1
Jabari Smith Jr.,Points,15.5,15.6,over,0.1
Jonas Valanciunas,Points,6.5,6.4,under,-0.1
Brandin Podziemski,Assists,5.5,4.5,under,-1
Stephon Castle,Assists,6.5,5.5,under,-1
Nae'Qwan Tomlin,Assists,1.5,0.5,under,-1
Devin Vassell,Assists,1.5,2.4,over,0.9
Jamal Shead,Assists,4.5,5.4,over,0.9
Collin Murray-Boyles,Assists,2.5,1.6,under,-0.9
Jericho Sims,Assists,1.5,0.7,under,-0.8
Baylor Scheierman,Assists,2.5,1.8,under,-0.7
Tobias Harris,Assists,1.5,2.1,over,0.6
Brandon Ingram,Assists,3.5,4.1,over,0.6
Jakob Poeltl,Assists,1.5,2.1,over,0.6
RJ Barrett,Assists,3.5,4.1,over,0.6
Al Horford,Assists,3.5,3,under,-0.5
Ty Jerome,Assists,3.5,4,over,0.5
Cam Spencer,Assists,4.5,5,over,0.5
Luke Kornet,Assists,1.5,1,under,-0.5
Tari Eason,Assists,1.5,2,over,0.5
Nikola Vucevic,Assists,2.5,3,over,0.5
Jonas Valanciunas,Assists,1.5,1,under,-0.5
Bruce Brown Jr.,Assists,1.5,2,over,0.5
Caris LeVert,Assists,2.5,2.9,over,0.4
Duncan Robinson,Assists,1.5,1.9,over,0.4
Jalen Duren,Assists,1.5,1.9,over,0.4
Daniss Jenkins,Assists,2.5,2.9,over,0.4
Immanuel Quickley,Assists,5.5,5.9,over,0.4
Victor Wembanyama,Assists,2.5,2.9,over,0.4
Jarrett Allen,Assists,2.5,2.1,under,-0.4
AJ Green,Assists,1.5,1.9,over,0.4
Jaylen Brown,Assists,4.5,4.9,over,0.4
De'Anthony Melton,Assists,2.5,2.8,over,0.3
Javon Small,Assists,4.5,4.2,under,-0.3
James Harden,Assists,8.5,8.2,under,-0.3
Malik Monk,Assists,2.5,2.2,under,-0.3
Chet Holmgren,Assists,1.5,1.7,over,0.2
Gui Santos,Assists,3.5,3.7,over,0.2
Olivier-Maxence Prosper,Assists,1.5,1.3,under,-0.2
GG Jackson II,Assists,1.5,1.7,over,0.2
Harrison Barnes,Assists,1.5,1.3,under,-0.2
Keldon Johnson,Assists,1.5,1.3,under,-0.2
Julian Champagnie,Assists,1.5,1.3,under,-0.2
Myles Turner,Assists,1.5,1.7,over,0.2
Bobby Portis Jr.,Assists,1.5,1.3,under,-0.2
Jabari Smith Jr.,Assists,1.5,1.7,over,0.2
Reed Sheppard,Assists,4.5,4.3,under,-0.2
Nique Clifford,Assists,2.5,2.3,under,-0.2
Jamal Murray,Assists,6.5,6.3,under,-0.2
Payton Pritchard,Assists,5.5,5.3,under,-0.2
Luguentz Dort,Assists,1.5,1.4,under,-0.1
Paul Reed,Assists,1.5,1.6,over,0.1
Cade Cunningham,Assists,8.5,8.4,under,-0.1
Walter Clayton Jr.,Assists,3.5,3.6,over,0.1
De'Aaron Fox,Assists,6.5,5.4,under,-0.1
Scottie Barnes,Assists,5.5,5.6,over,0.1
Dylan Harper,Assists,3.5,3.4,under,-0.1
Kyle Kuzma,Assists,2.5,2.6,over,0.1
Dean Wade,Assists,1.5,1.6,over,0.1
Kevin Durant,Assists,4.5,4.4,under,-0.1
Russell Westbrook III,Assists,4.5,4.6,over,0.1
DeMar DeRozan,Assists,3.5,3.6,over,0.1
Alperen Sengun,Assists,6.5,6.4,under,-0.1
Keegan Murray,Assists,1.5,1.4,under,-0.1
Maxime Raynaud,Assists,1.5,1.4,under,-0.1
Derrick White,Assists,6.5,5.9,under,-0.1
Neemias Queta,Assists,1.5,1.6,over,0.1
Sam Hauser,Assists,1.5,1.6,over,0.1
Christian Braun,Assists,2.5,2.6,over,0.1
Julian Strawther,Assists,1.5,1.6,over,0.1
Julian Champagnie,Rebounds,4.5,5.8,over,1.3
Caris LeVert,Rebounds,1.5,2.5,over,1
Jarrett Allen,Rebounds,11.5,9.5,under,-1
Jalen Duren,Rebounds,11.5,10.6,under,-0.9
Luke Kornet,Rebounds,4.5,3.6,under,-0.9
Collin Murray-Boyles,Rebounds,6.5,4.6,under,-0.9
Nikola Vucevic,Rebounds,6.5,7.4,over,0.9
Gui Santos,Rebounds,6.5,7.3,over,0.8
Ja'Kobe Walter,Rebounds,1.5,2.3,over,0.8
Myles Turner,Rebounds,5.5,6.3,over,0.8
Kevin Porter Jr.,Rebounds,4.5,5.3,over,0.8
Payton Pritchard,Rebounds,3.5,4.3,over,0.8
Olivier-Maxence Prosper,Rebounds,5.5,4.8,under,-0.7
Jakob Poeltl,Rebounds,6.5,7.2,over,0.7
Keldon Johnson,Rebounds,4.5,5.2,over,0.7
Josh Okogie,Rebounds,3.5,2.8,under,-0.7
Cameron Johnson,Rebounds,3.5,4.2,over,0.7
Julian Strawther,Rebounds,2.5,3.2,over,0.7
Ausar Thompson,Rebounds,5.5,6.1,over,0.6
Immanuel Quickley,Rebounds,3.5,4.1,over,0.6
Tari Eason,Rebounds,7.5,8.1,over,0.6
Derrick White,Rebounds,4,4.6,over,0.6
Paul Reed,Rebounds,5.5,6,over,0.5
Scottie Barnes,Rebounds,7.5,8,over,0.5
Victor Wembanyama,Rebounds,12.5,11,under,-0.5
Kyle Kuzma,Rebounds,4.5,5,over,0.5
Isaiah Joe,Rebounds,3.5,3.1,under,-0.4
Ronald Holland II,Rebounds,4.5,4.1,under,-0.4
Daniss Jenkins,Rebounds,1.5,1.9,over,0.4
Pat Spencer,Rebounds,3.5,3.1,under,-0.4
Taylor Hendricks,Rebounds,5.5,5.1,under,-0.4
