player,prop,line,proj,side,diff
Myron Gardner,Points,7.5,9.6,over,2.1
Sam Hauser,Points,9.5,11.4,over,1.9
Rudy Gobert,Points,9.5,11.2,over,1.7
Donte DiVincenzo,Points,11.5,13.1,over,1.6
Jordan Miller,Points,10.5,12.1,over,1.6
Bones Hyland,Points,7.5,8.9,over,1.4
Neemias Queta,Points,7.5,8.7,over,1.2
Landry Shamet,Points,9.5,8.4,under,-1.1
Simone Fontecchio,Points,9.5,10.5,over,1
Jay Huff,Points,9.5,10.5,over,1
Naz Reid,Points,12.5,13.5,over,1
Kobe Sanders,Points,7.5,6.5,under,-1
Payton Pritchard,Points,19.5,16.6,under,-0.9
Derrick Jones Jr.,Points,9.5,10.4,over,0.9
John Collins,Points,15.5,16.4,over,0.9
Jaden McDaniels,Points,13.5,14.4,over,0.9
Anthony Edwards,Points,28.5,29.4,over,0.9
Jordan Clarkson,Points,7.5,5.7,under,-0.8
OG Anunoby,Points,15.5,14.7,under,-0.8
Bam Adebayo,Points,19.5,20.3,over,0.8
Bilal Coulibaly,Points,10.5,11.3,over,0.8
Jaylen Brown,Points,29.5,27.8,under,-0.7
Derrick White,Points,17.5,18.2,over,0.7
Jalen Brunson,Points,25.5,24.8,under,-0.7
Norman Powell,Points,23.5,24.2,over,0.7
Alex Sarr,Points,16.5,17.2,over,0.7
Pascal Siakam,Points,22.5,21.8,under,-0.7
Mitchell Robinson,Points,4.5,5.1,over,0.6
T.J. McConnell,Points,8.5,7.9,under,-0.6
Andrew Nembhard,Points,16.5,15.9,under,-0.6
Baylor Scheierman,Points,4.5,4.9,over,0.4
Hugo Gonzalez,Points,3.5,3.9,over,0.4
Will Riley,Points,12.5,12.1,under,-0.4
Kris Dunn,Points,8.5,8.8,over,0.3
Sandro Mamukelashvili,Points,11.5,10.3,under,-0.2
Jamal Shead,Points,6.5,6.7,over,0.2
Karl-Anthony Towns,Points,19.5,18.4,under,-0.1
Mikal Bridges,Points,14.5,14.6,over,0.1
Bub Carrington,Assists,4.5,3.8,under,-1.7
Bam Adebayo,Assists,2.5,3.7,over,1.2
Nikola Jovic,Assists,2.5,1.3,under,-1.2
Jaylen Brown,Assists,3.5,4.4,over,0.9
Kris Dunn,Assists,4.5,3.6,under,-0.9
Aaron Nesmith,Assists,2.5,1.7,under,-0.8
Andrew Nembhard,Assists,7.5,6.7,under,-0.8
Jarace Walker,Assists,1.5,2.3,over,0.8
Bones Hyland,Assists,2.5,3.2,over,0.7
Andrew Wiggins,Assists,2.5,3.1,over,0.6
Jordan Clarkson,Assists,1.5,1,under,-0.5
OG Anunoby,Assists,2.5,2,under,-0.5
Alex Sarr,Assists,2.5,3,over,0.5
Collin Murray-Boyles,Assists,2.5,2,under,-0.5
Derrick Jones Jr.,Assists,1.5,1,under,-0.5
Donte DiVincenzo,Assists,3.5,4,over,0.5
Nikola Vucevic,Assists,2.5,2.9,over,0.4
Jalen Brunson,Assists,5.5,5.9,over,0.4
Justin Champagnie,Assists,1.5,1.1,under,-0.4
Simone Fontecchio,Assists,1.5,1.9,over,0.4
Bilal Coulibaly,Assists,2.5,2.9,over,0.4
Jamal Shead,Assists,4.5,4.9,over,0.4
Jordan Miller,Assists,2.5,2.1,under,-0.4
Mitchell Robinson,Assists,0.5,0.8,over,0.3
Landry Shamet,Assists,1.5,1.2,under,-0.3
Payton Pritchard,Assists,4.5,4.8,over,0.3
Neemias Queta,Assists,1.5,1.2,under,-0.3
Baylor Scheierman,Assists,1.5,1.2,under,-0.3
Myron Gardner,Assists,1.5,1.8,over,0.3
Naz Reid,Assists,2.5,2.2,under,-0.3
Sandro Mamukelashvili,Assists,1.5,1.7,over,0.2
Rudy Gobert,Assists,1.5,1.7,over,0.2
John Collins,Assists,1.5,1.3,under,-0.2
Karl-Anthony Towns,Assists,2.5,2.6,over,0.1
Josh Hart,Assists,4.5,4.6,over,0.1
Mikal Bridges,Assists,3.5,3.6,over,0.1
Luka Garza,Assists,0.5,0.6,over,0.1
Sam Hauser,Assists,1.5,1.6,over,0.1
Hugo Gonzalez,Assists,0.5,0.6,over,0.1
