player,prop,line,proj,side,diff
Justin Champagnie,Points,9.5,13.6,over,4.1
Jaylen Brown,Points,21.5,25.3,over,3.8
Jayson Tatum,Points,25.5,29.3,over,3.8
Kristaps Porzingis,Points,18.5,22,over,3.5
Rui Hachimura,Points,12.5,15.7,over,3.2
Rudy Gobert,Points,10.5,13.6,over,3.1
Stephen Curry,Points,23.5,26.6,over,3.1
Sam Hauser,Points,6.5,9.4,over,2.9
LeBron James,Points,23.5,26.4,over,2.9
Bilal Coulibaly,Points,14.5,10.8,under,-2.7
Myles Turner,Points,14.5,17.1,over,2.6
Pascal Siakam,Points,19.5,22.1,over,2.6
Klay Thompson,Points,14.5,17.1,over,2.6
Marcus Smart,Points,9.5,11.9,over,2.4
Bub Carrington,Points,10.5,8.3,under,-2.2
Derrick White,Points,14.5,16.6,over,2.1
Devin Vassell,Points,15.5,17.5,over,2
Stephon Castle,Points,9.5,11.5,over,2
Shaedon Sharpe,Points,16.5,14.5,under,-2
Jalen Brunson,Points,23.5,25.5,over,2
Jake LaRavia,Points,6.5,8.4,over,1.9
Goga Bitadze,Points,10.5,8.6,under,-1.9
Donovan Clingan,Points,6.5,8.3,over,1.8
T.J. McConnell,Points,11.5,9.8,under,-1.7
Victor Wembanyama,Points,22.5,24.1,over,1.6
Yves Missi,Points,11.5,10,under,-1.5
Jeremy Sochan,Points,14.5,12,under,-1.5
Julius Randle,Points,20.5,21.9,over,1.4
Nickeil Alexander-Walker,Points,7.5,8.8,over,1.3
Mikal Bridges,Points,15.5,16.8,over,1.3
Jarace Walker,Points,4.5,5.7,over,1.2
Max Christie,Points,7.5,6.3,under,-1.2
Draymond Green,Points,7.5,8.7,over,1.2
Buddy Hield,Points,14.5,13.3,under,-1.2
Mike Conley,Points,9.5,10.6,over,1.1
Harrison Barnes,Points,10.5,11.6,over,1.1
Julian Champagnie,Points,11.5,12.6,over,1.1
Jerami Grant,Points,16.5,17.6,over,1.1
Daniel Gafford,Points,9.5,10.6,over,1.1
Obi Toppin,Points,11.5,9.5,under,-1
Naz Reid,Points,11.5,12.4,over,0.9
Moritz Wagner,Points,12.5,11.6,under,-0.9
Andrew Wiggins,Points,15.5,16.4,over,0.9
Kevon Looney,Points,5.5,4.6,under,-0.9
Dejounte Murray,Points,20.5,19.7,under,-0.8
Tyus Jones,Points,12.5,11.7,under,-0.8
Deni Avdija,Points,11.5,12.3,over,0.8
P.J. Washington Jr.,Points,12.5,13.3,over,0.8
Herbert Jones,Points,12.5,10.9,under,-0.6
Jaden McDaniels,Points,10.5,11.1,over,0.6
OG Anunoby,Points,14.5,15.1,over,0.6
Bennedict Mathurin,Points,17.5,17,under,-0.5
Jonas Valanciunas,Points,10.5,11,over,0.5
Gabe Vincent,Points,5.5,6,over,0.5
Alex Sarr,Points,10.5,10.1,under,-0.4
Donte DiVincenzo,Points,8.5,8.1,under,-0.4
Devin Booker,Points,27.5,26.1,under,-0.4
Grayson Allen,Points,11.5,11.1,under,-0.4
Tristan da Silva,Points,6.5,6.9,over,0.4
Payton Pritchard,Points,13.5,13.8,over,0.3
Kevin Durant,Points,25.5,25.8,over,0.3
Toumani Camara,Points,8.5,8.2,under,-0.3
Josh Hart,Points,10.5,10.7,over,0.2
Miles McBride,Points,8.5,8.3,under,-0.2
Andrew Nembhard,Points,11.5,10.4,under,-0.1
