player,prop,line,proj,side,diff
Tyler Herro,Points,17.5,21.2,over,3.7
Bam Adebayo,Points,16.5,20.1,over,3.6
D'Angelo Russell,Points,13.5,16.8,over,3.3
Zaccharie Risacher,Points,12.5,15.7,over,3.2
Alperen Sengun,Points,17.5,20.7,over,3.2
LeBron James,Points,22.5,25.7,over,3.2
Jabari Smith Jr.,Points,11.5,14.6,over,3.1
Kevin Durant,Points,25.5,28.4,over,2.9
Aaron Nesmith,Points,7.5,10.2,over,2.7
P.J. Washington Jr.,Points,10.5,13.2,over,2.7
Aaron Gordon,Points,13.5,16.1,over,2.6
Toumani Camara,Points,8.5,11.1,over,2.6
Clint Capela,Points,11.5,13.9,over,2.4
Scottie Barnes,Points,20.5,18.1,under,-2.4
Ochai Agbaji,Points,6.5,8.9,over,2.4
Jamal Murray,Points,21.5,23.8,over,2.3
Dalton Knecht,Points,6.5,8.8,over,2.3
Taurean Prince,Points,8.5,10.7,over,2.2
Dillon Brooks,Points,10.5,12.7,over,2.2
Brook Lopez,Points,10.5,12.6,over,2.1
Julian Strawther,Points,6.5,8.6,over,2.1
Desmond Bane,Points,23.5,20.4,under,-2.1
Daniel Gafford,Points,8.5,10.6,over,2.1
Wendell Carter Jr.,Points,11.5,13.5,over,2
Jaime Jaquez Jr.,Points,8.5,10.5,over,2
Jamison Battle,Points,6.5,8.4,over,1.9
Caris LeVert,Points,10.5,8.6,under,-1.9
Devin Booker,Points,25.5,27.4,over,1.9
Pascal Siakam,Points,18.5,20.3,over,1.8
Lauri Markkanen,Points,21.5,23.2,over,1.7
Malik Monk,Points,13.5,15.2,over,1.7
Marcus Smart,Points,11.5,8.9,under,-1.6
Josh Giddey,Points,13.5,15.1,over,1.6
John Collins,Points,11.5,9.9,under,-1.6
Collin Sexton,Points,15.5,17.1,over,1.6
Alex Sarr,Points,8.5,10,over,1.5
Ayo Dosunmu,Points,10.5,9,under,-1.5
Harrison Barnes,Points,11.5,12.9,over,1.4
Jerami Grant,Points,20.5,19.1,under,-1.4
Anthony Black,Points,7.5,8.8,over,1.3
Darius Garland,Points,15.5,16.8,over,1.3
DeMar DeRozan,Points,21.5,22.8,over,1.3
Scoot Henderson,Points,13.5,14.8,over,1.3
Isaiah Stewart,Points,4.5,5.7,over,1.2
Simone Fontecchio,Points,6.5,7.7,over,1.2
Mikal Bridges,Points,15.5,16.7,over,1.2
Sam Merrill,Points,6.5,7.7,over,1.2
Klay Thompson,Points,17.5,18.7,over,1.2
Royce O'Neale,Points,6.5,7.7,over,1.2
Grayson Allen,Points,8.5,9.7,over,1.2
Corey Kispert,Points,11.5,12.6,over,1.1
Al Horford,Points,8.5,9.6,over,1.1
Derrick White,Points,16.5,15.4,under,-1.1
Gradey Dick,Points,13.5,11.4,under,-1.1
Julian Phillips,Points,3.5,4.6,over,1.1
Tobias Harris,Points,14.5,15.5,over,1
Cade Cunningham,Points,23.5,22.5,under,-1
Nikola Jovic,Points,8.5,9.5,over,1
Luke Kornet,Points,5.5,4.5,under,-1
Russell Westbrook III,Points,8.5,9.5,over,1
Donovan Mitchell,Points,24.5,23.5,under,-1
De'Aaron Fox,Points,23.5,24.5,over,1
Deandre Ayton,Points,14.5,15.5,over,1
Kevin Huerter,Points,8.5,9.5,over,1
Deni Avdija,Points,11.5,12.5,over,1
Jaxson Hayes,Points,4.5,5.5,over,1
Rui Hachimura,Points,14.5,15.5,over,1
Obi Toppin,Points,7.5,8.4,over,0.9
Jalen Duren,Points,11.5,12.4,over,0.9
Kyle Kuzma,Points,20.5,21.4,over,0.9
RJ Barrett,Points,16.5,15.6,under,-0.9
Jalen Brunson,Points,27.5,26.6,under,-0.9
Nikola Vucevic,Points,16.5,17.4,over,0.9
Jalen Suggs,Points,14.5,13.7,under,-0.8
Andrew Nembhard,Points,10.5,9.7,under,-0.8
Paolo Banchero,Points,24.5,25.3,over,0.8
Jonas Valanciunas,Points,12.5,11.7,under,-0.8
Giannis Antetokounmpo,Points,27.5,28.3,over,0.8
Xavier Tillman Sr.,Points,4.5,5.3,over,0.8
Jericho Sims,Points,2.5,3.3,over,0.8
Jordan Poole,Points,20.5,21.2,over,0.7
Jrue Holiday,Points,13.5,14.2,over,0.7
Christian Braun,Points,10.5,11.2,over,0.7
Isaac Okoro,Points,4.5,5.2,over,0.7
Patrick Williams,Points,10.5,9.8,under,-0.7
Franz Wagner,Points,22.5,21.9,under,-0.6
Tim Hardaway Jr.,Points,11.5,12,over,0.5
Bilal Coulibaly,Points,12.5,11,under,-0.5
Payton Pritchard,Points,10.5,11,over,0.5
Jakob Poeltl,Points,11.5,11,under,-0.5
Josh Hart,Points,11.5,10,under,-0.5
Keldon Johnson,Points,13.5,14,over,0.5
Jeremy Sochan,Points,13.5,13,under,-0.5
Moritz Wagner,Points,9.5,9.1,under,-0.4
Bennedict Mathurin,Points,11.5,11.9,over,0.4
Jordan Clarkson,Points,12.5,12.9,over,0.4
Jaylen Brown,Points,24.5,24.2,under,-0.3
Jayson Tatum,Points,28.5,28.2,under,-0.3
Victor Wembanyama,Points,25.5,25.8,over,0.3
Anfernee Simons,Points,22.5,21.2,under,-0.3
Alperen Sengun,Assists,3.5,5,over,1.5
Marcus Smart,Assists,2.5,3.8,over,1.3
Royce O'Neale,Assists,1.5,2.8,over,1.3
Bam Adebayo,Assists,2.5,3.7,over,1.2
Zaccharie Risacher,Assists,1.5,2.7,over,1.2
Davion Mitchell,Assists,3.5,4.6,over,1.1
Josh Giddey,Assists,5,6.1,over,1.1
Tyus Jones,Assists,6.5,7.6,over,1.1
Bilal Coulibaly,Assists,1.5,2.5,over,1
Desmond Bane,Assists,5.5,4.5,under,-1
Daniel Gafford,Assists,0.5,1.5,over,1
Jalen Johnson,Assists,3.5,4.4,over,0.9
Russell Westbrook III,Assists,3.5,4.4,over,0.9
Ayo Dosunmu,Assists,3.5,2.6,under,-0.9
Haywood Highsmith,Assists,1.5,0.7,under,-0.8
Jrue Holiday,Assists,4.5,5.3,over,0.8
RJ Barrett,Assists,3.5,2.7,under,-0.8
Josh Hart,Assists,4.5,3.7,under,-0.8
Klay Thompson,Assists,1.5,2.3,over,0.8
Aaron Nesmith,Assists,0.5,1.2,over,0.7
Andrew Nembhard,Assists,4.5,3.8,under,-0.7
Simone Fontecchio,Assists,0.5,1.2,over,0.7
Giannis Antetokounmpo,Assists,6.5,5.8,under,-0.7
Julian Strawther,Assists,1.5,2.2,over,0.7
Keldon Johnson,Assists,1.5,2.2,over,0.7
Jeremy Sochan,Assists,2.5,3.2,over,0.7
Victor Wembanyama,Assists,3.5,4.2,over,0.7
P.J. Washington Jr.,Assists,1.5,2.2,over,0.7
D'Angelo Russell,Assists,5.5,6.2,over,0.7
Jalen Duren,Assists,1.5,2.1,over,0.6
Luke Kornet,Assists,1.5,0.9,under,-0.6
Christian Braun,Assists,1.5,2.1,over,0.6
Donovan Mitchell,Assists,4.5,5.1,over,0.6
Isaac Okoro,Assists,0.5,1.1,over,0.6
Miles McBride,Assists,2.5,1.9,under,-0.6
Lauri Markkanen,Assists,1.5,2.1,over,0.6
Kevin Huerter,Assists,1.5,2.1,over,0.6
Anfernee Simons,Assists,5.5,4.9,under,-0.6
Wendell Carter Jr.,Assists,1.5,2,over,0.5
Paolo Banchero,Assists,5.5,5,under,-0.5
Tobias Harris,Assists,2.5,3,over,0.5
Jordan Poole,Assists,6.5,5.5,under,-0.5
Jayson Tatum,Assists,5.5,5,under,-0.5
Ochai Agbaji,Assists,0.5,1,over,0.5
Caris LeVert,Assists,3.5,3,under,-0.5
Jarrett Allen,Assists,1.5,2,over,0.5
Toumani Camara,Assists,1.5,2,over,0.5
Moritz Wagner,Assists,0.5,0.9,over,0.4
Isaiah Stewart,Assists,0.5,0.9,over,0.4
Nikola Jovic,Assists,2.5,2.1,under,-0.4
Jonas Valanciunas,Assists,1.5,1.9,over,0.4
Bub Carrington,Assists,2.5,2.9,over,0.4
OG Anunoby,Assists,1.5,1.9,over,0.4
Jalen Brunson,Assists,6.5,6.1,under,-0.4
Dean Wade,Assists,0.5,0.9,over,0.4
John Collins,Assists,0.5,0.9,over,0.4
Collin Sexton,Assists,5.5,4.6,under,-0.4
DeMar DeRozan,Assists,4.5,4.9,over,0.4
LeBron James,Assists,7.5,7.9,over,0.4
Pascal Siakam,Assists,3.5,3.8,over,0.3
Obi Toppin,Assists,1.5,1.2,under,-0.3
Jalen Suggs,Assists,3.5,3.2,under,-0.3
Tim Hardaway Jr.,Assists,1.5,1.8,over,0.3
Jaime Jaquez Jr.,Assists,2.5,2.2,under,-0.3
Corey Kispert,Assists,1.5,1.8,over,0.3
Derrick White,Assists,4.5,4.8,over,0.3
Dillon Brooks,Assists,1.5,1.8,over,0.3
Julian Champagnie,Assists,1.5,1.8,over,0.3
Tari Eason,Assists,0.5,0.8,over,0.3
Deni Avdija,Assists,3.5,3.2,under,-0.3
Myles Turner,Assists,1.5,1.3,under,-0.2
T.J. McConnell,Assists,4.5,4.7,over,0.2
Bennedict Mathurin,Assists,1.5,1.3,under,-0.2
Cade Cunningham,Assists,7.5,7.7,over,0.2
Kyle Kuzma,Assists,4,4.2,over,0.2
Alex Sarr,Assists,1.5,1.3,under,-0.2
Al Horford,Assists,2.5,2.7,over,0.2
Brook Lopez,Assists,1.5,1.3,under,-0.2
Bobby Portis Jr.,Assists,1.5,1.3,under,-0.2
Pat Connaughton,Assists,2.5,1.3,under,-0.2
Taurean Prince,Assists,1.5,1.7,over,0.2
Xavier Tillman Sr.,Assists,1.5,1.3,under,-0.2
Scottie Barnes,Assists,5.5,5.7,over,0.2
Gradey Dick,Assists,1.5,1.3,under,-0.2
Karl-Anthony Towns,Assists,3,3.2,over,0.2
Mikal Bridges,Assists,2.5,2.7,over,0.2
Darius Garland,Assists,6.5,6.3,under,-0.2
Evan Mobley,Assists,3,3.2,over,0.2
Jericho Sims,Assists,0.5,0.7,over,0.2
Julian Phillips,Assists,0.5,0.3,under,-0.2
Scoot Henderson,Assists,5.5,5.7,over,0.2
Dalton Knecht,Assists,1.5,1.3,under,-0.2
Franz Wagner,Assists,3.5,3.6,over,0.1
Tyler Herro,Assists,4.5,4.4,under,-0.1
Clint Capela,Assists,1.5,1.4,under,-0.1
Jaylen Brown,Assists,3.5,3.6,over,0.1
Gary Trent Jr.,Assists,1.5,1.6,over,0.1
Payton Pritchard,Assists,3.5,3.6,over,0.1
Aaron Gordon,Assists,3.5,3.6,over,0.1
Jakob Poeltl,Assists,2.5,2.6,over,0.1
Jericho Sims,Rebounds,3.5,5.3,over,1.8
Toumani Camara,Rebounds,4.5,5.8,over,1.3
Kevin Durant,Rebounds,5.5,6.8,over,1.3
Deandre Ayton,Rebounds,10.5,9.3,under,-1.2
Wendell Carter Jr.,Rebounds,9.5,8.4,under,-1.1
Jamal Murray,Rebounds,3.5,4.6,over,1.1
Bilal Coulibaly,Rebounds,5.5,4.5,under,-1
Scottie Barnes,Rebounds,6.5,7.5,over,1
Jamison Battle,Rebounds,3.5,4.5,over,1
Caris LeVert,Rebounds,3.5,2.5,under,-1
John Collins,Rebounds,6.5,5.5,under,-1
Collin Sexton,Rebounds,1.5,2.5,over,1
Moritz Wagner,Rebounds,4.5,3.6,under,-0.9
Jonas Valanciunas,Rebounds,8.5,7.6,under,-0.9
Brook Lopez,Rebounds,4.5,5.4,over,0.9
Christian Braun,Rebounds,4.5,5.4,over,0.9
Tari Eason,Rebounds,3.5,4.4,over,0.9
Daniel Gafford,Rebounds,5.5,6.4,over,0.9
Devin Booker,Rebounds,3.5,4.4,over,0.9
Tyler Herro,Rebounds,4.5,5.3,over,0.8
Alex Sarr,Rebounds,5.5,6.3,over,0.8
Luke Kornet,Rebounds,4.5,3.7,under,-0.8
Jakob Poeltl,Rebounds,7.5,8.3,over,0.8
Davion Mitchell,Rebounds,2.5,1.7,under,-0.8
Jabari Smith Jr.,Rebounds,7.5,8.3,over,0.8
DeMar DeRozan,Rebounds,3.5,4.3,over,0.8
Tyus Jones,Rebounds,2.5,3.3,over,0.8
Jrue Holiday,Rebounds,5.5,4.8,under,-0.7
Payton Pritchard,Rebounds,2.5,3.2,over,0.7
Josh Hart,Rebounds,8.5,7.8,under,-0.7
Evan Mobley,Rebounds,9.5,8.8,under,-0.7
Tim Hardaway Jr.,Rebounds,3.5,2.9,under,-0.6
Jordan Poole,Rebounds,2.5,3.1,over,0.6
Jalen Johnson,Rebounds,9.5,10.1,over,0.6
Giannis Antetokounmpo,Rebounds,11.5,10.9,under,-0.6
Russell Westbrook III,Rebounds,3.5,4.1,over,0.6
Aaron Gordon,Rebounds,6.5,7.1,over,0.6
Keldon Johnson,Rebounds,4.5,5.1,over,0.6
Victor Wembanyama,Rebounds,11.5,12.1,over,0.6
Malik Monk,Rebounds,2.5,3.1,over,0.6
Kevin Huerter,Rebounds,2.5,3.1,over,0.6
LeBron James,Rebounds,6.5,7.1,over,0.6
Bam Adebayo,Rebounds,9.5,10,over,0.5
Cade Cunningham,Rebounds,4.5,5,over,0.5
Jaylen Brown,Rebounds,5.5,6,over,0.5
Derrick White,Rebounds,4.5,4,under,-0.5
Xavier Tillman Sr.,Rebounds,3.5,4,over,0.5
