player,prop,line,proj,side,diff
Brandin Podziemski,Points,13.5,11.3,under,-3.2
Stephen Curry,Points,29.5,25.6,under,-2.9
Giannis Antetokounmpo,Points,27.5,30.2,over,2.7
Bilal Coulibaly,Points,14.5,12.2,under,-2.3
P.J. Washington Jr.,Points,12.5,14.8,over,2.3
Jabari Smith Jr.,Points,10.5,12.7,over,2.2
DeMar DeRozan,Points,20.5,22.6,over,2.1
LaMelo Ball,Points,24.5,26.5,over,2
Jeremy Sochan,Points,8.5,10.4,over,1.9
Jalen Green,Points,22.5,20.6,under,-1.9
Tari Eason,Points,10.5,12.4,over,1.9
Tidjane Salaun,Points,6.5,4.7,under,-1.8
Buddy Hield,Points,11.5,9.7,under,-1.8
Marcus Smart,Points,10.5,8.8,under,-1.7
Bub Carrington,Points,11.5,9.8,under,-1.7
Killian Hayes,Points,9.5,11.2,over,1.7
Justin Edwards,Points,7.5,9.2,over,1.7
Dillon Brooks,Points,12.5,14.1,over,1.6
Corey Kispert,Points,14.5,12.1,under,-1.4
Klay Thompson,Points,14.5,15.9,over,1.4
Alex Sarr,Points,13.5,11.2,under,-1.3
Luke Kennard,Points,12.5,9.2,under,-1.3
Miles Bridges,Points,21.5,22.7,over,1.2
Nick Smith Jr.,Points,13.5,14.7,over,1.2
De'Aaron Fox,Points,23.5,24.7,over,1.2
Jake LaRavia,Points,3.5,4.7,over,1.2
Andre Drummond,Points,8.5,7.3,under,-1.2
Gary Payton II,Points,6.5,5.3,under,-1.2
Quentin Grimes,Points,11.5,12.7,over,1.2
AJ Green,Points,7.5,8.6,over,1.1
Khris Middleton,Points,13.5,14.5,over,1
Jalen Wilson,Points,8.5,7.5,under,-1
Ronald Holland II,Points,5.5,6.5,over,1
Devin Vassell,Points,15.5,16.5,over,1
Taurean Prince,Points,7.5,8.5,over,1
Kelly Oubre Jr.,Points,15.5,16.5,over,1
Josh Green,Points,7.5,8.4,over,0.9
Amen Thompson,Points,15.5,14.6,under,-0.9
Guerschon Yabusele,Points,9.5,10.4,over,0.9
Ausar Thompson,Points,11.5,9.7,under,-0.8
Paul George,Points,19.5,20.3,over,0.8
Nic Claxton,Points,11.5,10.8,under,-0.7
Cameron Johnson,Points,18.5,17.8,under,-0.7
Isaiah Stewart,Points,5.5,6.2,over,0.7
Desmond Bane,Points,20.5,21.2,over,0.7
Keon Ellis,Points,8.5,9.2,over,0.7
Tyrese Martin,Points,7.5,8.1,over,0.6
Harrison Barnes,Points,11.5,10.9,under,-0.6
Stephon Castle,Points,13.5,12.9,under,-0.6
Keegan Murray,Points,11.5,12.1,over,0.6
Tim Hardaway Jr.,Points,9.5,10,over,0.5
Jonas Valanciunas,Points,6.5,7,over,0.5
Draymond Green,Points,9.5,9,under,-0.5
Tobias Harris,Points,14.5,14.9,over,0.4
Dennis Schroder,Points,8.5,8.9,over,0.4
Julian Champagnie,Points,6.5,6.9,over,0.4
Naji Marshall,Points,10.5,10.9,over,0.4
Kevon Looney,Points,5.5,4.1,under,-0.4
Tyrese Maxey,Points,28.5,27.1,under,-0.4
Keldon Johnson,Points,13.5,13.2,under,-0.3
Alperen Sengun,Points,20.5,20.8,over,0.3
Brook Lopez,Points,13.5,13.2,under,-0.3
Dwight Powell,Points,3.5,3.2,under,-0.3
Gary Trent Jr.,Points,9.5,9.2,under,-0.3
Jalen Duren,Points,11.5,11.7,over,0.2
Simone Fontecchio,Points,5.5,5.3,under,-0.2
Jericho Sims,Points,1.5,1.7,over,0.2
Cade Cunningham,Points,24.5,24.6,over,0.1
Malik Monk,Points,18.5,18.6,over,0.1
Max Christie,Points,11.5,11.6,over,0.1
Tobias Harris,Assists,1.5,2.7,over,1.2
Jake LaRavia,Assists,0.5,1.7,over,1.2
Nick Smith Jr.,Assists,2.5,3.5,over,1
Kyle Kuzma,Assists,2.5,3.5,over,1
