player,prop,line,proj,side,diff
Jerami Grant,Points,14.5,19.2,over,4.7
Franz Wagner,Points,26.5,21.8,under,-3.7
Myles Turner,Points,16.5,19.8,over,3.3
Kelly Oubre Jr.,Points,10.5,13.7,over,3.2
Jrue Holiday,Points,10.5,13.5,over,3
Gary Trent Jr.,Points,7.5,10.5,over,3
Dalton Knecht,Points,13.5,16.3,over,2.8
Keegan Murray,Points,12.5,15.2,over,2.7
Mike Conley,Points,9.5,12.1,over,2.6
AJ Green,Points,6.5,8.9,over,2.4
Jeremy Sochan,Points,16.5,13.1,under,-2.4
Isaac Jones,Points,6.5,8.8,over,2.3
Guerschon Yabusele,Points,9.5,11.6,over,2.1
Victor Wembanyama,Points,23.5,25.6,over,2.1
Kevin Huerter,Points,7.5,9.5,over,2
John Collins,Points,18.5,16.5,under,-2
Collin Sexton,Points,19.5,21.5,over,2
Malik Monk,Points,16.5,18.4,over,1.9
Tristan da Silva,Points,5.5,7.3,over,1.8
Draymond Green,Points,6.5,8.3,over,1.8
Clint Capela,Points,9.5,11.2,over,1.7
Taurean Prince,Points,6.5,8.2,over,1.7
Zaccharie Risacher,Points,11.5,8.9,under,-1.6
Harrison Barnes,Points,11.5,9.9,under,-1.6
Shaedon Sharpe,Points,18.5,15.9,under,-1.6
Khris Middleton,Points,8.5,10,over,1.5
Bobby Portis Jr.,Points,10.5,11.9,over,1.4
Jared McCain,Points,13.5,14.7,over,1.2
Tyrese Maxey,Points,23.5,22.4,under,-1.1
Anthony Black,Points,7.5,8.6,over,1.1
Bogdan Bogdanovic,Points,12.5,13.6,over,1.1
De'Aaron Fox,Points,24.5,25.6,over,1.1
Coby White,Points,17.5,18.6,over,1.1
Sam Hauser,Points,6.5,7.4,over,0.9
Brice Sensabaugh,Points,10.5,8.6,under,-0.9
Moritz Wagner,Points,13.5,11.7,under,-0.8
LeBron James,Points,23.5,24.3,over,0.8
Al Horford,Points,8.5,9.3,over,0.8
Jaylen Brown,Points,24.5,25.3,over,0.8
T.J. McConnell,Points,13.5,11.7,under,-0.8
Anfernee Simons,Points,20.5,21.3,over,0.8
Andrew Wiggins,Points,16.5,15.7,under,-0.8
Donte DiVincenzo,Points,8.5,9.3,over,0.8
Naz Reid,Points,11.5,12.3,over,0.8
Jalen Johnson,Points,18.5,19.2,over,0.7
Paul George,Points,19.5,20.1,over,0.6
Andre Drummond,Points,7.5,5.9,under,-0.6
Gabe Vincent,Points,6.5,7.1,over,0.6
Toumani Camara,Points,9.5,10.1,over,0.6
Stephen Curry,Points,23.5,24.1,over,0.6
Pascal Siakam,Points,22.5,23,over,0.5
Obi Toppin,Points,10.5,10,under,-0.5
Ayo Dosunmu,Points,14.5,15,over,0.5
Josh Giddey,Points,12.5,13,over,0.5
Lauri Markkanen,Points,20.5,21,over,0.5
Deni Avdija,Points,11.5,12,over,0.5
Payton Pritchard,Points,13.5,13.1,under,-0.4
Max Christie,Points,6.5,6.7,over,0.2
Andre Jackson Jr.,Points,2.5,2.3,under,-0.2
DeMar DeRozan,Points,22.5,22.7,over,0.2
Nikola Vucevic,Points,20.5,20.7,over,0.2
Julius Randle,Points,19.5,19.7,over,0.2
Nickeil Alexander-Walker,Points,9.5,9.3,under,-0.2
Jaden McDaniels,Points,9.5,9.7,over,0.2
Brandin Podziemski,Points,8.5,8.7,over,0.2
Goga Bitadze,Points,8.5,8.6,over,0.1
Jalen Suggs,Points,15.5,15.6,over,0.1
Giannis Antetokounmpo,Points,30.5,30.6,over,0.1
Jayson Tatum,Points,27.5,27.6,over,0.1
Derrick White,Points,16.5,16.4,under,-0.1
Bennedict Mathurin,Points,19.5,19.4,under,-0.1
Deandre Ayton,Points,16.5,16.6,over,0.1
Dalano Banton,Points,10.5,10.6,over,0.1
Kevon Looney,Points,5.5,5.6,over,0.1
Buddy Hield,Points,10.5,10.6,over,0.1
T.J. McConnell,Assists,4.5,5.9,over,1.4
Draymond Green,Assists,4.5,5.8,over,1.3
Payton Pritchard,Assists,2.5,3.7,over,1.2
DeMar DeRozan,Assists,3.5,4.7,over,1.2
Tristan da Silva,Assists,0.5,1.6,over,1.1
Zaccharie Risacher,Assists,0.5,1.5,over,1
Julius Randle,Assists,3.5,4.5,over,1
Victor Wembanyama,Assists,3.5,4.4,over,0.9
Nikola Vucevic,Assists,2.5,3.4,over,0.9
Coby White,Assists,3.5,4.4,over,0.9
Jeremy Sochan,Assists,2.5,3.3,over,0.8
Bennedict Mathurin,Assists,1.5,2.3,over,0.8
Guerschon Yabusele,Assists,1.5,2.2,over,0.7
Anthony Black,Assists,3.5,4.2,over,0.7
Gabe Vincent,Assists,1.5,2.2,over,0.7
Dalton Knecht,Assists,1.5,2.2,over,0.7
Brice Sensabaugh,Assists,1.5,0.8,under,-0.7
Kevon Looney,Assists,2.5,1.8,under,-0.7
Wendell Carter Jr.,Assists,1.5,2.1,over,0.6
Jalen Suggs,Assists,3.5,4.1,over,0.6
Giannis Antetokounmpo,Assists,5.5,6.1,over,0.6
Jaylen Brown,Assists,4.5,3.9,under,-0.6
Gary Trent Jr.,Assists,0.5,1.1,over,0.6
AJ Green,Assists,0.5,1.1,over,0.6
Ayo Dosunmu,Assists,4.5,3.9,under,-0.6
Paul George,Assists,4.5,4,under,-0.5
LeBron James,Assists,9.5,9,under,-0.5
Jalen Johnson,Assists,5.5,5,under,-0.5
Jayson Tatum,Assists,5.5,5,under,-0.5
Derrick White,Assists,4.5,5,over,0.5
Sam Hauser,Assists,0.5,1,over,0.5
Kevin Huerter,Assists,1.5,2,over,0.5
Toumani Camara,Assists,1.5,2,over,0.5
Goga Bitadze,Assists,1.5,1.9,over,0.4
Khris Middleton,Assists,2.5,2.9,over,0.4
Bobby Portis Jr.,Assists,1.5,1.1,under,-0.4
Andre Jackson Jr.,Assists,0.5,0.9,over,0.4
Deni Avdija,Assists,3.5,3.1,under,-0.4
