player,prop,line,proj,side,diff
Josh Giddey,Points,20.5,18.3,under,-4.2
De'Aaron Fox,Points,14.5,18,over,3.5
Grayson Allen,Points,14.5,11.1,under,-3.4
Cameron Johnson,Points,10.5,13.8,over,3.3
VJ Edgecombe,Points,15.5,18.6,over,3.1
Devin Booker,Points,27.5,24.4,under,-3.1
Sandro Mamukelashvili,Points,8.5,11.5,over,3
Keldon Johnson,Points,10.5,13.5,over,3
Tre Johnson,Points,13.5,16.4,over,2.9
Max Christie,Points,13.5,11.1,under,-2.4
Jamal Shead,Points,5.5,7.7,over,2.2
Toumani Camara,Points,14.5,11.3,under,-2.2
Devin Vassell,Points,15.5,17.7,over,2.2
Pascal Siakam,Points,26.5,24.3,under,-2.2
Corey Kispert,Points,9.5,11.6,over,2.1
Cooper Flagg,Points,18.5,20.6,over,2.1
Tyrese Maxey,Points,27.5,25.5,under,-2
Jaime Jaquez Jr.,Points,14.5,12.5,under,-2
Victor Wembanyama,Points,24.5,26.5,over,2
Collin Murray-Boyles,Points,6.5,8.3,over,1.8
Deandre Ayton,Points,15.5,17.2,over,1.7
Trey Murphy III,Points,21.5,18.8,under,-1.7
Naji Marshall,Points,9.5,11.1,over,1.6
Bub Carrington,Points,7.5,9.1,over,1.6
Scottie Barnes,Points,18.5,20.1,over,1.6
Onyeka Okongwu,Points,13.5,15.1,over,1.6
Vit Krejci,Points,8.5,10.1,over,1.6
Julian Champagnie,Points,8.5,10.1,over,1.6
Stephon Castle,Points,17.5,19.1,over,1.6
Brandon Ingram,Points,19.5,21,over,1.5
Kevin Huerter,Points,12.5,10,under,-1.5
Jake LaRavia,Points,11.5,13,over,1.5
Alex Sarr,Points,17.5,16.1,under,-1.4
Saddiq Bey,Points,12.5,13.9,over,1.4
Tim Hardaway Jr.,Points,9.5,10.9,over,1.4
Trendon Watford,Points,8.5,7.2,under,-1.3
Matas Buzelis,Points,16.5,14.2,under,-1.3
Robert Williams III,Points,4.5,3.2,under,-1.3
Kris Murray,Points,6.5,5.2,under,-1.3
Ryan Dunn,Points,7.5,6.2,under,-1.3
Jay Huff,Points,6.5,5.3,under,-1.2
Justin Champagnie,Points,7.5,8.6,over,1.1
Kelly Oubre Jr.,Points,14.5,15.6,over,1.1
Davion Mitchell,Points,10.5,9.4,under,-1.1
Micah Peavy,Points,4.5,3.4,under,-1.1
Ben Sheppard,Points,7.5,6.4,under,-1.1
Daniel Gafford,Points,11.5,10.5,under,-1
Kris Dunn,Points,6.5,7.5,over,1
Derrick Jones Jr.,Points,10.5,11.5,over,1
Jared McCain,Points,7.5,8.4,over,0.9
Andrew Wiggins,Points,19.5,17.6,under,-0.9
Harrison Barnes,Points,11.5,12.4,over,0.9
Jeremiah Fears,Points,14.5,13.6,under,-0.9
Derik Queen,Points,10.5,11.4,over,0.9
Brook Lopez,Points,7.5,6.6,under,-0.9
P.J. Washington Jr.,Points,18.5,16.7,under,-0.8
RJ Barrett,Points,19.5,20.3,over,0.8
Nikola Vucevic,Points,17.5,18.3,over,0.8
Jarrett Allen,Points,14.5,15.3,over,0.8
Evan Mobley,Points,19.5,18.7,under,-0.8
Jaylon Tyson,Points,10.5,9.7,under,-0.8
Dyson Daniels,Points,13.5,12.7,under,-0.8
Kel'el Ware,Points,13.5,14.3,over,0.8
Aaron Nesmith,Points,15.5,14.7,under,-0.8
Royce O'Neale,Points,9.5,8.7,under,-0.8
Jalen Green,Points,16.5,17.3,over,0.8
