player,prop,line,proj,side,diff
Jonas Valanciunas,Points,13.5,15.8,over,2.3
Gary Trent Jr.,Points,9.5,11.6,over,2.1
A.J. Lawson,Points,11.5,9.4,under,-2.1
Karl-Anthony Towns,Points,26.5,23.4,under,-2.1
Scottie Barnes,Points,17.5,15.5,under,-2
Julian Phillips,Points,6.5,4.7,under,-1.8
Ochai Agbaji,Points,8.5,9.9,over,1.4
Jamison Battle,Points,10.5,11.8,over,1.3
Keon Ellis,Points,7.5,8.8,over,1.3
OG Anunoby,Points,18.5,17.5,under,-1
Ziaire Williams,Points,11.5,12.5,over,1
Bennedict Mathurin,Points,16.5,15.5,under,-1
Malik Monk,Points,19.5,20.5,over,1
Coby White,Points,24.5,22.5,under,-1
Patrick Williams,Points,8.5,9.5,over,1
Stephen Curry,Points,25.5,26.4,over,0.9
Josh Green,Points,6.5,7.3,over,0.8
Myles Turner,Points,14.5,15.3,over,0.8
Obi Toppin,Points,10.5,9.7,under,-0.8
Jake LaRavia,Points,6.5,7.3,over,0.8
Josh Hart,Points,12.5,13.2,over,0.7
Tyrese Martin,Points,10.5,8.8,under,-0.7
Kevin Huerter,Points,14.5,11.8,under,-0.7
Immanuel Quickley,Points,16.5,17.1,over,0.6
Precious Achiuwa,Points,6.5,5.9,under,-0.6
D'Angelo Russell,Points,17.5,14.9,under,-0.6
Trendon Watford,Points,11.5,9.9,under,-0.6
Keegan Murray,Points,13.5,14.1,over,0.6
Jamal Shead,Points,7.5,8,over,0.5
Nick Smith Jr.,Points,8.5,9,over,0.5
DeMar DeRozan,Points,23.5,24,over,0.5
Taurean Prince,Points,8.5,8.9,over,0.4
LaMelo Ball,Points,23.5,23.9,over,0.4
T.J. McConnell,Points,8.5,8.9,over,0.4
Andrew Nembhard,Points,11.5,10.1,under,-0.4
Brook Lopez,Points,12.5,12.2,under,-0.3
Giannis Antetokounmpo,Points,29.5,29.2,under,-0.3
AJ Green,Points,5.5,5.8,over,0.3
Jakob Poeltl,Points,11.5,10.3,under,-0.2
Nic Claxton,Points,10.5,10.7,over,0.2
Aaron Nesmith,Points,12.5,12.7,over,0.2
Jalen Wilson,Points,9.5,9.3,under,-0.2
Kyle Kuzma,Points,15.5,15.4,under,-0.1
Draymond Green,Points,9.5,9.4,under,-0.1
Buddy Hield,Points,9.5,9.6,over,0.1
Jonathan Kuminga,Points,15.5,14.4,under,-0.1
Gui Santos,Points,4.5,4.6,over,0.1
Mikal Bridges,Points,17.5,17.6,over,0.1
Miles Bridges,Points,21.5,20.4,under,-0.1
Pascal Siakam,Points,20.5,20.6,over,0.1
Ben Sheppard,Points,5.5,5.6,over,0.1
Nikola Vucevic,Points,17.5,17.6,over,0.1
Kevin Porter Jr.,Assists,4.5,3.3,under,-1.2
Jake LaRavia,Assists,1.5,2.7,over,1.2
Ochai Agbaji,Assists,0.5,1.5,over,1
T.J. McConnell,Assists,6.5,4.5,under,-1
D'Angelo Russell,Assists,6.5,5.7,under,-0.8
Taurean Prince,Assists,1.5,2.2,over,0.7
Stephen Curry,Assists,5.5,6.2,over,0.7
Tyrese Martin,Assists,2.5,1.8,under,-0.7
DeMar DeRozan,Assists,5.5,4.8,under,-0.7
Jonas Valanciunas,Assists,2.5,3.2,over,0.7
Coby White,Assists,4.5,5.2,over,0.7
Karl-Anthony Towns,Assists,2.5,3.1,over,0.6
Bennedict Mathurin,Assists,2.5,1.9,under,-0.6
Jonathan Kuminga,Assists,2.5,2,under,-0.5
Nick Smith Jr.,Assists,1.5,2,over,0.5
AJ Green,Assists,1.5,1.1,under,-0.4
Draymond Green,Assists,5.5,5.9,over,0.4
Jakob Poeltl,Assists,2.5,2.1,under,-0.4
Immanuel Quickley,Assists,5,5.4,over,0.4
Precious Achiuwa,Assists,0.5,0.9,over,0.4
Nikola Vucevic,Assists,3.5,3.1,under,-0.4
Malik Monk,Assists,6.5,6.9,over,0.4
Patrick Williams,Assists,1.5,1.9,over,0.4
Giannis Antetokounmpo,Assists,7.5,6.2,under,-0.3
Kyle Kuzma,Assists,2.5,2.8,over,0.3
Jamal Shead,Assists,4.5,4.8,over,0.3
LaMelo Ball,Assists,7.5,7.2,under,-0.3
Nic Claxton,Assists,2.5,2.2,under,-0.3
Ziaire Williams,Assists,1.5,1.8,over,0.3
Jalen Wilson,Assists,1.5,1.8,over,0.3
Brook Lopez,Assists,1.5,1.7,over,0.2
Gary Trent Jr.,Assists,1.5,1.3,under,-0.2
Scottie Barnes,Assists,4.5,4.7,over,0.2
OG Anunoby,Assists,2.5,2.3,under,-0.2
Ben Sheppard,Assists,1.5,1.3,under,-0.2
Keegan Murray,Assists,1.5,1.7,over,0.2
