player,prop,line,proj,side,diff
Cam Spencer,Points,11.5,15.2,over,3.7
Collin Murray-Boyles,Points,8.5,11.2,over,2.7
Christian Braun,Points,7.5,10,over,2.5
Ryan Rollins,Points,20.5,17.2,under,-2.3
Jonas Valanciunas,Points,8.5,10.7,over,2.2
Karl-Anthony Towns,Points,19.5,21.7,over,2.2
Luka Garza,Points,10.5,8.4,under,-2.1
Jordan Miller,Points,13.5,11.5,under,-2
Rudy Gobert,Points,9.5,11.4,over,1.9
Donovan Mitchell,Points,29.5,26.6,under,-1.9
Tim Hardaway Jr.,Points,11.5,13.2,over,1.7
Scottie Barnes,Points,17.5,19.2,over,1.7
Herbert Jones,Points,9.5,11.2,over,1.7
Kawhi Leonard,Points,29.5,26.8,under,-1.7
Julius Randle,Points,20.5,22.1,over,1.6
Zion Williamson,Points,22.5,24.1,over,1.6
Bruce Brown Jr.,Points,6.5,8,over,1.5
Sandro Mamukelashvili,Points,10.5,12,over,1.5
Sam Merrill,Points,11.5,13,over,1.5
Jamal Shead,Points,5.5,6.9,over,1.4
Jose Alvarado,Points,7.5,8.9,over,1.4
Derik Queen,Points,11.5,12.9,over,1.4
Dennis Schroder,Points,8.5,9.8,over,1.3
Jarrett Allen,Points,16.5,14.2,under,-1.3
Kobe Sanders,Points,10.5,9.2,under,-1.3
Kevin Porter Jr.,Points,13.5,11.3,under,-1.2
Donte DiVincenzo,Points,12.5,13.6,over,1.1
Myles Turner,Points,16.5,15.4,under,-1.1
Saddiq Bey,Points,17.5,16.4,under,-1.1
Jaylen Brown,Points,28.5,26.4,under,-1.1
Amen Thompson,Points,16.5,17.6,over,1.1
De'Aaron Fox,Points,17.5,18.6,over,1.1
Alperen Sengun,Points,19.5,20.5,over,1
DeMar DeRozan,Points,19.5,20.5,over,1
Jaden McDaniels,Points,13.5,14.4,over,0.9
Anthony Edwards,Points,28.5,29.4,over,0.9
Jordan Walsh,Points,7.5,5.6,under,-0.9
Jaylen Clark,Points,3.5,4.3,over,0.8
Jabari Smith Jr.,Points,13.5,14.3,over,0.8
Shai Gilgeous-Alexander,Points,31.5,30.7,under,-0.8
Dean Wade,Points,5.5,6.3,over,0.8
Jamal Murray,Points,22.5,23.2,over,0.7
Brandon Ingram,Points,21.5,22.2,over,0.7
Immanuel Quickley,Points,16.5,17.2,over,0.7
Jeremiah Fears,Points,9.5,8.8,under,-0.7
Reed Sheppard,Points,11.5,9.8,under,-0.7
Keldon Johnson,Points,13.5,11.8,under,-0.7
GG Jackson II,Points,15.5,14.8,under,-0.7
Nique Clifford,Points,6.5,7.2,over,0.7
Derrick Jones Jr.,Points,7.5,8.2,over,0.7
Keon Ellis,Points,3.5,4.2,over,0.7
Nae'Qwan Tomlin,Points,7.5,8.2,over,0.7
Jalen Brunson,Points,25.5,24.9,under,-0.6
Jalen Pickett,Points,4.5,5.1,over,0.6
Josh Okogie,Points,3.5,4.1,over,0.6
Luguentz Dort,Points,12.5,8.9,under,-0.6
Kris Dunn,Points,8.5,7.9,under,-0.6
Hugo Gonzalez,Points,6.5,6,under,-0.5
Victor Wembanyama,Points,24.5,22,under,-0.5
Ty Jerome,Points,14.5,15,over,0.5
Mitchell Robinson,Points,4.5,4.9,over,0.4
Gradey Dick,Points,4.5,4.9,over,0.4
Luke Kornet,Points,6.5,5.1,under,-0.4
Malik Monk,Points,10.5,10.9,over,0.4
Cedric Coward,Points,15.5,15.9,over,0.4
OG Anunoby,Points,19.5,17.2,under,-0.3
Naz Reid,Points,13.5,13.8,over,0.3
Ja'Kobe Walter,Points,6.5,6.8,over,0.3
Trey Murphy III,Points,22.5,21.2,under,-0.3
AJ Green,Points,11.5,11.8,over,0.3
Derrick White,Points,19.5,18.2,under,-0.3
Julian Champagnie,Points,10.5,10.8,over,0.3
Mikal Bridges,Points,16.5,15.3,under,-0.2
Bones Hyland,Points,7.5,7.7,over,0.2
Kyle Kuzma,Points,17.5,17.7,over,0.2
Gary Trent Jr.,Points,9.5,9.7,over,0.2
Kevin Durant,Points,23.5,23.7,over,0.2
Harrison Barnes,Points,8.5,8.7,over,0.2
Chet Holmgren,Points,16.5,16.7,over,0.2
John Collins,Points,15.5,15.7,over,0.2
RJ Barrett,Points,18.5,18.6,over,0.1
Bobby Portis Jr.,Points,18.5,18.4,under,-0.1
Yves Missi,Points,5.5,5.6,over,0.1
Tari Eason,Points,13.5,13.6,over,0.1
Isaiah Hartenstein,Points,9.5,8.4,under,-0.1
Devin Vassell,Points,13.5,13.4,under,-0.1
Stephon Castle,Points,16.5,16.6,over,0.1
Russell Westbrook III,Points,14.5,14.6,over,0.1
Nicolas Batum,Points,4.5,4.6,over,0.1
Craig Porter Jr.,Points,4.5,4.6,over,0.1
Jaylon Tyson,Points,15.5,15.4,under,-0.1
Zion Williamson,Assists,3.5,4.5,over,1
Mikal Bridges,Assists,4.5,3.7,under,-0.8
Jalen Pickett,Assists,1.5,2.3,over,0.8
Brandon Ingram,Assists,3.5,4.3,over,0.8
Jamal Shead,Assists,4.5,5.3,over,0.8
Myles Turner,Assists,2.5,1.7,under,-0.8
Cedric Coward,Assists,2.5,3.3,over,0.8
Kawhi Leonard,Assists,4.5,3.7,under,-0.8
Tim Hardaway Jr.,Assists,0.5,1.2,over,0.7
Anthony Edwards,Assists,3.5,4.2,over,0.7
Jordan Walsh,Assists,1.5,0.8,under,-0.7
Cam Spencer,Assists,6.5,7.2,over,0.7
Bruce Brown Jr.,Assists,1.5,2.1,over,0.6
Bones Hyland,Assists,3.5,2.9,under,-0.6
Ryan Rollins,Assists,6.5,5.9,under,-0.6
Hugo Gonzalez,Assists,1.5,0.9,under,-0.6
Stephon Castle,Assists,7.5,5.9,under,-0.6
Nicolas Batum,Assists,1.5,0.9,under,-0.6
Dennis Schroder,Assists,3.5,4.1,over,0.6
Karl-Anthony Towns,Assists,2.5,3,over,0.5
Immanuel Quickley,Assists,5.5,6,over,0.5
Herbert Jones,Assists,2.5,3,over,0.5
Yves Missi,Assists,1.5,1,under,-0.5
Jeremiah Fears,Assists,2.5,2,under,-0.5
Ty Jerome,Assists,4.5,4,under,-0.5
Thomas Bryant,Assists,0.5,1,over,0.5
RJ Barrett,Assists,3.5,3.9,over,0.4
Naz Reid,Assists,2.5,2.1,under,-0.4
Sandro Mamukelashvili,Assists,2.5,2.1,under,-0.4
Kevin Durant,Assists,4.5,4.1,under,-0.4
Luka Garza,Assists,1.5,1.1,under,-0.4
Victor Wembanyama,Assists,2.5,2.9,over,0.4
GG Jackson II,Assists,1.5,1.9,over,0.4
Jarrett Allen,Assists,2.5,2.1,under,-0.4
Craig Porter Jr.,Assists,3.5,3.1,under,-0.4
Mitchell Robinson,Assists,0.5,0.8,over,0.3
Christian Braun,Assists,1.5,1.8,over,0.3
Julius Randle,Assists,5.5,5.2,under,-0.3
Collin Murray-Boyles,Assists,2.5,2.2,under,-0.3
Payton Pritchard,Assists,5.5,5.2,under,-0.3
Alperen Sengun,Assists,5.5,5.8,over,0.3
Reed Sheppard,Assists,2.5,2.8,over,0.3
De'Aaron Fox,Assists,6.5,5.2,under,-0.3
Shai Gilgeous-Alexander,Assists,6.5,6.2,under,-0.3
Chet Holmgren,Assists,1.5,1.8,over,0.3
Malik Monk,Assists,2.5,2.8,over,0.3
Derrick Jones Jr.,Assists,0.5,0.8,over,0.3
Jonas Valanciunas,Assists,1.5,1.7,over,0.2
OG Anunoby,Assists,2.5,2.3,under,-0.2
Kyle Kuzma,Assists,3.5,3.3,under,-0.2
Saddiq Bey,Assists,2.5,2.3,under,-0.2
Jaylen Brown,Assists,4.5,4.3,under,-0.2
Derrick White,Assists,5.5,5.7,over,0.2
Jabari Smith Jr.,Assists,1.5,1.7,over,0.2
Tari Eason,Assists,1.5,1.7,over,0.2
Amen Thompson,Assists,5.5,5.3,under,-0.2
Isaiah Hartenstein,Assists,2.5,2.7,over,0.2
Luke Kornet,Assists,1.5,1.3,under,-0.2
Devin Vassell,Assists,2.5,2.3,under,-0.2
Julian Champagnie,Assists,1.5,1.3,under,-0.2
Russell Westbrook III,Assists,7.5,6.3,under,-0.2
DeMar DeRozan,Assists,4,4.2,over,0.2
Precious Achiuwa,Assists,0.5,0.7,over,0.2
Nique Clifford,Assists,1.5,1.7,over,0.2
Dean Wade,Assists,1.5,1.7,over,0.2
Jaylon Tyson,Assists,2.5,2.7,over,0.2
Jamal Murray,Assists,6.5,6.4,under,-0.1
Landry Shamet,Assists,1.5,1.6,over,0.1
Julian Strawther,Assists,1.5,1.6,over,0.1
Rudy Gobert,Assists,1.5,1.6,over,0.1
Donte DiVincenzo,Assists,4.5,3.9,under,-0.1
Jaden McDaniels,Assists,2.5,2.4,under,-0.1
Scottie Barnes,Assists,5.5,5.6,over,0.1
Jaylen Clark,Assists,0.5,0.6,over,0.1
Bobby Portis Jr.,Assists,3.5,2.4,under,-0.1
Trey Murphy III,Assists,3.5,3.6,over,0.1
AJ Green,Assists,2.5,2.4,under,-0.1
Derik Queen,Assists,4.5,3.9,under,-0.1
Harrison Barnes,Assists,1.5,1.6,over,0.1
Keldon Johnson,Assists,1.5,1.4,under,-0.1
Donovan Mitchell,Assists,6.5,5.4,under,-0.1
Sam Merrill,Assists,2.5,2.4,under,-0.1
Julian Strawther,Rebounds,1.5,3,over,1.5
Dennis Schroder,Rebounds,3.5,2.1,under,-1.4
Christian Braun,Rebounds,2.5,3.7,over,1.2
Myles Turner,Rebounds,7.5,6.5,under,-1
Tari Eason,Rebounds,6.5,7.5,over,1
DeMar DeRozan,Rebounds,2.5,3.5,over,1
Jalen Pickett,Rebounds,1.5,2.4,over,0.9
Julius Randle,Rebounds,6.5,7.4,over,0.9
Payton Pritchard,Rebounds,3.5,4.4,over,0.9
Cam Spencer,Rebounds,2.5,3.4,over,0.9
Nique Clifford,Rebounds,2.5,3.4,over,0.9
Saddiq Bey,Rebounds,5.5,6.3,over,0.8
Herbert Jones,Rebounds,3.5,4.3,over,0.8
Amen Thompson,Rebounds,7.5,8.3,over,0.8
Luke Kornet,Rebounds,6.5,4.7,under,-0.8
Julian Champagnie,Rebounds,5.5,6.3,over,0.8
Nicolas Batum,Rebounds,3.5,2.7,under,-0.8
Jarrett Allen,Rebounds,9.5,8.7,under,-0.8
Jalen Brunson,Rebounds,3.5,2.8,under,-0.7
Landry Shamet,Rebounds,1.5,2.2,over,0.7
Jamal Shead,Rebounds,2.5,1.8,under,-0.7
Ryan Rollins,Rebounds,5.5,4.8,under,-0.7
Victor Wembanyama,Rebounds,11.5,10.8,under,-0.7
Bones Hyland,Rebounds,2.5,1.9,under,-0.6
Jose Alvarado,Rebounds,2.5,3.1,over,0.6
Jabari Smith Jr.,Rebounds,6.5,7.1,over,0.6
Cedric Coward,Rebounds,6.5,7.1,over,0.6
Jordan Miller,Rebounds,4.5,3.9,under,-0.6
Bruce Brown Jr.,Rebounds,3.5,4,over,0.5
Jaylen Brown,Rebounds,6.5,6,under,-0.5
Jordan Walsh,Rebounds,4.5,4,under,-0.5
De'Aaron Fox,Rebounds,3.5,4,over,0.5
Isaiah Hartenstein,Rebounds,7.5,8,over,0.5
Stephon Castle,Rebounds,4.5,5,over,0.5
Malik Monk,Rebounds,3.5,2,under,-0.5
Kris Dunn,Rebounds,3.5,3,under,-0.5
Karl-Anthony Towns,Rebounds,11.5,11.9,over,0.4
Jamal Murray,Rebounds,3.5,3.9,over,0.4
Naz Reid,Rebounds,6.5,6.1,under,-0.4
Scottie Barnes,Rebounds,8.5,8.1,under,-0.4
AJ Green,Rebounds,2.5,2.9,over,0.4
Luguentz Dort,Rebounds,3.5,3.9,over,0.4
Ty Jerome,Rebounds,2.5,2.9,over,0.4
GG Jackson II,Rebounds,5.5,5.9,over,0.4
Jaylon Tyson,Rebounds,5.5,5.9,over,0.4
