player,prop,line,proj,side,diff
Desmond Bane,Points,19.5,21.8,over,2.3
Guerschon Yabusele,Points,10.5,12.7,over,2.2
Donovan Clingan,Points,7.5,9.6,over,2.1
Josh Green,Points,8.5,10.3,over,1.8
Trey Murphy III,Points,23.5,20.7,under,-1.8
Javonte Green,Points,5.5,7.2,over,1.7
Ty Jerome,Points,11.5,13.1,over,1.6
Deandre Ayton,Points,14.5,16,over,1.5
Anfernee Simons,Points,19.5,20.9,over,1.4
Max Strus,Points,9.5,10.8,over,1.3
Shaedon Sharpe,Points,14.5,15.7,over,1.2
Dejounte Murray,Points,18.5,19.4,over,0.9
Jordan Hawkins,Points,10.5,11.4,over,0.9
Nick Smith Jr.,Points,16.5,14.7,under,-0.8
Caris LeVert,Points,10.5,11.3,over,0.8
Justin Edwards,Points,6.5,7.3,over,0.8
Yves Missi,Points,8.5,9.3,over,0.8
Donovan Mitchell,Points,25.5,24.8,under,-0.7
Miles Bridges,Points,22.5,20.9,under,-0.6
Scoot Henderson,Points,11.5,12.1,over,0.6
Jarrett Allen,Points,15.5,16.1,over,0.6
Toumani Camara,Points,10.5,11,over,0.5
Jose Alvarado,Points,7.5,8,over,0.5
Tyrese Maxey,Points,28.5,27.1,under,-0.4
Luke Kennard,Points,12.5,12.9,over,0.4
Paul George,Points,19.5,19.8,over,0.3
Kelly Oubre Jr.,Points,14.5,14.7,over,0.2
Dean Wade,Points,7.5,7.7,over,0.2
Sam Merrill,Points,8.5,8.3,under,-0.2
Jerami Grant,Points,14.5,14.6,over,0.1
Deni Avdija,Points,16.5,14.4,under,-0.1
Darius Garland,Points,21.5,21.6,over,0.1
Adem Bona,Points,4.5,4.6,over,0.1
Shaedon Sharpe,Assists,1.5,2.6,over,1.1
Darius Garland,Assists,6.5,7.5,over,1
Miles Bridges,Assists,4.5,3.6,under,-0.9
Donovan Clingan,Assists,0.5,1.4,over,0.9
Jarrett Allen,Assists,1.5,2.4,over,0.9
Max Strus,Assists,2.5,3.4,over,0.9
Trey Murphy III,Assists,3.5,2.6,under,-0.9
Anfernee Simons,Assists,4.5,5.3,over,0.8
Josh Green,Assists,1.5,2.3,over,0.8
Ty Jerome,Assists,3.5,4.3,over,0.8
Donovan Mitchell,Assists,4.5,5.2,over,0.7
Toumani Camara,Assists,1.5,2.1,over,0.6
Scoot Henderson,Assists,4.5,5,over,0.5
Javonte Green,Assists,0.5,1,over,0.5
Jerami Grant,Assists,2.5,2.1,under,-0.4
Josh Okogie,Assists,1.5,1.1,under,-0.4
Tyrese Maxey,Assists,6.5,6.1,under,-0.4
Dejounte Murray,Assists,7.5,7.1,under,-0.4
Jose Alvarado,Assists,3.5,3.1,under,-0.4
Jordan Hawkins,Assists,0.5,0.9,over,0.4
Nick Smith Jr.,Assists,3.5,3.2,under,-0.3
Sam Merrill,Assists,1.5,1.8,over,0.3
Dean Wade,Assists,1.5,1.7,over,0.2
Yves Missi,Assists,1.5,1.3,under,-0.2
Deandre Ayton,Assists,1.5,1.6,over,0.1
Deni Avdija,Assists,3.5,3.6,over,0.1
Paul George,Assists,4.5,4.4,under,-0.1
Kelly Oubre Jr.,Assists,1.5,1.6,over,0.1
Guerschon Yabusele,Assists,2.5,2.4,under,-0.1
Adem Bona,Assists,0.5,0.6,over,0.1
Kelly Oubre Jr.,Rebounds,6.5,5.4,under,-1.1
Paul George,Rebounds,6.5,5.6,under,-0.9
Donovan Clingan,Rebounds,9.5,8.8,under,-0.7
Max Strus,Rebounds,3.5,4.2,over,0.7
Anfernee Simons,Rebounds,2.5,3.1,over,0.6
Deni Avdija,Rebounds,7.5,6.9,under,-0.6
Nick Smith Jr.,Rebounds,3.5,4.1,over,0.6
Ty Jerome,Rebounds,3.5,2.9,under,-0.6
Luke Kennard,Rebounds,4.5,3.9,under,-0.6
Jerami Grant,Rebounds,3.5,3,under,-0.5
Toumani Camara,Rebounds,5.5,6,over,0.5
Shaedon Sharpe,Rebounds,3.5,3.9,over,0.4
Tyrese Maxey,Rebounds,3.5,3.9,over,0.4
Javonte Green,Rebounds,3.5,3.9,over,0.4
Josh Green,Rebounds,3.5,3.8,over,0.3
Jarrett Allen,Rebounds,11.5,11.2,under,-0.3
Darius Garland,Rebounds,2.5,2.8,over,0.3
Dean Wade,Rebounds,5.5,5.8,over,0.3
Sam Merrill,Rebounds,2.5,2.2,under,-0.3
Adem Bona,Rebounds,4.5,4.2,under,-0.3
Scoot Henderson,Rebounds,2.5,2.7,over,0.2
Caris LeVert,Rebounds,3.5,3.3,under,-0.2
Donovan Mitchell,Rebounds,4.5,4.7,over,0.2
Trey Murphy III,Rebounds,5.5,5.7,over,0.2
Deandre Ayton,Rebounds,10.5,10.6,over,0.1
Miles Bridges,Rebounds,7.5,7.6,over,0.1
Guerschon Yabusele,Rebounds,6.5,6.6,over,0.1
Dejounte Murray,Rebounds,6.5,5.9,under,-0.1
Desmond Bane,Rebounds,5.5,5.6,over,0.1
Jose Alvarado,Rebounds,1.5,1.6,over,0.1
Jordan Hawkins,Rebounds,2.5,2.6,over,0.1
Ty Jerome,Pts+Ast,14.5,17.4,over,2.9
Josh Okogie,Pts+Ast,10.5,13.3,over,2.8
Donovan Clingan,Pts+Ast,8.5,11,over,2.5
Trey Murphy III,Pts+Ast,26.5,23.3,under,-2.2
Josh Green,Pts+Ast,10.5,12.6,over,2.1
Caris LeVert,Pts+Ast,13.5,15.4,over,1.9
Shaedon Sharpe,Pts+Ast,16.5,18.3,over,1.8
Jordan Hawkins,Pts+Ast,10.5,12.3,over,1.8
Anfernee Simons,Pts+Ast,24.5,26.2,over,1.7
Max Strus,Pts+Ast,12.5,14.2,over,1.7
Javonte Green,Pts+Ast,6.5,8.2,over,1.7
Deni Avdija,Pts+Ast,20.5,17.9,under,-1.6
Guerschon Yabusele,Pts+Ast,13.5,15.1,over,1.6
Tyrese Maxey,Pts+Ast,35.5,33.2,under,-1.3
Deandre Ayton,Pts+Ast,16.5,17.6,over,1.1
Miles Bridges,Pts+Ast,26.5,24.5,under,-1
Jarrett Allen,Pts+Ast,17.5,18.5,over,1
Dejounte Murray,Pts+Ast,27.5,26.5,under,-1
Desmond Bane,Pts+Ast,28.5,27.5,under,-1
Dean Wade,Pts+Ast,8.5,9.4,over,0.9
Jerami Grant,Pts+Ast,17.5,16.7,under,-0.8
Luke Kennard,Pts+Ast,17.5,16.7,under,-0.8
Kelly Oubre Jr.,Pts+Ast,15.5,16.2,over,0.7
Scoot Henderson,Pts+Ast,16.5,17.1,over,0.6
Toumani Camara,Pts+Ast,12.5,13.1,over,0.6
Adem Bona,Pts+Ast,4.5,5.1,over,0.6
Donovan Mitchell,Pts+Ast,30.5,30,under,-0.5
Darius Garland,Pts+Ast,29.5,29,under,-0.5
Nick Smith Jr.,Pts+Ast,17.5,17.9,over,0.4
Sam Merrill,Pts+Ast,10.5,10.1,under,-0.4
Jose Alvarado,Pts+Ast,11.5,11.1,under,-0.4
Paul George,Pts+Ast,25.5,24.2,under,-0.3
Justin Edwards,Pts+Ast,8.5,8.3,under,-0.2
Yves Missi,Pts+Ast,10.5,10.6,over,0.1
Jordan Hawkins,Pts+Reb,11.5,13.9,over,2.4
Deni Avdija,Pts+Reb,24.5,21.3,under,-2.2
Trey Murphy III,Pts+Reb,28.5,26.4,under,-2.1
Donovan Clingan,Pts+Reb,16.5,18.4,over,1.9
Desmond Bane,Pts+Reb,25.5,27.4,over,1.9
Guerschon Yabusele,Pts+Reb,17.5,19.2,over,1.7
Josh Green,Pts+Reb,12.5,14.1,over,1.6
Anfernee Simons,Pts+Reb,22.5,24,over,1.5
Ty Jerome,Pts+Reb,14.5,16,over,1.5
Max Strus,Pts+Reb,13.5,15,over,1.5
Nick Smith Jr.,Pts+Reb,17.5,18.8,over,1.3
Shaedon Sharpe,Pts+Reb,18.5,19.6,over,1.1
Paul George,Pts+Reb,27.5,25.4,under,-1.1
Deandre Ayton,Pts+Reb,25.5,26.5,over,1
Donovan Mitchell,Pts+Reb,30.5,29.5,under,-1
Dean Wade,Pts+Reb,12.5,13.5,over,1
Jerami Grant,Pts+Reb,19.5,17.6,under,-0.9
Yves Missi,Pts+Reb,17.5,16.6,under,-0.9
Jarrett Allen,Pts+Reb,26.5,27.3,over,0.8
Toumani Camara,Pts+Reb,16.5,17,over,0.5
Tyrese Maxey,Pts+Reb,32.5,31,under,-0.5
Kelly Oubre Jr.,Pts+Reb,20.5,20.1,under,-0.4
Justin Edwards,Pts+Reb,10.5,10.1,under,-0.4
Javonte Green,Pts+Reb,11.5,11.1,under,-0.4
Scoot Henderson,Pts+Reb,14.5,14.8,over,0.3
Adem Bona,Pts+Reb,8.5,8.8,over,0.3
Luke Kennard,Pts+Reb,16.5,16.8,over,0.3
Darius Garland,Pts+Reb,25.5,24.3,under,-0.2
Dejounte Murray,Pts+Reb,25.5,25.3,under,-0.2
Miles Bridges,Pts+Reb,29.5,28.4,under,-0.1
Caris LeVert,Pts+Reb,14.5,14.6,over,0.1
Sam Merrill,Pts+Reb,10.5,10.6,over,0.1
Jose Alvarado,Pts+Reb,9.5,9.6,over,0.1
