player,prop,line,proj,side,diff
Tyus Jones,Points,7.5,11.1,over,3.6
Royce O'Neale,Points,5.5,8.5,over,3
Kevin Porter Jr.,Points,10.5,13.3,over,2.8
Bogdan Bogdanovic,Points,8.5,11.2,over,2.7
Stephen Curry,Points,23.5,26.2,over,2.7
Miles Bridges,Points,22.5,19.9,under,-2.6
Marcus Sasser,Points,10.5,12.9,over,2.4
Ronald Holland II,Points,7.5,9.9,over,2.4
Jose Alvarado,Points,12.5,10.1,under,-2.4
Gary Trent Jr.,Points,12.5,14.8,over,2.3
Collin Gillespie,Points,5.5,7.7,over,2.2
Aaron Gordon,Points,16.5,14.3,under,-2.2
Giannis Antetokounmpo,Points,30.5,32.6,over,2.1
Landry Shamet,Points,7.5,5.4,under,-2.1
Darius Garland,Points,19.5,21.5,over,2
Ryan Rollins,Points,7.5,9.4,over,1.9
Ausar Thompson,Points,12.5,14.3,over,1.8
Nickeil Alexander-Walker,Points,7.5,9.3,over,1.8
Isaiah Collier,Points,11.5,9.7,under,-1.8
Julius Randle,Points,17.5,19.2,over,1.7
Jarrett Allen,Points,12.5,14.1,over,1.6
Mikal Bridges,Points,20.5,17.9,under,-1.6
Russell Westbrook III,Points,14.5,12.9,under,-1.6
Donovan Mitchell,Points,23.5,25,over,1.5
Derrick Jones Jr.,Points,7.5,9,over,1.5
Brice Sensabaugh,Points,11.5,13,over,1.5
Kyle Filipowski,Points,14.5,13,under,-1.5
James Harden,Points,21.5,22.9,over,1.4
D'Angelo Russell,Points,14.5,13.1,under,-1.4
Dean Wade,Points,5.5,6.8,over,1.3
Sam Merrill,Points,8.5,9.8,over,1.3
Kawhi Leonard,Points,22.5,23.8,over,1.3
Norman Powell,Points,18.5,19.8,over,1.3
Seth Curry,Points,5.5,6.8,over,1.3
Tyler Kolek,Points,6.5,7.7,over,1.2
Nick Richards,Points,9.5,10.7,over,1.2
Tim Hardaway Jr.,Points,10.5,11.6,over,1.1
Brook Lopez,Points,13.5,14.6,over,1.1
AJ Green,Points,7.5,8.6,over,1.1
Bruce Brown Jr.,Points,12.5,10.4,under,-1.1
Grayson Allen,Points,6.5,7.6,over,1.1
Naz Reid,Points,13.5,14.6,over,1.1
Simone Fontecchio,Points,7.5,8.5,over,1
Mike Conley,Points,7.5,8.5,over,1
Nic Claxton,Points,9.5,10.4,over,0.9
Scottie Barnes,Points,18.5,16.6,under,-0.9
Evan Mobley,Points,18.5,19.3,over,0.8
Isaac Okoro,Points,7.5,6.8,under,-0.7
Jalen Duren,Points,14.5,13.8,under,-0.7
Jamison Battle,Points,9.5,10.2,over,0.7
OG Anunoby,Points,20.5,17.8,under,-0.7
Josh Hart,Points,13.5,12.8,under,-0.7
Dennis Schroder,Points,16.5,14.9,under,-0.6
Jakob Poeltl,Points,12.5,11.9,under,-0.6
Kelly Olynyk,Points,12.5,10.9,under,-0.6
Ziaire Williams,Points,9.5,10,over,0.5
KJ Simpson,Points,10.5,11,over,0.5
Jamal Shead,Points,8.5,8,under,-0.5
Devin Booker,Points,25.5,25,under,-0.5
Oso Ighodaro,Points,4.5,5,over,0.5
Ja'Kobe Walter,Points,11.5,10.1,under,-0.4
Karl-Anthony Towns,Points,26.5,26.1,under,-0.4
Mitchell Robinson,Points,4.5,4.9,over,0.4
Jonathan Kuminga,Points,16.5,15.1,under,-0.4
Jalen Pickett,Points,4.5,4.9,over,0.4
Kris Dunn,Points,5.5,5.8,over,0.3
Cameron Johnson,Points,17.5,17.2,under,-0.3
Taurean Prince,Points,8.5,8.8,over,0.3
Kevin Durant,Points,25.5,25.8,over,0.3
Jaden McDaniels,Points,12.5,12.8,over,0.3
Collin Sexton,Points,18.5,18.8,over,0.3
Isaiah Stewart,Points,7.5,7.7,over,0.2
Trendon Watford,Points,12.5,12.7,over,0.2
Tidjane Salaun,Points,7.5,7.3,under,-0.2
Draymond Green,Points,9.5,9.7,over,0.2
Buddy Hield,Points,10.5,10.7,over,0.2
Rudy Gobert,Points,11.5,11.7,over,0.2
Donte DiVincenzo,Points,11.5,11.7,over,0.2
