player,prop,line,proj,side,diff
Aaron Wiggins,Points,6.5,10,over,3.5
Tre Mann,Points,14.5,17.8,over,3.3
Franz Wagner,Points,20.5,17.6,under,-2.9
Malik Monk,Points,13.5,16.3,over,2.8
Mikal Bridges,Points,16.5,19.2,over,2.7
Dennis Schroder,Points,18.5,15.8,under,-2.7
Nickeil Alexander-Walker,Points,5.5,8.1,over,2.6
Sam Merrill,Points,5.5,8,over,2.5
Gabe Vincent,Points,4.5,7,over,2.5
OG Anunoby,Points,13.5,15.9,over,2.4
De'Aaron Fox,Points,24.5,26.9,over,2.4
LeBron James,Points,23.5,25.8,over,2.3
Jaxson Hayes,Points,3.5,5.8,over,2.3
Isaac Okoro,Points,4.5,6.7,over,2.2
Luke Kornet,Points,6.5,4.4,under,-2.1
Gradey Dick,Points,17.5,15.4,under,-2.1
Jalen Brunson,Points,27.5,29.4,over,1.9
Mike Conley,Points,8.5,10.4,over,1.9
Luguentz Dort,Points,9.5,11.4,over,1.9
Jrue Holiday,Points,11.5,13.3,over,1.8
Jaylen Brown,Points,25.5,22.7,under,-1.8
Rudy Gobert,Points,10.5,12.3,over,1.8
Caris LeVert,Points,9.5,11.2,over,1.7
Jamal Murray,Points,18.5,20.2,over,1.7
Sam Hauser,Points,7.5,5.9,under,-1.6
RJ Barrett,Points,24.5,22.9,under,-1.6
DeMar DeRozan,Points,21.5,23.1,over,1.6
Clint Capela,Points,9.5,11.1,over,1.6
Josh Giddey,Points,14.5,16.1,over,1.6
Jalen Wilson,Points,6.5,8.1,over,1.6
Jalen Duren,Points,10.5,12,over,1.5
Gary Harris,Points,5.5,6.9,over,1.4
Keegan Murray,Points,14.5,15.9,over,1.4
Coby White,Points,18.5,19.9,over,1.4
Cade Cunningham,Points,23.5,22.2,under,-1.3
Jayson Tatum,Points,27.5,26.3,under,-1.2
Darius Garland,Points,16.5,17.7,over,1.2
D'Angelo Russell,Points,14.5,15.7,over,1.2
Aaron Gordon,Points,12.5,13.7,over,1.2
Anfernee Simons,Points,19.5,20.7,over,1.2
Zaccharie Risacher,Points,14.5,12.4,under,-1.1
Scoot Henderson,Points,13.5,14.6,over,1.1
Derrick White,Points,16.5,14.5,under,-1
Josh Green,Points,6.5,7.5,over,1
Simone Fontecchio,Points,6.5,7.5,over,1
Nikola Vucevic,Points,19.5,18.5,under,-1
Grant Williams,Points,9.5,8.6,under,-0.9
Moritz Wagner,Points,9.5,8.6,under,-0.9
Rui Hachimura,Points,14.5,13.6,under,-0.9
Dorian Finney-Smith,Points,8.5,9.4,over,0.9
Jordan Hawkins,Points,16.5,15.6,under,-0.9
Jerami Grant,Points,17.5,18.4,over,0.9
Seth Curry,Points,9.5,8.7,under,-0.8
Max Christie,Points,4.5,3.7,under,-0.8
Russell Westbrook III,Points,8.5,7.7,under,-0.8
Christian Braun,Points,9.5,10.3,over,0.8
Deandre Ayton,Points,14.5,15.3,over,0.8
Tobias Harris,Points,14.5,15.2,over,0.7
Karl-Anthony Towns,Points,20.5,21.2,over,0.7
Evan Mobley,Points,15.5,14.8,under,-0.7
Jakob Poeltl,Points,13.5,12.8,under,-0.7
Zion Williamson,Points,28.5,27.8,under,-0.7
Deni Avdija,Points,11.5,12.2,over,0.7
Wendell Carter Jr.,Points,11.5,12.1,over,0.6
Isaiah Joe,Points,7.5,8.1,over,0.6
Miles Bridges,Points,16.5,17,over,0.5
Payton Pritchard,Points,13.5,11,under,-0.5
Pascal Siakam,Points,22.5,23,over,0.5
Julius Randle,Points,20.5,21,over,0.5
Cameron Johnson,Points,14.5,14.9,over,0.4
Shai Gilgeous-Alexander,Points,28.5,28.9,over,0.4
Cason Wallace,Points,7.5,7.1,under,-0.4
Jarrett Allen,Points,14.5,14.8,over,0.3
Donovan Mitchell,Points,23.5,23.8,over,0.3
Dean Wade,Points,5.5,5.2,under,-0.3
Anthony Black,Points,8.5,8.2,under,-0.3
Davion Mitchell,Points,10.5,9.2,under,-0.3
Jamal Shead,Points,8.5,8.8,over,0.3
Myles Turner,Points,14.5,14.8,over,0.3
Aaron Nesmith,Points,10.5,10.8,over,0.3
Jose Alvarado,Points,10.5,10.8,over,0.3
Naz Reid,Points,11.5,11.8,over,0.3
Tim Hardaway Jr.,Points,10.5,10.7,over,0.2
Jalen Suggs,Points,16.5,15.3,under,-0.2
Patrick Williams,Points,10.5,10.7,over,0.2
Chet Holmgren,Points,19.5,18.3,under,-0.2
Jalen Williams,Points,18.5,18.7,over,0.2
Josh Hart,Points,11.5,11.6,over,0.1
Kevin Huerter,Points,10.5,10.4,under,-0.1
Ayo Dosunmu,Points,11.5,11.4,under,-0.1
Ziaire Williams,Points,8.5,8.6,over,0.1
Brandon Ingram,Points,23.5,23.6,over,0.1
Donte DiVincenzo,Points,10.5,10.6,over,0.1
Jaden McDaniels,Points,10.5,10.4,under,-0.1
Julian Strawther,Points,6.5,6.6,over,0.1
Toumani Camara,Points,7.5,7.6,over,0.1
Davion Mitchell,Assists,5.5,6.9,over,1.4
Franz Wagner,Assists,4.5,3.2,under,-1.3
Dalton Knecht,Assists,0.5,1.8,over,1.3
Jamal Murray,Assists,4.5,5.8,over,1.3
Malik Monk,Assists,3.5,4.7,over,1.2
Jose Alvarado,Assists,5.5,6.5,over,1
LaMelo Ball,Assists,7.5,6.6,under,-0.9
Josh Hart,Assists,3.5,4.4,over,0.9
Chet Holmgren,Assists,1.5,2.4,over,0.9
OG Anunoby,Assists,1.5,2.3,over,0.8
Isaac Okoro,Assists,0.5,1.3,over,0.8
Mike Conley,Assists,4.5,5.3,over,0.8
Tre Mann,Assists,3.5,2.8,under,-0.7
Isaiah Stewart,Assists,0.5,1.2,over,0.7
Gary Harris,Assists,0.5,1.2,over,0.7
Donovan Mitchell,Assists,5.5,4.8,under,-0.7
LeBron James,Assists,7.5,8.2,over,0.7
Jamal Shead,Assists,5.5,6.2,over,0.7
Kevin Huerter,Assists,1.5,2.2,over,0.7
Nic Claxton,Assists,1.5,2.2,over,0.7
Josh Giddey,Assists,5.5,6.2,over,0.7
Aaron Gordon,Assists,3.5,2.8,under,-0.7
Nickeil Alexander-Walker,Assists,1.5,2.2,over,0.7
Kris Murray,Assists,0.5,1.2,over,0.7
Jayson Tatum,Assists,5.5,4.9,under,-0.6
Karl-Anthony Towns,Assists,2.5,3.1,over,0.6
Simone Fontecchio,Assists,0.5,1.1,over,0.6
Dean Wade,Assists,1.5,0.9,under,-0.6
Jalen Suggs,Assists,4.5,3.9,under,-0.6
D'Angelo Russell,Assists,5.5,6.1,over,0.6
Julian Strawther,Assists,1.5,0.9,under,-0.6
Shai Gilgeous-Alexander,Assists,5.5,6.1,over,0.6
Deni Avdija,Assists,2.5,3.1,over,0.6
Luke Kornet,Assists,1.5,1,under,-0.5
Jalen Brunson,Assists,6.5,7,over,0.5
Jalen Duren,Assists,1.5,2,over,0.5
Wendell Carter Jr.,Assists,1.5,2,over,0.5
Jakob Poeltl,Assists,2.5,3,over,0.5
DeMar DeRozan,Assists,4.5,5,over,0.5
Tobias Harris,Assists,2.5,2.9,over,0.4
Jarrett Allen,Assists,1.5,1.9,over,0.4
Darius Garland,Assists,6.5,6.1,under,-0.4
Anthony Black,Assists,3.5,3.9,over,0.4
Gradey Dick,Assists,1.5,1.9,over,0.4
Clint Capela,Assists,1.5,1.1,under,-0.4
Zaccharie Risacher,Assists,2.5,2.1,under,-0.4
Jalen Wilson,Assists,1.5,1.9,over,0.4
Zion Williamson,Assists,5.5,5.1,under,-0.4
Julius Randle,Assists,4.5,4.9,over,0.4
Anfernee Simons,Assists,4.5,4.9,over,0.4
Jalen Williams,Assists,5.5,4.6,under,-0.4
Derrick White,Assists,4.5,4.8,over,0.3
Josh Green,Assists,1.5,1.8,over,0.3
Sam Hauser,Assists,0.5,0.8,over,0.3
Mikal Bridges,Assists,3.5,3.2,under,-0.3
De'Aaron Fox,Assists,6.5,6.2,under,-0.3
Nikola Vucevic,Assists,3.5,3.2,under,-0.3
Ayo Dosunmu,Assists,3.5,3.2,under,-0.3
Myles Turner,Assists,1.5,1.2,under,-0.3
Russell Westbrook III,Assists,3.5,3.2,under,-0.3
Rudy Gobert,Assists,1.5,1.2,under,-0.3
Naz Reid,Assists,1.5,1.2,under,-0.3
Christian Braun,Assists,1.5,1.8,over,0.3
Seth Curry,Assists,1.5,1.3,under,-0.2
Payton Pritchard,Assists,3.5,3.7,over,0.2
Nick Richards,Assists,0.5,0.7,over,0.2
Caris LeVert,Assists,3.5,3.7,over,0.2
Evan Mobley,Assists,2.5,2.7,over,0.2
Jaxson Hayes,Assists,0.5,0.7,over,0.2
Rui Hachimura,Assists,1.5,1.3,under,-0.2
Max Christie,Assists,1.5,1.3,under,-0.2
Dennis Schroder,Assists,6.5,6.7,over,0.2
Dorian Finney-Smith,Assists,1.5,1.7,over,0.2
Ziaire Williams,Assists,1.5,1.7,over,0.2
Brandon Ingram,Assists,5.5,5.3,under,-0.2
Jaylen Brown,Assists,3.5,3.6,over,0.1
Miles Bridges,Assists,2.5,2.6,over,0.1
Tim Hardaway Jr.,Assists,1.5,1.6,over,0.1
Cade Cunningham,Assists,7.5,7.4,under,-0.1
Miles McBride,Assists,2.5,2.6,over,0.1
Sam Merrill,Assists,1.5,1.4,under,-0.1
Bronny James,Assists,0.5,0.4,under,-0.1
Jalen Johnson,Assists,3.5,3.6,over,0.1
Keegan Murray,Assists,1.5,1.6,over,0.1
Coby White,Assists,4.5,4.6,over,0.1
Cameron Johnson,Assists,2.5,2.4,under,-0.1
Patrick Williams,Assists,1.5,1.6,over,0.1
Aaron Nesmith,Assists,1.5,1.4,under,-0.1
Donte DiVincenzo,Assists,2.5,2.4,under,-0.1
Jaden McDaniels,Assists,1.5,1.6,over,0.1
Jerami Grant,Assists,2.5,2.4,under,-0.1
Deandre Ayton,Assists,1.5,1.6,over,0.1
Luguentz Dort,Assists,1.5,1.6,over,0.1
Scoot Henderson,Assists,5.5,5.6,over,0.1
Toumani Camara,Assists,1.5,1.4,under,-0.1
Julius Randle,Rebounds,7.5,9.1,over,1.6
Deandre Ayton,Rebounds,11.5,9.9,under,-1.6
Karl-Anthony Towns,Rebounds,10.5,9.1,under,-1.4
Jalen Johnson,Rebounds,9.5,8.1,under,-1.4
Jamal Shead,Rebounds,2.5,1.3,under,-1.2
Nic Claxton,Rebounds,8.5,9.7,over,1.2
Chet Holmgren,Rebounds,9.5,8.3,under,-1.2
Jalen Williams,Rebounds,5.5,4.3,under,-1.2
Josh Hart,Rebounds,9.5,8.4,under,-1.1
Clint Capela,Rebounds,8.5,9.6,over,1.1
Jarrett Allen,Rebounds,10.5,9.5,under,-1
Isaac Okoro,Rebounds,1.5,2.4,over,0.9
Franz Wagner,Rebounds,5.5,4.6,under,-0.9
Gradey Dick,Rebounds,2.5,3.4,over,0.9
Jose Alvarado,Rebounds,3.5,2.6,under,-0.9
Moritz Wagner,Rebounds,4.5,3.7,under,-0.8
LeBron James,Rebounds,6.5,7.3,over,0.8
Rui Hachimura,Rebounds,5.5,4.7,under,-0.8
Max Christie,Rebounds,2.5,1.7,under,-0.8
Jaylen Brown,Rebounds,6.5,5.8,under,-0.7
Jayson Tatum,Rebounds,8.5,7.8,under,-0.7
Derrick White,Rebounds,4.5,3.8,under,-0.7
Sam Hauser,Rebounds,3.5,2.8,under,-0.7
Tobias Harris,Rebounds,6.5,5.8,under,-0.7
Jalen Duren,Rebounds,10.5,9.8,under,-0.7
Caris LeVert,Rebounds,2.5,3.2,over,0.7
DeMar DeRozan,Rebounds,3.5,4.2,over,0.7
Malik Monk,Rebounds,2.5,3.2,over,0.7
Josh Giddey,Rebounds,7.5,8.2,over,0.7
Donte DiVincenzo,Rebounds,2.5,3.2,over,0.7
Nickeil Alexander-Walker,Rebounds,1.5,2.2,over,0.7
Scoot Henderson,Rebounds,2.5,3.2,over,0.7
Seth Curry,Rebounds,2.5,3.1,over,0.6
Donovan Mitchell,Rebounds,3.5,4.1,over,0.6
RJ Barrett,Rebounds,5.5,6.1,over,0.6
Davion Mitchell,Rebounds,2.5,1.9,under,-0.6
Coby White,Rebounds,3.5,4.1,over,0.6
Javonte Green,Rebounds,4.5,3.9,under,-0.6
Aaron Gordon,Rebounds,5.5,6.1,over,0.6
Jamal Murray,Rebounds,3.5,4.1,over,0.6
Miles Bridges,Rebounds,5.5,6,over,0.5
Miles McBride,Rebounds,2.5,2,under,-0.5
Christian Braun,Rebounds,4.5,5,over,0.5
Anfernee Simons,Rebounds,2.5,3,over,0.5
D'Angelo Russell,Rebounds,2.5,2.9,over,0.4
Dennis Schroder,Rebounds,3.5,3.1,under,-0.4
Ayo Dosunmu,Rebounds,3.5,3.1,under,-0.4
Myles Turner,Rebounds,6.5,6.1,under,-0.4
Yves Missi,Rebounds,4.5,4.9,over,0.4
Naz Reid,Rebounds,5.5,5.1,under,-0.4
Kris Murray,Rebounds,3.5,3.1,under,-0.4
Payton Pritchard,Rebounds,3.5,3.2,under,-0.3
Jalen Brunson,Rebounds,3.5,3.8,over,0.3
Isaiah Stewart,Rebounds,5.5,5.8,over,0.3
Sam Merrill,Rebounds,1.5,1.8,over,0.3
Jalen Suggs,Rebounds,4.5,4.2,under,-0.3
Anthony Black,Rebounds,3.5,3.2,under,-0.3
Kevin Huerter,Rebounds,3.5,3.2,under,-0.3
Nikola Vucevic,Rebounds,10.5,10.8,over,0.3
Pascal Siakam,Rebounds,7.5,7.8,over,0.3
Russell Westbrook III,Rebounds,3.5,3.2,under,-0.3
Toumani Camara,Rebounds,4.5,4.2,under,-0.3
LaMelo Ball,Rebounds,5.5,5.3,under,-0.2
Josh Green,Rebounds,2.5,2.7,over,0.2
OG Anunoby,Rebounds,4.5,4.3,under,-0.2
Mikal Bridges,Rebounds,4.5,4.3,under,-0.2
Cade Cunningham,Rebounds,4.5,4.7,over,0.2
Gary Harris,Rebounds,1.5,1.7,over,0.2
Evan Mobley,Rebounds,8.5,8.3,under,-0.2
Keegan Murray,Rebounds,5.5,5.7,over,0.2
Zaccharie Risacher,Rebounds,4.5,4.3,under,-0.2
Dorian Finney-Smith,Rebounds,4.5,4.7,over,0.2
Patrick Williams,Rebounds,4.5,4.3,under,-0.2
Ziaire Williams,Rebounds,3.5,3.3,under,-0.2
Jalen Wilson,Rebounds,3.5,3.7,over,0.2
Brandon Ingram,Rebounds,5.5,5.7,over,0.2
Aaron Nesmith,Rebounds,4.5,3.8,under,-0.2
Mike Conley,Rebounds,2.5,2.7,over,0.2
Jerami Grant,Rebounds,3.5,3.7,over,0.2
Jrue Holiday,Rebounds,4.5,4.6,over,0.1
Tre Mann,Rebounds,3.5,3.4,under,-0.1
Tim Hardaway Jr.,Rebounds,2.5,2.4,under,-0.1
Simone Fontecchio,Rebounds,2.5,2.6,over,0.1
Darius Garland,Rebounds,2.5,2.6,over,0.1
Dean Wade,Rebounds,4.5,3.4,under,-0.1
Jakob Poeltl,Rebounds,10.5,9.4,under,-0.1
Jaxson Hayes,Rebounds,3.5,3.4,under,-0.1
De'Aaron Fox,Rebounds,4.5,4.4,under,-0.1
Cameron Johnson,Rebounds,4.5,4.6,over,0.1
Zion Williamson,Rebounds,6.5,6.6,over,0.1
Jordan Hawkins,Rebounds,4.5,4.6,over,0.1
Rudy Gobert,Rebounds,11.5,11.6,over,0.1
Jaden McDaniels,Rebounds,3.5,3.4,under,-0.1
Julian Strawther,Rebounds,1.5,1.6,over,0.1
Luguentz Dort,Rebounds,3.5,3.4,under,-0.1
Deni Avdija,Rebounds,6.5,6.6,over,0.1
Miles McBride,Pts+Ast,12.5,17.1,over,4.6
RJ Barrett,Pts+Ast,30.5,27,under,-3.5
Malik Monk,Pts+Ast,17.5,21,over,3.5
Jamal Murray,Pts+Ast,22.5,26,over,3.5
Tre Mann,Pts+Ast,17.5,20.6,over,3.1
Dennis Schroder,Pts+Ast,25.5,22.5,under,-3
Nic Claxton,Pts+Ast,11.5,14.5,over,3
Josh Giddey,Pts+Ast,19.5,22.3,over,2.8
OG Anunoby,Pts+Ast,15.5,18.2,over,2.7
Isaac Okoro,Pts+Ast,5.5,8,over,2.5
Jalen Wilson,Pts+Ast,7.5,10,over,2.5
Caris LeVert,Pts+Ast,12.5,14.9,over,2.4
Luguentz Dort,Pts+Ast,10.5,12.9,over,2.4
Jaylen Brown,Pts+Ast,28.5,26.2,under,-2.3
Jayson Tatum,Pts+Ast,33.5,31.2,under,-2.3
Gradey Dick,Pts+Ast,19.5,17.3,under,-2.2
Mike Conley,Pts+Ast,13.5,15.7,over,2.2
Jrue Holiday,Pts+Ast,16.5,18.5,over,2
Jaxson Hayes,Pts+Ast,4.5,6.5,over,2
Rudy Gobert,Pts+Ast,11.5,13.5,over,2
Mikal Bridges,Pts+Ast,20.5,22.4,over,1.9
Jalen Brunson,Pts+Ast,34.5,36.4,over,1.9
Cade Cunningham,Pts+Ast,31.5,29.6,under,-1.9
Moritz Wagner,Pts+Ast,11.5,9.6,under,-1.9
Sam Merrill,Pts+Ast,7.5,9.4,over,1.9
Keegan Murray,Pts+Ast,15.5,17.4,over,1.9
Josh Green,Pts+Ast,7.5,9.3,over,1.8
Sam Hauser,Pts+Ast,8.5,6.7,under,-1.8
Nickeil Alexander-Walker,Pts+Ast,8.5,10.3,over,1.8
Tobias Harris,Pts+Ast,16.5,18.1,over,1.6
Gary Harris,Pts+Ast,6.5,8.1,over,1.6
DeMar DeRozan,Pts+Ast,26.5,28.1,over,1.6
De'Aaron Fox,Pts+Ast,31.5,33.1,over,1.6
Jalen Duren,Pts+Ast,12.5,14,over,1.5
LeBron James,Pts+Ast,32.5,34,over,1.5
Jamal Shead,Pts+Ast,13.5,15,over,1.5
Jalen Suggs,Pts+Ast,20.5,19.2,under,-1.3
D'Angelo Russell,Pts+Ast,20.5,21.8,over,1.3
Pascal Siakam,Pts+Ast,26.5,27.7,over,1.2
Simone Fontecchio,Pts+Ast,7.5,8.6,over,1.1
Zaccharie Risacher,Pts+Ast,15.5,14.5,under,-1
Coby White,Pts+Ast,23.5,24.5,over,1
Aaron Gordon,Pts+Ast,15.5,16.5,over,1
Payton Pritchard,Pts+Ast,15.5,14.7,under,-0.8
Karl-Anthony Towns,Pts+Ast,23.5,24.3,over,0.8
Jose Alvarado,Pts+Ast,16.5,17.3,over,0.8
Deni Avdija,Pts+Ast,14.5,15.3,over,0.8
Chet Holmgren,Pts+Ast,21.5,20.7,under,-0.8
Jakob Poeltl,Pts+Ast,16.5,15.8,under,-0.7
Clint Capela,Pts+Ast,11.5,12.2,over,0.7
Aaron Nesmith,Pts+Ast,11.5,12.2,over,0.7
Scoot Henderson,Pts+Ast,19.5,20.2,over,0.7
Wendell Carter Jr.,Pts+Ast,13.5,14.1,over,0.6
Anthony Black,Pts+Ast,11.5,12.1,over,0.6
Rui Hachimura,Pts+Ast,15.5,14.9,under,-0.6
Dorian Finney-Smith,Pts+Ast,10.5,11.1,over,0.6
Russell Westbrook III,Pts+Ast,12.5,10.9,under,-0.6
Christian Braun,Pts+Ast,11.5,12.1,over,0.6
Seth Curry,Pts+Ast,10.5,10,under,-0.5
Max Christie,Pts+Ast,5.5,5,under,-0.5
Myles Turner,Pts+Ast,16.5,16,under,-0.5
Donte DiVincenzo,Pts+Ast,13.5,13,under,-0.5
Naz Reid,Pts+Ast,12.5,13,over,0.5
Jaden McDaniels,Pts+Ast,12.5,12,under,-0.5
Shai Gilgeous-Alexander,Pts+Ast,35.5,35,under,-0.5
Toumani Camara,Pts+Ast,9.5,9,under,-0.5
Josh Hart,Pts+Ast,15.5,15.9,over,0.4
Dean Wade,Pts+Ast,6.5,6.1,under,-0.4
Davion Mitchell,Pts+Ast,16.5,16.1,under,-0.4
Brandon Ingram,Pts+Ast,28.5,28.9,over,0.4
Zion Williamson,Pts+Ast,32.5,32.9,over,0.4
Julius Randle,Pts+Ast,25.5,25.9,over,0.4
Kris Murray,Pts+Ast,6.5,6.1,under,-0.4
Tim Hardaway Jr.,Pts+Ast,12.5,12.2,under,-0.3
Darius Garland,Pts+Ast,23.5,23.8,over,0.3
Patrick Williams,Pts+Ast,12.5,12.2,under,-0.3
Jerami Grant,Pts+Ast,20.5,20.8,over,0.3
Deandre Ayton,Pts+Ast,16.5,16.8,over,0.3
Derrick White,Pts+Ast,20.5,19.3,under,-0.2
Jarrett Allen,Pts+Ast,16.5,16.7,over,0.2
Nikola Vucevic,Pts+Ast,21.5,21.7,over,0.2
Cameron Johnson,Pts+Ast,18.5,17.3,under,-0.2
Ziaire Williams,Pts+Ast,10.5,10.3,under,-0.2
Jalen Williams,Pts+Ast,24.5,23.3,under,-0.2
Miles Bridges,Pts+Ast,19.5,19.6,over,0.1
Donovan Mitchell,Pts+Ast,28.5,28.6,over,0.1
Evan Mobley,Pts+Ast,17.5,17.6,over,0.1
Kevin Huerter,Pts+Ast,12.5,12.6,over,0.1
Ayo Dosunmu,Pts+Ast,14.5,14.6,over,0.1
Julian Strawther,Pts+Ast,7.5,7.6,over,0.1
Anfernee Simons,Pts+Ast,25.5,25.6,over,0.1
Miles McBride,Pts+Reb,12.5,16.5,over,4
Tre Mann,Pts+Reb,17.5,21.2,over,3.7
Isaiah Stewart,Pts+Reb,10.5,13.9,over,3.4
Franz Wagner,Pts+Reb,25.5,22.2,under,-3.3
Gabe Vincent,Pts+Reb,5.5,8.5,over,3
Malik Monk,Pts+Reb,16.5,19.5,over,3
Sam Hauser,Pts+Reb,11.5,8.7,under,-2.8
Josh Giddey,Pts+Reb,21.5,24.3,over,2.8
Nickeil Alexander-Walker,Pts+Reb,7.5,10.3,over,2.8
Jalen Brunson,Pts+Reb,30.5,33.2,over,2.7
Isaac Okoro,Pts+Reb,6.5,9.1,over,2.6
Dennis Schroder,Pts+Reb,23.5,18.9,under,-2.6
Mike Conley,Pts+Reb,10.5,13.1,over,2.6
RJ Barrett,Pts+Reb,30.5,29,under,-2.5
Nic Claxton,Pts+Reb,19.5,22,over,2.5
Sam Merrill,Pts+Reb,7.5,9.8,over,2.3
Jalen Wilson,Pts+Reb,9.5,11.8,over,2.3
Luguentz Dort,Pts+Reb,12.5,14.8,over,2.3
Derrick White,Pts+Reb,20.5,18.3,under,-2.2
Moritz Wagner,Pts+Reb,14.5,12.3,under,-2.2
Clint Capela,Pts+Reb,18.5,20.7,over,2.2
Jaylen Brown,Pts+Reb,31.5,28.5,under,-2
Mikal Bridges,Pts+Reb,21.5,23.5,over,2
Caris LeVert,Pts+Reb,12.5,14.4,over,1.9
Chet Holmgren,Pts+Reb,28.5,26.6,under,-1.9
DeMar DeRozan,Pts+Reb,25.5,27.3,over,1.8
De'Aaron Fox,Pts+Reb,29.5,31.3,over,1.8
Jamal Murray,Pts+Reb,22.5,24.3,over,1.8
OG Anunoby,Pts+Reb,18.5,20.2,over,1.7
Jaxson Hayes,Pts+Reb,7.5,9.2,over,1.7
Gradey Dick,Pts+Reb,20.5,18.8,under,-1.7
Josh Hart,Pts+Reb,21.5,19.9,under,-1.6
Cade Cunningham,Pts+Reb,28.5,26.9,under,-1.6
LeBron James,Pts+Reb,31.5,33.1,over,1.6
Julius Randle,Pts+Reb,28.5,30.1,over,1.6
Jalen Williams,Pts+Reb,24.5,23,under,-1.5
Kris Murray,Pts+Reb,9.5,8,under,-1.5
Jrue Holiday,Pts+Reb,16.5,17.9,over,1.4
Jayson Tatum,Pts+Reb,36.5,34.1,under,-1.4
Davion Mitchell,Pts+Reb,12.5,11.1,under,-1.4
Payton Pritchard,Pts+Reb,15.5,14.2,under,-1.3
Jakob Poeltl,Pts+Reb,24.5,22.2,under,-1.3
Rudy Gobert,Pts+Reb,22.5,23.8,over,1.3
Aaron Gordon,Pts+Reb,18.5,19.8,over,1.3
