player,prop,line,proj,side,diff
Guerschon Yabusele,Points,9.5,12.5,over,3
Justin Edwards,Points,6.5,9.2,over,2.7
Tim Hardaway Jr.,Points,10.5,12.9,over,2.4
Royce O'Neale,Points,8.5,10.9,over,2.4
Mason Plumlee,Points,3.5,5.6,over,2.1
Scottie Barnes,Points,21.5,18.5,under,-2
Tyrese Maxey,Points,26.5,28.2,over,1.7
Josh Hart,Points,15.5,13.8,under,-1.7
Dennis Schroder,Points,6.5,8.1,over,1.6
Matas Buzelis,Points,13.5,10.9,under,-1.6
Devin Booker,Points,28.5,30.1,over,1.6
Nick Richards,Points,8.5,10.1,over,1.6
Desmond Bane,Points,19.5,21.1,over,1.6
Ryan Dunn,Points,5.5,7.1,over,1.6
Jamal Shead,Points,7.5,6,under,-1.5
Kevin Huerter,Points,8.5,7,under,-1.5
Luke Kennard,Points,6.5,8,over,1.5
Myles Turner,Points,14.5,15.9,over,1.4
Ja'Kobe Walter,Points,8.5,9.7,over,1.2
Mikal Bridges,Points,17.5,18.7,over,1.2
Ronald Holland II,Points,5.5,6.7,over,1.2
Cade Cunningham,Points,27.5,26.4,under,-1.1
Aaron Nesmith,Points,9.5,8.5,under,-1
Tre Jones,Points,4.5,5.5,over,1
Kevin Durant,Points,27.5,28.5,over,1
T.J. McConnell,Points,7.5,6.6,under,-0.9
Pascal Siakam,Points,22.5,20.6,under,-0.9
Isaiah Stewart,Points,5.5,6.4,over,0.9
Grayson Allen,Points,12.5,13.4,over,0.9
Miles McBride,Points,8.5,9.3,over,0.8
Josh Giddey,Points,14.5,13.8,under,-0.7
GG Jackson II,Points,9.5,10.2,over,0.7
Coby White,Points,20.5,18.9,under,-0.6
Simone Fontecchio,Points,4.5,5.1,over,0.6
Jonathan Mogbo,Points,8.5,9,over,0.5
Andrew Nembhard,Points,10.5,10,under,-0.5
OG Anunoby,Points,14.5,14.9,over,0.4
Ausar Thompson,Points,11.5,10.1,under,-0.4
Immanuel Quickley,Points,16.5,16.8,over,0.3
Ochai Agbaji,Points,11.5,10.2,under,-0.3
Gradey Dick,Points,13.5,13.8,over,0.3
Karl-Anthony Towns,Points,25.5,25.2,under,-0.3
Ben Sheppard,Points,5.5,5.8,over,0.3
Tobias Harris,Points,15.5,15.2,under,-0.3
Ayo Dosunmu,Points,13.5,12.7,under,-0.3
Jalen Brunson,Points,28.5,28.6,over,0.1
Bennedict Mathurin,Points,13.5,13.6,over,0.1
Nikola Vucevic,Points,18.5,18.6,over,0.1
Patrick Williams,Points,9.5,9.4,under,-0.1
Jalen Duren,Points,13.5,13.4,under,-0.1
Tyus Jones,Points,11.5,11.6,over,0.1
Tobias Harris,Assists,1.5,2.8,over,1.3
Karl-Anthony Towns,Assists,2.5,3.5,over,1
Immanuel Quickley,Assists,6.5,5.8,under,-0.7
Scottie Barnes,Assists,5.5,6.2,over,0.7
Mason Plumlee,Assists,1.5,2.2,over,0.7
Paul George,Assists,3.5,4.1,over,0.6
Guerschon Yabusele,Assists,1.5,2.1,over,0.6
Tyrese Maxey,Assists,5.5,6.1,over,0.6
Quentin Grimes,Assists,2.5,3.1,over,0.6
Cade Cunningham,Assists,10.5,9.9,under,-0.6
Ayo Dosunmu,Assists,4.5,4,under,-0.5
Ronald Holland II,Assists,1.5,1,under,-0.5
Devin Booker,Assists,6.5,7,over,0.5
Nick Richards,Assists,0.5,1,over,0.5
OG Anunoby,Assists,1.5,1.9,over,0.4
Tim Hardaway Jr.,Assists,1.5,1.9,over,0.4
Tyus Jones,Assists,6.5,6.1,under,-0.4
Royce O'Neale,Assists,2.5,2.9,over,0.4
Ryan Dunn,Assists,0.5,0.9,over,0.4
Kelly Oubre Jr.,Assists,1.5,1.8,over,0.3
Gradey Dick,Assists,1.5,1.8,over,0.3
Ja'Kobe Walter,Assists,1.5,1.8,over,0.3
Jonathan Mogbo,Assists,2.5,2.8,over,0.3
Mikal Bridges,Assists,3.5,3.2,under,-0.3
Precious Achiuwa,Assists,1.5,1.2,under,-0.3
Ben Sheppard,Assists,1.5,1.2,under,-0.3
Patrick Williams,Assists,1.5,1.8,over,0.3
Jalen Duren,Assists,2.5,2.8,over,0.3
Simone Fontecchio,Assists,0.5,0.8,over,0.3
Ausar Thompson,Assists,2.5,2.2,under,-0.3
Matas Buzelis,Assists,1.5,1.2,under,-0.3
GG Jackson II,Assists,0.5,0.8,over,0.3
Ochai Agbaji,Assists,1.5,1.7,over,0.2
Jamal Shead,Assists,3.5,3.7,over,0.2
Miles McBride,Assists,2.5,2.7,over,0.2
Nikola Vucevic,Assists,3.5,3.3,under,-0.2
Dennis Schroder,Assists,3.5,3.3,under,-0.2
Justin Edwards,Assists,1.5,1.6,over,0.1
Myles Turner,Assists,1.5,1.4,under,-0.1
Pascal Siakam,Assists,3.5,3.6,over,0.1
Jalen Brunson,Assists,7.5,7.6,over,0.1
Obi Toppin,Assists,1.5,1.4,under,-0.1
Bennedict Mathurin,Assists,1.5,1.6,over,0.1
Kevin Huerter,Assists,1.5,1.6,over,0.1
Coby White,Assists,4.5,4.6,over,0.1
Tre Jones,Assists,3.5,3.6,over,0.1
Isaiah Stewart,Assists,1.5,1.6,over,0.1
Josh Giddey,Assists,6.5,6.6,over,0.1
Kevin Durant,Assists,4.5,4.6,over,0.1
Luke Kennard,Assists,2.5,2.4,under,-0.1
Grayson Allen,Assists,2.5,2.6,over,0.1
Desmond Bane,Assists,5.5,5.4,under,-0.1
Mason Plumlee,Rebounds,5.5,7.2,over,1.7
Jalen Brunson,Rebounds,2.5,3.4,over,0.9
Andrew Nembhard,Rebounds,3.5,2.6,under,-0.9
Tobias Harris,Rebounds,5.5,6.4,over,0.9
Kevin Durant,Rebounds,5.5,6.4,over,0.9
Nick Richards,Rebounds,7.5,8.4,over,0.9
T.J. McConnell,Rebounds,2.5,1.7,under,-0.8
Nikola Vucevic,Rebounds,10.5,9.7,under,-0.8
Ausar Thompson,Rebounds,5.5,6.3,over,0.8
Matas Buzelis,Rebounds,5.5,4.7,under,-0.8
Ochai Agbaji,Rebounds,4.5,3.8,under,-0.7
Pascal Siakam,Rebounds,7.5,6.8,under,-0.7
Ayo Dosunmu,Rebounds,2.5,3.2,over,0.7
Guerschon Yabusele,Rebounds,5.5,6.1,over,0.6
Bennedict Mathurin,Rebounds,3.5,4.1,over,0.6
Ja'Kobe Walter,Rebounds,2.5,3,over,0.5
Jonathan Mogbo,Rebounds,6.5,7,over,0.5
Jalen Duren,Rebounds,11.5,12,over,0.5
GG Jackson II,Rebounds,3.5,3,under,-0.5
Gradey Dick,Rebounds,3.5,3.1,under,-0.4
Jamal Shead,Rebounds,1.5,1.1,under,-0.4
Tre Jones,Rebounds,2.5,2.1,under,-0.4
Simone Fontecchio,Rebounds,2.5,2.1,under,-0.4
Ronald Holland II,Rebounds,2.5,2.9,over,0.4
Grayson Allen,Rebounds,3.5,3.9,over,0.4
OG Anunoby,Rebounds,4,4.3,over,0.3
Tim Hardaway Jr.,Rebounds,2.5,2.8,over,0.3
Isaiah Stewart,Rebounds,5.5,5.8,over,0.3
Paul George,Rebounds,5,5.2,over,0.2
Tyrese Maxey,Rebounds,3.5,3.7,over,0.2
Karl-Anthony Towns,Rebounds,13.5,13.3,under,-0.2
Mikal Bridges,Rebounds,3.5,3.7,over,0.2
Kevin Huerter,Rebounds,2.5,2.3,under,-0.2
Patrick Williams,Rebounds,3.5,3.7,over,0.2
Cade Cunningham,Rebounds,6.5,6.3,under,-0.2
Desmond Bane,Rebounds,5.5,5.7,over,0.2
Kelly Oubre Jr.,Rebounds,6.5,6.6,over,0.1
Immanuel Quickley,Rebounds,3.5,3.6,over,0.1
Scottie Barnes,Rebounds,8.5,7.4,under,-0.1
Justin Edwards,Rebounds,3.5,3.6,over,0.1
Myles Turner,Rebounds,6.5,6.4,under,-0.1
Josh Hart,Rebounds,9.5,9.6,over,0.1
Miles McBride,Rebounds,2.5,2.4,under,-0.1
Ben Sheppard,Rebounds,2.5,2.4,under,-0.1
Dennis Schroder,Rebounds,1.5,1.6,over,0.1
Coby White,Rebounds,3.5,3.4,under,-0.1
Josh Giddey,Rebounds,7.5,7.4,under,-0.1
Tyus Jones,Rebounds,2.5,2.6,over,0.1
Luke Kennard,Rebounds,2.5,2.4,under,-0.1
Ryan Dunn,Rebounds,3.5,3.4,under,-0.1
Justin Edwards,Pts+Ast,7.5,10.8,over,3.3
Tim Hardaway Jr.,Pts+Ast,11.5,14.8,over,3.3
Guerschon Yabusele,Pts+Ast,11.5,14.6,over,3.1
Kelly Oubre Jr.,Pts+Ast,15.5,18.2,over,2.7
Kevin Durant,Pts+Ast,30.5,33.1,over,2.6
Devin Booker,Pts+Ast,34.5,37.1,over,2.6
Josh Hart,Pts+Ast,21.5,19.2,under,-2.3
Mason Plumlee,Pts+Ast,5.5,7.8,over,2.3
Royce O'Neale,Pts+Ast,11.5,13.8,over,2.3
Aaron Nesmith,Pts+Ast,11.5,9.6,under,-1.9
Tyrese Maxey,Pts+Ast,32.5,34.3,over,1.8
Scottie Barnes,Pts+Ast,27.5,24.7,under,-1.8
Myles Turner,Pts+Ast,15.5,17.3,over,1.8
T.J. McConnell,Pts+Ast,11.5,9.7,under,-1.8
Obi Toppin,Pts+Ast,12.5,10.7,under,-1.8
Nick Richards,Pts+Ast,9.5,11.1,over,1.6
Isaiah Stewart,Pts+Ast,6.5,8,over,1.5
Grayson Allen,Pts+Ast,14.5,16,over,1.5
Ryan Dunn,Pts+Ast,6.5,8,over,1.5
Matas Buzelis,Pts+Ast,14.5,12.1,under,-1.4
Pascal Siakam,Pts+Ast,26.5,24.2,under,-1.3
Andrew Nembhard,Pts+Ast,17.5,14.3,under,-1.2
Cade Cunningham,Pts+Ast,38.5,36.3,under,-1.2
Ausar Thompson,Pts+Ast,13.5,12.3,under,-1.2
Coby White,Pts+Ast,25.5,23.4,under,-1.1
Ja'Kobe Walter,Pts+Ast,10.5,11.5,over,1
Desmond Bane,Pts+Ast,25.5,26.5,over,1
Immanuel Quickley,Pts+Ast,23.5,22.6,under,-0.9
Dennis Schroder,Pts+Ast,10.5,11.4,over,0.9
Luke Kennard,Pts+Ast,9.5,10.4,over,0.9
Jamal Shead,Pts+Ast,11.5,9.7,under,-0.8
Ayo Dosunmu,Pts+Ast,18.5,16.7,under,-0.8
Jalen Brunson,Pts+Ast,35.5,36.2,over,0.7
Ochai Agbaji,Pts+Ast,12.5,11.9,under,-0.6
Nikola Vucevic,Pts+Ast,22.5,21.9,under,-0.6
Miles McBride,Pts+Ast,11.5,12,over,0.5
Bennedict Mathurin,Pts+Ast,17.5,15,under,-0.5
Ben Sheppard,Pts+Ast,7.5,7,under,-0.5
Tobias Harris,Pts+Ast,17.5,18,over,0.5
Tre Jones,Pts+Ast,8.5,9,over,0.5
GG Jackson II,Pts+Ast,10.5,11,over,0.5
Mikal Bridges,Pts+Ast,21.5,21.9,over,0.4
Simone Fontecchio,Pts+Ast,5.5,5.9,over,0.4
Jonathan Mogbo,Pts+Ast,11.5,11.8,over,0.3
OG Anunoby,Pts+Ast,16.5,16.8,over,0.3
Patrick Williams,Pts+Ast,11.5,11.2,under,-0.3
Jalen Duren,Pts+Ast,16.5,16.2,under,-0.3
Karl-Anthony Towns,Pts+Ast,28.5,28.7,over,0.2
Josh Giddey,Pts+Ast,21.5,20.3,under,-0.2
Ronald Holland II,Pts+Ast,7.5,7.7,over,0.2
Gradey Dick,Pts+Ast,15.5,15.6,over,0.1
Kevin Huerter,Pts+Ast,8.5,8.6,over,0.1
Tyus Jones,Pts+Ast,17.5,17.6,over,0.1
Kelly Oubre Jr.,Pts+Reb,19.5,22.9,over,3.4
Royce O'Neale,Pts+Reb,13.5,16.7,over,3.2
Guerschon Yabusele,Pts+Reb,15.5,18.6,over,3.1
Scottie Barnes,Pts+Reb,29.5,25.9,under,-2.6
Tyrese Maxey,Pts+Reb,29.5,31.9,over,2.4
Kevin Durant,Pts+Reb,32.5,34.9,over,2.4
Devin Booker,Pts+Reb,32.5,34.7,over,2.2
Pascal Siakam,Pts+Reb,30.5,27.4,under,-2.1
Matas Buzelis,Pts+Reb,18.5,15.6,under,-1.9
Luke Kennard,Pts+Reb,8.5,10.4,over,1.9
Myles Turner,Pts+Reb,20.5,22.3,over,1.8
Grayson Allen,Pts+Reb,15.5,17.3,over,1.8
Isaiah Stewart,Pts+Reb,10.5,12.2,over,1.7
Jalen Brunson,Pts+Reb,30.5,32,over,1.5
Justin Edwards,Pts+Reb,11.5,12.8,over,1.3
Desmond Bane,Pts+Reb,25.5,26.8,over,1.3
Ja'Kobe Walter,Pts+Reb,11.5,12.7,over,1.2
T.J. McConnell,Pts+Reb,9.5,8.3,under,-1.2
Coby White,Pts+Reb,23.5,22.3,under,-1.2
Josh Hart,Pts+Reb,25.5,23.4,under,-1.1
Aaron Nesmith,Pts+Reb,11.5,11.4,under,-1.1
Tobias Harris,Pts+Reb,20.5,21.6,over,1.1
Dennis Schroder,Pts+Reb,8.5,9.6,over,1.1
Ronald Holland II,Pts+Reb,8.5,9.6,over,1.1
Karl-Anthony Towns,Pts+Reb,39.5,38.5,under,-1
Nick Richards,Pts+Reb,17.5,18.5,over,1
Mikal Bridges,Pts+Reb,21.5,22.4,over,0.9
Andrew Nembhard,Pts+Reb,15.5,12.6,under,-0.9
Jalen Duren,Pts+Reb,24.5,25.4,over,0.9
Cade Cunningham,Pts+Reb,33.5,32.7,under,-0.8
OG Anunoby,Pts+Reb,18.5,19.2,over,0.7
GG Jackson II,Pts+Reb,12.5,13.2,over,0.7
Gradey Dick,Pts+Reb,17.5,16.9,under,-0.6
Ayo Dosunmu,Pts+Reb,16.5,15.9,under,-0.6
Ochai Agbaji,Pts+Reb,15.5,14,under,-0.5
Jonathan Mogbo,Pts+Reb,15.5,16,over,0.5
Tyus Jones,Pts+Reb,13.5,14,over,0.5
Patrick Williams,Pts+Reb,13.5,13.1,under,-0.4
Ben Sheppard,Pts+Reb,8.5,8.2,under,-0.3
Josh Giddey,Pts+Reb,21.5,21.2,under,-0.3
Simone Fontecchio,Pts+Reb,7.5,7.2,under,-0.3
Miles McBride,Pts+Reb,11.5,11.7,over,0.2
Nikola Vucevic,Pts+Reb,28.5,28.3,under,-0.2
Kevin Huerter,Pts+Reb,9.5,9.3,under,-0.2
Immanuel Quickley,Pts+Reb,21.5,20.4,under,-0.1
Bennedict Mathurin,Pts+Reb,17.5,17.6,over,0.1
Tre Jones,Pts+Reb,7.5,7.6,over,0.1
Ausar Thompson,Pts+Reb,17.5,16.4,under,-0.1
