player,prop,line,proj,side,diff
Ace Bailey,Points,18.5,14.6,under,-2.9
Kevin Porter Jr.,Points,19.5,16.9,under,-2.6
Alex Caruso,Points,5.5,7.5,over,2
Ryan Rollins,Points,16.5,14.5,under,-2
Max Christie,Points,15.5,12.9,under,-1.6
Donovan Clingan,Points,14.5,12,under,-1.5
Luke Kennard,Points,9.5,10.8,over,1.3
Isaiah Joe,Points,14.5,13.3,under,-1.2
Jaylin Williams,Points,9.5,9.3,under,-1.2
Sidy Cissoko,Points,7.5,6.3,under,-1.2
Marvin Bagley III,Points,10.5,11.7,over,1.2
Kenrich Williams,Points,10.5,9.4,under,-1.1
Daniel Gafford,Points,8.5,9.5,over,1
Kyle Kuzma,Points,13.5,12.6,under,-0.9
Toumani Camara,Points,14.5,13.6,under,-0.9
Klay Thompson,Points,11.5,10.6,under,-0.9
Rui Hachimura,Points,13.5,12.6,under,-0.9
Jarred Vanderbilt,Points,5.5,4.7,under,-0.8
Jared McCain,Points,10.5,9.8,under,-0.7
Deni Avdija,Points,23.5,21.8,under,-0.7
Khris Middleton,Points,10.5,11.1,over,0.6
Jake LaRavia,Points,10.5,8.9,under,-0.6
Jericho Sims,Points,5.5,5.1,under,-0.4
Marcus Smart,Points,10.5,10.1,under,-0.4
John Konchar,Points,4.5,4.2,under,-0.3
Scoot Henderson,Points,12.5,11.2,under,-0.3
Luguentz Dort,Points,10.5,9.3,under,-0.2
Blake Wesley,Points,5.5,5.7,over,0.2
Maxi Kleber,Points,3.5,3.7,over,0.2
Chet Holmgren,Points,18.5,18.6,over,0.1
AJ Green,Points,10.5,10.6,over,0.1
Vit Krejci,Points,9.5,9.6,over,0.1
LeBron James,Points,24.5,23.4,under,-0.1
P.J. Washington Jr.,Points,13.5,13.6,over,0.1
Isaiah Collier,Assists,11.5,9.2,under,-1.3
LeBron James,Assists,8.5,7.6,under,-0.9
Brice Sensabaugh,Assists,2.5,1.8,under,-0.7
Luke Kennard,Assists,2.5,3.2,over,0.7
Chet Holmgren,Assists,2.5,2,under,-0.5
Jrue Holiday,Assists,6.5,6,under,-0.5
Marcus Smart,Assists,3.5,3,under,-0.5
P.J. Washington Jr.,Assists,1.5,2,over,0.5
Jaxson Hayes,Assists,1.5,1,under,-0.5
Rui Hachimura,Assists,1.5,1,under,-0.5
Jake LaRavia,Assists,1.5,2,over,0.5
Jaylin Williams,Assists,3.5,3.9,over,0.4
Jared McCain,Assists,3.5,2.1,under,-0.4
John Konchar,Assists,1.5,1.9,over,0.4
Ace Bailey,Assists,2.5,2.1,under,-0.4
Daniel Gafford,Assists,1.5,1.1,under,-0.4
Jericho Sims,Assists,1.5,1.2,under,-0.3
Toumani Camara,Assists,2.5,2.8,over,0.3
Donovan Clingan,Assists,2.5,2.2,under,-0.3
Cody Williams,Assists,1.5,1.2,under,-0.3
Kyle Filipowski,Assists,2.5,2.8,over,0.3
Bobby Portis Jr.,Assists,1.5,1.3,under,-0.2
Kevin Porter Jr.,Assists,7.5,6.3,under,-0.2
Ryan Rollins,Assists,4.5,4.7,over,0.2
Deni Avdija,Assists,5.5,5.7,over,0.2
Vit Krejci,Assists,1.5,1.7,over,0.2
Scoot Henderson,Assists,4.5,4.7,over,0.2
Khris Middleton,Assists,3.5,3.7,over,0.2
Maxi Kleber,Assists,1.5,1.3,under,-0.2
Jarred Vanderbilt,Assists,1.5,1.3,under,-0.2
Alex Caruso,Assists,2.5,2.6,over,0.1
Jerami Grant,Assists,2.5,2.4,under,-0.1
Sidy Cissoko,Assists,1.5,1.6,over,0.1
Klay Thompson,Assists,1.5,1.4,under,-0.1
Marvin Bagley III,Assists,1.5,1.6,over,0.1
Naji Marshall,Assists,3.5,3.4,under,-0.1
Max Christie,Assists,2.5,2.4,under,-0.1
Brandon Williams,Rebounds,3.5,2.6,under,-0.9
Kenrich Williams,Rebounds,5.5,4.7,under,-0.8
Ace Bailey,Rebounds,5.5,4.7,under,-0.8
Luke Kennard,Rebounds,2.5,3.2,over,0.7
Jaxson Hayes,Rebounds,5.5,4.8,under,-0.7
Rui Hachimura,Rebounds,3.5,4.2,over,0.7
Alex Caruso,Rebounds,2.5,3.1,over,0.6
Kevin Porter Jr.,Rebounds,5.5,6.1,over,0.6
Luguentz Dort,Rebounds,3.5,4,over,0.5
John Konchar,Rebounds,3.5,4,over,0.5
Vit Krejci,Rebounds,2.5,2,under,-0.5
Cody Williams,Rebounds,3.5,3,under,-0.5
LeBron James,Rebounds,6.5,7,over,0.5
Daniel Gafford,Rebounds,7.5,6,under,-0.5
Naji Marshall,Rebounds,5.5,5,under,-0.5
Aaron Wiggins,Rebounds,3.5,3.9,over,0.4
AJ Green,Rebounds,2.5,2.9,over,0.4
P.J. Washington Jr.,Rebounds,6.5,6.1,under,-0.4
Kyle Kuzma,Rebounds,5.5,5.2,under,-0.3
Isaiah Joe,Rebounds,3.5,3.2,under,-0.3
Jrue Holiday,Rebounds,4.5,4.8,over,0.3
Jerami Grant,Rebounds,4.5,3.2,under,-0.3
Deni Avdija,Rebounds,6.5,6.8,over,0.3
Blake Wesley,Rebounds,1.5,1.8,over,0.3
Klay Thompson,Rebounds,2.5,2.2,under,-0.3
