player,prop,line,proj,side,diff
Anthony Black,Points,6.5,9.8,over,3.3
Ben Sheppard,Points,7.5,6.4,under,-3.1
Aaron Nesmith,Points,14.5,11.6,under,-2.9
Franz Wagner,Points,28.5,24.7,under,-2.8
Clint Capela,Points,7.5,9.8,over,2.3
Caris LeVert,Points,15.5,13.6,under,-1.9
Jose Alvarado,Points,7.5,9.2,over,1.7
Quentin Grimes,Points,18.5,16.9,under,-1.6
Jalen Wilson,Points,7.5,9.1,over,1.6
Dorian Finney-Smith,Points,7.5,9,over,1.5
Mikal Bridges,Points,14.5,16,over,1.5
Kevin Huerter,Points,10.5,8,under,-1.5
Tyrese Martin,Points,6.5,7.9,over,1.4
Miles McBride,Points,7.5,8.9,over,1.4
Julian Phillips,Points,5.5,4.1,under,-1.4
Paul George,Points,17.5,18.7,over,1.2
Mouhamed Gueye,Points,5.5,4.3,under,-1.2
Jabari Smith Jr.,Points,12.5,13.7,over,1.2
Jaxson Hayes,Points,7.5,8.7,over,1.2
Kelly Oubre Jr.,Points,17.5,16.4,under,-1.1
Stephen Curry,Points,25.5,24.4,under,-1.1
Coby White,Points,19.5,17.4,under,-1.1
Andre Drummond,Points,10.5,9.5,under,-1
Buddy Hield,Points,10.5,11.5,over,1
Obi Toppin,Points,11.5,10.5,under,-1
Kelly Olynyk,Points,9.5,10.5,over,1
Dillon Brooks,Points,13.5,14.5,over,1
Bruce Brown Jr.,Points,7.5,8.5,over,1
Jalen Green,Points,22.5,23.5,over,1
Tari Eason,Points,12.5,10.5,under,-1
Nic Claxton,Points,9.5,10.4,over,0.9
Trendon Watford,Points,8.5,9.4,over,0.9
Ziaire Williams,Points,8.5,9.4,over,0.9
Brandin Podziemski,Points,13.5,11.6,under,-0.9
Jrue Holiday,Points,10.5,11.3,over,0.8
Pascal Siakam,Points,24.5,23.7,under,-0.8
Zion Williamson,Points,24.5,25.3,over,0.8
Alperen Sengun,Points,20.5,21.3,over,0.8
Paolo Banchero,Points,26.5,25.7,under,-0.8
Andrew Nembhard,Points,12.5,11.8,under,-0.7
Gabe Vincent,Points,6.5,5.8,under,-0.7
Josh Giddey,Points,16.5,14.8,under,-0.7
