player,prop,line,proj,side,diff
De'Aaron Fox,Points,16.5,20,over,3.5
Jalen Brunson,Points,24.5,27.9,over,3.4
Jaylen Brown,Points,30.5,26.4,under,-3.1
Amen Thompson,Points,16.5,19,over,2.5
Nikola Vucevic,Points,16.5,18.9,over,2.4
Desmond Bane,Points,19.5,21.9,over,2.4
Max Christie,Points,16.5,13.3,under,-2.2
Scottie Barnes,Points,17.5,19.5,over,2
GG Jackson II,Points,10.5,8.6,under,-1.9
De'Anthony Melton,Points,14.5,11.6,under,-1.9
Bones Hyland,Points,5.5,7.3,over,1.8
Josh Okogie,Points,3.5,5.3,over,1.8
Devin Vassell,Points,10.5,12.3,over,1.8
Paolo Banchero,Points,23.5,25.1,over,1.6
Gui Santos,Points,5.5,7.1,over,1.6
Harrison Barnes,Points,6.5,8.1,over,1.6
Jaxson Hayes,Points,5.5,7,over,1.5
Wendell Carter Jr.,Points,11.5,13,over,1.5
Landry Shamet,Points,7.5,9,over,1.5
Donte DiVincenzo,Points,13.5,15,over,1.5
Alperen Sengun,Points,19.5,21,over,1.5
Stephon Castle,Points,14.5,16,over,1.5
Josh Green,Points,3.5,4.9,over,1.4
Luke Kornet,Points,5.5,6.9,over,1.4
T.J. McConnell,Points,8.5,9.8,over,1.3
Isaac Okoro,Points,8.5,9.8,over,1.3
Josh Giddey,Points,17.5,15.2,under,-1.3
Nickeil Alexander-Walker,Points,18.5,16.2,under,-1.3
Moussa Diabate,Points,7.5,8.8,over,1.3
Julian Champagnie,Points,9.5,10.8,over,1.3
Tari Eason,Points,11.5,12.8,over,1.3
Donovan Mitchell,Points,31.5,29.3,under,-1.2
Tristan da Silva,Points,5.5,6.7,over,1.2
Ja'Kobe Walter,Points,5.5,6.7,over,1.2
Mike Conley,Points,3.5,4.7,over,1.2
P.J. Washington Jr.,Points,14.5,12.3,under,-1.2
Brandon Ingram,Points,20.5,21.6,over,1.1
Sandro Mamukelashvili,Points,10.5,11.6,over,1.1
Collin Sexton,Points,11.5,10.4,under,-1.1
Pascal Siakam,Points,24.5,25.5,over,1
Jalen Johnson,Points,22.5,20.5,under,-1
Sam Hauser,Points,10.5,11.5,over,1
Ryan Kalkbrenner,Points,6.5,7.5,over,1
Daniel Gafford,Points,8.5,7.5,under,-1
Kyle Filipowski,Points,6.5,7.5,over,1
