player,prop,line,proj,side,diff
Jonas Valanciunas,Points,10.5,14.4,over,3.9
Jalen Wilson,Points,8.5,11.4,over,2.9
Rudy Gobert,Points,10.5,13.1,over,2.6
Corey Kispert,Points,11.5,13.5,over,2
Ziaire Williams,Points,10.5,8.5,under,-2
Myles Turner,Points,19.5,21.2,over,1.7
Tyrese Maxey,Points,21.5,23.2,over,1.7
De'Aaron Fox,Points,27.5,25,under,-1.5
Bam Adebayo,Points,17.5,18.9,over,1.4
Nic Claxton,Points,9.5,10.9,over,1.4
Bub Carrington,Points,8.5,9.8,over,1.3
Kevin Porter Jr.,Points,12.5,10.2,under,-1.3
P.J. Washington Jr.,Points,14.5,13.2,under,-1.3
Sam Hauser,Points,6.5,7.7,over,1.2
Jakob Poeltl,Points,14.5,13.3,under,-1.2
Isaac Okoro,Points,6.5,7.7,over,1.2
Evan Mobley,Points,17.5,16.4,under,-1.1
Nicolas Batum,Points,4.5,5.5,over,1
Nickeil Alexander-Walker,Points,7.5,8.4,over,0.9
Keegan Murray,Points,13.5,14.4,over,0.9
Neemias Queta,Points,5.5,6.3,over,0.8
Pascal Siakam,Points,22.5,23.3,over,0.8
Guerschon Yabusele,Points,10.5,8.7,under,-0.8
Caleb Martin,Points,9.5,10.3,over,0.8
Cameron Johnson,Points,18.5,17.7,under,-0.8
Jayson Tatum,Points,26.5,27.2,over,0.7
Donte DiVincenzo,Points,12.5,10.8,under,-0.7
Bilal Coulibaly,Points,13.5,11.8,under,-0.7
Duncan Robinson,Points,10.5,11.2,over,0.7
Jaime Jaquez Jr.,Points,9.5,7.8,under,-0.7
Noah Clowney,Points,6.5,7.2,over,0.7
T.J. McConnell,Points,10.5,9.9,under,-0.6
Amir Coffey,Points,10.5,9.9,under,-0.6
Klay Thompson,Points,14.5,15.1,over,0.6
James Harden,Points,23.5,23,under,-0.5
Derrick Jones Jr.,Points,9.5,10,over,0.5
Tyler Herro,Points,21.5,21,under,-0.5
Scottie Barnes,Points,17.5,18,over,0.5
Kevin Huerter,Points,11.5,10,under,-0.5
Obi Toppin,Points,9.5,9.9,over,0.4
Gradey Dick,Points,14.5,14.9,over,0.4
DeMar DeRozan,Points,21.5,21.9,over,0.4
