player,prop,line,proj,side,diff
Donovan Mitchell,Points,30.5,27.2,under,-3.3
Ryan Nembhard,Points,8.5,11.6,over,3.1
Stephen Curry,Points,28.5,25.7,under,-2.8
Lauri Markkanen,Points,26.5,23,under,-2.5
Tim Hardaway Jr.,Points,12.5,14.9,over,2.4
Pascal Siakam,Points,22.5,20.3,under,-2.2
Andrew Nembhard,Points,15.5,13.3,under,-2.2
Jordan Poole,Points,15.5,17.6,over,2.1
Sam Hauser,Points,8.5,10.5,over,2
Zion Williamson,Points,19.5,21.5,over,2
Jose Alvarado,Points,6.5,8.5,over,2
Ausar Thompson,Points,11.5,13.5,over,2
Goga Bitadze,Points,4.5,6.3,over,1.8
Duncan Robinson,Points,9.5,11.3,over,1.8
Jalen Duren,Points,17.5,15.7,under,-1.8
Saddiq Bey,Points,13.5,10.8,under,-1.7
Svi Mykhailiuk,Points,7.5,9.2,over,1.7
Aaron Wiggins,Points,12.5,9.8,under,-1.7
Shaedon Sharpe,Points,24.5,21.8,under,-1.7
Mason Plumlee,Points,4.5,3.9,under,-1.6
Ethan Thompson,Points,5.5,3.9,under,-1.6
Jalen Williams,Points,20.5,18.9,under,-1.6
Thomas Bryant,Points,5.5,7,over,1.5
Tre Mann,Points,7.5,9,over,1.5
Desmond Bane,Points,21.5,20,under,-1.5
LaMelo Ball,Points,19.5,20.9,over,1.4
Daniel Gafford,Points,6.5,7.9,over,1.4
Paolo Banchero,Points,25.5,24.1,under,-1.4
Naji Marshall,Points,13.5,14.8,over,1.3
Cameron Johnson,Points,15.5,16.8,over,1.3
Kris Murray,Points,5.5,6.8,over,1.3
Sidy Cissoko,Points,7.5,6.2,under,-1.3
Tidjane Salaun,Points,5.5,6.7,over,1.2
Bennedict Mathurin,Points,18.5,17.3,under,-1.2
Jeremiah Fears,Points,12.5,11.3,under,-1.2
Cam Spencer,Points,16.5,17.7,over,1.2
Trayce Jackson-Davis,Points,3.5,4.7,over,1.2
Isaiah Joe,Points,10.5,11.6,over,1.1
Moussa Diabate,Points,7.5,8.5,over,1
Jay Huff,Points,9.5,8.5,under,-1
Brandon Williams,Points,10.5,11.5,over,1
Cooper Flagg,Points,21.5,22.5,over,1
Jonas Valanciunas,Points,10.5,9.5,under,-1
Bruce Brown Jr.,Points,9.5,10.5,over,1
Cedric Coward,Points,12.5,13.5,over,1
Tyus Jones,Points,5.5,6.5,over,1
Jaylon Tyson,Points,13.5,14.4,over,0.9
Payton Pritchard,Points,16.5,15.6,under,-0.9
Kyle Filipowski,Points,10.5,11.4,over,0.9
Tobias Harris,Points,13.5,14.4,over,0.9
Miles Bridges,Points,18.5,19.3,over,0.8
Shai Gilgeous-Alexander,Points,32.5,31.7,under,-0.8
De'Anthony Melton,Points,6.5,5.7,under,-0.8
Jett Howard,Points,7.5,6.7,under,-0.8
Brandon Miller,Points,19.5,20.2,over,0.7
Trey Murphy III,Points,18.5,19.2,over,0.7
Brice Sensabaugh,Points,9.5,10.2,over,0.7
Robert Williams III,Points,6.5,7.2,over,0.7
Josh Minott,Points,7.5,6.9,under,-0.6
