player,prop,line,proj,side,diff
VJ Edgecombe,Points,13.5,17,over,3.5
De'Aaron Fox,Points,17.5,20.9,over,3.4
Miles Bridges,Points,15.5,18.5,over,3
Zion Williamson,Points,21.5,24.2,over,2.7
Jared McCain,Points,6.5,9.2,over,2.7
Kevin Durant,Points,25.5,28.1,over,2.6
Nikola Jovic,Points,9.5,12,over,2.5
Zaccharie Risacher,Points,9.5,11.9,over,2.4
Cedric Coward,Points,14.5,12.1,under,-2.4
Nickeil Alexander-Walker,Points,19.5,16.2,under,-2.3
Ayo Dosunmu,Points,19.5,17.3,under,-2.2
Tyrese Maxey,Points,27.5,29.4,over,1.9
Devin Vassell,Points,11.5,13.3,over,1.8
Keldon Johnson,Points,11.5,13.2,over,1.7
Amen Thompson,Points,17.5,19.2,over,1.7
Kevin Huerter,Points,15.5,13.9,under,-1.6
Derik Queen,Points,10.5,12.1,over,1.6
Naz Reid,Points,14.5,16.1,over,1.6
Dorian Finney-Smith,Points,3.5,5.1,over,1.6
Jose Alvarado,Points,6.5,8,over,1.5
Bones Hyland,Points,5.5,6.9,over,1.4
Naji Marshall,Points,16.5,14.1,under,-1.4
Jabari Smith Jr.,Points,13.5,14.9,over,1.4
LaMelo Ball,Points,19.5,20.8,over,1.3
Stephon Castle,Points,15.5,16.8,over,1.3
Luke Kennard,Points,6.5,7.8,over,1.3
Andrew Wiggins,Points,16.5,17.7,over,1.2
T.J. McConnell,Points,8.5,9.7,over,1.2
Herbert Jones,Points,8.5,9.7,over,1.2
Daniel Gafford,Points,8.5,9.7,over,1.2
Saddiq Bey,Points,17.5,15.4,under,-1.1
Jevon Carter,Points,10.5,8.5,under,-1
Matas Buzelis,Points,20.5,18.5,under,-1
Luke Kornet,Points,5.5,6.5,over,1
Jalen Johnson,Points,24.5,22.5,under,-1
Jeremiah Fears,Points,9.5,10.5,over,1
Cam Spencer,Points,13.5,11.5,under,-1
Julian Champagnie,Points,9.5,10.4,over,0.9
Vit Krejci,Points,4.5,5.4,over,0.9
Klay Thompson,Points,10.5,8.6,under,-0.9
Dru Smith,Points,8.5,7.7,under,-0.8
Ryan Kalkbrenner,Points,5.5,6.3,over,0.8
Pascal Siakam,Points,24.5,25.3,over,0.8
Kelly Oubre Jr.,Points,14.5,15.3,over,0.8
Anthony Edwards,Points,28.5,27.7,under,-0.8
Clint Capela,Points,4.5,5.3,over,0.8
Max Christie,Points,12.5,11.7,under,-0.8
CJ McCollum,Points,17.5,16.8,under,-0.7
Aaron Nesmith,Points,13.5,14.2,over,0.7
Jay Huff,Points,6.5,7.2,over,0.7
Quentin Grimes,Points,10.5,9.8,under,-0.7
Donte DiVincenzo,Points,13.5,12.8,under,-0.7
Ty Jerome,Points,10.5,7.8,under,-0.7
Simone Fontecchio,Points,10.5,11.1,over,0.6
Kon Knueppel,Points,17.5,18.1,over,0.6
Brandon Williams,Points,12.5,11.9,under,-0.6
Brandon Miller,Points,19.5,20,over,0.5
Dylan Harper,Points,8.5,9,over,0.5
Dominick Barlow,Points,6.5,6,under,-0.5
P.J. Washington Jr.,Points,13.5,14,over,0.5
Cooper Flagg,Points,19.5,19,under,-0.5
Bam Adebayo,Points,20.5,20.9,over,0.4
Pelle Larsson,Points,12.5,12.9,over,0.4
Harrison Barnes,Points,8.5,8.9,over,0.4
Grant Williams,Points,5.5,5.1,under,-0.4
Corey Kispert,Points,9.5,8.1,under,-0.4
Jarace Walker,Points,10.5,10.1,under,-0.4
Rudy Gobert,Points,10.5,10.9,over,0.4
Julius Randle,Points,20.5,20.9,over,0.4
Isaac Okoro,Points,10.5,10.2,under,-0.3
Josh Green,Points,3.5,3.8,over,0.3
Sion James,Points,4.5,4.2,under,-0.3
Adem Bona,Points,3.5,3.8,over,0.3
Tari Eason,Points,12.5,12.2,under,-0.3
Josh Giddey,Points,18.5,18.7,over,0.2
Victor Wembanyama,Points,25.5,25.7,over,0.2
Bennedict Mathurin,Points,16.5,16.7,over,0.2
Karlo Matkovic,Points,4.5,4.3,under,-0.2
Mike Conley,Points,5.5,5.7,over,0.2
Jaime Jaquez Jr.,Points,16.5,16.6,over,0.1
Kasparas Jakucionis,Points,6.5,5.4,under,-0.1
Collin Sexton,Points,10.5,10.4,under,-0.1
Dyson Daniels,Points,12.5,12.6,over,0.1
Andrew Nembhard,Points,16.5,16.6,over,0.1
Trey Murphy III,Points,21.5,20.4,under,-0.1
Yves Missi,Points,6.5,6.6,over,0.1
Jaden McDaniels,Points,14.5,13.4,under,-0.1
Caleb Martin,Points,3.5,3.6,over,0.1
Alperen Sengun,Points,20.5,20.6,over,0.1
Reed Sheppard,Points,11.5,10.4,under,-0.1
Josh Giddey,Assists,7.5,8.9,over,1.4
Zion Williamson,Assists,3.5,4.6,over,1.1
Nikola Jovic,Assists,2.5,3.5,over,1
Victor Wembanyama,Assists,2.5,3.5,over,1
Devin Vassell,Assists,1.5,2.4,over,0.9
Jalen Johnson,Assists,7.5,6.6,under,-0.9
Mike Conley,Assists,2.5,3.4,over,0.9
Pelle Larsson,Assists,3.5,4.3,over,0.8
T.J. McConnell,Assists,4.5,5.3,over,0.8
Jose Alvarado,Assists,2.5,3.3,over,0.8
Derik Queen,Assists,4.5,3.7,under,-0.8
Luke Kennard,Assists,1.5,2.2,over,0.7
Mouhamed Gueye,Assists,1.5,0.8,under,-0.7
Jay Huff,Assists,0.5,1.1,over,0.6
Bennedict Mathurin,Assists,1.5,2.1,over,0.6
Daniel Gafford,Assists,0.5,1.1,over,0.6
Naji Marshall,Assists,3.5,2.9,under,-0.6
Andrew Wiggins,Assists,2.5,3,over,0.5
