player,prop,line,proj,side,diff
Jerami Grant,Points,13.5,18,over,4.5
Zion Williamson,Points,24.5,22.2,under,-3.3
Scottie Barnes,Points,21.5,19.5,under,-3
Tim Hardaway Jr.,Points,10.5,13.2,over,2.7
Julian Champagnie,Points,3.5,6.1,over,2.6
LeBron James,Points,24.5,27,over,2.5
Jarrett Allen,Points,12.5,14.9,over,2.4
Jalen Brunson,Points,27.5,29.9,over,2.4
Victor Wembanyama,Points,22.5,24.8,over,2.3
Max Christie,Points,13.5,11.2,under,-2.3
Amir Coffey,Points,8.5,10.8,over,2.3
Justin Edwards,Points,7.5,9.7,over,2.2
Caris LeVert,Points,12.5,10.3,under,-2.2
Naji Marshall,Points,13.5,11.3,under,-2.2
Max Strus,Points,9.5,11.6,over,2.1
Mouhamed Gueye,Points,7.5,9.6,over,2.1
DeMar DeRozan,Points,21.5,23.6,over,2.1
Payton Pritchard,Points,14.5,16.5,over,2
Jordan Poole,Points,22.5,20.6,under,-1.9
Bennedict Mathurin,Points,15.5,17.4,over,1.9
Devin Vassell,Points,14.5,16.4,over,1.9
Immanuel Quickley,Points,16.5,18.4,over,1.9
Tobias Harris,Points,14.5,16.4,over,1.9
Anthony Black,Points,8.5,10.3,over,1.8
Nick Richards,Points,7.5,9.3,over,1.8
Rui Hachimura,Points,14.5,16.3,over,1.8
Aaron Nesmith,Points,9.5,11.2,over,1.7
Karl-Anthony Towns,Points,25.5,27.2,over,1.7
Ryan Rollins,Points,7.5,5.8,under,-1.7
Nikola Vucevic,Points,17.5,19.2,over,1.7
Isaiah Collier,Points,10.5,8.8,under,-1.7
Franz Wagner,Points,27.5,23.9,under,-1.6
Darius Garland,Points,20.5,22.1,over,1.6
Sam Merrill,Points,9.5,11.1,over,1.6
Tyrese Martin,Points,5.5,7.1,over,1.6
Desmond Bane,Points,20.5,18.9,under,-1.6
Gradey Dick,Points,13.5,15,over,1.5
Nikola Jovic,Points,11.5,13,over,1.5
Jamal Murray,Points,20.5,22,over,1.5
Bub Carrington,Points,10.5,9.1,under,-1.4
Jeremy Sochan,Points,7.5,8.9,over,1.4
Seth Curry,Points,6.5,5.1,under,-1.4
Precious Achiuwa,Points,9.5,10.9,over,1.4
Gary Trent Jr.,Points,11.5,12.9,over,1.4
Luguentz Dort,Points,8.5,9.9,over,1.4
Isaiah Joe,Points,9.5,10.9,over,1.4
Jalen Williams,Points,20.5,21.9,over,1.4
Keegan Murray,Points,12.5,13.9,over,1.4
Dillon Brooks,Points,14.5,15.9,over,1.4
Derrick Jones Jr.,Points,9.5,10.9,over,1.4
Al Horford,Points,8.5,9.8,over,1.3
Jayson Tatum,Points,29.5,28.2,under,-1.3
Rudy Gobert,Points,11.5,12.8,over,1.3
Taurean Prince,Points,8.5,9.8,over,1.3
Jonas Valanciunas,Points,7.5,8.8,over,1.3
Malik Monk,Points,20.5,21.8,over,1.3
Keon Ellis,Points,8.5,9.8,over,1.3
Tyus Jones,Points,11.5,12.8,over,1.3
Jarred Vanderbilt,Points,4.5,5.8,over,1.3
Jaxson Hayes,Points,8.5,9.8,over,1.3
De'Aaron Fox,Points,22.5,23.7,over,1.2
Gary Harris,Points,2.5,3.7,over,1.2
Cameron Johnson,Points,17.5,16.3,under,-1.2
Quentin Grimes,Points,14.5,15.7,over,1.2
Isaiah Hartenstein,Points,10.5,11.7,over,1.2
Jalen Duren,Points,12.5,13.7,over,1.2
Andrew Nembhard,Points,11.5,12.6,over,1.1
Donovan Mitchell,Points,24.5,25.6,over,1.1
Ochai Agbaji,Points,8.5,9.6,over,1.1
Kelly Oubre Jr.,Points,15.5,16.6,over,1.1
Andrew Wiggins,Points,16.5,17.6,over,1.1
Jose Alvarado,Points,9.5,10.6,over,1.1
Dalton Knecht,Points,7.5,8.6,over,1.1
P.J. Washington Jr.,Points,16.5,14.4,under,-1.1
Corey Kispert,Points,12.5,11.5,under,-1
D'Angelo Russell,Points,14.5,13.5,under,-1
Guerschon Yabusele,Points,13.5,14.5,over,1
Davion Mitchell,Points,5.5,6.5,over,1
Coby White,Points,20.5,19.5,under,-1
Matas Buzelis,Points,12.5,11.5,under,-1
Amen Thompson,Points,17.5,16.5,under,-1
Harrison Barnes,Points,10.5,11.4,over,0.9
Zaccharie Risacher,Points,11.5,10.6,under,-0.9
Brook Lopez,Points,12.5,11.6,under,-0.9
Tyler Herro,Points,20.5,21.4,over,0.9
Jake LaRavia,Points,3.5,4.4,over,0.9
Tari Eason,Points,11.5,12.4,over,0.9
Ryan Dunn,Points,5.5,6.4,over,0.9
DeAndre Jordan,Points,4.5,3.6,under,-0.9
Stephen Curry,Points,28.5,25.6,under,-0.9
Draymond Green,Points,8.5,9.4,over,0.9
Kevon Looney,Points,4.5,3.6,under,-0.9
Norman Powell,Points,23.5,22.6,under,-0.9
Wendell Carter Jr.,Points,8.5,7.7,under,-0.8
Josh Hart,Points,15.5,14.7,under,-0.8
Miles McBride,Points,9.5,10.3,over,0.8
Shai Gilgeous-Alexander,Points,32.5,33.3,over,0.8
Dalano Banton,Points,11.5,10.7,under,-0.8
John Collins,Points,18.5,17.7,under,-0.8
Klay Thompson,Points,14.5,15.3,over,0.8
Tre Jones,Assists,3.5,2.2,under,-1.3
Shaedon Sharpe,Assists,1.5,2.7,over,1.2
LeBron James,Assists,8.5,9.7,over,1.2
Rui Hachimura,Assists,0.5,1.7,over,1.2
Shai Gilgeous-Alexander,Assists,5.5,6.6,over,1.1
Davion Mitchell,Assists,3.5,4.6,over,1.1
Jarred Vanderbilt,Assists,0.5,1.6,over,1.1
Olivier-Maxence Prosper,Assists,2.5,1.4,under,-1.1
Jayson Tatum,Assists,6.5,5.5,under,-1
Luke Kornet,Assists,2.5,1.5,under,-1
Jose Alvarado,Assists,5.5,4.5,under,-1
Bogdan Bogdanovic,Assists,1.5,2.5,over,1
Trendon Watford,Assists,2.5,1.6,under,-0.9
