player,prop,line,proj,side,diff
Daniss Jenkins,Points,19.5,15.4,under,-3.1
De'Aaron Fox,Points,16.5,18.9,over,2.4
Sam Merrill,Points,15.5,13.3,under,-2.2
Cam Spencer,Points,10.5,8.4,under,-2.1
Cameron Johnson,Points,12.5,14.6,over,2.1
Javonte Green,Points,10.5,8.5,under,-2
Paul George,Points,17.5,19.4,over,1.9
Tyrese Maxey,Points,25.5,27.4,over,1.9
Harrison Barnes,Points,6.5,8.2,over,1.7
Jevon Carter,Points,6.5,8.1,over,1.6
Keldon Johnson,Points,11.5,13.1,over,1.6
Dennis Schroder,Points,16.5,13,under,-1.5
Rayan Rupert,Points,9.5,8,under,-1.5
Tim Hardaway Jr.,Points,11.5,12.9,over,1.4
Mitchell Robinson,Points,5.5,4.2,under,-1.3
Landry Shamet,Points,8.5,9.8,over,1.3
Paul Reed,Points,14.5,9.2,under,-1.3
Jamal Murray,Points,24.5,25.8,over,1.3
Bruce Brown Jr.,Points,7.5,8.8,over,1.3
Toumani Camara,Points,15.5,13.2,under,-1.3
Robert Williams III,Points,7.5,6.4,under,-1.1
Jonathan Kuminga,Points,9.5,10.5,over,1
Caris LeVert,Points,9.5,10.5,over,1
Tyrese Proctor,Points,8.5,7.5,under,-1
Devin Vassell,Points,13.5,14.5,over,1
Deni Avdija,Points,26.5,23.5,under,-1
Karl-Anthony Towns,Points,19.5,20.4,over,0.9
Zaccharie Risacher,Points,4.5,5.4,over,0.9
Desmond Bane,Points,19.5,20.4,over,0.9
Anthony Black,Points,8.5,9.4,over,0.9
Jrue Holiday,Points,18.5,16.6,under,-0.9
Jalen Johnson,Points,21.5,22.3,over,0.8
Jalen Suggs,Points,13.5,14.3,over,0.8
Ausar Thompson,Points,9.5,10.3,over,0.8
Ronald Holland II,Points,9.5,10.3,over,0.8
Jalen Duren,Points,22.5,21.8,under,-0.7
Tristan da Silva,Points,9.5,7.8,under,-0.7
Kelly Oubre Jr.,Points,11.5,12.2,over,0.7
Stephon Castle,Points,18.5,16.8,under,-0.7
Josh Hart,Points,11.5,12.1,over,0.6
Jalen Brunson,Points,25.5,26.1,over,0.6
Craig Porter Jr.,Points,8.5,6.9,under,-0.6
Nae'Qwan Tomlin,Points,8.5,7.9,under,-0.6
Matisse Thybulle,Points,7.5,6.9,under,-0.6
OG Anunoby,Points,16.5,17,over,0.5
Corey Kispert,Points,4.5,5,over,0.5
Wendell Carter Jr.,Points,11.5,12,over,0.5
Dylan Harper,Points,11.5,12,over,0.5
Scoot Henderson,Points,14.5,13,under,-0.5
Christian Braun,Points,12.5,13,over,0.5
Donovan Clingan,Points,13.5,12,under,-0.5
Nickeil Alexander-Walker,Points,19.5,19.9,over,0.4
Jarrett Allen,Points,15.5,15.8,over,0.3
Victor Wembanyama,Points,27.5,27.8,over,0.3
Kris Murray,Points,5.5,5.8,over,0.3
Miles McBride,Points,7.5,6.3,under,-0.2
Paolo Banchero,Points,22.5,22.3,under,-0.2
Luke Kornet,Points,4.5,4.7,over,0.2
Keon Ellis,Points,11.5,11.6,over,0.1
Cedric Coward,Points,14.5,13.4,under,-0.1
Julian Champagnie,Points,10.5,10.6,over,0.1
Cam Spencer,Assists,5.5,4.2,under,-1.3
Tyrese Maxey,Assists,7.5,6.5,under,-1
Deni Avdija,Assists,7.5,6.5,under,-1
Jalen Suggs,Assists,5.5,4.6,under,-0.9
Keon Ellis,Assists,2.5,1.6,under,-0.9
De'Aaron Fox,Assists,5.5,6.4,over,0.9
Jalen Brunson,Assists,7.5,6.7,under,-0.8
Aaron Gordon,Assists,2.5,3.3,over,0.8
Bruce Brown Jr.,Assists,1.5,2.3,over,0.8
OG Anunoby,Assists,1.5,2.2,over,0.7
Donovan Clingan,Assists,1.5,2.2,over,0.7
Jevon Carter,Assists,2.5,1.9,under,-0.6
Ausar Thompson,Assists,3.5,2.9,under,-0.6
Marcus Sasser,Assists,3.5,4.1,over,0.6
Paul George,Assists,3.5,4.1,over,0.6
Jamal Murray,Assists,6.5,7.1,over,0.6
Karl-Anthony Towns,Assists,2.5,3,over,0.5
Craig Porter Jr.,Assists,5.5,5,under,-0.5
Tyrese Proctor,Assists,2.5,2,under,-0.5
Quentin Grimes,Assists,2.5,3,over,0.5
Dylan Harper,Assists,3.5,4,over,0.5
Robert Williams III,Assists,0.5,1,over,0.5
Scoot Henderson,Assists,4,4.5,over,0.5
Josh Hart,Assists,4.5,4.9,over,0.4
Mikal Bridges,Assists,3.5,3.9,over,0.4
Desmond Bane,Assists,3.5,3.9,over,0.4
Tristan da Silva,Assists,1.5,1.1,under,-0.4
Jonathan Kuminga,Assists,1.5,1.8,over,0.3
Wendell Carter Jr.,Assists,1.5,1.8,over,0.3
Jalen Duren,Assists,2.5,2.2,under,-0.3
Lucas Williamson,Assists,2.5,2.2,under,-0.3
Cedric Coward,Assists,2.5,2.8,over,0.3
Stephon Castle,Assists,8.5,7.2,under,-0.3
Jrue Holiday,Assists,6,6.3,over,0.3
Jalen Johnson,Assists,7.5,7.7,over,0.2
Paolo Banchero,Assists,4.5,4.7,over,0.2
Anthony Black,Assists,2.5,2.3,under,-0.2
Devin Vassell,Assists,2.5,2.7,over,0.2
Victor Wembanyama,Assists,3.5,3.7,over,0.2
VJ Edgecombe,Assists,3.5,3.7,over,0.2
Christian Braun,Assists,2.5,2.7,over,0.2
Nickeil Alexander-Walker,Assists,3.5,3.6,over,0.1
Zaccharie Risacher,Assists,0.5,0.6,over,0.1
Caris LeVert,Assists,3.5,3.4,under,-0.1
Sam Merrill,Assists,2.5,2.6,over,0.1
Evan Mobley,Assists,3.5,3.6,over,0.1
Julian Champagnie,Assists,1.5,1.6,over,0.1
Toumani Camara,Assists,2.5,2.6,over,0.1
Dominick Barlow,Rebounds,3.5,4.6,over,1.1
Kris Murray,Rebounds,2.5,3.5,over,1
Karl-Anthony Towns,Rebounds,11.5,12.4,over,0.9
OG Anunoby,Rebounds,4.5,5.4,over,0.9
Cameron Johnson,Rebounds,3.5,4.4,over,0.9
Wendell Carter Jr.,Rebounds,6.5,7.3,over,0.8
Marcus Sasser,Rebounds,1.5,2.3,over,0.8
Craig Porter Jr.,Rebounds,4.5,5.3,over,0.8
CJ McCollum,Rebounds,2.5,3.2,over,0.7
Mikal Bridges,Rebounds,3.5,4.2,over,0.7
Paolo Banchero,Rebounds,7.5,8.2,over,0.7
Sam Merrill,Rebounds,3.5,2.8,under,-0.7
Quentin Grimes,Rebounds,2.5,3.2,over,0.7
Zaccharie Risacher,Rebounds,3.5,1.9,under,-0.6
Jevon Carter,Rebounds,1.5,2.1,over,0.6
Tristan da Silva,Rebounds,3.5,2.9,under,-0.6
Devin Vassell,Rebounds,3.5,4.1,over,0.6
Toumani Camara,Rebounds,4.5,5.1,over,0.6
Ausar Thompson,Rebounds,5.5,6,over,0.5
Nae'Qwan Tomlin,Rebounds,3.5,4,over,0.5
Landry Shamet,Rebounds,1.5,1.9,over,0.4
Jonathan Kuminga,Rebounds,3.5,3.9,over,0.4
Jalen Suggs,Rebounds,3.5,3.9,over,0.4
De'Aaron Fox,Rebounds,3.5,3.9,over,0.4
Tyrese Maxey,Rebounds,3.5,3.9,over,0.4
Victor Wembanyama,Rebounds,13.5,13.1,under,-0.4
Stephon Castle,Rebounds,5.5,5.1,under,-0.4
VJ Edgecombe,Rebounds,4.5,4.9,over,0.4
Deni Avdija,Rebounds,7.5,7.1,under,-0.4
Christian Braun,Rebounds,4.5,4.9,over,0.4
Jalen Johnson,Rebounds,9.5,9.8,over,0.3
Caris LeVert,Rebounds,2.5,2.8,over,0.3
Dennis Schroder,Rebounds,3.5,3.2,under,-0.3
Cedric Coward,Rebounds,5.5,5.8,over,0.3
Jrue Holiday,Rebounds,4.5,4.8,over,0.3
Nickeil Alexander-Walker,Rebounds,3.5,3.3,under,-0.2
Javonte Green,Rebounds,4.5,3.3,under,-0.2
Daniss Jenkins,Rebounds,3.5,3.7,over,0.2
Evan Mobley,Rebounds,9.5,9.3,under,-0.2
Keon Ellis,Rebounds,3.5,3.3,under,-0.2
Kelly Oubre Jr.,Rebounds,4.5,4.3,under,-0.2
Matisse Thybulle,Rebounds,2.5,2.7,over,0.2
Scoot Henderson,Rebounds,2.5,2.7,over,0.2
Donovan Clingan,Rebounds,11.5,11.3,under,-0.2
Jalen Brunson,Rebounds,3.5,3.6,over,0.1
Onyeka Okongwu,Rebounds,7.5,7.4,under,-0.1
Dyson Daniels,Rebounds,6.5,6.4,under,-0.1
Kevin Huerter,Rebounds,3.5,3.6,over,0.1
Paul Reed,Rebounds,5.5,5.6,over,0.1
Desmond Bane,Rebounds,4,4.1,over,0.1
Anthony Black,Rebounds,2.5,2.6,over,0.1
Jarrett Allen,Rebounds,9.5,9.4,under,-0.1
Rayan Rupert,Rebounds,4.5,4.4,under,-0.1
Paul George,Rebounds,5.5,5.6,over,0.1
Harrison Barnes,Rebounds,2.5,2.4,under,-0.1
Luke Kornet,Rebounds,4.5,4.6,over,0.1
Julian Champagnie,Rebounds,5.5,5.6,over,0.1
Dylan Harper,Rebounds,3.5,3.4,under,-0.1
Tim Hardaway Jr.,Rebounds,2.5,2.4,under,-0.1
Jamal Murray,Rebounds,4.5,4.4,under,-0.1
Robert Williams III,Rebounds,6.5,6.4,under,-0.1
Cam Spencer,Pts+Ast,17.5,12.6,under,-4.9
Kevin Huerter,Pts+Ast,15.5,12.4,under,-4.1
Paul Reed,Pts+Ast,13.5,10.6,under,-2.9
Olivier-Maxence Prosper,Pts+Ast,14.5,11.6,under,-2.9
Cameron Johnson,Pts+Ast,14.5,17.4,over,2.9
Landry Shamet,Pts+Ast,8.5,11.3,over,2.8
De'Aaron Fox,Pts+Ast,22.5,25.3,over,2.8
Devin Vassell,Pts+Ast,14.5,17.2,over,2.7
Mikal Bridges,Pts+Ast,16.5,19.1,over,2.6
Bruce Brown Jr.,Pts+Ast,8.5,11.1,over,2.6
Deni Avdija,Pts+Ast,33.5,30,under,-2.5
Harrison Barnes,Pts+Ast,7.5,9.8,over,2.3
Tyrese Proctor,Pts+Ast,11.5,9.5,under,-2
Paul George,Pts+Ast,21.5,23.5,over,2
Karl-Anthony Towns,Pts+Ast,21.5,23.4,over,1.9
Rayan Rupert,Pts+Ast,11.5,9.6,under,-1.9
Tristan da Silva,Pts+Ast,10.5,8.9,under,-1.6
Craig Porter Jr.,Pts+Ast,14.5,11.9,under,-1.6
Jrue Holiday,Pts+Ast,23.5,22.9,under,-1.6
Tim Hardaway Jr.,Pts+Ast,12.5,14.1,over,1.6
Jevon Carter,Pts+Ast,8.5,10,over,1.5
Stephon Castle,Pts+Ast,25.5,24,under,-1.5
VJ Edgecombe,Pts+Ast,16.5,18,over,1.5
Tyrese Maxey,Pts+Ast,32.5,33.9,over,1.4
Wendell Carter Jr.,Pts+Ast,12.5,13.8,over,1.3
Kelly Oubre Jr.,Pts+Ast,12.5,13.6,over,1.1
Keldon Johnson,Pts+Ast,13.5,14.5,over,1
Scoot Henderson,Pts+Ast,19.5,17.5,under,-1
Javonte Green,Pts+Ast,8.5,9.3,over,0.8
Desmond Bane,Pts+Ast,23.5,24.3,over,0.8
Toumani Camara,Pts+Ast,17.5,15.7,under,-0.8
OG Anunoby,Pts+Ast,18.5,19.2,over,0.7
Sam Merrill,Pts+Ast,18.5,15.8,under,-0.7
