player,prop,line,proj,side,diff
Collin Sexton,Points,15.5,17.5,over,2
Klay Thompson,Points,19.5,16.8,under,-1.7
Lauri Markkanen,Points,20.5,22.1,over,1.6
Maxi Kleber,Points,3.5,2.6,under,-0.9
Naji Marshall,Points,8.5,9.4,over,0.9
Isaiah Collier,Points,5.5,3.6,under,-0.9
Daniel Gafford,Points,10.5,11.1,over,0.6
Kyle Filipowski,Points,8.5,7.1,under,-0.4
John Collins,Points,17.5,17.3,under,-0.2
Jordan Clarkson,Points,14.5,14.6,over,0.1
Cody Williams,Points,3.5,3.6,over,0.1
Kyle Filipowski,Assists,2.5,1.4,under,-1.1
Jordan Clarkson,Assists,3.5,4.4,over,0.9
Lauri Markkanen,Assists,1.5,2.3,over,0.8
Daniel Gafford,Assists,0.5,1.3,over,0.8
Klay Thompson,Assists,1.5,2.1,over,0.6
Jaden Hardy,Assists,2.5,1.9,under,-0.6
Isaiah Collier,Assists,1.5,2.1,over,0.6
John Collins,Assists,1.5,1.9,over,0.4
Maxi Kleber,Assists,1.5,1.6,over,0.1
Cody Williams,Assists,1.5,1.4,under,-0.1
Jaden Hardy,Rebounds,2.5,1.4,under,-1.1
Lauri Markkanen,Rebounds,7.5,8.1,over,0.6
John Collins,Rebounds,9.5,9.9,over,0.4
Klay Thompson,Rebounds,3.5,3.2,under,-0.3
Collin Sexton,Rebounds,2.5,2.8,over,0.3
Daniel Gafford,Rebounds,6.5,6.7,over,0.2
Jordan Clarkson,Rebounds,3.5,3.6,over,0.1
Maxi Kleber,Rebounds,2.5,2.6,over,0.1
Naji Marshall,Rebounds,4.5,4.6,over,0.1
Quentin Grimes,Rebounds,2.5,2.6,over,0.1
Isaiah Collier,Rebounds,2.5,2.6,over,0.1
Cody Williams,Rebounds,2.5,2.6,over,0.1
Lauri Markkanen,Pts+Ast,22.5,24.4,over,1.9
Collin Sexton,Pts+Ast,20.5,22.3,over,1.8
Klay Thompson,Pts+Ast,20.5,18.9,under,-1.6
Maxi Kleber,Pts+Ast,5.5,4.2,under,-1.3
Naji Marshall,Pts+Ast,11.5,12.8,over,1.3
Kyle Filipowski,Pts+Ast,9.5,8.5,under,-1
Isaiah Collier,Pts+Ast,6.5,5.7,under,-0.8
Cody Williams,Pts+Ast,5.5,4.9,under,-0.6
Jordan Clarkson,Pts+Ast,18.5,18.9,over,0.4
John Collins,Pts+Ast,19.5,19.2,under,-0.3
Daniel Gafford,Pts+Ast,12.5,12.4,under,-0.1
Lauri Markkanen,Pts+Reb,27.5,30.2,over,2.7
Klay Thompson,Pts+Reb,22.5,20,under,-2.5
Kyle Filipowski,Pts+Reb,14.5,11.3,under,-2.2
Collin Sexton,Pts+Reb,18.5,20.3,over,1.8
Naji Marshall,Pts+Reb,12.5,14,over,1.5
John Collins,Pts+Reb,27.5,27.2,under,-1.3
Maxi Kleber,Pts+Reb,6.5,5.2,under,-1.3
Daniel Gafford,Pts+Reb,18.5,17.8,under,-0.7
Jordan Clarkson,Pts+Reb,17.5,18,over,0.5
Cody Williams,Pts+Reb,6.5,6,under,-0.5
Isaiah Collier,Pts+Reb,6.5,6.1,under,-0.4
Lauri Markkanen,Reb+Ast,9.5,10.4,over,0.9
Daniel Gafford,Reb+Ast,8.5,8,under,-0.5
Jordan Clarkson,Reb+Ast,7.5,7.9,over,0.4
Cody Williams,Reb+Ast,3.5,3.9,over,0.4
John Collins,Reb+Ast,11.5,11.8,over,0.3
Maxi Kleber,Reb+Ast,4.5,4.2,under,-0.3
Klay Thompson,Reb+Ast,5.5,5.3,under,-0.2
Collin Sexton,Reb+Ast,7.5,7.6,over,0.1
Isaiah Collier,Reb+Ast,4.5,4.6,over,0.1
Naji Marshall,Pts+Reb+Ast,14.5,17.4,over,2.9
Kyle Filipowski,Pts+Reb+Ast,15.5,12.7,under,-2.8
Klay Thompson,Pts+Reb+Ast,25.5,22.1,under,-2.4
Maxi Kleber,Pts+Reb+Ast,8.5,6.8,under,-1.7
Collin Sexton,Pts+Reb+Ast,23.5,25.1,over,1.6
Daniel Gafford,Pts+Reb+Ast,19.5,19.1,under,-1.4
Lauri Markkanen,Pts+Reb+Ast,31.5,32.5,over,1
Jordan Clarkson,Pts+Reb+Ast,21.5,22.4,over,0.9
John Collins,Pts+Reb+Ast,29.5,29.1,under,-0.4
Isaiah Collier,Pts+Reb+Ast,8.5,8.2,under,-0.3
Cody Williams,Pts+Reb+Ast,7.5,7.4,under,-0.1
Daniel Gafford,Steals,1.5,2.2,over,0.7
Jordan Clarkson,Steals,0.5,0.1,under,-0.4
Collin Sexton,Steals,0.5,0.1,under,-0.4
Quentin Grimes,Steals,0.5,0.1,under,-0.4
John Collins,Steals,0.5,0.8,over,0.3
Jaden Hardy,Steals,0.5,0.2,under,-0.3
Cody Williams,Steals,0.5,0.2,under,-0.3
Maxi Kleber,Steals,0.5,0.7,over,0.2
Naji Marshall,Steals,0.5,0.3,under,-0.2
Isaiah Collier,Steals,0.5,0.3,under,-0.2
Lauri Markkanen,Steals,0.5,0.4,under,-0.1
Kyle Filipowski,Steals,0.5,0.4,under,-0.1
Naji Marshall,Blocks,0.5,1.5,over,1
Klay Thompson,Blocks,0.5,0.8,over,0.3
Daniel Gafford,Blocks,0.5,0.8,over,0.3
Lauri Markkanen,Blocks,0.5,0.7,over,0.2
John Collins,Blocks,0.5,0.7,over,0.2
Collin Sexton,Blocks,0.5,0.7,over,0.2
Isaiah Collier,Blocks,0.5,0.3,under,-0.2
Jordan Clarkson,Blocks,0.5,0.6,over,0.1
Quentin Grimes,Blocks,0.5,0.6,over,0.1
Jaden Hardy,Blocks,0.5,0.6,over,0.1
Cody Williams,Blocks,0.5,0.4,under,-0.1
Kyle Filipowski,Blocks,0.5,0.4,under,-0.1
Jaden Hardy,3-Pointers Made,1.5,1.1,under,-0.4
Lauri Markkanen,3-Pointers Made,2.5,2.8,over,0.3
John Collins,3-Pointers Made,1.5,1.3,under,-0.2
Kyle Filipowski,3-Pointers Made,0.5,0.7,over,0.2
Klay Thompson,3-Pointers Made,3.5,3.4,under,-0.1
Jordan Clarkson,3-Pointers Made,1.5,1.6,over,0.1
Maxi Kleber,3-Pointers Made,0.5,0.6,over,0.1
Collin Sexton,3-Pointers Made,1.5,1.4,under,-0.1
Naji Marshall,3-Pointers Made,0.5,0.6,over,0.1
Cody Williams,3-Pointers Made,0.5,0.4,under,-0.1
