player,prop,line,proj,side,diff
Shaedon Sharpe,Points,26.5,21.9,under,-3.6
Mouhamed Gueye,Points,4.5,7.4,over,2.9
Ryan Rollins,Points,14.5,17.1,over,2.6
Tim Hardaway Jr.,Points,13.5,15.7,over,2.2
Vit Krejci,Points,9.5,11.6,over,2.1
Jrue Holiday,Points,11.5,8.4,under,-2.1
Jalen Johnson,Points,23.5,20.5,under,-2
Andrew Wiggins,Points,14.5,16.4,over,1.9
Dillon Brooks,Points,19.5,17.6,under,-1.9
Jordan Goodwin,Points,7.5,9.4,over,1.9
Deandre Ayton,Points,13.5,15.4,over,1.9
Jabari Smith Jr.,Points,14.5,16.3,over,1.8
Bones Hyland,Points,10.5,12.3,over,1.8
Grayson Allen,Points,12.5,14.2,over,1.7
Jordan Poole,Points,13.5,15.2,over,1.7
Jaden McDaniels,Points,16.5,14.8,under,-1.7
De'Aaron Fox,Points,18.5,20.1,over,1.6
Luke Kornet,Points,5.5,7.1,over,1.6
Myles Turner,Points,10.5,12.1,over,1.6
Bobby Portis Jr.,Points,14.5,12.9,under,-1.6
Pelle Larsson,Points,7.5,9,over,1.5
Trey Murphy III,Points,20.5,22,over,1.5
Jalen Williams,Points,17.5,19,over,1.5
Mark Williams,Points,11.5,12.9,over,1.4
Bruce Brown Jr.,Points,7.5,8.9,over,1.4
Jaylin Williams,Points,4.5,3.1,under,-1.4
Isaac Okoro,Points,8.5,9.8,over,1.3
Ajay Mitchell,Points,11.5,12.8,over,1.3
Gui Santos,Points,3.5,4.8,over,1.3
Will Richard,Points,3.5,4.8,over,1.3
Jaime Jaquez Jr.,Points,12.5,10.3,under,-1.2
Nikola Vucevic,Points,15.5,16.7,over,1.2
Norman Powell,Points,20.5,19.4,under,-1.1
Collin Gillespie,Points,12.5,13.6,over,1.1
Cason Wallace,Points,5.5,6.6,over,1.1
Mike Conley,Points,7.5,8.6,over,1.1
AJ Green,Points,10.5,11.6,over,1.1
Joan Beringer,Points,4.5,5.6,over,1.1
Stephen Curry,Points,28.5,26.4,under,-1.1
Jamal Murray,Points,25.5,26.5,over,1
Kevin Durant,Points,26.5,27.5,over,1
Reed Sheppard,Points,11.5,12.5,over,1
Harrison Barnes,Points,10.5,11.5,over,1
Isaiah Joe,Points,6.5,7.5,over,1
Dylan Harper,Points,7.5,8.5,over,1
Bam Adebayo,Points,15.5,16.4,over,0.9
Royce O'Neale,Points,9.5,10.4,over,0.9
Nikola Jovic,Points,7.5,6.6,under,-0.9
Jeremiah Fears,Points,13.5,14.4,over,0.9
Tre Jones,Points,11.5,12.4,over,0.9
Toumani Camara,Points,14.5,13.6,under,-0.9
Zeke Nnaji,Points,8.5,7.7,under,-0.8
Bryce McGowens,Points,7.5,6.7,under,-0.8
Julian Champagnie,Points,12.5,13.3,over,0.8
Zion Williamson,Points,24.5,25.2,over,0.7
Spencer Jones,Points,8.5,6.8,under,-0.7
Kevin Huerter,Points,11.5,12.2,over,0.7
Keldon Johnson,Points,12.5,13.2,over,0.7
Aaron Wiggins,Points,10.5,9.8,under,-0.7
Stephon Castle,Points,15.5,16.2,over,0.7
Kevin Porter Jr.,Points,18.5,19.2,over,0.7
Draymond Green,Points,8.5,9.2,over,0.7
Caleb Love,Points,16.5,14.8,under,-0.7
Davion Mitchell,Points,7.5,8.1,over,0.6
Derik Queen,Points,12.5,13.1,over,0.6
Ayo Dosunmu,Points,14.5,13.9,under,-0.6
Alperen Sengun,Points,21.5,22.1,over,0.6
Donte DiVincenzo,Points,16.5,15.9,under,-0.6
Naz Reid,Points,19.5,17.9,under,-0.6
Jaylen Clark,Points,5.5,6.1,over,0.6
LeBron James,Points,22.5,23.1,over,0.6
Ryan Dunn,Points,5.5,6,over,0.5
Micah Peavy,Points,5.5,5,under,-0.5
Amen Thompson,Points,19.5,20,over,0.5
Giannis Antetokounmpo,Points,31.5,30,under,-0.5
Gary Harris,Points,2.5,2,under,-0.5
CJ McCollum,Points,15.5,16,over,0.5
Onyeka Okongwu,Points,16.5,16,under,-0.5
