player,prop,line,proj,side,diff
Sam Merrill,Points,10.5,13.5,over,3
Gradey Dick,Points,7.5,10,over,2.5
Lauri Markkanen,Points,26.5,23.1,under,-2.4
Onyeka Okongwu,Points,16.5,14.2,under,-2.3
Devin Booker,Points,28.5,26.5,under,-2
Mouhamed Gueye,Points,9.5,7.6,under,-1.9
Sandro Mamukelashvili,Points,9.5,11.2,over,1.7
Dean Wade,Points,5.5,7.1,over,1.6
Donovan Mitchell,Points,27.5,26.1,under,-1.4
Zaccharie Risacher,Points,14.5,15.8,over,1.3
Grayson Allen,Points,17.5,15.3,under,-1.2
Andrew Nembhard,Points,17.5,14.3,under,-1.2
Ryan Dunn,Points,7.5,8.7,over,1.2
Larry Nance Jr.,Points,5.5,6.6,over,1.1
Brandon Ingram,Points,19.5,20.6,over,1.1
Jamal Shead,Points,6.5,7.6,over,1.1
Pascal Siakam,Points,24.5,23.5,under,-1
Isaiah Jackson,Points,9.5,7.5,under,-1
RJ Barrett,Points,19.5,20.4,over,0.9
Jalen Johnson,Points,21.5,19.6,under,-0.9
Immanuel Quickley,Points,16.5,17.3,over,0.8
Evan Mobley,Points,19.5,18.7,under,-0.8
Svi Mykhailiuk,Points,9.5,10.2,over,0.7
Craig Porter Jr.,Points,7.5,6.9,under,-0.6
Dillon Brooks,Points,16.5,15.9,under,-0.6
Jarace Walker,Points,9.5,8.9,under,-0.6
Dyson Daniels,Points,14.5,12.9,under,-0.6
Brice Sensabaugh,Points,7.5,8.1,over,0.6
Isaiah Collier,Points,8.5,7.9,under,-0.6
Scottie Barnes,Points,18.5,19,over,0.5
Collin Gillespie,Points,9.5,9,under,-0.5
Vit Krejci,Points,6.5,7,over,0.5
Luke Kennard,Points,8.5,8.9,over,0.4
Ace Bailey,Points,11.5,11.1,under,-0.4
T.J. McConnell,Points,8.5,8.2,under,-0.3
Oso Ighodaro,Points,5.5,5.8,over,0.3
Royce O'Neale,Points,11.5,10.3,under,-0.2
Nick Richards,Points,9.5,8.3,under,-0.2
Keaton Wallace,Points,6.5,6.3,under,-0.2
Walter Clayton Jr.,Points,5.5,5.3,under,-0.2
Jarrett Allen,Points,14.5,14.4,under,-0.1
Tony Bradley,Points,6.5,6.6,over,0.1
Ben Sheppard,Points,5.5,5.6,over,0.1
Kyle Filipowski,Points,9.5,8.4,under,-0.1
Jakob Poeltl,Assists,1.5,2.7,over,1.2
Dean Wade,Assists,0.5,1.5,over,1
Craig Porter Jr.,Assists,4.5,3.5,under,-1
Andrew Nembhard,Assists,7.5,6.6,under,-0.9
Ben Sheppard,Assists,0.5,1.4,over,0.9
Devin Booker,Assists,7.5,6.7,under,-0.8
Scottie Barnes,Assists,5,5.7,over,0.7
Luke Kennard,Assists,2.5,3.2,over,0.7
Walter Clayton Jr.,Assists,2.5,1.8,under,-0.7
