player,prop,line,proj,side,diff
Zion Williamson,Points,20.5,23.3,over,2.8
Grant Williams,Points,5.5,8.2,over,2.7
Jalen Green,Points,23.5,21,under,-2.5
Alperen Sengun,Points,18.5,20.9,over,2.4
Olivier-Maxence Prosper,Points,12.5,14.8,over,2.3
Jabari Smith Jr.,Points,14.5,16.8,over,2.3
Jaden Hardy,Points,11.5,13.7,over,2.2
Jordan Goodwin,Points,10.5,12.7,over,2.2
Corey Kispert,Points,7.5,9.6,over,2.1
Jared McCain,Points,13.5,10.5,under,-2
Miles Bridges,Points,15.5,17.5,over,2
Walter Clayton Jr.,Points,9.5,11.5,over,2
Devin Booker,Points,28.5,26.5,under,-2
Cason Wallace,Points,8.5,10.4,over,1.9
LeBron James,Points,19.5,21.4,over,1.9
Trey Murphy III,Points,20.5,22.4,over,1.9
Bam Adebayo,Points,22.5,19.6,under,-1.9
Gui Santos,Points,16.5,13.6,under,-1.9
Chet Holmgren,Points,16.5,18.3,over,1.8
Amen Thompson,Points,17.5,19.3,over,1.8
Derrick Jones Jr.,Points,11.5,13.3,over,1.8
LaMelo Ball,Points,20.5,22.2,over,1.7
Kon Knueppel,Points,18.5,20.2,over,1.7
Donovan Mitchell,Points,26.5,28.2,over,1.7
Victor Wembanyama,Points,25.5,27.1,over,1.6
Kevin Porter Jr.,Points,17.5,15.9,under,-1.6
Luke Kennard,Points,6.5,8,over,1.5
Tyler Herro,Points,22.5,20,under,-1.5
De'Aaron Fox,Points,18.5,20,over,1.5
Brandin Podziemski,Points,16.5,14,under,-1.5
Cooper Flagg,Points,21.5,19,under,-1.5
Wendell Carter Jr.,Points,10.5,11.9,over,1.4
Jett Howard,Points,6.5,7.9,over,1.4
Coby White,Points,14.5,13.1,under,-1.4
Kevin Durant,Points,26.5,27.9,over,1.4
Andrew Nembhard,Points,14.5,12.1,under,-1.4
Dylan Harper,Points,13.5,12.1,under,-1.4
Bobby Portis Jr.,Points,15.5,13.1,under,-1.4
Ryan Nembhard,Points,6.5,7.8,over,1.3
Ryan Rollins,Points,16.5,15.2,under,-1.3
Jamir Watkins,Points,6.5,7.7,over,1.2
Jevon Carter,Points,7.5,6.3,under,-1.2
Simone Fontecchio,Points,12.5,9.3,under,-1.2
Will Richard,Points,8.5,9.7,over,1.2
Marvin Bagley III,Points,7.5,8.7,over,1.2
Adem Bona,Points,6.5,5.3,under,-1.2
Saddiq Bey,Points,17.5,18.6,over,1.1
Tari Eason,Points,10.5,11.6,over,1.1
Jay Huff,Points,9.5,10.6,over,1.1
Jordan Miller,Points,11.5,12.6,over,1.1
Trendon Watford,Points,7.5,8.6,over,1.1
Bilal Coulibaly,Points,11.5,10.5,under,-1
Kasparas Jakucionis,Points,6.5,5.5,under,-1
Zaccharie Risacher,Points,8.5,7.5,under,-1
Kawhi Leonard,Points,27.5,28.5,over,1
John Collins,Points,14.5,15.5,over,1
Darius Garland,Points,19.5,20.5,over,1
Kyle Filipowski,Points,15.5,12.5,under,-1
Ousmane Dieng,Points,11.5,10.5,under,-1
Rasheer Fleming,Points,8.5,9.5,over,1
Will Riley,Points,15.5,13.6,under,-0.9
Dejounte Murray,Points,17.5,18.4,over,0.9
Brook Lopez,Points,10.5,11.4,over,0.9
Jaylin Williams,Points,6.5,7.3,over,0.8
Jaxson Hayes,Points,5.5,6.3,over,0.8
Rui Hachimura,Points,7.5,8.3,over,0.8
Sam Merrill,Points,12.5,13.3,over,0.8
Evan Mobley,Points,20.5,19.7,under,-0.8
Reed Sheppard,Points,15.5,13.7,under,-0.8
Brandon Miller,Points,20.5,19.8,under,-0.7
Max Strus,Points,9.5,8.8,under,-0.7
Pascal Siakam,Points,17.5,18.2,over,0.7
Jalen Suggs,Points,14.5,13.9,under,-0.6
Moussa Diabate,Points,9.5,8.9,under,-0.6
Dean Wade,Points,5.5,6.1,over,0.6
Pelle Larsson,Points,12.5,11.9,under,-0.6
Isaiah Jackson,Points,8.5,6.9,under,-0.6
Marcus Smart,Points,9.5,10,over,0.5
GG Jackson II,Points,16.5,15,under,-0.5
Cam Spencer,Points,11.5,11,under,-0.5
Kris Dunn,Points,7.5,8,over,0.5
Naji Marshall,Points,15.5,14,under,-0.5
Max Christie,Points,12.5,13,over,0.5
Justin Edwards,Points,13.5,13,under,-0.5
Desmond Bane,Points,20.5,20.1,under,-0.4
Herbert Jones,Points,8.5,8.9,over,0.4
Keon Ellis,Points,8.5,8.9,over,0.4
Davion Mitchell,Points,9.5,9.1,under,-0.4
Klay Thompson,Points,10.5,10.9,over,0.4
Daniel Gafford,Points,10.5,9.1,under,-0.4
