player,prop,line,proj,side,diff
Darius Garland,Points,20.5,21.7,over,1.2
Jaden McDaniels,Points,16.5,14.5,under,-1
Matas Buzelis,Points,12.5,11.6,under,-0.9
Julius Randle,Points,23.5,21.7,under,-0.8
Donte DiVincenzo,Points,14.5,15.3,over,0.8
Thomas Bryant,Points,5.5,6.2,over,0.7
Kevin Huerter,Points,9.5,7.8,under,-0.7
Tre Jones,Points,9.5,8.8,under,-0.7
Isaac Okoro,Points,7.5,6.8,under,-0.7
Josh Giddey,Points,19.5,17.8,under,-0.7
Rudy Gobert,Points,10.5,11.2,over,0.7
Naz Reid,Points,14.5,15.2,over,0.7
Jaylen Clark,Points,5.5,4.8,under,-0.7
Cedric Coward,Points,14.5,13.8,under,-0.7
Nikola Vucevic,Points,14.5,14.8,over,0.3
Dean Wade,Points,6.5,6.8,over,0.3
Anthony Edwards,Points,28.5,27.2,under,-0.3
Jarrett Allen,Points,13.5,13.7,over,0.2
Donovan Mitchell,Points,29.5,29.7,over,0.2
Patrick Williams,Points,6.5,6.3,under,-0.2
Ayo Dosunmu,Points,10.5,10.3,under,-0.2
Terrence Shannon Jr.,Assists,1.5,0.6,under,-0.9
Darius Garland,Assists,6.5,7.3,over,0.8
Isaac Okoro,Assists,0.5,1.3,over,0.8
Patrick Williams,Assists,0.5,1.2,over,0.7
Jaylon Tyson,Assists,1.5,2.2,over,0.7
Donte DiVincenzo,Assists,3.5,4.2,over,0.7
Coby White,Assists,3.5,4.1,over,0.6
Nikola Vucevic,Assists,2.5,3,over,0.5
Dean Wade,Assists,1.5,2,over,0.5
Jarrett Allen,Assists,1.5,1.9,over,0.4
Ayo Dosunmu,Assists,2.5,2.9,over,0.4
Cedric Coward,Assists,2.5,2.8,over,0.3
Kevin Huerter,Assists,1.5,1.7,over,0.2
Tre Jones,Assists,4.5,4.7,over,0.2
Josh Giddey,Assists,8.5,8.3,under,-0.2
Matas Buzelis,Assists,1.5,1.3,under,-0.2
Jaden McDaniels,Assists,2.5,2.3,under,-0.2
Anthony Edwards,Assists,4.5,4.7,over,0.2
