player,prop,line,proj,side,diff
Tyrese Maxey,Points,22.5,27.5,over,5
Justin Champagnie,Points,11.5,16.3,over,4.8
Dennis Schroder,Points,18.5,15,under,-3.5
Jerami Grant,Points,15.5,19,over,3.5
Pascal Siakam,Points,19.5,22.9,over,3.4
Jordan Poole,Points,25.5,22.1,under,-3.4
James Harden,Points,22.5,19.5,under,-3
AJ Green,Points,5.5,8,over,2.5
De'Aaron Fox,Points,25.5,27.9,over,2.4
Keegan Murray,Points,13.5,15.9,over,2.4
Keldon Johnson,Points,11.5,13.8,over,2.3
Bam Adebayo,Points,16.5,18.7,over,2.2
Norman Powell,Points,21.5,18.3,under,-2.2
Lauri Markkanen,Points,20.5,22.7,over,2.2
Myles Turner,Points,15.5,17.6,over,2.1
Josh Green,Points,9.5,11.6,over,2.1
Jalen Suggs,Points,19.5,17.4,under,-2.1
Deni Avdija,Points,12.5,10.4,under,-2.1
Donovan Mitchell,Points,23.5,25.5,over,2
Sam Merrill,Points,6.5,8.5,over,2
Guerschon Yabusele,Points,9.5,11.3,over,1.8
Brook Lopez,Points,10.5,12.2,over,1.7
Aaron Gordon,Points,15.5,17.2,over,1.7
Jabari Smith Jr.,Points,12.5,14.2,over,1.7
Coby White,Points,17.5,19.1,over,1.6
Ayo Dosunmu,Points,14.5,11.9,under,-1.6
Nic Claxton,Points,9.5,11.1,over,1.6
Jalen Wilson,Points,9.5,8.9,under,-1.6
Brandon Miller,Points,25.5,23.9,under,-1.6
Kevin Huerter,Points,8.5,10.1,over,1.6
Shaedon Sharpe,Points,16.5,18.1,over,1.6
Duncan Robinson,Points,11.5,13,over,1.5
Julian Champagnie,Points,11.5,12.9,over,1.4
Alperen Sengun,Points,20.5,19.1,under,-1.4
Malik Monk,Points,17.5,18.9,over,1.4
Andrew Nembhard,Points,8.5,9.8,over,1.3
Darius Garland,Points,18.5,19.8,over,1.3
Bilal Coulibaly,Points,11.5,12.8,over,1.3
Brandin Podziemski,Points,9.5,8.2,under,-1.3
Mason Plumlee,Points,6.5,7.7,over,1.2
Caris LeVert,Points,10.5,11.6,over,1.1
Haywood Highsmith,Points,7.5,8.6,over,1.1
D'Angelo Russell,Points,15.5,16.6,over,1.1
Obi Toppin,Points,9.5,10.5,over,1
Bub Carrington,Points,13.5,11.5,under,-1
Yves Missi,Points,10.5,9.5,under,-1
Nickeil Alexander-Walker,Points,7.5,8.5,over,1
Josh Giddey,Points,10.5,11.4,over,0.9
Khris Middleton,Points,11.5,12.4,over,0.9
Andre Jackson Jr.,Points,2.5,3.4,over,0.9
T.J. McConnell,Points,12.5,11.6,under,-0.9
Tyler Herro,Points,22.5,21.6,under,-0.9
Donte DiVincenzo,Points,9.5,10.4,over,0.9
Dalton Knecht,Points,17.5,18.4,over,0.9
Bennedict Mathurin,Points,18.5,19.3,over,0.8
Harrison Barnes,Points,9.5,10.3,over,0.8
Dorian Finney-Smith,Points,8.5,9.2,over,0.7
Stephen Curry,Points,24.5,25.2,over,0.7
Naz Reid,Points,11.5,12.2,over,0.7
Toumani Camara,Points,7.5,8.2,over,0.7
Giannis Antetokounmpo,Points,30.5,31.1,over,0.6
Jaime Jaquez Jr.,Points,8.5,7.9,under,-0.6
Russell Westbrook III,Points,14.5,15.1,over,0.6
Victor Wembanyama,Points,24.5,25.1,over,0.6
Julius Randle,Points,19.5,18.9,under,-0.6
Nikola Vucevic,Points,18.5,19,over,0.5
Jarace Walker,Points,5.5,6,over,0.5
Jalen Green,Points,20.5,20,under,-0.5
Rui Hachimura,Points,15.5,15,under,-0.5
Evan Mobley,Points,16.5,16.9,over,0.4
Tyus Jones,Points,11.5,11.1,under,-0.4
