player,prop,line,proj,side,diff
Duncan Robinson,Points,11.5,15.3,over,3.8
Lauri Markkanen,Points,24.5,21,under,-3.5
Desmond Bane,Points,17.5,20.4,over,2.9
Paolo Banchero,Points,23.5,26.4,over,2.9
Simone Fontecchio,Points,8.5,11.2,over,2.7
Jrue Holiday,Points,16.5,12.9,under,-2.6
Devin Vassell,Points,14.5,17,over,2.5
Ace Bailey,Points,7.5,9.8,over,2.3
Sam Merrill,Points,9.5,11.7,over,2.2
Sion James,Points,8.5,10.6,over,2.1
Nikola Vucevic,Points,18.5,16.4,under,-2.1
Matas Buzelis,Points,15.5,13.4,under,-2.1
Mark Williams,Points,12.5,14.5,over,2
Shaedon Sharpe,Points,18.5,16.6,under,-1.9
Jaime Jaquez Jr.,Points,14.5,12.6,under,-1.9
Myles Turner,Points,13.5,15.4,over,1.9
AJ Green,Points,8.5,10.4,over,1.9
John Collins,Points,17.5,14.6,under,-1.9
Tre Johnson,Points,12.5,14.2,over,1.7
Nikola Jovic,Points,12.5,10.8,under,-1.7
Patrick Williams,Points,8.5,6.8,under,-1.7
Mike Conley,Points,5.5,7.2,over,1.7
Rob Dillingham,Points,4.5,6.2,over,1.7
Goga Bitadze,Points,4.5,6.1,over,1.6
D'Angelo Russell,Points,10.5,9.9,under,-1.6
Deni Avdija,Points,23.5,21,under,-1.5
Pelle Larsson,Points,10.5,12,over,1.5
James Harden,Points,24.5,22,under,-1.5
Jalen Johnson,Points,21.5,18,under,-1.5
Wendell Carter Jr.,Points,10.5,11.8,over,1.3
Ausar Thompson,Points,14.5,15.8,over,1.3
Norman Powell,Points,22.5,20.2,under,-1.3
Yves Missi,Points,7.5,8.8,over,1.3
Naz Reid,Points,12.5,13.8,over,1.3
Jaylen Clark,Points,5.5,6.8,over,1.3
Tre Mann,Points,13.5,11.3,under,-1.2
Julian Champagnie,Points,7.5,8.7,over,1.2
Gary Trent Jr.,Points,11.5,12.7,over,1.2
Jeremiah Fears,Points,16.5,15.3,under,-1.2
Onyeka Okongwu,Points,12.5,11.3,under,-1.2
Miles Bridges,Points,23.5,21.4,under,-1.1
Cade Cunningham,Points,28.5,29.6,over,1.1
Donovan Mitchell,Points,26.5,27.6,over,1.1
Naji Marshall,Points,10.5,11.6,over,1.1
Saddiq Bey,Points,12.5,11.4,under,-1.1
Marvin Bagley III,Points,6.5,7.5,over,1
Dillon Brooks,Points,16.5,14.5,under,-1
Cam Christie,Points,9.5,7.5,under,-1
Kris Murray,Points,5.5,4.7,under,-0.8
CJ McCollum,Points,17.5,15.7,under,-0.8
Corey Kispert,Points,8.5,9.3,over,0.8
Evan Mobley,Points,18.5,19.3,over,0.8
De'Aaron Fox,Points,20.5,21.3,over,0.8
Jaden McDaniels,Points,14.5,13.7,under,-0.8
Dyson Daniels,Points,12.5,11.7,under,-0.8
Tristan da Silva,Points,8.5,9.2,over,0.7
Rui Hachimura,Points,13.5,14.2,over,0.7
Jarrett Allen,Points,12.5,13.2,over,0.7
Kel'el Ware,Points,12.5,10.8,under,-0.7
Keldon Johnson,Points,10.5,9.8,under,-0.7
Jeremy Sochan,Points,7.5,8.2,over,0.7
Herbert Jones,Points,11.5,10.8,under,-0.7
Rudy Gobert,Points,11.5,12.2,over,0.7
Kris Dunn,Points,7.5,8.2,over,0.7
Luke Kennard,Points,8.5,7.8,under,-0.7
Collin Sexton,Points,19.5,18.9,under,-0.6
Jaxson Hayes,Points,4.5,5.1,over,0.6
Darius Garland,Points,17.5,18.1,over,0.6
Dru Smith,Points,5.5,6.1,over,0.6
Luke Kornet,Points,4.5,5.1,over,0.6
Victor Wembanyama,Points,26.5,24.9,under,-0.6
Daniel Gafford,Points,10.5,9.9,under,-0.6
Brandon Williams,Points,12.5,10.9,under,-0.6
Derik Queen,Points,11.5,9.9,under,-0.6
Isaiah Collier,Points,10.5,8.9,under,-0.6
Nicolas Batum,Points,5.5,3.9,under,-0.6
Jarred Vanderbilt,Points,9.5,5,under,-0.5
Kon Knueppel,Points,16.5,17,over,0.5
Andrew Wiggins,Points,18.5,18,under,-0.5
Isaac Okoro,Points,8.5,8,under,-0.5
Stephon Castle,Points,16.5,17,over,0.5
Giannis Antetokounmpo,Points,30.5,31,over,0.5
