player,prop,line,proj,side,diff
Norman Powell,Points,18.5,22.4,over,3.9
Tyler Herro,Points,19.5,23.2,over,3.7
Collin Sexton,Points,12.5,15.4,over,2.9
James Harden,Points,21.5,24.3,over,2.8
LeBron James,Points,20.5,22.8,over,2.3
Kyle Kuzma,Points,12.5,11.3,under,-2.2
Jaden McDaniels,Points,16.5,14.4,under,-2.1
Jalen Duren,Points,22.5,20.5,under,-2
Luka Garza,Points,6.5,8.4,over,1.9
Kris Dunn,Points,5.5,7.4,over,1.9
Pete Nance,Points,10.5,8.7,under,-1.8
Kris Murray,Points,4.5,2.8,under,-1.7
Jalen Wilson,Points,10.5,7.8,under,-1.7
Ja'Kobe Walter,Points,9.5,6.8,under,-1.7
Ronald Holland II,Points,7.5,5.9,under,-1.6
Sam Merrill,Points,13.5,11.9,under,-1.6
Jaime Jaquez Jr.,Points,10.5,12.1,over,1.6
Tre Jones,Points,13.5,15,over,1.5
Rudy Gobert,Points,12.5,11,under,-1.5
Brandin Podziemski,Points,15.5,14,under,-1.5
Kevin Huerter,Points,8.5,9.9,over,1.4
Stephon Castle,Points,18.5,16.1,under,-1.4
Cam Spencer,Points,9.5,10.9,over,1.4
Taurean Prince,Points,8.5,7.1,under,-1.4
Draymond Green,Points,8.5,9.9,over,1.4
Davion Mitchell,Points,7.5,8.8,over,1.3
Aaron Holiday,Points,4.5,5.8,over,1.3
Donovan Clingan,Points,15.5,12.2,under,-1.3
Will Richard,Points,8.5,9.8,over,1.3
Brandon Ingram,Points,20.5,21.8,over,1.3
Sandro Mamukelashvili,Points,8.5,6.2,under,-1.3
Scottie Barnes,Points,17.5,18.8,over,1.3
Andrew Nembhard,Points,15.5,14.3,under,-1.2
Matas Buzelis,Points,19.5,18.3,under,-1.2
Carter Bryant,Points,6.5,5.3,under,-1.2
Jamal Murray,Points,23.5,24.7,over,1.2
Cameron Johnson,Points,11.5,12.7,over,1.2
Gary Trent Jr.,Points,13.5,11.3,under,-1.2
T.J. McConnell,Points,8.5,9.6,over,1.1
Baylor Scheierman,Points,5.5,6.6,over,1.1
Tari Eason,Points,7.5,8.6,over,1.1
Amen Thompson,Points,17.5,18.6,over,1.1
Naji Marshall,Points,16.5,15.4,under,-1.1
Tobias Harris,Points,13.5,14.5,over,1
Quentin Grimes,Points,17.5,13.5,under,-1
Dominick Barlow,Points,7.5,8.5,over,1
Donovan Mitchell,Points,29.5,27.5,under,-1
Jaden Hardy,Points,15.5,16.5,over,1
Alperen Sengun,Points,18.5,19.5,over,1
Kawhi Leonard,Points,27.5,26.5,under,-1
Paul Reed,Points,8.5,9.4,over,0.9
Josh Giddey,Points,18.5,17.6,under,-0.9
Andrew Wiggins,Points,12.5,13.4,over,0.9
Jayson Tatum,Points,21.5,19.6,under,-0.9
Sam Hauser,Points,7.5,8.4,over,0.9
Chet Holmgren,Points,15.5,16.4,over,0.9
Jaylin Williams,Points,4.5,3.6,under,-0.9
Cason Wallace,Points,6.5,7.4,over,0.9
Harrison Barnes,Points,8.5,9.4,over,0.9
Devin Vassell,Points,13.5,14.4,over,0.9
Anthony Gill,Points,7.5,8.4,over,0.9
Klay Thompson,Points,11.5,12.4,over,0.9
Aaron Gordon,Points,16.5,14.6,under,-0.9
Daniel Gafford,Points,10.5,11.4,over,0.9
Ausar Thompson,Points,9.5,10.3,over,0.8
Jaxson Hayes,Points,9.5,8.7,under,-0.8
Jarace Walker,Points,14.5,13.7,under,-0.8
VJ Edgecombe,Points,21.5,18.7,under,-0.8
Kevin Durant,Points,26.5,24.7,under,-0.8
Tim Hardaway Jr.,Points,11.5,12.3,over,0.8
Marvin Bagley III,Points,8.5,9.3,over,0.8
Scoot Henderson,Points,13.5,12.7,under,-0.8
John Collins,Points,12.5,13.3,over,0.8
Kel'el Ware,Points,6.5,7.2,over,0.7
Shai Gilgeous-Alexander,Points,29.5,30.2,over,0.7
Reed Sheppard,Points,15.5,16.2,over,0.7
Toumani Camara,Points,11.5,12.2,over,0.7
Brook Lopez,Points,8.5,9.2,over,0.7
Darius Garland,Points,19.5,18.8,under,-0.7
Aaron Nesmith,Points,12.5,13.1,over,0.6
Nick Richards,Points,7.5,8.1,over,0.6
Bam Adebayo,Points,21.5,20.9,under,-0.6
Neemias Queta,Points,8.5,9.1,over,0.6
Victor Wembanyama,Points,26.5,27.1,over,0.6
Julius Randle,Points,22.5,20.9,under,-0.6
Kyle Anderson,Points,5.5,6.1,over,0.6
Naz Reid,Points,13.5,12.9,under,-0.6
Cooper Flagg,Points,22.5,20.9,under,-0.6
Robert Williams III,Points,6.5,7.1,over,0.6
Pat Spencer,Points,8.5,6.9,under,-0.6
Drake Powell,Points,7.5,6.9,under,-0.6
Jakob Poeltl,Points,10.5,11.1,over,0.6
Derrick Jones Jr.,Points,10.5,11.1,over,0.6
Duncan Robinson,Points,11.5,12,over,0.5
Luke Kennard,Points,9.5,10,over,0.5
Jake LaRavia,Points,9.5,9,under,-0.5
Cedric Coward,Points,12.5,13,over,0.5
Javon Small,Points,12.5,12,under,-0.5
Ayo Dosunmu,Points,16.5,16,under,-0.5
Jabari Smith Jr.,Points,14.5,15,over,0.5
AJ Green,Assists,2.5,1.4,under,-1.1
Andrew Nembhard,Assists,7.5,6.5,under,-1
Tobias Harris,Assists,3.5,2.6,under,-0.9
Pelle Larsson,Assists,2.5,3.4,over,0.9
Jonathan Kuminga,Assists,2.5,1.7,under,-0.8
Jalen Johnson,Assists,7.5,6.7,under,-0.8
Matas Buzelis,Assists,1.5,2.3,over,0.8
Bam Adebayo,Assists,2.5,3.3,over,0.8
Cam Spencer,Assists,4.5,5.3,over,0.8
Walter Clayton Jr.,Assists,4.5,5.3,over,0.8
Bub Carrington,Assists,5.5,6.3,over,0.8
Amen Thompson,Assists,4.5,5.3,over,0.8
Draymond Green,Assists,5.5,6.3,over,0.8
Nic Claxton,Assists,2.5,3.3,over,0.8
Obi Toppin,Assists,2.5,1.8,under,-0.7
Davion Mitchell,Assists,5.5,6.2,over,0.7
Javon Small,Assists,5.5,4.8,under,-0.7
Jamal Murray,Assists,6.5,7.2,over,0.7
Bruce Brown Jr.,Assists,2.5,1.8,under,-0.7
Donovan Clingan,Assists,1.5,2.2,over,0.7
Drake Powell,Assists,2.5,1.8,under,-0.7
Jalen Duren,Assists,1.5,2.1,over,0.6
Ausar Thompson,Assists,3.5,2.9,under,-0.6
Ronald Holland II,Assists,1.5,0.9,under,-0.6
LeBron James,Assists,6.5,7.1,over,0.6
Isaiah Hartenstein,Assists,3.5,2.9,under,-0.6
