player,prop,line,proj,side,diff
VJ Edgecombe,Points,13.5,19.4,over,5.9
Duncan Robinson,Points,10.5,14.1,over,3.6
Kyle Filipowski,Points,7.5,10.4,over,2.9
Paul George,Points,17.5,20.3,over,2.8
Deni Avdija,Points,26.5,22.7,under,-2.8
Jalen Johnson,Points,24.5,21.8,under,-2.7
Nickeil Alexander-Walker,Points,17.5,14.9,under,-2.6
Kyle Kuzma,Points,14.5,17.1,over,2.6
Coby White,Points,22.5,18.9,under,-2.6
Sam Hauser,Points,6.5,8.9,over,2.4
Andrew Nembhard,Points,17.5,14.1,under,-2.4
Brook Lopez,Points,9.5,11.9,over,2.4
Tre Johnson,Points,10.5,12.8,over,2.3
Kevin Porter Jr.,Points,22.5,19.3,under,-2.2
Ryan Rollins,Points,16.5,18.7,over,2.2
AJ Green,Points,8.5,10.7,over,2.2
Javonte Green,Points,4.5,6.7,over,2.2
Zion Williamson,Points,20.5,18.4,under,-2.1
Anthony Black,Points,17.5,14.5,under,-2
Mark Williams,Points,12.5,14.5,over,2
Collin Sexton,Points,10.5,12.3,over,1.8
Caleb Love,Points,10.5,8.7,under,-1.8
Collin Murray-Boyles,Points,7.5,9.2,over,1.7
Andre Drummond,Points,5.5,7.2,over,1.7
Quentin Grimes,Points,11.5,13.2,over,1.7
Norman Powell,Points,25.5,22.9,under,-1.6
Gradey Dick,Points,4.5,6.1,over,1.6
Jay Huff,Points,8.5,10.1,over,1.6
Bilal Coulibaly,Points,10.5,8,under,-1.5
Tyus Jones,Points,5.5,7,over,1.5
Jaylen Brown,Points,29.5,27,under,-1.5
Cade Cunningham,Points,27.5,29,over,1.5
Jaime Jaquez Jr.,Points,15.5,15.1,under,-1.4
Immanuel Quickley,Points,17.5,18.9,over,1.4
Sandro Mamukelashvili,Points,14.5,15.9,over,1.4
Quenton Jackson,Points,7.5,6.1,under,-1.4
Jose Alvarado,Points,6.5,7.9,over,1.4
Caris LeVert,Points,7.5,8.9,over,1.4
Ausar Thompson,Points,12.5,13.9,over,1.4
Tre Mann,Points,4.5,5.7,over,1.2
Cam Spencer,Points,16.5,15.3,under,-1.2
Dominick Barlow,Points,7.5,8.7,over,1.2
Tobias Harris,Points,13.5,14.7,over,1.2
Andrew Wiggins,Points,16.5,17.6,over,1.1
Collin Gillespie,Points,14.5,15.6,over,1.1
Ryan Dunn,Points,6.5,7.6,over,1.1
Matas Buzelis,Points,14.5,12.4,under,-1.1
Jalen Duren,Points,18.5,17.4,under,-1.1
Kris Dunn,Points,8.5,9.6,over,1.1
Kris Murray,Points,7.5,6.4,under,-1.1
Toumani Camara,Points,13.5,11.4,under,-1.1
Pascal Siakam,Points,23.5,21.5,under,-1
Anfernee Simons,Points,11.5,12.5,over,1
Jordan Goodwin,Points,10.5,9.5,under,-1
Bryce McGowens,Points,7.5,6.5,under,-1
Nikola Vucevic,Points,15.5,16.5,over,1
Onyeka Okongwu,Points,16.5,17.4,over,0.9
Kasparas Jakucionis,Points,5.5,4.6,under,-0.9
Khris Middleton,Points,9.5,10.4,over,0.9
Miles Bridges,Points,18.5,19.4,over,0.9
Kon Knueppel,Points,18.5,17.6,under,-0.9
Sion James,Points,5.5,6.4,over,0.9
Saddiq Bey,Points,14.5,12.6,under,-0.9
Dru Smith,Points,6.5,7.3,over,0.8
Desmond Bane,Points,22.5,20.7,under,-0.8
Payton Pritchard,Points,15.5,16.3,over,0.8
Trey Murphy III,Points,17.5,18.3,over,0.8
Kawhi Leonard,Points,26.5,27.3,over,0.8
Kobe Sanders,Points,6.5,5.7,under,-0.8
Cedric Coward,Points,13.5,11.8,under,-0.7
Royce O'Neale,Points,10.5,11.2,over,0.7
Josh Giddey,Points,18.5,17.8,under,-0.7
James Harden,Points,24.5,25.2,over,0.7
Kel'el Ware,Points,15.5,13.9,under,-0.6
Ochai Agbaji,Points,7.5,6.9,under,-0.6
Bub Carrington,Points,9.5,10.1,over,0.6
Neemias Queta,Points,9.5,10.1,over,0.6
Bennedict Mathurin,Points,17.5,18.1,over,0.6
Myles Turner,Points,13.5,14.1,over,0.6
Kevin Huerter,Points,9.5,10.1,over,0.6
Tre Jones,Points,9.5,8.9,under,-0.6
Tyrese Maxey,Points,28.5,29.1,over,0.6
Donovan Clingan,Points,10.5,11.1,over,0.6
Marvin Bagley III,Points,9.5,10,over,0.5
Jonathan Isaac,Points,4.5,4,under,-0.5
Bobby Portis Jr.,Points,16.5,17,over,0.5
Jordan Poole,Points,14.5,15,over,0.5
Isaac Okoro,Points,6.5,7,over,0.5
Ace Bailey,Points,11.5,12,over,0.5
Nicolas Batum,Points,5.5,6,over,0.5
Robert Williams III,Points,5.5,5,under,-0.5
Sidy Cissoko,Points,6.5,7,over,0.5
Dyson Daniels,Points,12.5,12.1,under,-0.4
Ja'Kobe Walter,Points,6.5,6.9,over,0.4
Wendell Carter Jr.,Points,12.5,12.1,under,-0.4
Jarace Walker,Points,6.5,6.1,under,-0.4
Hugo Gonzalez,Points,6.5,6.9,over,0.4
Jericho Sims,Points,4.5,4.1,under,-0.4
Ayo Dosunmu,Points,8.5,8.1,under,-0.4
Brice Sensabaugh,Points,8.5,8.9,over,0.4
Jamal Shead,Assists,5.5,6.8,over,1.3
Duncan Robinson,Assists,1.5,2.8,over,1.3
Zion Williamson,Assists,2.5,3.7,over,1.2
Davion Mitchell,Assists,7.5,6.4,under,-1.1
Isaiah Stewart,Assists,0.5,1.6,over,1.1
Bub Carrington,Assists,3.5,4.5,over,1
Desmond Bane,Assists,4.5,5.5,over,1
Jalen Johnson,Assists,7.5,6.6,under,-0.9
Dru Smith,Assists,2.5,3.4,over,0.9
Khris Middleton,Assists,2.5,3.4,over,0.9
Tyus Jones,Assists,3.5,4.4,over,0.9
Miles Bridges,Assists,2.5,3.4,over,0.9
Quenton Jackson,Assists,2.5,1.6,under,-0.9
Oso Ighodaro,Assists,1.5,2.4,over,0.9
Josh Giddey,Assists,9.5,8.6,under,-0.9
Matas Buzelis,Assists,0.5,1.4,over,0.9
Ochai Agbaji,Assists,0.5,1.3,over,0.8
Wendell Carter Jr.,Assists,1.5,2.3,over,0.8
Jarace Walker,Assists,0.5,1.3,over,0.8
Jordan Poole,Assists,2.5,3.3,over,0.8
