player,prop,line,proj,side,diff
Paul George,Points,14.5,17.9,over,3.4
Dalano Banton,Points,5.5,8.7,over,3.2
Tyus Jones,Points,7.5,9.7,over,2.2
Dorian Finney-Smith,Points,6.5,8.7,over,2.2
Devin Booker,Points,26.5,28.6,over,2.1
Jordan Clarkson,Points,19.5,16.4,under,-2.1
Coby White,Points,21.5,18.5,under,-2
Guerschon Yabusele,Points,7.5,9.5,over,2
Trendon Watford,Points,11.5,9.5,under,-2
Royce O'Neale,Points,11.5,9.6,under,-1.9
Tyrese Maxey,Points,23.5,25.4,over,1.9
Shaedon Sharpe,Points,14.5,12.7,under,-1.8
Jamal Murray,Points,22.5,20.8,under,-1.7
Kevin Durant,Points,27.5,29.1,over,1.6
Nick Richards,Points,7.5,9.1,over,1.6
Killian Hayes,Points,6.5,4.9,under,-1.6
Jaxson Hayes,Points,8.5,6,under,-1.5
Christian Braun,Points,14.5,13,under,-1.5
Grayson Allen,Points,10.5,11.9,over,1.4
Deni Avdija,Points,15.5,14.1,under,-1.4
Mason Plumlee,Points,3.5,4.8,over,1.3
Ayo Dosunmu,Points,11.5,12.8,over,1.3
Dillon Brooks,Points,12.5,13.8,over,1.3
Cameron Johnson,Points,18.5,17.4,under,-1.1
Tyrese Martin,Points,6.5,7.6,over,1.1
Jabari Smith Jr.,Points,12.5,13.6,over,1.1
DeAndre Jordan,Points,2.5,3.5,over,1
Julian Strawther,Points,8.5,9.5,over,1
Jalen Green,Points,23.5,22.5,under,-1
Josh Giddey,Points,14.5,13.6,under,-0.9
Kelly Oubre Jr.,Points,12.5,13.4,over,0.9
Nic Claxton,Points,11.5,10.6,under,-0.9
LeBron James,Points,24.5,25.4,over,0.9
Zeke Nnaji,Points,3.5,2.6,under,-0.9
Russell Westbrook III,Points,11.5,12.3,over,0.8
Kyle Filipowski,Points,8.5,6.7,under,-0.8
Nikola Vucevic,Points,20.5,18.8,under,-0.7
Alperen Sengun,Points,19.5,20.2,over,0.7
Seth Curry,Points,5.5,6.2,over,0.7
Tidjane Salaun,Points,4.5,5.2,over,0.7
Jalen Wilson,Points,8.5,9.1,over,0.6
Aaron Gordon,Points,12.5,13.1,over,0.6
Josh Green,Points,7.5,8.1,over,0.6
Quentin Grimes,Points,12.5,12,under,-0.5
Anfernee Simons,Points,20.5,19,under,-0.5
Lauri Markkanen,Points,20.5,20.1,under,-0.4
Reed Sheppard,Points,4.5,4.9,over,0.4
Nick Smith Jr.,Points,12.5,12.9,over,0.4
LaMelo Ball,Points,25.5,25.2,under,-0.3
Scoot Henderson,Points,11.5,11.8,over,0.3
Toumani Camara,Points,11.5,11.8,over,0.3
Ziaire Williams,Points,10.5,9.3,under,-0.2
Gabe Vincent,Points,6.5,6.3,under,-0.2
Jerami Grant,Points,15.5,15.7,over,0.2
Miles Bridges,Points,21.5,20.3,under,-0.2
Kevin Huerter,Points,8.5,8.4,under,-0.1
Tre Jones,Points,6.5,6.6,over,0.1
Rui Hachimura,Points,14.5,14.4,under,-0.1
Amen Thompson,Points,17.5,17.6,over,0.1
LeBron James,Assists,8.5,9.6,over,1.1
Dorian Finney-Smith,Assists,0.5,1.6,over,1.1
Lauri Markkanen,Assists,0.5,1.6,over,1.1
Matas Buzelis,Assists,1.5,0.5,under,-1
LaMelo Ball,Assists,6.5,7.5,over,1
Grayson Allen,Assists,1.5,2.4,over,0.9
Cameron Johnson,Assists,3.5,2.7,under,-0.8
