player,prop,line,proj,side,diff
Sam Merrill,Points,14.5,18.9,over,4.4
Keaton Wallace,Points,10.5,7.3,under,-3.2
Jrue Holiday,Points,16.5,13.5,under,-3
Pelle Larsson,Points,9.5,12.3,over,2.8
Landry Shamet,Points,4.5,7.2,over,2.7
Dillon Brooks,Points,14.5,12.8,under,-2.7
Alperen Sengun,Points,22.5,25.1,over,2.6
P.J. Washington Jr.,Points,16.5,13.9,under,-2.6
Jaime Jaquez Jr.,Points,15.5,13,under,-2.5
Ajay Mitchell,Points,16.5,18.8,over,2.3
Nikola Vucevic,Points,18.5,16.3,under,-2.2
Harrison Barnes,Points,9.5,11.7,over,2.2
Neemias Queta,Points,8.5,10.6,over,2.1
Devin Vassell,Points,13.5,15.6,over,2.1
Jalen Suggs,Points,11.5,13.5,over,2
Ryan Rollins,Points,14.5,16.5,over,2
Sion James,Points,8.5,10.5,over,2
Kel'el Ware,Points,12.5,10.6,under,-1.9
Corey Kispert,Points,8.5,10.4,over,1.9
Malik Monk,Points,12.5,14.4,over,1.9
Collin Sexton,Points,16.5,18.3,over,1.8
Josh Minott,Points,6.5,8.3,over,1.8
Tim Hardaway Jr.,Points,8.5,10.3,over,1.8
Cam Christie,Points,7.5,9.3,over,1.8
Jalen Johnson,Points,21.5,18.8,under,-1.7
Nique Clifford,Points,8.5,10.2,over,1.7
Saddiq Bey,Points,13.5,11.9,under,-1.6
Reed Sheppard,Points,11.5,13.1,over,1.6
Grayson Allen,Points,15.5,13.9,under,-1.6
Max Christie,Points,12.5,10.9,under,-1.6
Derrick Jones Jr.,Points,10.5,12.1,over,1.6
Isaac Okoro,Points,7.5,9,over,1.5
Paul Reed,Points,13.5,11,under,-1.5
Ryan Kalkbrenner,Points,8.5,10,over,1.5
Shaedon Sharpe,Points,20.5,18,under,-1.5
Alex Sarr,Points,16.5,15,under,-1.5
Tre Johnson,Points,11.5,13,over,1.5
Zaccharie Risacher,Points,12.5,14,over,1.5
James Harden,Points,23.5,23,under,-1.5
Bobby Portis Jr.,Points,14.5,15.9,over,1.4
Trey Murphy III,Points,21.5,20.1,under,-1.4
Buddy Hield,Points,7.5,5.1,under,-1.4
Jarred Vanderbilt,Points,3.5,4.9,over,1.4
Jordan Clarkson,Points,9.5,10.8,over,1.3
Desmond Bane,Points,17.5,18.8,over,1.3
Aaron Gordon,Points,15.5,15.2,under,-1.3
Patrick Williams,Points,8.5,9.7,over,1.2
Cedric Coward,Points,15.5,13.3,under,-1.2
Mikal Bridges,Points,14.5,15.6,over,1.1
Goga Bitadze,Points,4.5,5.6,over,1.1
Javonte Green,Points,10.5,9.4,under,-1.1
Daniss Jenkins,Points,13.5,12.4,under,-1.1
Marvin Bagley III,Points,6.5,7.6,over,1.1
Josh Okogie,Points,8.5,9.6,over,1.1
Tari Eason,Points,11.5,12.6,over,1.1
Cooper Flagg,Points,17.5,18.6,over,1.1
Dyson Daniels,Points,11.5,12.6,over,1.1
Ronald Holland II,Points,13.5,14.5,over,1
Moussa Diabate,Points,8.5,7.5,under,-1
Kon Knueppel,Points,17.5,15.5,under,-1
Dean Wade,Points,8.5,9.5,over,1
Jabari Smith Jr.,Points,13.5,14.5,over,1
Klay Thompson,Points,8.5,9.5,over,1
Daniel Gafford,Points,11.5,9.5,under,-1
Jalen Brunson,Points,24.5,25.4,over,0.9
Tre Jones,Points,13.5,11.6,under,-0.9
Miles Bridges,Points,23.5,21.6,under,-0.9
Sam Hauser,Points,7.5,8.4,over,0.9
Jordan Walsh,Points,6.5,5.6,under,-0.9
