player,prop,line,proj,side,diff
Duncan Robinson,Points,8.5,11.6,over,3.1
Ryan Rollins,Points,10.5,12.9,over,2.4
Naz Reid,Points,11.5,13.9,over,2.4
Deni Avdija,Points,24.5,21.1,under,-2.4
Luke Kennard,Points,6.5,8.8,over,2.3
Bam Adebayo,Points,19.5,18.5,under,-2
Matisse Thybulle,Points,7.5,5.5,under,-2
Giannis Antetokounmpo,Points,30.5,32.4,over,1.9
Jalen Wilson,Points,10.5,8.8,under,-1.7
Stephen Curry,Points,24.5,26.2,over,1.7
Franz Wagner,Points,23.5,25.1,over,1.6
Tristan Vukcevic,Points,13.5,12,under,-1.5
Bub Carrington,Points,12.5,11,under,-1.5
Brandin Podziemski,Points,12.5,11,under,-1.5
Justin Champagnie,Points,9.5,10.9,over,1.4
Jamison Battle,Points,9.5,10.9,over,1.4
Mike Conley,Points,7.5,8.8,over,1.3
D'Angelo Russell,Points,14.5,13.2,under,-1.3
Drew Timme,Points,11.5,12.7,over,1.2
Marcus Smart,Points,8.5,7.4,under,-1.1
Gabe Vincent,Points,7.5,6.4,under,-1.1
Jordan Poole,Points,16.5,17.5,over,1
Taurean Prince,Points,8.5,9.5,over,1
Donovan Clingan,Points,9.5,10.5,over,1
Buddy Hield,Points,8.5,9.5,over,1
Guerschon Yabusele,Points,10.5,11.4,over,0.9
Kevin Porter Jr.,Points,10.5,11.4,over,0.9
Justin Edwards,Points,14.5,12.6,under,-0.9
Desmond Bane,Points,18.5,19.4,over,0.9
Kyle Kuzma,Points,17.5,18.3,over,0.8
Gary Trent Jr.,Points,11.5,12.3,over,0.8
Rudy Gobert,Points,11.5,10.7,under,-0.8
Kyle Anderson,Points,6.5,7.3,over,0.8
Tyler Herro,Points,24.5,25.3,over,0.8
Scottie Barnes,Points,17.5,16.7,under,-0.8
Paolo Banchero,Points,28.5,26.8,under,-0.7
AJ Green,Points,7.5,8.2,over,0.7
Nickeil Alexander-Walker,Points,8.5,9.2,over,0.7
Kevon Looney,Points,2.5,3.2,over,0.7
Julius Randle,Points,17.5,18.1,over,0.6
Nic Claxton,Points,9.5,10.1,over,0.6
Kel'el Ware,Points,12.5,13.1,over,0.6
Shaedon Sharpe,Points,23.5,22.9,under,-0.6
Jamal Shead,Points,11.5,9.9,under,-0.6
LeBron James,Points,24.5,25.1,over,0.6
Wendell Carter Jr.,Points,10.5,10,under,-0.5
Ochai Agbaji,Points,9.5,10,over,0.5
Dorian Finney-Smith,Points,8.5,9,over,0.5
Jaxson Hayes,Points,6.5,6,under,-0.5
Rui Hachimura,Points,11.5,12,over,0.5
Gui Santos,Points,4.5,3,under,-0.5
Goga Bitadze,Points,4.5,4.9,over,0.4
Anthony Black,Points,9.5,9.9,over,0.4
Adem Bona,Points,9.5,9.9,over,0.4
Tyrese Martin,Points,9.5,9.1,under,-0.4
Toumani Camara,Points,13.5,12.1,under,-0.4
AJ Johnson,Points,12.5,12.2,under,-0.3
Brook Lopez,Points,13.5,13.8,over,0.3
Donte DiVincenzo,Points,11.5,11.2,under,-0.3
Jonathan Kuminga,Points,14.5,13.2,under,-0.3
Davion Mitchell,Points,9.5,9.7,over,0.2
Anfernee Simons,Points,20.5,20.3,under,-0.2
RJ Barrett,Points,20.5,18.3,under,-0.2
Draymond Green,Points,9.5,9.7,over,0.2
Jarred Vanderbilt,Points,2.5,2.7,over,0.2
Jordan Goodwin,Points,2.5,2.7,over,0.2
Jaden McDaniels,Points,11.5,11.6,over,0.1
Trendon Watford,Points,13.5,12.4,under,-0.1
Haywood Highsmith,Points,6.5,6.6,over,0.1
Kris Murray,Points,2.5,2.6,over,0.1
Ja'Kobe Walter,Points,12.5,11.4,under,-0.1
Jonathan Mogbo,Points,8.5,7.4,under,-0.1
Brandin Podziemski,Assists,2.5,3.7,over,1.2
Duncan Robinson,Assists,1.5,2.6,over,1.1
Stephen Curry,Assists,5.5,6.6,over,1.1
Draymond Green,Assists,5.5,6.6,over,1.1
Dorian Finney-Smith,Assists,0.5,1.5,over,1
Paolo Banchero,Assists,4.5,5.4,over,0.9
Taurean Prince,Assists,1.5,2.4,over,0.9
Pelle Larsson,Assists,2.5,1.6,under,-0.9
Gabe Vincent,Assists,0.5,1.4,over,0.9
Anthony Black,Assists,2.5,3.3,over,0.8
Kyle Kuzma,Assists,2.5,3.3,over,0.8
AJ Green,Assists,2.5,1.7,under,-0.8
Drew Timme,Assists,2.5,1.7,under,-0.8
Rui Hachimura,Assists,0.5,1.3,over,0.8
Naz Reid,Assists,1.5,2.2,over,0.7
Luke Kennard,Assists,2.5,3.2,over,0.7
Kevon Looney,Assists,0.5,1.2,over,0.7
Marcus Smart,Assists,3.5,2.9,under,-0.6
Kyle Anderson,Assists,2.5,3.1,over,0.6
Davion Mitchell,Assists,5.5,6.1,over,0.6
Franz Wagner,Assists,4.5,5,over,0.5
Kevin Porter Jr.,Assists,3.5,4,over,0.5
D'Angelo Russell,Assists,5.5,5,under,-0.5
Trendon Watford,Assists,3.5,3,under,-0.5
Tyrese Martin,Assists,2.5,2,under,-0.5
Tyler Herro,Assists,5.5,6,over,0.5
Scottie Barnes,Assists,4.5,5,over,0.5
Ja'Kobe Walter,Assists,2.5,2,under,-0.5
Jonathan Kuminga,Assists,2.5,2,under,-0.5
Gui Santos,Assists,1.5,1,under,-0.5
AJ Johnson,Assists,4.5,4.1,under,-0.4
Alex Sarr,Assists,1.5,1.9,over,0.4
Brook Lopez,Assists,2.5,2.1,under,-0.4
Guerschon Yabusele,Assists,2.5,2.1,under,-0.4
Justin Edwards,Assists,1.5,1.9,over,0.4
Adem Bona,Assists,0.5,0.9,over,0.4
Nic Claxton,Assists,2.5,2.1,under,-0.4
Jaden McDaniels,Assists,1.5,1.9,over,0.4
Anfernee Simons,Assists,4.5,4.9,over,0.4
Justin Champagnie,Assists,1.5,1.2,under,-0.3
Giannis Antetokounmpo,Assists,6.5,6.8,over,0.3
Kel'el Ware,Assists,1.5,1.2,under,-0.3
Shaedon Sharpe,Assists,3.5,3.2,under,-0.3
Jaxson Hayes,Assists,0.5,0.8,over,0.3
Goga Bitadze,Assists,1.5,1.3,under,-0.2
Gary Trent Jr.,Assists,1.5,1.3,under,-0.2
Ryan Rollins,Assists,3.5,3.7,over,0.2
Mike Conley,Assists,4.5,4.7,over,0.2
RJ Barrett,Assists,4.5,4.3,under,-0.2
Toumani Camara,Assists,2.5,2.3,under,-0.2
Donovan Clingan,Assists,1.5,1.7,over,0.2
Jarred Vanderbilt,Assists,0.5,0.7,over,0.2
Jordan Poole,Assists,3.5,3.6,over,0.1
Tristan Vukcevic,Assists,1.5,1.4,under,-0.1
Bub Carrington,Assists,4.5,4.6,over,0.1
Rudy Gobert,Assists,1.5,1.6,over,0.1
Julius Randle,Assists,4.5,4.6,over,0.1
Donte DiVincenzo,Assists,3.5,3.6,over,0.1
Nickeil Alexander-Walker,Assists,2.5,2.6,over,0.1
Jalen Wilson,Assists,1.5,1.6,over,0.1
Bam Adebayo,Assists,4.5,4.6,over,0.1
Haywood Highsmith,Assists,1.5,1.6,over,0.1
Ochai Agbaji,Assists,1.5,1.6,over,0.1
Kris Murray,Assists,0.5,0.6,over,0.1
Jonathan Mogbo,Assists,2.5,2.4,under,-0.1
Jamal Shead,Assists,5.5,5.6,over,0.1
Jamison Battle,Assists,1.5,1.4,under,-0.1
Buddy Hield,Assists,1.5,1.6,over,0.1
Jordan Goodwin,Assists,0.5,0.6,over,0.1
Donovan Clingan,Rebounds,10.5,11.7,over,1.2
Quentin Grimes,Rebounds,4.5,5.6,over,1.1
Justin Champagnie,Rebounds,6.5,7.5,over,1
Adem Bona,Rebounds,7.5,8.4,over,0.9
Kris Murray,Rebounds,2.5,1.6,under,-0.9
Jordan Goodwin,Rebounds,2.5,1.6,under,-0.9
Goga Bitadze,Rebounds,5.5,4.7,under,-0.8
Taurean Prince,Rebounds,3.5,4.3,over,0.8
Duncan Robinson,Rebounds,1.5,2.3,over,0.8
Tyler Herro,Rebounds,4.5,5.3,over,0.8
Kevon Looney,Rebounds,3.5,4.3,over,0.8
Marcus Smart,Rebounds,2.5,1.8,under,-0.7
Wendell Carter Jr.,Rebounds,7.5,8.2,over,0.7
Guerschon Yabusele,Rebounds,5.5,6.2,over,0.7
Justin Edwards,Rebounds,3.5,4.2,over,0.7
Desmond Bane,Rebounds,5.5,6.2,over,0.7
Anfernee Simons,Rebounds,3.5,2.8,under,-0.7
Toumani Camara,Rebounds,5.5,6.2,over,0.7
Jamison Battle,Rebounds,3.5,4.2,over,0.7
Paolo Banchero,Rebounds,7.5,8.1,over,0.6
Anthony Black,Rebounds,2.5,3.1,over,0.6
Kevin Porter Jr.,Rebounds,3.5,4.1,over,0.6
Ryan Rollins,Rebounds,3.5,4.1,over,0.6
Nickeil Alexander-Walker,Rebounds,2.5,3.1,over,0.6
Deni Avdija,Rebounds,8.5,9.1,over,0.6
Jarred Vanderbilt,Rebounds,3.5,2.9,under,-0.6
Kyle Kuzma,Rebounds,6.5,7,over,0.5
Tyrese Martin,Rebounds,5.5,4,under,-0.5
Ja'Kobe Walter,Rebounds,4.5,4,under,-0.5
Jaxson Hayes,Rebounds,4.5,4,under,-0.5
Bub Carrington,Rebounds,4.5,4.9,over,0.4
Rudy Gobert,Rebounds,11.5,10.1,under,-0.4
Julius Randle,Rebounds,6.5,6.9,over,0.4
Kyle Anderson,Rebounds,3.5,3.9,over,0.4
Kel'el Ware,Rebounds,9.5,9.1,under,-0.4
Jonathan Mogbo,Rebounds,5.5,5.9,over,0.4
Jamal Shead,Rebounds,2.5,2.1,under,-0.4
D'Angelo Russell,Rebounds,2.5,2.8,over,0.3
Naz Reid,Rebounds,5.5,5.8,over,0.3
Drew Timme,Rebounds,6.5,6.2,under,-0.3
Ochai Agbaji,Rebounds,3.5,3.8,over,0.3
Jonathan Kuminga,Rebounds,3.5,3.8,over,0.3
Gui Santos,Rebounds,3.5,2.2,under,-0.3
Brandin Podziemski,Rebounds,5.5,5.2,under,-0.3
Jordan Poole,Rebounds,2.5,2.7,over,0.2
Franz Wagner,Rebounds,6.5,6.3,under,-0.2
Tristan Vukcevic,Rebounds,5.5,5.3,under,-0.2
Giannis Antetokounmpo,Rebounds,12.5,12.7,over,0.2
Nic Claxton,Rebounds,7.5,7.7,over,0.2
Luke Kennard,Rebounds,2.5,2.7,over,0.2
Davion Mitchell,Rebounds,2.5,2.7,over,0.2
RJ Barrett,Rebounds,5.5,5.3,under,-0.2
Stephen Curry,Rebounds,4.5,4.7,over,0.2
Draymond Green,Rebounds,6.5,6.7,over,0.2
Buddy Hield,Rebounds,2.5,2.7,over,0.2
Gabe Vincent,Rebounds,1.5,1.3,under,-0.2
AJ Johnson,Rebounds,3.5,3.6,over,0.1
Alex Sarr,Rebounds,6.5,6.6,over,0.1
Brook Lopez,Rebounds,5.5,5.4,under,-0.1
Gary Trent Jr.,Rebounds,2.5,2.6,over,0.1
AJ Green,Rebounds,2.5,2.6,over,0.1
Mike Conley,Rebounds,2.5,2.6,over,0.1
Donte DiVincenzo,Rebounds,3.5,3.6,over,0.1
Jaden McDaniels,Rebounds,5.5,5.4,under,-0.1
Trendon Watford,Rebounds,5.5,4.4,under,-0.1
Bam Adebayo,Rebounds,9.5,9.6,over,0.1
Matisse Thybulle,Rebounds,2.5,2.6,over,0.1
Scottie Barnes,Rebounds,6.5,6.6,over,0.1
Shaedon Sharpe,Rebounds,5.5,5.6,over,0.1
LeBron James,Rebounds,8.5,8.6,over,0.1
Dorian Finney-Smith,Rebounds,4.5,4.4,under,-0.1
Rui Hachimura,Rebounds,4.5,4.6,over,0.1
Duncan Robinson,Pts+Ast,10.5,14.2,over,3.7
Franz Wagner,Pts+Ast,27.5,30.1,over,2.6
Justin Champagnie,Pts+Ast,9.5,12.1,over,2.6
Naz Reid,Pts+Ast,13.5,16.1,over,2.6
Luke Kennard,Pts+Ast,9.5,12,over,2.5
D'Angelo Russell,Pts+Ast,20.5,18.2,under,-2.3
Marcus Smart,Pts+Ast,12.5,10.3,under,-2.2
Alex Sarr,Pts+Ast,17.5,14.3,under,-2.2
LeBron James,Pts+Ast,31.5,33.7,over,2.2
Ryan Rollins,Pts+Ast,14.5,16.6,over,2.1
Jalen Wilson,Pts+Ast,12.5,10.4,under,-2.1
Ochai Agbaji,Pts+Ast,9.5,11.5,over,2
Jamal Shead,Pts+Ast,16.5,15.5,under,-2
Bub Carrington,Pts+Ast,18.5,15.6,under,-1.9
Kyle Anderson,Pts+Ast,8.5,10.4,over,1.9
Jamison Battle,Pts+Ast,10.5,12.3,over,1.8
Anthony Black,Pts+Ast,11.5,13.2,over,1.7
Giannis Antetokounmpo,Pts+Ast,37.5,39.2,over,1.7
Donovan Clingan,Pts+Ast,10.5,12.2,over,1.7
Jonathan Mogbo,Pts+Ast,11.5,9.8,under,-1.7
Desmond Bane,Pts+Ast,23.5,25,over,1.5
