player,prop,line,proj,side,diff
Jeremy Sochan,Points,7.5,11.6,over,4.1
De'Aaron Fox,Points,22.5,26.4,over,3.9
Miles Bridges,Points,24.5,20.9,under,-3.6
Quentin Grimes,Points,11.5,14.9,over,3.4
Payton Pritchard,Points,9.5,12.7,over,3.2
Paul George,Points,14.5,17.6,over,3.1
Myles Turner,Points,15.5,17.9,over,2.4
Victor Wembanyama,Points,23.5,25.9,over,2.4
Guerschon Yabusele,Points,7.5,9.8,over,2.3
Devin Vassell,Points,15.5,17.8,over,2.3
Giannis Antetokounmpo,Points,27.5,29.6,over,2.1
Dalton Knecht,Points,8.5,10.6,over,2.1
Moussa Diabate,Points,9.5,6.5,under,-2
Desmond Bane,Points,19.5,21.4,over,1.9
Aaron Gordon,Points,10.5,12.4,over,1.9
Jerami Grant,Points,14.5,16.4,over,1.9
Keldon Johnson,Points,10.5,12.3,over,1.8
Devin Booker,Points,26.5,28.2,over,1.7
Grayson Allen,Points,9.5,11.2,over,1.7
Kristaps Porzingis,Points,19.5,21,over,1.5
OG Anunoby,Points,14.5,16,over,1.5
Matas Buzelis,Points,12.5,10,under,-1.5
Jaylen Brown,Points,21.5,22.9,over,1.4
Jalen Brunson,Points,28.5,29.9,over,1.4
Paolo Banchero,Points,22.5,23.9,over,1.4
Jrue Holiday,Points,9.5,10.8,over,1.3
Josh Giddey,Points,13.5,12.2,under,-1.3
Anthony Black,Points,9.5,10.8,over,1.3
Kyle Kuzma,Points,16.5,17.8,over,1.3
Jamal Murray,Points,20.5,21.8,over,1.3
Anfernee Simons,Points,20.5,20.2,under,-1.3
Scoot Henderson,Points,10.5,11.8,over,1.3
Sam Merrill,Points,8.5,9.7,over,1.2
Wendell Carter Jr.,Points,8.5,9.7,over,1.2
Franz Wagner,Points,26.5,25.3,under,-1.2
Andrew Nembhard,Points,10.5,11.6,over,1.1
Bogdan Bogdanovic,Points,8.5,9.6,over,1.1
Russell Westbrook III,Points,10.5,11.6,over,1.1
Derrick White,Points,14.5,15.5,over,1
Jalen Wilson,Points,8.5,7.5,under,-1
Harrison Barnes,Points,12.5,13.5,over,1
Mason Plumlee,Points,3.5,2.5,under,-1
Nic Claxton,Points,10.5,11.4,over,0.9
Norman Powell,Points,22.5,23.4,over,0.9
Julian Strawther,Points,8.5,9.4,over,0.9
Nick Smith Jr.,Points,13.5,14.4,over,0.9
Dorian Finney-Smith,Points,8.5,9.4,over,0.9
Pascal Siakam,Points,22.5,23.3,over,0.8
Tyrese Maxey,Points,25.5,26.3,over,0.8
Evan Mobley,Points,16.5,17.3,over,0.8
Mikal Bridges,Points,17.5,18.3,over,0.8
Kevin Huerter,Points,7.5,8.3,over,0.8
Terance Mann,Points,4.5,5.3,over,0.8
Tristan da Silva,Points,4.5,5.3,over,0.8
James Harden,Points,23.5,22.7,under,-0.8
Kawhi Leonard,Points,22.5,21.7,under,-0.8
Taurean Prince,Points,8.5,7.7,under,-0.8
Gary Trent Jr.,Points,10.5,9.7,under,-0.8
Tyus Jones,Points,9.5,10.3,over,0.8
Royce O'Neale,Points,9.5,8.7,under,-0.8
Stephon Castle,Points,15.5,14.7,under,-0.8
Obi Toppin,Points,9.5,10.2,over,0.7
Cameron Johnson,Points,17.5,15.8,under,-0.7
Landry Shamet,Points,5.5,6.2,over,0.7
Zaccharie Risacher,Points,11.5,12.2,over,0.7
Kris Dunn,Points,6.5,5.8,under,-0.7
Jaxson Hayes,Points,7.5,8.2,over,0.7
Toumani Camara,Points,10.5,9.8,under,-0.7
Luke Kennard,Points,5.5,6.1,over,0.6
Sam Hauser,Points,5.5,6.1,over,0.6
Nikola Vucevic,Points,17.5,18.1,over,0.6
Clint Capela,Points,6.5,5.4,under,-0.6
T.J. McConnell,Points,8.5,7,under,-0.5
Jarrett Allen,Points,12.5,13,over,0.5
Donovan Mitchell,Points,23.5,24,over,0.5
Ty Jerome,Points,10.5,11,over,0.5
Max Strus,Points,9.5,9,under,-0.5
Kevin Durant,Points,26.5,27,over,0.5
Bennedict Mathurin,Points,16.5,16.9,over,0.4
Trendon Watford,Points,10.5,10.9,over,0.4
Coby White,Points,19.5,19.1,under,-0.4
Andre Jackson Jr.,Points,3.5,3.1,under,-0.4
Josh Green,Points,8.5,8.9,over,0.4
LeBron James,Points,26.5,25.1,under,-0.4
Rui Hachimura,Points,15.5,15.9,over,0.4
Donovan Clingan,Points,10.5,9.1,under,-0.4
Al Horford,Points,6.5,6.8,over,0.3
Jayson Tatum,Points,26.5,26.8,over,0.3
Tyrese Martin,Points,6.5,6.2,under,-0.3
Christian Braun,Points,14.5,14.8,over,0.3
Tre Jones,Points,7.5,5.8,under,-0.2
Caris LeVert,Points,13.5,12.3,under,-0.2
Derrick Jones Jr.,Points,8.5,8.7,over,0.2
Aaron Nesmith,Points,8.5,8.6,over,0.1
Ben Sheppard,Points,4.5,4.6,over,0.1
GG Jackson II,Points,8.5,8.6,over,0.1
D'Angelo Russell,Points,13.5,13.6,over,0.1
Darius Garland,Points,20.5,20.6,over,0.1
Ziaire Williams,Points,9.5,9.4,under,-0.1
Karl-Anthony Towns,Points,28.5,28.6,over,0.1
Tre Jones,Assists,2.5,3.7,over,1.2
Zaccharie Risacher,Assists,0.5,1.5,over,1
James Harden,Assists,8.5,9.5,over,1
Devin Vassell,Assists,2.5,3.4,over,0.9
Jerami Grant,Assists,1.5,2.4,over,0.9
Nick Smith Jr.,Assists,2.5,3.3,over,0.8
Kristaps Porzingis,Assists,1.5,2.2,over,0.7
Trendon Watford,Assists,2.5,1.8,under,-0.7
Landry Shamet,Assists,0.5,1.2,over,0.7
Wendell Carter Jr.,Assists,1.5,2.2,over,0.7
Kawhi Leonard,Assists,2.5,3.2,over,0.7
Taurean Prince,Assists,2.5,1.8,under,-0.7
Kyle Kuzma,Assists,2.5,3.2,over,0.7
Amir Coffey,Assists,1.5,0.8,under,-0.7
Grayson Allen,Assists,1.5,2.2,over,0.7
Julian Champagnie,Assists,0.5,1.2,over,0.7
