player,prop,line,proj,side,diff
Zion Williamson,Points,19.5,22.8,over,3.3
Cade Cunningham,Points,24.5,27.5,over,3
John Collins,Points,12.5,15.1,over,2.6
Kawhi Leonard,Points,23.5,21.3,under,-2.2
Stephon Castle,Points,17.5,19.4,over,1.9
Andrew Wiggins,Points,13.5,15.3,over,1.8
Derik Queen,Points,10.5,12.2,over,1.7
Malik Monk,Points,13.5,15.1,over,1.6
Duncan Robinson,Points,10.5,12.1,over,1.6
Devin Vassell,Points,10.5,12.1,over,1.6
Immanuel Quickley,Points,15.5,17,over,1.5
Daniss Jenkins,Points,7.5,8.9,over,1.4
Jordan Goodwin,Points,10.5,8.1,under,-1.4
Donte DiVincenzo,Points,13.5,14.8,over,1.3
Javonte Green,Points,4.5,5.8,over,1.3
Brandon Ingram,Points,19.5,20.8,over,1.3
Ja'Kobe Walter,Points,5.5,4.2,under,-1.3
Kasparas Jakucionis,Points,5.5,4.2,under,-1.3
Jalen Duren,Points,17.5,16.3,under,-1.2
Sandro Mamukelashvili,Points,12.5,11.3,under,-1.2
Gradey Dick,Points,5.5,6.7,over,1.2
Stephen Curry,Points,29.5,27.4,under,-1.1
Anthony Edwards,Points,30.5,28.4,under,-1.1
Isaiah Stewart,Points,8.5,9.6,over,1.1
Victor Wembanyama,Points,26.5,27.6,over,1.1
Harrison Barnes,Points,8.5,9.5,over,1
Kenrich Williams,Points,8.5,9.5,over,1
Isaiah Joe,Points,11.5,12.5,over,1
Buddy Hield,Points,7.5,8.4,over,0.9
De'Anthony Melton,Points,12.5,10.6,under,-0.9
Will Richard,Points,5.5,6.4,over,0.9
Jordan Poole,Points,8.5,9.4,over,0.9
Yves Missi,Points,5.5,6.4,over,0.9
Scottie Barnes,Points,17.5,18.4,over,0.9
Kris Dunn,Points,7.5,8.4,over,0.9
Ziaire Williams,Points,9.5,10.4,over,0.9
Rudy Gobert,Points,10.5,11.3,over,0.8
Brandin Podziemski,Points,13.5,12.7,under,-0.8
Jeremiah Fears,Points,10.5,11.3,over,0.8
Luguentz Dort,Points,9.5,10.3,over,0.8
Jamal Shead,Points,5.5,6.3,over,0.8
Norman Powell,Points,21.5,19.7,under,-0.8
Davion Mitchell,Points,6.5,7.3,over,0.8
Jaime Jaquez Jr.,Points,13.5,12.7,under,-0.8
Precious Achiuwa,Points,6.5,7.2,over,0.7
Nique Clifford,Points,7.5,6.8,under,-0.7
Saddiq Bey,Points,14.5,12.8,under,-0.7
Herbert Jones,Points,7.5,8.2,over,0.7
Pelle Larsson,Points,10.5,11.2,over,0.7
Oso Ighodaro,Points,7.5,6.8,under,-0.7
Gui Santos,Points,4.5,5.1,over,0.6
RJ Barrett,Points,13.5,14.1,over,0.6
Collin Gillespie,Points,17.5,16.9,under,-0.6
Brook Lopez,Points,5.5,6.1,over,0.6
James Harden,Points,23.5,24.1,over,0.6
Al Horford,Points,7.5,7,under,-0.5
Naz Reid,Points,14.5,15,over,0.5
Trey Murphy III,Points,21.5,20,under,-0.5
Shai Gilgeous-Alexander,Points,32.5,31,under,-0.5
Chet Holmgren,Points,18.5,18,under,-0.5
Bam Adebayo,Points,17.5,17,under,-0.5
Nicolas Batum,Points,3.5,4,over,0.5
Terance Mann,Points,7.5,8,over,0.5
Draymond Green,Points,8.5,8.1,under,-0.4
Jaden McDaniels,Points,14.5,14.9,over,0.4
Dennis Schroder,Points,11.5,11.9,over,0.4
Ausar Thompson,Points,10.5,10.9,over,0.4
Aaron Wiggins,Points,11.5,11.9,over,0.4
Nic Claxton,Points,11.5,11.1,under,-0.4
Julius Randle,Points,22.5,21.2,under,-0.3
Gary Payton II,Points,5.5,5.8,over,0.3
Russell Westbrook III,Points,14.5,14.8,over,0.3
Mark Williams,Points,12.5,12.8,over,0.3
Simone Fontecchio,Points,9.5,9.8,over,0.3
DeMar DeRozan,Points,18.5,18.3,under,-0.2
Ronald Holland II,Points,8.5,8.7,over,0.2
Julian Champagnie,Points,11.5,11.7,over,0.2
Cason Wallace,Points,9.5,8.3,under,-0.2
Collin Murray-Boyles,Points,9.5,9.3,under,-0.2
Nikola Jovic,Points,8.5,8.3,under,-0.2
Jordan Miller,Points,10.5,10.7,over,0.2
Drake Powell,Points,8.5,8.7,over,0.2
Mike Conley,Points,4.5,4.6,over,0.1
Tobias Harris,Points,13.5,13.4,under,-0.1
Luke Kornet,Points,7.5,7.4,under,-0.1
Keldon Johnson,Points,12.5,12.6,over,0.1
Dylan Harper,Points,9.5,9.6,over,0.1
Ochai Agbaji,Points,3.5,3.4,under,-0.1
Royce O'Neale,Points,10.5,10.4,under,-0.1
