player,prop,line,proj,side,diff
VJ Edgecombe,Points,11.5,16.4,over,4.9
Jeremiah Fears,Points,15.5,14.8,under,-3.7
Jalen Brunson,Points,28.5,26.2,under,-3.3
Lauri Markkanen,Points,24.5,22.5,under,-3
Jalen Williams,Points,16.5,19.3,over,2.8
Jalen Johnson,Points,23.5,20.8,under,-2.7
Keegan Murray,Points,17.5,14.8,under,-2.7
Donovan Mitchell,Points,28.5,24.9,under,-2.6
Vit Krejci,Points,8.5,10.9,over,2.4
Jaylon Tyson,Points,11.5,10.3,under,-2.2
Derik Queen,Points,14.5,11.3,under,-2.2
Luguentz Dort,Points,7.5,9.6,over,2.1
Dylan Harper,Points,10.5,12.6,over,2.1
Brandon Ingram,Points,23.5,21.5,under,-2
Mike Conley,Points,4.5,6.5,over,2
Malik Monk,Points,11.5,13.5,over,2
Trey Murphy III,Points,20.5,18.5,under,-2
Jordan Walsh,Points,5.5,3.8,under,-1.7
Karl-Anthony Towns,Points,23.5,21.8,under,-1.7
Jerami Grant,Points,17.5,15.8,under,-1.7
Zaccharie Risacher,Points,11.5,13.1,over,1.6
Sam Hauser,Points,6.5,8,over,1.5
Aaron Wiggins,Points,9.5,11,over,1.5
Shaedon Sharpe,Points,19.5,18.1,under,-1.4
Josh Okogie,Points,6.5,7.8,over,1.3
Rudy Gobert,Points,10.5,11.8,over,1.3
Dominick Barlow,Points,6.5,7.7,over,1.2
Jake LaRavia,Points,9.5,7.3,under,-1.2
Evan Mobley,Points,19.5,17.4,under,-1.1
Josh Minott,Points,6.5,7.6,over,1.1
Josh Hart,Points,13.5,11.4,under,-1.1
Collin Murray-Boyles,Points,6.5,7.6,over,1.1
Tyrese Maxey,Points,29.5,28.4,under,-1.1
Mouhamed Gueye,Points,6.5,5.4,under,-1.1
Toumani Camara,Points,12.5,10.4,under,-1.1
Cam Spencer,Points,9.5,10.6,over,1.1
Amen Thompson,Points,16.5,17.5,over,1
Reed Sheppard,Points,14.5,12.5,under,-1
Payton Pritchard,Points,15.5,14.5,under,-1
Luka Garza,Points,7.5,6.5,under,-1
Luke Kennard,Points,6.5,7.5,over,1
Jared McCain,Points,12.5,11.5,under,-1
Shai Gilgeous-Alexander,Points,31.5,32.5,over,1
Paul George,Points,14.5,15.4,over,0.9
Julius Randle,Points,20.5,21.4,over,0.9
Donte DiVincenzo,Points,12.5,13.4,over,0.9
Jaden McDaniels,Points,12.5,13.4,over,0.9
Jeremy Sochan,Points,6.5,7.4,over,0.9
Keldon Johnson,Points,12.5,11.7,under,-0.8
Miles McBride,Points,11.5,12.2,over,0.7
Jamal Shead,Points,6.5,5.8,under,-0.7
Robert Williams III,Points,5.5,4.8,under,-0.7
Cedric Coward,Points,13.5,14.2,over,0.7
Alperen Sengun,Points,21.5,22.1,over,0.6
Isaiah Collier,Points,7.5,6.9,under,-0.6
Ace Bailey,Points,11.5,10.9,under,-0.6
Dean Wade,Points,6.5,4.9,under,-0.6
Chet Holmgren,Points,17.5,16.9,under,-0.6
Donovan Clingan,Points,9.5,8.9,under,-0.6
Darius Garland,Points,17.5,18,over,0.5
Jordan Clarkson,Points,11.5,12,over,0.5
Sandro Mamukelashvili,Points,9.5,10,over,0.5
Cason Wallace,Points,8.5,9,over,0.5
Naz Reid,Points,13.5,13,under,-0.5
Devin Vassell,Points,16.5,16,under,-0.5
Deandre Ayton,Points,15.5,15,under,-0.5
Brice Sensabaugh,Points,8.5,8.9,over,0.4
Jaylen Brown,Points,27.5,26.1,under,-0.4
Mitchell Robinson,Points,4.5,4.9,over,0.4
Jaylin Williams,Points,5.5,5.1,under,-0.4
Kris Murray,Points,6.5,5.1,under,-0.4
Luke Kornet,Points,8.5,8.9,over,0.4
Rui Hachimura,Points,14.5,13.1,under,-0.4
Immanuel Quickley,Points,18.5,17.2,under,-0.3
Dyson Daniels,Points,11.5,11.8,over,0.3
Precious Achiuwa,Points,6.5,6.8,over,0.3
Jaxson Hayes,Points,5.5,5.2,under,-0.3
Yves Missi,Points,8.5,8.2,under,-0.3
Svi Mykhailiuk,Points,8.5,8.7,over,0.2
Jabari Smith Jr.,Points,14.5,14.3,under,-0.2
Kyle Filipowski,Points,9.5,9.7,over,0.2
Mikal Bridges,Points,16.5,16.7,over,0.2
Scottie Barnes,Points,19.5,18.3,under,-0.2
De'Aaron Fox,Points,23.5,22.3,under,-0.2
Julian Champagnie,Points,12.5,11.3,under,-0.2
Terrence Shannon Jr.,Points,5.5,5.3,under,-0.2
Kevin Durant,Points,25.5,25.6,over,0.1
Craig Porter Jr.,Points,5.5,5.4,under,-0.1
Justin Edwards,Points,6.5,6.6,over,0.1
Harrison Barnes,Points,12.5,12.6,over,0.1
Anthony Edwards,Points,28.5,28.4,under,-0.1
