player,prop,line,proj,side,diff
De'Anthony Melton,Points,13.5,11.6,under,-2.9
Cameron Johnson,Points,11.5,14.3,over,2.8
Wendell Carter Jr.,Points,8.5,10.9,over,2.4
Jordan Miller,Points,8.5,10.8,over,2.3
OG Anunoby,Points,15.5,17.7,over,2.2
Royce O'Neale,Points,12.5,9.3,under,-2.2
Grayson Allen,Points,18.5,15.4,under,-2.1
Andrew Nembhard,Points,15.5,13.5,under,-2
Jett Howard,Points,5.5,3.5,under,-2
Jarace Walker,Points,15.5,13.6,under,-1.9
Rui Hachimura,Points,8.5,10.2,over,1.7
Joan Beringer,Points,10.5,7.8,under,-1.7
James Harden,Points,19.5,21.1,over,1.6
Paolo Banchero,Points,21.5,23,over,1.5
Sandro Mamukelashvili,Points,9.5,10.9,over,1.4
Micah Potter,Points,10.5,11.9,over,1.4
Ryan Kalkbrenner,Points,10.5,11.9,over,1.4
Ayo Dosunmu,Points,13.5,14.9,over,1.4
Christian Braun,Points,11.5,12.8,over,1.3
Jay Huff,Points,12.5,10.2,under,-1.3
LeBron James,Points,19.5,20.8,over,1.3
Jalen Suggs,Points,13.5,14.8,over,1.3
Tim Hardaway Jr.,Points,10.5,11.7,over,1.2
Jamal Murray,Points,23.5,24.7,over,1.2
Karl-Anthony Towns,Points,20.5,21.7,over,1.2
Scoot Henderson,Points,12.5,10.3,under,-1.2
Bobby Portis Jr.,Points,11.5,11.4,under,-1.1
Draymond Green,Points,9.5,8.4,under,-1.1
Brandin Podziemski,Points,13.5,12.4,under,-1.1
Tyus Jones,Points,6.5,5.4,under,-1.1
Josh Green,Points,4.5,5.6,over,1.1
Tidjane Salaun,Points,5.5,6.6,over,1.1
Derrick White,Points,17.5,18.6,over,1.1
Jaden McDaniels,Points,14.5,15.6,over,1.1
Collin Sexton,Points,13.5,11.4,under,-1.1
Robert Williams III,Points,4.5,5.6,over,1.1
Isaiah Hartenstein,Points,10.5,9.5,under,-1
Ja'Kobe Walter,Points,9.5,7.5,under,-1
LaMelo Ball,Points,21.5,22.5,over,1
Tre Johnson,Points,14.5,10.5,under,-1
Kelly Oubre Jr.,Points,16.5,14.5,under,-1
Desmond Bane,Points,18.5,19.5,over,1
Brandon Ingram,Points,24.5,21.6,under,-0.9
Kevin Porter Jr.,Points,17.5,16.6,under,-0.9
AJ Green,Points,9.5,10.4,over,0.9
Naz Reid,Points,16.5,17.4,over,0.9
Tre Jones,Points,9.5,10.4,over,0.9
Yanic Konan Niederhauser,Points,4.5,3.6,under,-0.9
Nolan Traore,Points,10.5,11.3,over,0.8
Al Horford,Points,9.5,8.7,under,-0.8
Adem Bona,Points,5.5,6.3,over,0.8
Isaac Okoro,Points,9.5,10.3,over,0.8
Ryan Dunn,Points,9.5,7.7,under,-0.8
Nicolas Batum,Points,3.5,4.3,over,0.8
Bennedict Mathurin,Points,21.5,18.7,under,-0.8
Jaylon Tyson,Points,9.5,10.2,over,0.7
Immanuel Quickley,Points,19.5,16.8,under,-0.7
Gui Santos,Points,13.5,11.8,under,-0.7
Brandon Miller,Points,24.5,22.8,under,-0.7
Bilal Coulibaly,Points,10.5,8.8,under,-0.7
Sion James,Points,5.5,4.8,under,-0.7
Marcus Smart,Points,7.5,8.2,over,0.7
Quentin Grimes,Points,11.5,12.2,over,0.7
Tristan da Silva,Points,7.5,8.2,over,0.7
Jaylin Williams,Points,6.5,5.9,under,-0.6
Khris Middleton,Points,13.5,12.9,under,-0.6
P.J. Washington Jr.,Points,16.5,14.9,under,-0.6
Kobe Brown,Points,9.5,8.9,under,-0.6
Anthony Gill,Points,8.5,7.9,under,-0.6
Tre Mann,Points,6.5,7.1,over,0.6
Jaylen Brown,Points,29.5,28.9,under,-0.6
Payton Pritchard,Points,19.5,16.9,under,-0.6
Sam Hauser,Points,9.5,10.1,over,0.6
Donovan Clingan,Points,12.5,10.9,under,-0.6
Kris Dunn,Points,8.5,9.1,over,0.6
Jarrett Allen,Points,14.5,14,under,-0.5
Isaiah Joe,Points,14.5,13,under,-0.5
Aaron Wiggins,Points,14.5,13,under,-0.5
Jamal Shead,Points,7.5,6,under,-0.5
Ben Sheppard,Points,7.5,8,over,0.5
Bub Carrington,Points,10.5,9,under,-0.5
Julius Randle,Points,22.5,23,over,0.5
Jose Alvarado,Points,8.5,8,under,-0.5
Kenrich Williams,Points,6.5,6.9,over,0.4
Kyle Kuzma,Points,14.5,12.1,under,-0.4
Tristan Vukcevic,Points,13.5,12.1,under,-0.4
Kon Knueppel,Points,20.5,20.9,over,0.4
Baylor Scheierman,Points,6.5,6.1,under,-0.4
Bones Hyland,Points,6.5,6.9,over,0.4
