player,prop,line,proj,side,diff
Ethan Thompson,Points,12.5,9.5,under,-3
Norman Powell,Points,17.5,20.2,over,2.7
Nikola Vucevic,Points,9.5,12.1,over,2.6
Tre Jones,Points,19.5,16,under,-2.5
Scottie Barnes,Points,17.5,19.9,over,2.4
Jalen Slawson,Points,11.5,9.2,under,-2.3
Aaron Holiday,Points,5.5,7.8,over,2.3
Sandro Mamukelashvili,Points,9.5,11.7,over,2.2
Jayson Tatum,Points,25.5,23.4,under,-2.1
Malachi Smith,Points,13.5,11.5,under,-2
Sharife Cooper,Points,14.5,12.6,under,-1.9
Leaky Black,Points,10.5,7.6,under,-1.9
Tyson Etienne,Points,11.5,13.3,over,1.8
Anthony Gill,Points,9.5,11.1,over,1.6
Karl-Anthony Towns,Points,17.5,19.1,over,1.6
Jake LaRavia,Points,11.5,9.9,under,-1.6
Andrew Wiggins,Points,14.5,16,over,1.5
Jamal Shead,Points,5.5,7,over,1.5
Mac McClung,Points,9.5,8,under,-1.5
Mikal Bridges,Points,12.5,13.9,over,1.4
Collin Murray-Boyles,Points,7.5,8.8,over,1.3
Jordan Walsh,Points,5.5,6.8,over,1.3
Paul George,Points,20.5,18.2,under,-1.3
Tari Eason,Points,9.5,10.7,over,1.2
Reed Sheppard,Points,12.5,13.7,over,1.2
Tyrese Maxey,Points,28.5,26.4,under,-1.1
Derrick White,Points,17.5,16.5,under,-1
Pat Spencer,Points,14.5,10.5,under,-1
Guerschon Yabusele,Points,12.5,13.4,over,0.9
Ja'Kobe Walter,Points,7.5,8.3,over,0.8
Justin Champagnie,Points,14.5,13.7,under,-0.8
Baylor Scheierman,Points,6.5,7.3,over,0.8
VJ Edgecombe,Points,15.5,16.3,over,0.8
Jakob Poeltl,Points,11.5,12.2,over,0.7
RJ Barrett,Points,20.5,21.2,over,0.7
Quentin Grimes,Points,9.5,10.2,over,0.7
Amen Thompson,Points,17.5,18.2,over,0.7
Bam Adebayo,Points,19.5,20.1,over,0.6
Immanuel Quickley,Points,13.5,14.1,over,0.6
Mitchell Robinson,Points,4.5,5.1,over,0.6
Kevin Durant,Points,25.5,26.1,over,0.6
Josh Hart,Points,11.5,10,under,-0.5
Alperen Sengun,Points,19.5,20,over,0.5
Draymond Green,Points,9.5,10,over,0.5
Davion Mitchell,Points,9.5,8.1,under,-0.4
Pelle Larsson,Points,10.5,10.9,over,0.4
Leonard Miller,Points,16.5,16.9,over,0.4
OG Anunoby,Points,16.5,16.1,under,-0.4
Andre Drummond,Points,5.5,5.9,over,0.4
Kelly Oubre Jr.,Points,13.5,12.1,under,-0.4
Brandin Podziemski,Points,19.5,15.1,under,-0.4
