player,prop,line,proj,side,diff
Tim Hardaway Jr.,Points,10.5,14.2,over,3.7
LaMelo Ball,Points,27.5,24.3,under,-3.2
Collin Sexton,Points,16.5,19,over,2.5
Jalen Suggs,Points,16.5,13.3,under,-2.2
Tre Mann,Points,12.5,14.6,over,2.1
John Collins,Points,18.5,16.6,under,-1.9
Kyle Filipowski,Points,9.5,11.4,over,1.9
Moritz Wagner,Points,12.5,9.7,under,-1.8
Jalen Duren,Points,11.5,13.1,over,1.6
Franz Wagner,Points,25.5,24.1,under,-1.4
Nickeil Alexander-Walker,Points,10.5,9.2,under,-1.3
Keldon Johnson,Points,15.5,14.2,under,-1.3
Isaiah Stewart,Points,5.5,6.6,over,1.1
Lauri Markkanen,Points,21.5,22.6,over,1.1
Mike Conley,Points,10.5,11.5,over,1
Jaden McDaniels,Points,10.5,11.4,over,0.9
Scottie Barnes,Points,15.5,16.4,over,0.9
Julian Champagnie,Points,12.5,13.4,over,0.9
Simone Fontecchio,Points,5.5,6.3,over,0.8
Isaiah Collier,Points,5.5,4.7,under,-0.8
Brandon Miller,Points,20.5,19.8,under,-0.7
Jakob Poeltl,Points,14.5,15.2,over,0.7
Stephon Castle,Points,14.5,13.8,under,-0.7
Dalton Knecht,Points,12.5,13.2,over,0.7
Grant Williams,Points,11.5,10.9,under,-0.6
RJ Barrett,Points,21.5,22.1,over,0.6
Tristan da Silva,Points,6.5,7.1,over,0.6
Cade Cunningham,Points,23.5,24,over,0.5
Rudy Gobert,Points,11.5,11,under,-0.5
Ochai Agbaji,Points,10.5,11,over,0.5
Donte DiVincenzo,Points,11.5,11.9,over,0.4
Davion Mitchell,Points,8.5,8.9,over,0.4
Harrison Barnes,Points,12.5,12.9,over,0.4
LeBron James,Points,23.5,22.1,under,-0.4
Tobias Harris,Points,14.5,14.8,over,0.3
Naz Reid,Points,13.5,13.8,over,0.3
Anthony Black,Points,9.5,9.2,under,-0.3
Josh Green,Points,7.5,7.7,over,0.2
Julius Randle,Points,22.5,22.7,over,0.2
Tre Jones,Points,6.5,6.7,over,0.2
D'Angelo Russell,Points,10.5,10.7,over,0.2
Miles Bridges,Points,16.5,16.4,under,-0.1
Gradey Dick,Points,14.5,14.6,over,0.1
Charles Bassey,Points,7.5,6.4,under,-0.1
Gary Harris,Points,4.5,4.6,over,0.1
Gabe Vincent,Points,3.5,3.6,over,0.1
