player,prop,line,proj,side,diff
Julian Champagnie,Points,7.5,10.1,over,2.6
Mikal Bridges,Points,15.5,17.7,over,2.2
Shai Gilgeous-Alexander,Points,31.5,29.6,under,-1.9
Victor Wembanyama,Points,18.5,20.4,over,1.9
Harrison Barnes,Points,10.5,12.1,over,1.6
Tyus Jones,Points,3.5,5,over,1.5
Jonathan Isaac,Points,2.5,4,over,1.5
Jalen Suggs,Points,17.5,16,under,-1.5
OG Anunoby,Points,15.5,16.9,over,1.4
Devin Vassell,Points,12.5,13.9,over,1.4
Luke Kornet,Points,4.5,5.6,over,1.1
Goga Bitadze,Points,4.5,5.5,over,1
Tyler Kolek,Points,2.5,3.5,over,1
Cason Wallace,Points,7.5,6.6,under,-0.9
Mitchell Robinson,Points,3.5,4.3,over,0.8
Isaiah Hartenstein,Points,8.5,9.3,over,0.8
Luguentz Dort,Points,7.5,8.3,over,0.8
Desmond Bane,Points,21.5,19.8,under,-0.7
Stephon Castle,Points,15.5,13.8,under,-0.7
Wendell Carter Jr.,Points,10.5,11,over,0.5
Jalen Williams,Points,19.5,20,over,0.5
Ajay Mitchell,Points,9.5,9,under,-0.5
Paolo Banchero,Points,21.5,21.9,over,0.4
Alex Caruso,Points,4.5,4.9,over,0.4
Keldon Johnson,Points,9.5,8.1,under,-0.4
Chet Holmgren,Points,16.5,16.9,over,0.4
Josh Hart,Points,13.5,12.2,under,-0.3
Aaron Wiggins,Points,8.5,8.8,over,0.3
Jalen Brunson,Points,28.5,28.3,under,-0.2
De'Aaron Fox,Points,19.5,19.7,over,0.2
Dylan Harper,Points,11.5,11.7,over,0.2
Karl-Anthony Towns,Points,21.5,21.6,over,0.1
Tristan da Silva,Points,9.5,9.6,over,0.1
Jordan Clarkson,Assists,1.5,2.8,over,1.3
Devin Vassell,Assists,1.5,2.4,over,0.9
Dylan Harper,Assists,2.5,3.4,over,0.9
Luguentz Dort,Assists,0.5,1.3,over,0.8
