player,prop,line,proj,side,diff
AJ Green,Points,6.5,9.8,over,3.3
Miles Bridges,Points,24.5,20.3,under,-3.2
Cade Cunningham,Points,27.5,24.6,under,-2.9
Devin Vassell,Points,16.5,19.3,over,2.8
De'Aaron Fox,Points,22.5,25.2,over,2.7
Caris LeVert,Points,12.5,9.9,under,-2.6
Wendell Carter Jr.,Points,7.5,10.1,over,2.6
Shai Gilgeous-Alexander,Points,32.5,35,over,2.5
Jordan Clarkson,Points,18.5,17,under,-2.5
Devin Booker,Points,24.5,26.8,over,2.3
Marcus Sasser,Points,4.5,6.7,over,2.2
Luguentz Dort,Points,9.5,11.7,over,2.2
Brice Sensabaugh,Points,10.5,8.3,under,-2.2
Jose Alvarado,Points,9.5,11.7,over,2.2
Bruce Brown Jr.,Points,9.5,7.4,under,-2.1
Tyrese Maxey,Points,30.5,28.4,under,-2.1
Tim Hardaway Jr.,Points,10.5,12.5,over,2
Harrison Barnes,Points,10.5,12.5,over,2
Jonas Valanciunas,Points,14.5,16.5,over,2
Darius Garland,Points,25.5,22.6,under,-1.9
Taurean Prince,Points,7.5,9.4,over,1.9
Nic Claxton,Points,11.5,13.4,over,1.9
Rudy Gobert,Points,12.5,14.4,over,1.9
Royce O'Neale,Points,10.5,8.6,under,-1.9
Jordan Hawkins,Points,10.5,8.6,under,-1.9
Donovan Mitchell,Points,24.5,26.3,over,1.8
Jaden McDaniels,Points,15.5,13.7,under,-1.8
Yves Missi,Points,8.5,10.3,over,1.8
Stephon Castle,Points,11.5,13.2,over,1.7
Duncan Robinson,Points,9.5,11.2,over,1.7
John Collins,Points,18.5,16.8,under,-1.7
Max Strus,Points,8.5,10.1,over,1.6
Josh Green,Points,8.5,10.1,over,1.6
Jeremy Sochan,Points,8.5,10.1,over,1.6
Zaccharie Risacher,Points,11.5,13.1,over,1.6
Ziaire Williams,Points,12.5,11.9,under,-1.6
Mike Conley,Points,10.5,12.1,over,1.6
Isaiah Hartenstein,Points,10.5,12,over,1.5
Stephen Curry,Points,25.5,27,over,1.5
Goga Bitadze,Points,6.5,8,over,1.5
Larry Nance Jr.,Points,7.5,6.1,under,-1.4
Nickeil Alexander-Walker,Points,9.5,10.9,over,1.4
Naz Reid,Points,18.5,19.9,over,1.4
Kenrich Williams,Points,4.5,5.9,over,1.4
Paolo Banchero,Points,23.5,24.9,over,1.4
Javonte Green,Points,6.5,7.9,over,1.4
Keldon Johnson,Points,11.5,12.8,over,1.3
Bilal Coulibaly,Points,14.5,12.2,under,-1.3
Dennis Schroder,Points,11.5,12.8,over,1.3
Ty Jerome,Points,12.5,11.3,under,-1.2
Ronald Holland II,Points,5.5,6.7,over,1.2
Bobby Portis Jr.,Points,11.5,12.7,over,1.2
Nick Smith Jr.,Points,12.5,13.7,over,1.2
Gradey Dick,Points,14.5,15.7,over,1.2
Simone Fontecchio,Points,5.5,6.6,over,1.1
Seth Curry,Points,6.5,5.4,under,-1.1
Moussa Diabate,Points,5.5,4.4,under,-1.1
Victor Wembanyama,Points,25.5,26.6,over,1.1
Draymond Green,Points,8.5,9.6,over,1.1
Isaiah Collier,Points,9.5,8.4,under,-1.1
DeMar DeRozan,Points,20.5,21.6,over,1.1
Guerschon Yabusele,Points,13.5,14.5,over,1
Aaron Gordon,Points,13.5,14.5,over,1
Isaiah Stewart,Points,4.5,5.4,over,0.9
Andre Jackson Jr.,Points,4.5,5.4,over,0.9
Luke Kennard,Points,11.5,9.6,under,-0.9
Alex Caruso,Points,5.5,6.4,over,0.9
Jalen Williams,Points,21,21.9,over,0.9
Jarrett Allen,Points,14.5,15.3,over,0.8
Scottie Barnes,Points,21.5,20.7,under,-0.8
Ja'Kobe Walter,Points,12.5,10.7,under,-0.8
Corey Kispert,Points,13.5,12.7,under,-0.8
Jaylin Williams,Points,5.5,4.7,under,-0.8
Franz Wagner,Points,25.5,23.7,under,-0.8
Keegan Murray,Points,12.5,13.3,over,0.8
Evan Mobley,Points,17.5,18.2,over,0.7
Giannis Antetokounmpo,Points,31.5,32.2,over,0.7
Tyler Herro,Points,22.5,23.2,over,0.7
Nikola Jovic,Points,12.5,13.2,over,0.7
Jalen Duren,Points,12.5,13.1,over,0.6
Gary Trent Jr.,Points,8.5,9.1,over,0.6
Keaton Wallace,Points,4.5,3.9,under,-0.6
Kelly Oubre Jr.,Points,15.5,16.1,over,0.6
Nikola Vucevic,Points,17.5,18.1,over,0.6
Josh Giddey,Points,13.5,12.9,under,-0.6
Tyus Jones,Points,9.5,8.9,under,-0.6
Nick Richards,Points,9.5,8.9,under,-0.6
Kevon Looney,Points,7.5,6.9,under,-0.6
Tobias Harris,Points,14.5,15,over,0.5
Ausar Thompson,Points,9.5,9,under,-0.5
Vit Krejci,Points,7.5,8,over,0.5
Cameron Johnson,Points,17.5,17,under,-0.5
Alex Sarr,Points,11.5,12,over,0.5
Coby White,Points,19.5,18,under,-0.5
Patrick Williams,Points,9.5,10,over,0.5
Andrew Wiggins,Points,20.5,20,under,-0.5
