player,prop,line,proj,side,diff
Collin Gillespie,Points,9.5,12.7,over,3.2
Cameron Johnson,Points,12.5,15.2,over,2.7
Donovan Mitchell,Points,24.5,26.8,over,2.3
Deni Avdija,Points,25.5,23.4,under,-2.1
Kyle Kuzma,Points,11.5,9.5,under,-2
Cade Cunningham,Points,16.5,18.5,over,2
Bennedict Mathurin,Points,17.5,16.5,under,-2
Jalen Suggs,Points,14.5,16.2,over,1.7
Tim Hardaway Jr.,Points,12.5,14.2,over,1.7
Nickeil Alexander-Walker,Points,20.5,22.1,over,1.6
Ajay Mitchell,Points,11.5,13.1,over,1.6
Christian Braun,Points,12.5,14,over,1.5
Donte DiVincenzo,Points,14.5,11.1,under,-1.4
Derrick Jones Jr.,Points,9.5,10.8,over,1.3
Jalen Johnson,Points,22.5,23.7,over,1.2
Zaccharie Risacher,Points,4.5,5.7,over,1.2
Jonathan Kuminga,Points,10.5,11.6,over,1.1
Julian Champagnie,Points,14.5,11.4,under,-1.1
Aaron Gordon,Points,16.5,17.6,over,1.1
Bruce Brown Jr.,Points,9.5,7.4,under,-1.1
Cedric Coward,Points,16.5,13.4,under,-1.1
Jalen Williams,Points,15.5,16.6,over,1.1
Isaiah Hartenstein,Points,6.5,7.5,over,1
Paolo Banchero,Points,22.5,23.4,over,0.9
Dean Wade,Points,5.5,4.7,under,-0.8
Luke Kornet,Points,7.5,8.3,over,0.8
Keldon Johnson,Points,14.5,15.3,over,0.8
Toumani Camara,Points,15.5,13.7,under,-0.8
Donovan Clingan,Points,13.5,11.7,under,-0.8
Jordan Miller,Points,9.5,8.7,under,-0.8
Khris Middleton,Points,10.5,8.7,under,-0.8
Jalen Green,Points,20.5,21.3,over,0.8
Julius Randle,Points,22.5,21.8,under,-0.7
Chet Holmgren,Points,15.5,16.2,over,0.7
Dennis Schroder,Points,6.5,5.9,under,-0.6
Franz Wagner,Points,14.5,13.9,under,-0.6
Tobias Harris,Points,12.5,13.1,over,0.6
Kawhi Leonard,Points,25.5,26.1,over,0.6
Kris Dunn,Points,7.5,6.9,under,-0.6
Shai Gilgeous-Alexander,Points,29.5,30.1,over,0.6
Devin Booker,Points,29.5,25.9,under,-0.6
Robert Williams III,Points,7.5,7,under,-0.5
Scoot Henderson,Points,15.5,14,under,-0.5
Cason Wallace,Points,7.5,7,under,-0.5
Max Christie,Points,14.5,11,under,-0.5
Sam Merrill,Points,10.5,10.9,over,0.4
Rudy Gobert,Points,11.5,10.1,under,-0.4
Jaden McDaniels,Points,13.5,13.9,over,0.4
Duncan Robinson,Points,10.5,10.9,over,0.4
Jalen Duren,Points,19.5,19.9,over,0.4
Jrue Holiday,Points,18.5,17.1,under,-0.4
Devin Vassell,Points,16.5,15.1,under,-0.4
Taylor Hendricks,Points,10.5,10.1,under,-0.4
Jordan Goodwin,Points,9.5,9.1,under,-0.4
Evan Mobley,Points,17.5,17.8,over,0.3
Myles Turner,Points,9.5,9.8,over,0.3
Ausar Thompson,Points,9.5,9.8,over,0.3
Jarrett Allen,Points,15.5,14.3,under,-0.2
Keon Ellis,Points,6.5,6.7,over,0.2
Wendell Carter Jr.,Points,11.5,11.3,under,-0.2
Tristan da Silva,Points,8.5,8.7,over,0.2
John Collins,Points,12.5,12.7,over,0.2
Darius Garland,Points,18.5,18.7,over,0.2
Max Strus,Points,9.5,9.4,under,-0.1
Mike Conley,Points,5.5,5.4,under,-0.1
Desmond Bane,Points,19.5,19.6,over,0.1
Anthony Black,Points,9.5,9.4,under,-0.1
Matisse Thybulle,Points,8.5,8.6,over,0.1
Kris Murray,Points,5.5,5.6,over,0.1
Brook Lopez,Points,9.5,9.6,over,0.1
Luguentz Dort,Points,7.5,6.4,under,-0.1
Dillon Brooks,Points,19.5,18.4,under,-0.1
Walter Clayton Jr.,Assists,7.5,5,under,-1.5
Scoot Henderson,Assists,3.5,4.8,over,1.3
Collin Gillespie,Assists,3.5,4.8,over,1.3
Jrue Holiday,Assists,5.5,6.5,over,1
Brook Lopez,Assists,2.5,1.5,under,-1
Ajay Mitchell,Assists,2.5,3.5,over,1
Jalen Johnson,Assists,7.5,8.4,over,0.9
Cade Cunningham,Assists,6.5,7.4,over,0.9
Dylan Harper,Assists,5.5,4.6,under,-0.9
Aaron Gordon,Assists,2.5,3.3,over,0.8
Shai Gilgeous-Alexander,Assists,5.5,6.3,over,0.8
Devin Booker,Assists,5.5,6.3,over,0.8
Jalen Duren,Assists,1.5,2.2,over,0.7
De'Aaron Fox,Assists,6.5,5.8,under,-0.7
Mike Conley,Assists,2.5,3.1,over,0.6
Duncan Robinson,Assists,2.5,1.9,under,-0.6
Harrison Barnes,Assists,1.5,2.1,over,0.6
Cameron Johnson,Assists,2.5,3.1,over,0.6
Nickeil Alexander-Walker,Assists,3.5,4,over,0.5
Naz Reid,Assists,2.5,2,under,-0.5
Donovan Clingan,Assists,2.5,2,under,-0.5
Bruce Brown Jr.,Assists,2.5,2,under,-0.5
Christian Braun,Assists,2.5,3,over,0.5
Darius Garland,Assists,6,6.5,over,0.5
Jalen Green,Assists,3.5,4,over,0.5
Julius Randle,Assists,4.5,4.9,over,0.4
Desmond Bane,Assists,3.5,3.9,over,0.4
Ausar Thompson,Assists,3.5,3.1,under,-0.4
Bennedict Mathurin,Assists,2.5,2.1,under,-0.4
Jarrett Allen,Assists,1.5,1.8,over,0.3
Wendell Carter Jr.,Assists,1.5,1.8,over,0.3
Luke Kornet,Assists,2.5,2.2,under,-0.3
Cedric Coward,Assists,2.5,2.8,over,0.3
James Harden,Assists,7.5,7.7,over,0.2
Max Strus,Assists,2.5,2.7,over,0.2
Ayo Dosunmu,Assists,4.5,3.3,under,-0.2
Jalen Suggs,Assists,6.5,5.8,under,-0.2
Anthony Black,Assists,2.5,2.3,under,-0.2
Matisse Thybulle,Assists,1.5,1.7,over,0.2
Devin Vassell,Assists,2.5,2.7,over,0.2
Kawhi Leonard,Assists,4.5,3.3,under,-0.2
Jordan Goodwin,Assists,2.5,2.3,under,-0.2
Dennis Schroder,Assists,2.5,2.6,over,0.1
Donovan Mitchell,Assists,5.5,5.6,over,0.1
Evan Mobley,Assists,3.5,3.6,over,0.1
Donte DiVincenzo,Assists,3.5,3.4,under,-0.1
Jaden McDaniels,Assists,2.5,2.4,under,-0.1
Franz Wagner,Assists,2.5,2.6,over,0.1
Tobias Harris,Assists,2.5,2.6,over,0.1
Keldon Johnson,Assists,1.5,1.6,over,0.1
Deni Avdija,Assists,6.5,6.6,over,0.1
Julian Champagnie,Assists,1.5,1.6,over,0.1
Kris Murray,Assists,1.5,1.4,under,-0.1
Jalen Williams,Assists,4.5,4.6,over,0.1
Khris Middleton,Assists,2.5,2.4,under,-0.1
Jalen Duren,Rebounds,9.5,11.3,over,1.8
Cameron Johnson,Rebounds,3.5,4.8,over,1.3
Ayo Dosunmu,Rebounds,4.5,3.3,under,-1.2
Aaron Gordon,Rebounds,5.5,6.6,over,1.1
Rudy Gobert,Rebounds,11.5,10.6,under,-0.9
Chet Holmgren,Rebounds,7.5,8.4,over,0.9
Robert Williams III,Rebounds,6.5,7.3,over,0.8
Matisse Thybulle,Rebounds,2.5,3.3,over,0.8
Bruce Brown Jr.,Rebounds,4.5,3.7,under,-0.8
Tobias Harris,Rebounds,4.5,5.2,over,0.7
Gary Trent Jr.,Rebounds,1.5,0.8,under,-0.7
Cade Cunningham,Rebounds,3.5,4.2,over,0.7
Ajay Mitchell,Rebounds,2.5,3.2,over,0.7
Collin Gillespie,Rebounds,3.5,4.2,over,0.7
Evan Mobley,Rebounds,8.5,9.1,over,0.6
Keon Ellis,Rebounds,2.5,1.9,under,-0.6
Jaden McDaniels,Rebounds,3.5,4.1,over,0.6
Jrue Holiday,Rebounds,4.5,5.1,over,0.6
Harrison Barnes,Rebounds,2.5,3.1,over,0.6
Keldon Johnson,Rebounds,5.5,6.1,over,0.6
Dylan Harper,Rebounds,5.5,3.9,under,-0.6
Wendell Carter Jr.,Rebounds,7.5,7,under,-0.5
Scoot Henderson,Rebounds,2.5,3,over,0.5
Derrick Jones Jr.,Rebounds,3.5,4,over,0.5
Jordan Miller,Rebounds,3.5,3,under,-0.5
Devin Booker,Rebounds,3.5,4,over,0.5
Julius Randle,Rebounds,6.5,6.9,over,0.4
Naz Reid,Rebounds,5.5,5.9,over,0.4
Ryan Rollins,Rebounds,3.5,3.9,over,0.4
Devin Vassell,Rebounds,4.5,4.1,under,-0.4
Jamal Murray,Rebounds,4.5,4.9,over,0.4
Taylor Hendricks,Rebounds,4.5,4.9,over,0.4
Max Christie,Rebounds,3.5,3.1,under,-0.4
James Harden,Rebounds,4.5,4.8,over,0.3
Max Strus,Rebounds,4.5,4.2,under,-0.3
Donte DiVincenzo,Rebounds,3.5,3.8,over,0.3
Paolo Banchero,Rebounds,8.5,8.8,over,0.3
Ausar Thompson,Rebounds,5.5,5.8,over,0.3
Tim Hardaway Jr.,Rebounds,2.5,2.8,over,0.3
Shai Gilgeous-Alexander,Rebounds,4.5,4.2,under,-0.3
Jalen Williams,Rebounds,4.5,4.2,under,-0.3
Khris Middleton,Rebounds,3.5,3.2,under,-0.3
Jalen Green,Rebounds,4.5,4.8,over,0.3
Jarrett Allen,Rebounds,8.5,8.7,over,0.2
Nickeil Alexander-Walker,Rebounds,3.5,3.7,over,0.2
Sam Merrill,Rebounds,3.5,2.3,under,-0.2
Tristan da Silva,Rebounds,3.5,3.3,under,-0.2
Myles Turner,Rebounds,5.5,4.3,under,-0.2
Kyle Kuzma,Rebounds,3.5,3.3,under,-0.2
Ousmane Dieng,Rebounds,4.5,4.3,under,-0.2
Deni Avdija,Rebounds,7.5,7.3,under,-0.2
Julian Champagnie,Rebounds,6.5,5.8,under,-0.2
Donovan Clingan,Rebounds,12.5,11.3,under,-0.2
Darius Garland,Rebounds,2.5,2.7,over,0.2
Bennedict Mathurin,Rebounds,5.5,5.7,over,0.2
Dillon Brooks,Rebounds,3.5,3.7,over,0.2
Jordan Goodwin,Rebounds,6.5,5.3,under,-0.2
Cooper Flagg,Rebounds,6.5,6.3,under,-0.2
Donovan Mitchell,Rebounds,4.5,4.6,over,0.1
Dean Wade,Rebounds,3.5,3.6,over,0.1
Jonathan Kuminga,Rebounds,4.5,4.6,over,0.1
Jalen Johnson,Rebounds,10.5,10.6,over,0.1
Franz Wagner,Rebounds,3.5,3.6,over,0.1
Anthony Black,Rebounds,2.5,2.6,over,0.1
Duncan Robinson,Rebounds,3.5,2.4,under,-0.1
De'Aaron Fox,Rebounds,3.5,3.6,over,0.1
Luke Kornet,Rebounds,7.5,7.4,under,-0.1
Kris Murray,Rebounds,3.5,3.6,over,0.1
Toumani Camara,Rebounds,5.5,5.4,under,-0.1
Walter Clayton Jr.,Rebounds,3.5,2.4,under,-0.1
Brook Lopez,Rebounds,4.5,4.6,over,0.1
Kawhi Leonard,Rebounds,6.5,6.6,over,0.1
Kris Dunn,Rebounds,3.5,3.6,over,0.1
John Collins,Rebounds,5.5,5.6,over,0.1
Isaiah Hartenstein,Rebounds,7.5,7.6,over,0.1
Luguentz Dort,Rebounds,2.5,2.6,over,0.1
Ayo Dosunmu,Pts+Ast,21.5,17.3,under,-4.2
Collin Gillespie,Pts+Ast,13.5,17.5,over,4
Walter Clayton Jr.,Pts+Ast,19.5,14.6,under,-3.9
De'Aaron Fox,Pts+Ast,27.5,23.8,under,-3.7
Naz Reid,Pts+Ast,18.5,15,under,-3.5
Harrison Barnes,Pts+Ast,9.5,13,over,3.5
Dylan Harper,Pts+Ast,24.5,19,under,-3.5
Ryan Rollins,Pts+Ast,22.5,19.2,under,-3.3
Kyle Kuzma,Pts+Ast,14.5,11.3,under,-3.2
Ajay Mitchell,Pts+Ast,13.5,16.6,over,3.1
Julian Strawther,Pts+Ast,8.5,5.6,under,-2.9
Marvin Bagley III,Pts+Ast,13.5,10.6,under,-2.9
Donovan Mitchell,Pts+Ast,29.5,32.3,over,2.8
Cameron Johnson,Pts+Ast,15.5,18.3,over,2.8
Jalen Duren,Pts+Ast,19.5,22.1,over,2.6
Deni Avdija,Pts+Ast,32.5,29.9,under,-2.6
Sam Merrill,Pts+Ast,10.5,12.9,over,2.4
Cade Cunningham,Pts+Ast,23.5,25.9,over,2.4
Aaron Gordon,Pts+Ast,18.5,20.9,over,2.4
Chet Holmgren,Pts+Ast,15.5,17.8,over,2.3
Jonathan Kuminga,Pts+Ast,11.5,13.6,over,2.1
Tim Hardaway Jr.,Pts+Ast,13.5,15.6,over,2.1
Bruce Brown Jr.,Pts+Ast,11.5,9.4,under,-2.1
Nickeil Alexander-Walker,Pts+Ast,24.5,26.1,over,1.6
Jalen Johnson,Pts+Ast,30.5,32.1,over,1.6
Derrick Jones Jr.,Pts+Ast,10.5,12.1,over,1.6
Christian Braun,Pts+Ast,15.5,17,over,1.5
Keldon Johnson,Pts+Ast,15.5,16.9,over,1.4
Khris Middleton,Pts+Ast,12.5,11.1,under,-1.4
Duncan Robinson,Pts+Ast,11.5,12.8,over,1.3
Kris Dunn,Pts+Ast,11.5,10.3,under,-1.2
Paolo Banchero,Pts+Ast,27.5,28.6,over,1.1
Tobias Harris,Pts+Ast,14.5,15.6,over,1.1
Taylor Hendricks,Pts+Ast,12.5,11.4,under,-1.1
Dennis Schroder,Pts+Ast,9.5,8.5,under,-1
Donte DiVincenzo,Pts+Ast,16.5,14.5,under,-1
Desmond Bane,Pts+Ast,24.5,23.5,under,-1
Luke Kornet,Pts+Ast,9.5,10.5,over,1
Shai Gilgeous-Alexander,Pts+Ast,35.5,36.4,over,0.9
Bennedict Mathurin,Pts+Ast,19.5,18.6,under,-0.9
Jordan Goodwin,Pts+Ast,10.5,11.4,over,0.9
Evan Mobley,Pts+Ast,20.5,21.3,over,0.8
Jaden McDaniels,Pts+Ast,15.5,16.3,over,0.8
Anthony Black,Pts+Ast,12.5,11.7,under,-0.8
Donovan Clingan,Pts+Ast,15.5,13.7,under,-0.8
John Collins,Pts+Ast,14.5,13.7,under,-0.8
Isaiah Hartenstein,Pts+Ast,9.5,10.3,over,0.8
Jalen Green,Pts+Ast,24.5,25.3,over,0.8
Devin Vassell,Pts+Ast,19.5,17.8,under,-0.7
Cedric Coward,Pts+Ast,15.5,16.2,over,0.7
Darius Garland,Pts+Ast,24.5,25.2,over,0.7
Dean Wade,Pts+Ast,6.5,5.9,under,-0.6
Max Strus,Pts+Ast,11.5,12.1,over,0.6
Wendell Carter Jr.,Pts+Ast,12.5,13.1,over,0.6
Robert Williams III,Pts+Ast,7.5,8.1,over,0.6
Julian Champagnie,Pts+Ast,14.5,12.9,under,-0.6
Jalen Suggs,Pts+Ast,21.5,22,over,0.5
Jarrett Allen,Pts+Ast,16.5,16.1,under,-0.4
Myles Turner,Pts+Ast,10.5,10.9,over,0.4
Ausar Thompson,Pts+Ast,12.5,12.9,over,0.4
Brook Lopez,Pts+Ast,11.5,11.1,under,-0.4
Jalen Williams,Pts+Ast,21.5,21.1,under,-0.4
Scoot Henderson,Pts+Ast,18.5,18.8,over,0.3
Toumani Camara,Pts+Ast,16.5,16.2,under,-0.3
Devin Booker,Pts+Ast,34.5,32.2,under,-0.3
Julius Randle,Pts+Ast,26.5,26.7,over,0.2
Matisse Thybulle,Pts+Ast,10.5,10.3,under,-0.2
Luguentz Dort,Pts+Ast,7.5,7.3,under,-0.2
Dillon Brooks,Pts+Ast,20.5,20.3,under,-0.2
Max Christie,Pts+Ast,12.5,12.7,over,0.2
Mike Conley,Pts+Ast,8.5,8.6,over,0.1
Rudy Gobert,Pts+Ast,11.5,11.6,over,0.1
Franz Wagner,Pts+Ast,17.5,16.4,under,-0.1
Jrue Holiday,Pts+Ast,23.5,23.6,over,0.1
Kawhi Leonard,Pts+Ast,29.5,29.4,under,-0.1
AJ Green,Pts+Reb,15.5,8.7,under,-6.8
Collin Gillespie,Pts+Reb,12.5,16.9,over,4.4
Jamal Murray,Pts+Reb,28.5,32.8,over,4.3
Dylan Harper,Pts+Reb,21.5,18.3,under,-4.2
Cameron Johnson,Pts+Reb,16.5,20,over,3.5
Julian Strawther,Pts+Reb,9.5,6.2,under,-3.3
Cade Cunningham,Pts+Reb,19.5,22.7,over,3.2
De'Aaron Fox,Pts+Reb,25.5,21.6,under,-2.9
Rudy Gobert,Pts+Reb,22.5,20.7,under,-2.8
Ajay Mitchell,Pts+Reb,13.5,16.3,over,2.8
Kyle Kuzma,Pts+Reb,15.5,12.8,under,-2.7
Jalen Duren,Pts+Reb,28.5,31.2,over,2.7
Harrison Barnes,Pts+Reb,11.5,14,over,2.5
Tim Hardaway Jr.,Pts+Reb,14.5,17,over,2.5
Walter Clayton Jr.,Pts+Reb,14.5,12,under,-2.5
Derrick Jones Jr.,Pts+Reb,12.5,14.8,over,2.3
Christian Braun,Pts+Reb,17.5,19.6,over,2.1
Chet Holmgren,Pts+Reb,22.5,24.6,over,2.1
Keldon Johnson,Pts+Reb,19.5,21.4,over,1.9
Donovan Mitchell,Pts+Reb,29.5,31.3,over,1.8
Jalen Johnson,Pts+Reb,32.5,34.3,over,1.8
Tobias Harris,Pts+Reb,16.5,18.3,over,1.8
Ryan Rollins,Pts+Reb,21.5,18.7,under,-1.8
Deni Avdija,Pts+Reb,32.5,30.7,under,-1.8
Jordan Miller,Pts+Reb,13.5,11.7,under,-1.8
James Harden,Pts+Reb,25.5,27.2,over,1.7
Paolo Banchero,Pts+Reb,30.5,32.2,over,1.7
