player,prop,line,proj,side,diff
Alperen Sengun,Points,19.5,22.4,over,2.9
Miles Bridges,Points,14.5,17.1,over,2.6
Jordan Poole,Points,13.5,15.6,over,2.1
LaMelo Ball,Points,19.5,21.5,over,2
Brandin Podziemski,Points,15.5,13.5,under,-2
Jakob Poeltl,Points,10.5,12.4,over,1.9
Ja'Kobe Walter,Points,7.5,9.4,over,1.9
Tari Eason,Points,14.5,16.3,over,1.8
Isaiah Collier,Points,14.5,10.7,under,-1.8
Brandon Miller,Points,24.5,20.8,under,-1.7
Gui Santos,Points,14.5,11.9,under,-1.6
Bryce McGowens,Points,10.5,12.1,over,1.6
Grant Williams,Points,6.5,8,over,1.5
Kevin Durant,Points,26.5,28,over,1.5
Immanuel Quickley,Points,17.5,19,over,1.5
Sandro Mamukelashvili,Points,10.5,11.9,over,1.4
Jamal Shead,Points,7.5,8.9,over,1.4
Zion Williamson,Points,24.5,25.9,over,1.4
Blake Hinson,Points,6.5,7.9,over,1.4
Kris Murray,Points,8.5,6.2,under,-1.3
Jaden Hardy,Points,10.5,9.2,under,-1.3
Sidy Cissoko,Points,4.5,5.7,over,1.2
Reed Sheppard,Points,15.5,16.7,over,1.2
Brice Sensabaugh,Points,17.5,15.3,under,-1.2
Jaime Jaquez Jr.,Points,14.5,12.4,under,-1.1
Kasparas Jakucionis,Points,4.5,5.6,over,1.1
Bilal Coulibaly,Points,10.5,8.4,under,-1.1
Pelle Larsson,Points,11.5,12.5,over,1
LeBron James,Points,20.5,21.5,over,1
Kristaps Porzingis,Points,11.5,12.5,over,1
DeAndre Jordan,Points,4.5,5.5,over,1
Herbert Jones,Points,10.5,11.5,over,1
Josh Green,Points,3.5,4.4,over,0.9
Tristan Vukcevic,Points,11.5,12.4,over,0.9
Donovan Clingan,Points,14.5,11.7,under,-0.8
Scottie Barnes,Points,18.5,19.3,over,0.8
Bub Carrington,Points,9.5,8.7,under,-0.8
Robert Williams III,Points,6.5,5.8,under,-0.7
Vit Krejci,Points,8.5,6.8,under,-0.7
Tyler Herro,Points,20.5,19.8,under,-0.7
Josh Okogie,Points,5.5,6.1,over,0.6
Jaxson Hayes,Points,5.5,6.1,over,0.6
John Konchar,Points,4.5,5.1,over,0.6
Sion James,Points,3.5,4,over,0.5
Bam Adebayo,Points,19.5,18,under,-0.5
Davion Mitchell,Points,7.5,8,over,0.5
Simone Fontecchio,Points,6.5,7,over,0.5
Brandon Ingram,Points,21.5,22,over,0.5
Anthony Gill,Points,7.5,8,over,0.5
Will Riley,Points,12.5,13,over,0.5
Al Horford,Points,9.5,8,under,-0.5
Gary Payton II,Points,7.5,7,under,-0.5
Will Richard,Points,7.5,7,under,-0.5
Clint Capela,Points,4.5,4.1,under,-0.4
Andrew Wiggins,Points,15.5,15.9,over,0.4
Amen Thompson,Points,16.5,16.9,over,0.4
Jerami Grant,Points,20.5,19.2,under,-0.3
Toumani Camara,Points,12.5,12.2,under,-0.3
Dorian Finney-Smith,Points,5.5,5.8,over,0.3
Luke Kennard,Points,7.5,7.8,over,0.3
Kevin Love,Points,6.5,6.8,over,0.3
Cody Williams,Points,7.5,7.8,over,0.3
Kel'el Ware,Points,9.5,7.3,under,-0.2
Tre Johnson,Points,12.5,11.3,under,-0.2
Pat Spencer,Points,8.5,8.7,over,0.2
Ace Bailey,Points,16.5,14.3,under,-0.2
Derik Queen,Points,12.5,10.3,under,-0.2
Coby White,Points,12.5,12.6,over,0.1
Moussa Diabate,Points,9.5,9.6,over,0.1
Kon Knueppel,Points,19.5,19.6,over,0.1
Draymond Green,Points,8.5,8.6,over,0.1
Kyle Filipowski,Points,12.5,12.6,over,0.1
Jeremiah Fears,Points,14.5,14.6,over,0.1
Jordan Poole,Assists,2.5,3.7,over,1.2
Immanuel Quickley,Assists,5.5,6.6,over,1.1
RJ Barrett,Assists,3.5,4.5,over,1
Draymond Green,Assists,4.5,5.4,over,0.9
John Konchar,Assists,1.5,2.4,over,0.9
Moussa Diabate,Assists,2.5,1.7,under,-0.8
Reed Sheppard,Assists,3.5,4.3,over,0.8
Bryce McGowens,Assists,1.5,2.3,over,0.8
Jeremiah Fears,Assists,4.5,3.7,under,-0.8
Tyler Herro,Assists,3.5,4.2,over,0.7
Tari Eason,Assists,1.5,2.2,over,0.7
Brandon Ingram,Assists,3.5,4.2,over,0.7
LeBron James,Assists,6.5,7.2,over,0.7
Luke Kennard,Assists,1.5,2.2,over,0.7
Bam Adebayo,Assists,2.5,3.1,over,0.6
Amen Thompson,Assists,4.5,5.1,over,0.6
Sandro Mamukelashvili,Assists,1.5,2.1,over,0.6
Ace Bailey,Assists,1.5,2.1,over,0.6
Josh Okogie,Assists,0.5,1,over,0.5
Jaden Hardy,Assists,1.5,1,under,-0.5
Gary Payton II,Assists,1.5,2,over,0.5
Deandre Ayton,Assists,0.5,1,over,0.5
Coby White,Assists,3.5,3.1,under,-0.4
Donovan Clingan,Assists,2.5,2.1,under,-0.4
Pelle Larsson,Assists,3.5,3.9,over,0.4
Bilal Coulibaly,Assists,2.5,2.1,under,-0.4
Pat Spencer,Assists,4.5,4.9,over,0.4
Kevin Love,Assists,1.5,1.9,over,0.4
Zion Williamson,Assists,4.5,4.9,over,0.4
Brice Sensabaugh,Assists,1.5,1.9,over,0.4
