player,prop,line,proj,side,diff
Quentin Grimes,Points,8.5,11.6,over,3.1
Tyrese Maxey,Points,24.5,21.5,under,-3
LaMelo Ball,Points,20.5,23.2,over,2.7
Julius Randle,Points,24.5,21.9,under,-2.6
Devin Booker,Points,26.5,29,over,2.5
Miles Bridges,Points,14.5,16.8,over,2.3
VJ Edgecombe,Points,13.5,15.8,over,2.3
Kevin Huerter,Points,7.5,9.8,over,2.3
Olivier-Maxence Prosper,Points,13.5,15.7,over,2.2
Rudy Gobert,Points,12.5,10.4,under,-2.1
De'Aaron Fox,Points,16.5,18.4,over,1.9
Patrick Williams,Points,9.5,7.6,under,-1.9
Luke Kornet,Points,4.5,6.3,over,1.8
Kon Knueppel,Points,18.5,20.3,over,1.8
Malik Monk,Points,16.5,13.7,under,-1.8
Oso Ighodaro,Points,8.5,10.3,over,1.8
Leonard Miller,Points,13.5,15.2,over,1.7
Matas Buzelis,Points,20.5,18.9,under,-1.6
Myles Turner,Points,10.5,11.9,over,1.4
Jalen Duren,Points,23.5,20.1,under,-1.4
Devin Vassell,Points,12.5,13.8,over,1.3
Kelly Oubre Jr.,Points,9.5,10.8,over,1.3
Grant Williams,Points,5.5,6.8,over,1.3
Bones Hyland,Points,14.5,12.2,under,-1.3
Nickeil Alexander-Walker,Points,20.5,21.7,over,1.2
Kyle Anderson,Points,7.5,8.7,over,1.2
Taylor Hendricks,Points,10.5,11.7,over,1.2
Grayson Allen,Points,15.5,14.3,under,-1.2
Ryan Kalkbrenner,Points,5.5,6.6,over,1.1
Royce O'Neale,Points,9.5,10.6,over,1.1
Ayo Dosunmu,Points,16.5,15.6,under,-0.9
AJ Green,Points,9.5,8.7,under,-0.8
Moussa Diabate,Points,8.5,9.2,over,0.7
Precious Achiuwa,Points,12.5,13.2,over,0.7
Collin Sexton,Points,17.5,16.8,under,-0.7
Collin Gillespie,Points,12.5,13.2,over,0.7
Elijah Harkless,Points,10.5,11.2,over,0.7
Julian Champagnie,Points,10.5,11.1,over,0.6
Paul George,Points,15.5,16.1,over,0.6
Brandon Miller,Points,20.5,21.1,over,0.6
DeMar DeRozan,Points,18.5,19.1,over,0.6
Mouhamed Gueye,Points,7.5,5.9,under,-0.6
Dylan Cardwell,Points,4.5,3.9,under,-0.6
Tobias Harris,Points,13.5,14.1,over,0.6
Donte DiVincenzo,Points,14.5,12.9,under,-0.6
Isaac Okoro,Points,10.5,11.1,over,0.6
GG Jackson II,Points,18.5,17.9,under,-0.6
Javon Small,Points,14.5,13.9,under,-0.6
Naz Reid,Points,16.5,15,under,-0.5
Ausar Thompson,Points,10.5,10,under,-0.5
Jalen Green,Points,21.5,21,under,-0.5
Keldon Johnson,Points,12.5,12.9,over,0.4
Victor Wembanyama,Points,25.5,25.9,over,0.4
Duncan Robinson,Points,11.5,11.1,under,-0.4
Cedric Coward,Points,14.5,14.1,under,-0.4
Dylan Harper,Points,11.5,11.8,over,0.3
Nique Clifford,Points,9.5,9.8,over,0.3
Walter Clayton Jr.,Points,9.5,9.8,over,0.3
Coby White,Points,14.5,14.3,under,-0.2
Jalen Johnson,Points,24.5,24.7,over,0.2
Maxime Raynaud,Points,16.5,16.3,under,-0.2
Marcus Sasser,Points,6.5,6.3,under,-0.2
Daniss Jenkins,Points,16.5,15.3,under,-0.2
John Konchar,Points,5.5,5.7,over,0.2
Rasheer Fleming,Points,6.5,5.3,under,-0.2
Stephon Castle,Points,15.5,15.6,over,0.1
Dominick Barlow,Points,6.5,6.4,under,-0.1
Devin Carter,Points,12.5,12.6,over,0.1
Caris LeVert,Points,6.5,6.4,under,-0.1
Tre Jones,Points,14.5,13.4,under,-0.1
Josh Giddey,Points,19.5,19.4,under,-0.1
Jordan Goodwin,Points,8.5,8.6,over,0.1
Jalen Johnson,Assists,7.5,8.6,over,1.1
Stephon Castle,Assists,7.5,6.5,under,-1
LaMelo Ball,Assists,7.5,8.5,over,1
Devin Booker,Assists,6.5,7.4,over,0.9
Miles Bridges,Assists,2.5,3.3,over,0.8
