NAME,CATEGORY,LINE,LAST 5,HIT RATE % LAST 5,LAST 10,HIT RATE % LAST 10,LAST 15,HIT RATE % LAST 15
Anthony Black,player_blocks,0.5,3,0.6,7,0.7,10,0.67
Miles Bridges,player_blocks,0.5,2,0.4,4,0.4,6,0.4
Kyshawn George,player_blocks,0.5,3,0.6,3,0.3,6,0.4
Victor Wembanyama,player_blocks,3.5,2,0.4,4,0.4,6,0.4
