NAME,CATEGORY,LINE,LAST 5,HIT RATE % LAST 5,LAST 10,HIT RATE % LAST 10,LAST 15,HIT RATE % LAST 15
Franz Wagner,player_blocks_steals,1.5,0,0.0,0,0.0,0,0.0
Miles Bridges,player_blocks_steals,1.5,0,0.0,0,0.0,0,0.0
Draymond Green,player_blocks_steals,1.5,0,0.0,0,0.0,0,0.0
Kyle Kuzma,player_blocks_steals,0.5,0,0.0,0,0.0,0,0.0
Buddy Hield,player_blocks_steals,0.5,0,0.0,0,0.0,0,0.0
Luguentz Dort,player_blocks_steals,1.5,0,0.0,0,0.0,0,0.0
Kel'el Ware,player_blocks_steals,1.5,0,0.0,0,0.0,0,0.0
Devin Vassell,player_blocks_steals,1.5,0,0.0,0,0.0,0,0.0
