,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE
475,Haywood Highsmith,1629312,MIA vs. MIL,MIA,1610612748,MIL,1,0042200103,2023-04-22,W,4,4,0,1,1,1,1.0,0,0,,2,2,1.0,0,1,0,0,0,1,-4,5.2,2.128,1.0,,,100.0,101.4,122.2,123.9,-22.2,0.0,0.25,0.125,0.0,1.0,0.0,0.2,1.064,108.37,109.83,0.195,9,91.53,0.202,"APR 22, 2023",240,45,84,0.536,16,33,0.485,15,17,0.882,8,36,44,22,13,4,13,18,121,125.41459369817578,7.0,3.0,37.0,0.4470588235294118,1610612749.0,125.41459369817578,96.48,98.38,100.28
476,Josh Okogie,1629006,PHX @ LAC,PHX,1610612756,LAC,0,0042200174,2023-04-22,W,25,6,1,3,2,4,0.5,0,2,0.0,2,2,1.0,1,2,1,1,0,2,3,17.1,1.23,0.5,,,104.1,104.9,98.0,93.0,6.1,0.048,0.074,0.063,0.067,0.5,0.0,0.091,0.615,97.8,95.62,0.093,49,79.68,0.095,"APR 22, 2023",240,41,84,0.488,9,22,0.409,21,27,0.778,14,35,49,25,10,8,13,14,112,118.04384485666107,7.0,5.0,33.0,0.43478260869565216,1610612746.0,118.04384485666107,94.88,97.64,100.4
477,Torrey Craig,1628470,PHX @ LAC,PHX,1610612756,LAC,0,0042200174,2023-04-22,W,25,8,0,5,4,7,0.571,0,2,0.0,0,0,,2,3,0,1,0,2,8,17.0,1.143,0.5714285714285714,F,,120.0,114.8,100.0,102.7,20.0,0.08,0.115,0.098,0.0,0.571,0.0,0.113,0.571,99.84,98.95,0.078,50,82.46,0.112,"APR 22, 2023",240,41,84,0.488,9,22,0.409,21,27,0.778,14,35,49,25,10,8,13,14,112,118.04384485666107,7.0,5.0,33.0,0.43478260869565216,1610612746.0,118.04384485666107,94.88,97.64,100.4
478,Damion Lee,1627814,PHX @ LAC,PHX,1610612756,LAC,0,0042200174,2023-04-22,W,14,0,1,1,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,2,4,5.7,0.0,0.0,,,122.2,117.0,100.0,94.3,22.2,0.0,0.067,0.038,0.077,0.0,0.0,0.032,0.0,102.66,97.51,0.0,27,81.26,0.033,"APR 22, 2023",240,41,84,0.488,9,22,0.409,21,27,0.778,14,35,49,25,10,8,13,14,112,118.04384485666107,7.0,5.0,33.0,0.43478260869565216,1610612746.0,118.04384485666107,94.88,97.64,100.4
479,Norman Powell,1626181,LAC vs. PHX,LAC,1610612746,PHX,1,0042200174,2023-04-22,L,37,14,1,4,4,15,0.267,2,6,0.333,4,6,0.667,1,3,1,0,3,5,-16,20.3,0.794,0.3333333333333333,G,,93.4,94.0,116.0,110.6,-22.6,0.024,0.083,0.052,0.04,0.333,0.33,0.241,0.397,100.84,98.75,-0.011,76,82.29,0.251,"APR 22, 2023",240,40,92,0.435,12,37,0.324,8,10,0.8,9,24,33,19,7,5,13,22,100,99.601593625498,10.0,8.0,49.0,0.4880952380952381,1610612756.0,99.601593625498,100.4,97.64,94.88
480,Devin Booker,1626164,PHX @ LAC,PHX,1610612756,LAC,0,0042200174,2023-04-22,W,41,30,7,9,10,21,0.476,3,6,0.5,7,8,0.875,3,6,3,0,4,1,5,56.3,1.223,0.5476190476190477,G,,111.9,110.0,106.0,101.6,6.0,0.073,0.128,0.102,0.304,0.548,1.75,0.265,0.612,100.22,97.27,0.197,84,81.06,0.272,"APR 22, 2023",240,41,84,0.488,9,22,0.409,21,27,0.778,14,35,49,25,10,8,13,14,112,118.04384485666107,7.0,5.0,33.0,0.43478260869565216,1610612746.0,118.04384485666107,94.88,97.64,100.4
481,Robert Covington,203496,LAC vs. PHX,LAC,1610612746,PHX,1,0042200174,2023-04-22,L,8,0,2,1,0,2,0.0,0,1,0.0,0,0,,0,1,0,0,0,2,-6,4.2,0.0,0.0,,,113.3,107.1,153.3,143.0,-40.0,0.0,0.143,0.067,0.286,0.0,0.0,0.111,0.0,92.04,86.4,-0.032,15,72.0,0.118,"APR 22, 2023",240,40,92,0.435,12,37,0.324,8,10,0.8,9,24,33,19,7,5,13,22,100,99.601593625498,10.0,8.0,49.0,0.4880952380952381,1610612756.0,99.601593625498,100.4,97.64,94.88
482,Mason Plumlee,203486,LAC vs. PHX,LAC,1610612746,PHX,1,0042200174,2023-04-22,L,19,8,3,6,3,4,0.75,0,0,,2,2,1.0,3,3,0,1,2,3,0,20.7,1.639,0.75,,,121.6,113.2,118.4,118.2,3.2,0.158,0.214,0.182,0.2,0.75,1.5,0.156,0.82,96.21,92.7,0.13,37,77.25,0.156,"APR 22, 2023",240,40,92,0.435,12,37,0.324,8,10,0.8,9,24,33,19,7,5,13,22,100,99.601593625498,10.0,8.0,49.0,0.4880952380952381,1610612756.0,99.601593625498,100.4,97.64,94.88
483,Marcus Morris Sr.,202694,LAC vs. PHX,LAC,1610612746,PHX,1,0042200174,2023-04-22,L,25,9,0,3,3,13,0.231,1,8,0.125,2,2,1.0,0,3,1,1,1,2,-19,17.6,0.648,0.2692307692307692,F,,83.9,86.0,122.2,116.0,-38.3,0.0,0.111,0.053,0.0,0.269,0.0,0.238,0.324,108.4,106.88,0.005,56,89.07,0.252,"APR 22, 2023",240,40,92,0.435,12,37,0.324,8,10,0.8,9,24,33,19,7,5,13,22,100,99.601593625498,10.0,8.0,49.0,0.4880952380952381,1610612756.0,99.601593625498,100.4,97.64,94.88
484,Bismack Biyombo,202687,PHX @ LAC,PHX,1610612756,LAC,0,0042200174,2023-04-22,W,12,3,0,2,1,2,0.5,0,0,,1,2,0.5,1,1,0,1,1,1,-5,7.4,1.042,0.5,,,88.0,87.7,100.0,97.3,-12.0,0.077,0.067,0.071,0.0,0.5,0.0,0.138,0.521,104.97,103.3,0.03,25,86.08,0.142,"APR 22, 2023",240,41,84,0.488,9,22,0.409,21,27,0.778,14,35,49,25,10,8,13,14,112,118.04384485666107,7.0,5.0,33.0,0.43478260869565216,1610612746.0,118.04384485666107,94.88,97.64,100.4
485,Nicolas Batum,201587,LAC vs. PHX,LAC,1610612746,PHX,1,0042200174,2023-04-22,L,6,0,0,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,2,-5,0.0,0.0,0.0,,,54.5,54.5,100.0,100.0,-45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.0,94.29,94.29,-0.261,11,78.57,0.071,"APR 22, 2023",240,40,92,0.435,12,37,0.324,8,10,0.8,9,24,33,19,7,5,13,22,100,99.601593625498,10.0,8.0,49.0,0.4880952380952381,1610612756.0,99.601593625498,100.4,97.64,94.88
486,Eric Gordon,201569,LAC vs. PHX,LAC,1610612746,PHX,1,0042200174,2023-04-22,L,32,10,2,2,4,8,0.5,2,6,0.333,0,0,,0,2,1,1,0,0,0,21.4,1.25,0.625,F,,109.0,106.5,109.0,108.4,0.0,0.0,0.061,0.029,0.083,0.625,0.0,0.107,0.625,101.75,100.34,0.088,67,83.62,0.109,"APR 22, 2023",240,40,92,0.435,12,37,0.324,8,10,0.8,9,24,33,19,7,5,13,22,100,99.601593625498,10.0,8.0,49.0,0.4880952380952381,1610612756.0,99.601593625498,100.4,97.64,94.88
487,Russell Westbrook,201566,LAC vs. PHX,LAC,1610612746,PHX,1,0042200174,2023-04-22,L,40,37,4,6,17,29,0.586,3,6,0.5,0,0,,1,5,1,1,4,3,-8,52.2,1.276,0.6379310344827587,G,,109.6,105.2,120.7,118.0,-11.1,0.022,0.132,0.072,0.211,0.638,1.0,0.347,0.638,101.1,97.9,0.174,83,81.58,0.357,"APR 22, 2023",240,40,92,0.435,12,37,0.324,8,10,0.8,9,24,33,19,7,5,13,22,100,99.601593625498,10.0,8.0,49.0,0.4880952380952381,1610612756.0,99.601593625498,100.4,97.64,94.88
488,Kevin Durant,201142,PHX @ LAC,PHX,1610612756,LAC,0,0042200174,2023-04-22,W,45,31,6,11,9,17,0.529,3,4,0.75,10,11,0.909,1,10,0,0,3,3,12,50.2,1.419,0.6176470588235294,F,,118.7,115.0,106.7,101.7,12.0,0.023,0.2,0.118,0.2,0.618,2.0,0.227,0.71,101.43,97.51,0.183,91,81.26,0.232,"APR 22, 2023",240,41,84,0.488,9,22,0.409,21,27,0.778,14,35,49,25,10,8,13,14,112,118.04384485666107,7.0,5.0,33.0,0.43478260869565216,1610612746.0,118.04384485666107,94.88,97.64,100.4
489,Chris Paul,101108,PHX @ LAC,PHX,1610612756,LAC,0,0042200174,2023-04-22,W,38,19,9,4,8,17,0.471,3,6,0.5,0,0,,1,3,3,3,0,0,22,55.3,1.118,0.5588235294117647,G,,124.7,118.0,97.4,96.7,27.3,0.029,0.075,0.054,0.31,0.559,0.0,0.183,0.559,99.62,96.54,0.179,77,80.45,0.184,"APR 22, 2023",240,41,84,0.488,9,22,0.409,21,27,0.778,14,35,49,25,10,8,13,14,112,118.04384485666107,7.0,5.0,33.0,0.43478260869565216,1610612746.0,118.04384485666107,94.88,97.64,100.4
490,Duncan Robinson,1629130,MIA vs. MIL,MIA,1610612748,MIL,1,0042200103,2023-04-22,W,24,20,2,3,7,9,0.778,5,6,0.833,1,1,1.0,0,3,0,0,2,0,24,24.6,2.119,1.0555555555555556,,,143.5,141.6,91.3,86.6,52.2,0.0,0.115,0.07,0.133,1.056,1.0,0.224,1.059,96.94,93.76,0.216,46,78.13,0.226,"APR 22, 2023",240,45,84,0.536,16,33,0.485,15,17,0.882,8,36,44,22,13,4,13,18,121,125.41459369817578,7.0,3.0,37.0,0.4470588235294118,1610612749.0,125.41459369817578,96.48,98.38,100.28
491,Jalen McDaniels,1629667,PHI @ BKN,PHI,1610612755,BKN,0,0042200124,2023-04-22,W,15,4,0,2,2,2,1.0,0,0,,0,0,,0,2,0,0,1,0,-6,5.4,2.0,1.0,,,83.3,85.3,106.9,105.7,-23.6,0.0,0.182,0.071,0.0,1.0,0.0,0.086,1.0,93.93,94.51,0.1,30,78.75,0.093,"APR 22, 2023",240,36,91,0.396,9,24,0.375,15,16,0.938,15,39,54,19,7,3,8,19,96,105.44815465729349,3.0,6.0,38.0,0.4125,1610612751.0,105.44815465729349,91.04,92.2,93.36
492,Nic Claxton,1629651,BKN vs. PHI,BKN,1610612751,PHI,1,0042200124,2023-04-22,L,38,19,1,12,8,10,0.8,0,0,,3,5,0.6,3,9,0,4,2,2,-4,44.9,1.557,0.8,C,,98.6,96.4,102.8,98.9,-4.2,0.077,0.191,0.14,0.053,0.8,0.5,0.179,0.779,93.33,90.52,0.197,71,75.44,0.183,"APR 22, 2023",240,33,80,0.413,9,37,0.243,13,19,0.684,5,33,38,20,3,6,10,14,88,94.25878320479862,7.0,3.0,54.0,0.3956043956043956,1610612755.0,94.25878320479862,93.36,92.2,91.04
493,De'Anthony Melton,1629001,PHI @ BKN,PHI,1610612755,BKN,0,0042200124,2023-04-22,W,28,15,2,2,5,11,0.455,3,7,0.429,2,2,1.0,2,0,0,0,0,1,8,20.4,1.263,0.5909090909090909,,,113.0,116.4,100.0,96.6,13.0,0.074,0.0,0.036,0.111,0.591,0.0,0.188,0.631,92.53,92.32,0.106,54,76.93,0.199,"APR 22, 2023",240,36,91,0.396,9,24,0.375,15,16,0.938,15,39,54,19,7,3,8,19,96,105.44815465729349,3.0,6.0,38.0,0.4125,1610612751.0,105.44815465729349,91.04,92.2,93.36
494,Mikal Bridges,1628969,BKN vs. PHI,BKN,1610612751,PHI,1,0042200124,2023-04-22,L,39,17,3,5,6,18,0.333,2,6,0.333,3,6,0.5,1,4,0,0,1,2,-13,26.5,0.824,0.3888888888888889,G,,94.3,92.2,109.7,107.3,-15.4,0.024,0.093,0.059,0.167,0.389,3.0,0.282,0.412,90.07,88.08,0.054,70,73.4,0.287,"APR 22, 2023",240,33,80,0.413,9,37,0.243,13,19,0.684,5,33,38,20,3,6,10,14,88,94.25878320479862,7.0,3.0,54.0,0.3956043956043956,1610612755.0,94.25878320479862,93.36,92.2,91.04
495,Georges Niang,1627777,PHI @ BKN,PHI,1610612755,BKN,0,0042200124,2023-04-22,W,10,4,1,0,2,2,1.0,0,0,,0,0,,0,0,0,0,0,0,-5,5.5,2.0,1.0,,,81.8,95.3,121.1,115.0,-39.2,0.0,0.0,0.0,0.167,1.0,0.0,0.083,1.0,93.84,98.96,0.133,22,82.47,0.096,"APR 22, 2023",240,36,91,0.396,9,24,0.375,15,16,0.938,15,39,54,19,7,3,8,19,96,105.44815465729349,3.0,6.0,38.0,0.4125,1610612751.0,105.44815465729349,91.04,92.2,93.36
496,Royce O'Neale,1626220,BKN vs. PHI,BKN,1610612751,PHI,1,0042200124,2023-04-22,L,25,3,4,2,1,6,0.167,1,5,0.2,0,0,,0,2,1,0,0,1,-2,14.4,0.5,0.25,,,102.1,98.3,106.4,111.5,-4.3,0.0,0.08,0.038,0.235,0.25,0.0,0.113,0.25,91.3,91.61,0.048,47,76.34,0.116,"APR 22, 2023",240,33,80,0.413,9,37,0.243,13,19,0.684,5,33,38,20,3,6,10,14,88,94.25878320479862,7.0,3.0,54.0,0.3956043956043956,1610612755.0,94.25878320479862,93.36,92.2,91.04
497,Joe Harris,203925,BKN vs. PHI,BKN,1610612751,PHI,1,0042200124,2023-04-22,L,13,4,0,2,1,5,0.2,0,4,0.0,2,2,1.0,0,2,0,0,0,3,-2,6.4,0.68,0.2,,,85.2,77.9,100.0,101.5,-14.8,0.0,0.125,0.065,0.0,0.2,0.0,0.194,0.34,97.32,93.44,-0.031,27,77.86,0.197,"APR 22, 2023",240,33,80,0.413,9,37,0.243,13,19,0.684,5,33,38,20,3,6,10,14,88,94.25878320479862,7.0,3.0,54.0,0.3956043956043956,1610612755.0,94.25878320479862,93.36,92.2,91.04
498,Seth Curry,203552,BKN vs. PHI,BKN,1610612751,PHI,1,0042200124,2023-04-22,L,22,6,1,3,3,6,0.5,0,3,0.0,0,0,,0,3,0,0,0,0,-6,11.1,1.0,0.5,,,100.0,94.1,112.2,107.6,-12.2,0.0,0.136,0.073,0.077,0.5,0.0,0.143,0.5,95.15,90.38,0.089,40,75.31,0.141,"APR 22, 2023",240,33,80,0.413,9,37,0.243,13,19,0.684,5,33,38,20,3,6,10,14,88,94.25878320479862,7.0,3.0,54.0,0.3956043956043956,1610612755.0,94.25878320479862,93.36,92.2,91.04
499,James Harden,201935,PHI @ BKN,PHI,1610612755,BKN,0,0042200124,2023-04-22,W,40,17,11,8,4,18,0.222,2,5,0.4,7,8,0.875,0,8,1,1,3,3,11,46.1,0.79,0.2777777777777778,G,,109.5,104.4,94.6,89.3,14.9,0.0,0.174,0.084,0.44,0.278,3.67,0.269,0.395,92.73,87.99,0.136,74,73.33,0.273,"APR 22, 2023",240,36,91,0.396,9,24,0.375,15,16,0.938,15,39,54,19,7,3,8,19,96,105.44815465729349,3.0,6.0,38.0,0.4125,1610612751.0,105.44815465729349,91.04,92.2,93.36
500,Paul Reed,1630194,PHI @ BKN,PHI,1610612755,BKN,0,0042200124,2023-04-22,W,32,10,2,15,5,10,0.5,0,0,,0,0,,8,7,1,1,1,3,7,36.0,1.0,0.5,C,,111.9,108.5,100.0,94.9,11.9,0.222,0.2,0.211,0.105,0.5,2.0,0.151,0.5,92.49,88.73,0.142,59,73.94,0.153,"APR 22, 2023",240,36,91,0.396,9,24,0.375,15,16,0.938,15,39,54,19,7,3,8,19,96,105.44815465729349,3.0,6.0,38.0,0.4125,1610612751.0,105.44815465729349,91.04,92.2,93.36
501,Tyrese Maxey,1630178,PHI @ BKN,PHI,1610612755,BKN,0,0042200124,2023-04-22,W,39,16,1,8,6,20,0.3,1,4,0.25,3,3,1.0,2,6,2,0,3,3,9,30.1,0.75,0.325,G,,105.2,103.5,97.3,98.3,7.9,0.043,0.146,0.092,0.04,0.325,0.33,0.253,0.375,92.83,92.49,0.042,77,77.07,0.26,"APR 22, 2023",240,36,91,0.396,9,24,0.375,15,16,0.938,15,39,54,19,7,3,8,19,96,105.44815465729349,3.0,6.0,38.0,0.4125,1610612751.0,105.44815465729349,91.04,92.2,93.36
502,Cameron Johnson,1629661,BKN vs. PHI,BKN,1610612751,PHI,1,0042200124,2023-04-22,L,40,11,4,10,4,13,0.308,1,6,0.167,2,2,1.0,1,9,1,0,2,1,-10,30.0,0.793,0.34615384615384615,F,,92.1,91.4,103.9,100.9,-11.8,0.023,0.191,0.11,0.182,0.346,2.0,0.181,0.396,93.68,91.95,0.101,76,76.63,0.184,"APR 22, 2023",240,33,80,0.413,9,37,0.243,13,19,0.684,5,33,38,20,3,6,10,14,88,94.25878320479862,7.0,3.0,54.0,0.3956043956043956,1610612755.0,94.25878320479862,93.36,92.2,91.04
503,Shake Milton,1629003,PHI @ BKN,PHI,1610612755,BKN,0,0042200124,2023-04-22,W,4,2,0,2,0,1,0.0,0,0,,2,2,1.0,0,2,0,0,0,3,-1,4.4,1.064,0.0,,,100.0,101.7,100.0,78.4,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.25,0.532,100.39,88.16,0.0,7,73.47,0.254,"APR 22, 2023",240,36,91,0.396,9,24,0.375,15,16,0.938,15,39,54,19,7,3,8,19,96,105.44815465729349,3.0,6.0,38.0,0.4125,1610612751.0,105.44815465729349,91.04,92.2,93.36
504,Dorian Finney-Smith,1627827,BKN vs. PHI,BKN,1610612751,PHI,1,0042200124,2023-04-22,L,19,8,1,1,3,7,0.429,2,5,0.4,0,0,,0,1,1,1,1,1,5,15.7,1.143,0.5714285714285714,F,,108.1,111.5,92.1,94.1,16.0,0.0,0.053,0.029,0.077,0.571,1.0,0.205,0.571,91.67,94.08,0.079,37,78.4,0.211,"APR 22, 2023",240,33,80,0.413,9,37,0.243,13,19,0.684,5,33,38,20,3,6,10,14,88,94.25878320479862,7.0,3.0,54.0,0.3956043956043956,1610612755.0,94.25878320479862,93.36,92.2,91.04
505,Montrezl Harrell,1626149,PHI @ BKN,PHI,1610612755,BKN,0,0042200124,2023-04-22,W,5,0,0,1,0,2,0.0,0,0,,0,0,,0,1,0,0,0,0,0,1.2,0.0,0.0,,,100.0,111.1,100.0,111.1,0.0,0.0,0.333,0.2,0.0,0.0,0.0,0.2,0.0,88.77,98.63,-0.05,10,82.19,0.222,"APR 22, 2023",240,36,91,0.396,9,24,0.375,15,16,0.938,15,39,54,19,7,3,8,19,96,105.44815465729349,3.0,6.0,38.0,0.4125,1610612751.0,105.44815465729349,91.04,92.2,93.36
506,Spencer Dinwiddie,203915,BKN vs. PHI,BKN,1610612751,PHI,1,0042200124,2023-04-22,L,40,20,6,3,7,13,0.538,3,6,0.5,3,4,0.75,0,3,0,1,4,3,-7,31.6,1.355,0.6538461538461539,G,,100.0,95.6,107.8,104.9,-7.8,0.0,0.063,0.034,0.286,0.654,1.5,0.229,0.678,96.3,92.88,0.113,76,77.4,0.228,"APR 22, 2023",240,33,80,0.413,9,37,0.243,13,19,0.684,5,33,38,20,3,6,10,14,88,94.25878320479862,7.0,3.0,54.0,0.3956043956043956,1610612755.0,94.25878320479862,93.36,92.2,91.04
507,Tobias Harris,202699,PHI @ BKN,PHI,1610612755,BKN,0,0042200124,2023-04-22,W,37,25,1,12,11,19,0.579,2,4,0.5,1,1,1.0,2,10,1,1,0,2,15,46.9,1.286,0.631578947368421,F,,109.9,106.6,91.3,87.1,18.6,0.043,0.227,0.133,0.059,0.632,0.0,0.213,0.643,93.42,89.88,0.244,71,74.9,0.218,"APR 22, 2023",240,36,91,0.396,9,24,0.375,15,16,0.938,15,39,54,19,7,3,8,19,96,105.44815465729349,3.0,6.0,38.0,0.4125,1610612751.0,105.44815465729349,91.04,92.2,93.36
508,Patty Mills,201988,BKN vs. PHI,BKN,1610612751,PHI,1,0042200124,2023-04-22,L,5,0,0,0,0,2,0.0,0,2,0.0,0,0,,0,0,0,0,0,1,-1,0.0,0.0,0.0,,,70.0,71.7,88.9,90.1,-18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,84.41,86.04,-0.333,10,71.7,0.186,"APR 22, 2023",240,33,80,0.413,9,37,0.243,13,19,0.684,5,33,38,20,3,6,10,14,88,94.25878320479862,7.0,3.0,54.0,0.3956043956043956,1610612755.0,94.25878320479862,93.36,92.2,91.04
509,Landry Shamet,1629013,PHX @ LAC,PHX,1610612756,LAC,0,0042200174,2023-04-22,W,5,0,0,1,0,2,0.0,0,1,0.0,0,0,,1,0,0,0,0,1,-6,1.2,0.0,0.0,,,60.0,61.5,109.1,120.0,-49.1,0.2,0.0,0.083,0.0,0.0,0.0,0.182,0.0,97.92,104.06,-0.179,10,86.72,0.186,"APR 22, 2023",240,41,84,0.488,9,22,0.409,21,27,0.778,14,35,49,25,10,8,13,14,112,118.04384485666107,7.0,5.0,33.0,0.43478260869565216,1610612746.0,118.04384485666107,94.88,97.64,100.4
510,Deandre Ayton,1629028,PHX @ LAC,PHX,1610612756,LAC,0,0042200174,2023-04-22,W,36,15,1,13,7,13,0.538,0,0,,1,4,0.25,4,9,2,2,5,2,17,39.1,1.016,0.5384615384615384,C,,125.0,120.3,102.8,100.5,22.2,0.125,0.237,0.186,0.037,0.538,0.2,0.23,0.508,98.52,95.55,0.095,72,79.63,0.233,"APR 22, 2023",240,41,84,0.488,9,22,0.409,21,27,0.778,14,35,49,25,10,8,13,14,112,118.04384485666107,7.0,5.0,33.0,0.43478260869565216,1610612746.0,118.04384485666107,94.88,97.64,100.4
511,Max Strus,1629622,MIA vs. MIL,MIA,1610612748,MIL,1,0042200103,2023-04-22,W,23,12,0,0,5,8,0.625,2,4,0.5,0,0,,0,0,1,0,0,0,-1,15.0,1.5,0.75,G,,106.1,108.6,108.2,111.0,-2.0,0.0,0.0,0.0,0.0,0.75,0.0,0.145,0.75,98.65,101.09,0.102,49,84.24,0.148,"APR 22, 2023",240,45,84,0.536,16,33,0.485,15,17,0.882,8,36,44,22,13,4,13,18,121,125.41459369817578,7.0,3.0,37.0,0.4470588235294118,1610612749.0,125.41459369817578,96.48,98.38,100.28
512,Omer Yurtseven,1630209,MIA vs. MIL,MIA,1610612748,MIL,1,0042200103,2023-04-22,W,3,0,1,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,-7,1.5,0.0,,,,57.1,57.1,137.5,139.6,-80.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,104.52,105.37,0.065,7,87.8,0.0,"APR 22, 2023",240,45,84,0.536,16,33,0.485,15,17,0.882,8,36,44,22,13,4,13,18,121,125.41459369817578,7.0,3.0,37.0,0.4470588235294118,1610612749.0,125.41459369817578,96.48,98.38,100.28
513,MarJon Beauchamp,1630699,MIL @ MIA,MIL,1610612749,MIA,0,0042200103,2023-04-22,L,4,5,0,1,2,3,0.667,1,1,1.0,0,0,,0,1,0,0,0,0,4,6.2,1.667,0.8333333333333334,,,122.2,123.9,87.5,87.5,34.7,0.0,0.25,0.125,0.0,0.833,0.0,0.3,0.833,103.0,103.73,0.27,9,86.44,0.338,"APR 22, 2023",240,38,85,0.447,15,39,0.385,8,12,0.667,8,29,37,22,7,3,18,15,99,98.7235739928201,13.0,4.0,44.0,0.5357142857142857,1610612748.0,98.7235739928201,100.28,98.38,96.48
514,Anthony Davis,203076,LAL vs. MEM,LAL,1610612747,MEM,1,0042200153,2023-04-22,W,39,31,2,17,11,24,0.458,1,4,0.25,8,10,0.8,4,13,2,3,3,3,12,66.4,1.092,0.4791666666666667,C,,115.3,112.6,103.6,103.9,11.7,0.098,0.265,0.189,0.08,0.479,0.67,0.323,0.546,105.44,104.32,0.201,85,86.93,0.327,"APR 22, 2023",240,41,90,0.456,7,28,0.25,22,27,0.815,11,37,48,19,11,8,13,18,111,106.85406237966886,7.0,2.0,50.0,0.3763440860215054,1610612763.0,106.85406237966886,103.88,102.84,101.8
515,D'Angelo Russell,1626156,LAL vs. MEM,LAL,1610612747,MEM,1,0042200153,2023-04-22,W,31,17,7,4,5,14,0.357,2,7,0.286,5,5,1.0,1,3,1,0,2,1,13,33.3,1.049,0.42857142857142855,G,,120.3,117.2,104.5,105.5,15.8,0.03,0.083,0.058,0.28,0.429,3.5,0.22,0.525,105.56,104.67,0.133,69,87.23,0.22,"APR 22, 2023",240,41,90,0.456,7,28,0.25,22,27,0.815,11,37,48,19,11,8,13,18,111,106.85406237966886,7.0,2.0,50.0,0.3763440860215054,1610612763.0,106.85406237966886,103.88,102.84,101.8
516,Malik Beasley,1627736,LAL vs. MEM,LAL,1610612747,MEM,1,0042200153,2023-04-22,W,13,0,0,2,0,2,0.0,0,1,0.0,0,0,,0,2,0,0,0,1,9,2.4,0.0,0.0,,,103.2,99.8,82.1,77.0,21.1,0.0,0.074,0.048,0.0,0.0,0.0,0.056,0.0,110.79,105.5,-0.022,31,87.92,0.06,"APR 22, 2023",240,41,90,0.456,7,28,0.25,22,27,0.815,11,37,48,19,11,8,13,18,111,106.85406237966886,7.0,2.0,50.0,0.3763440860215054,1610612763.0,106.85406237966886,103.88,102.84,101.8
517,Luke Kennard,1628379,MEM @ LAL,MEM,1610612763,LAL,0,0042200153,2023-04-22,L,25,4,3,3,2,4,0.5,0,1,0.0,0,0,,2,1,1,0,0,2,6,15.1,1.0,0.5,,,113.0,114.1,107.8,104.6,5.1,0.067,0.038,0.054,0.188,0.5,0.0,0.063,0.5,100.58,99.56,0.061,54,82.97,0.065,"APR 22, 2023",240,35,93,0.376,13,39,0.333,18,20,0.9,18,32,50,23,7,2,18,22,101,99.21414538310412,11.0,8.0,48.0,0.45555555555555555,1610612747.0,99.21414538310412,101.8,102.84,103.88
518,Dillon Brooks,1628415,MEM @ LAL,MEM,1610612763,LAL,0,0042200153,2023-04-22,L,19,7,0,2,3,13,0.231,1,5,0.2,0,1,0.0,1,1,1,0,1,2,-6,11.4,0.521,0.2692307692307692,F,,83.3,85.2,97.6,92.1,-14.3,0.038,0.045,0.042,0.0,0.269,0.0,0.275,0.26,107.19,105.18,-0.083,42,87.65,0.28,"APR 22, 2023",240,35,93,0.376,13,39,0.333,18,20,0.9,18,32,50,23,7,2,18,22,101,99.21414538310412,11.0,8.0,48.0,0.45555555555555555,1610612747.0,99.21414538310412,101.8,102.84,103.88
