,Unnamed: 0,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,AWAY_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,START_POSITION,OFF_RATING,DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,PACE_PER40,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,POSITION
4650,4650,Kevin Love,201567,CLE @ MIL,CLE,1610612739,MIL,0,1,22200216,2022-11-16,L,20,5,3,7,1,3,0.333,1,3,0.333,2,2,1.0,0,7,0,0,1,2,-4,16.9,1.289,,97.6,112.5,-14.9,0.0,0.304,0.159,0.273,3.0,0.111,0.644,98.21,99.81,0.123,83.18,"NOV 16, 2022",240,36,84,0.429,12,28,0.429,14,17,0.824,6,28,34,22,7,7,8,18,98,104.83525887890455,5.0,6.0,52.0,0.4767441860465116,1610612749,104.83525887890455,93.48,96.18,98.88,Forward-Center
4651,4651,Scottie Barnes,1630567,TOR vs. MIA,TOR,1610612761,MIA,1,0,22200215,2022-11-16,W,42,19,6,6,9,14,0.643,1,2,0.5,0,0,,3,3,1,1,4,0,4,37.2,1.357,F,118.8,112.3,6.4,0.071,0.111,0.087,0.214,1.5,0.184,0.679,92.14,93.06,0.147,77.55,"NOV 16, 2022",240,44,86,0.512,7,26,0.269,17,22,0.773,16,26,42,23,5,3,14,23,112,119.55593509820666,5.0,4.0,23.0,0.5454545454545454,1610612748,119.55593509820666,93.68,94.18,94.68,Forward-Guard
4652,4652,Gabe Vincent,1629216,MIA @ TOR,MIA,1610612748,TOR,0,1,22200215,2022-11-16,L,32,16,5,2,6,11,0.545,3,8,0.375,1,1,1.0,0,2,0,0,2,4,-8,23.9,1.399,,112.9,120.0,-7.1,0.0,0.069,0.04,0.278,2.5,0.2,0.699,93.93,95.04,0.106,79.2,"NOV 16, 2022",240,36,66,0.545,13,35,0.371,19,22,0.864,4,19,23,19,5,4,23,20,104,109.84368398817068,5.0,3.0,42.0,0.5116279069767442,1610612761,109.84368398817068,94.68,94.18,93.68,Guard
4653,4653,Duncan Robinson,1629130,MIA @ TOR,MIA,1610612748,TOR,0,1,22200215,2022-11-16,L,15,0,3,3,0,2,0.0,0,1,0.0,0,0,,1,2,0,0,2,2,-3,6.1,0.0,,100.0,106.3,-6.3,0.111,0.154,0.136,0.231,1.5,0.125,0.0,103.38,104.04,-0.011,86.7,"NOV 16, 2022",240,36,66,0.545,13,35,0.371,19,22,0.864,4,19,23,19,5,4,23,20,104,109.84368398817068,5.0,3.0,42.0,0.5116279069767442,1610612761,109.84368398817068,94.68,94.18,93.68,Forward
4654,4654,Caleb Martin,1628997,MIA @ TOR,MIA,1610612748,TOR,0,1,22200215,2022-11-16,L,38,14,3,9,6,10,0.6,2,4,0.5,0,0,,2,7,0,2,3,3,-1,32.3,1.4,F,111.8,111.7,0.2,0.077,0.194,0.145,0.125,1.0,0.16,0.7,96.53,95.8,0.124,79.83,"NOV 16, 2022",240,36,66,0.545,13,35,0.371,19,22,0.864,4,19,23,19,5,4,23,20,104,109.84368398817068,5.0,3.0,42.0,0.5116279069767442,1610612761,109.84368398817068,94.68,94.18,93.68,Forward
4655,4655,Chris Boucher,1628449,TOR vs. MIA,TOR,1610612761,MIA,1,0,22200215,2022-11-16,W,25,15,1,10,4,7,0.571,1,3,0.333,6,9,0.667,2,8,1,0,1,3,7,30.5,1.369,,126.0,119.1,6.9,0.091,0.5,0.263,0.05,1.0,0.2,0.684,93.96,93.12,0.177,77.6,"NOV 16, 2022",240,44,86,0.512,7,26,0.269,17,22,0.773,16,26,42,23,5,3,14,23,112,119.55593509820666,5.0,4.0,23.0,0.5454545454545454,1610612748,119.55593509820666,93.68,94.18,94.68,Forward
4656,4656,OG Anunoby,1628384,TOR vs. MIA,TOR,1610612761,MIA,1,0,22200215,2022-11-16,W,43,32,3,10,13,18,0.722,1,3,0.333,5,6,0.833,3,7,0,1,3,2,8,48.5,1.55,F,116.7,107.1,9.5,0.079,0.233,0.147,0.12,1.0,0.242,0.775,94.22,93.71,0.242,78.09,"NOV 16, 2022",240,44,86,0.512,7,26,0.269,17,22,0.773,16,26,42,23,5,3,14,23,112,119.55593509820666,5.0,4.0,23.0,0.5454545454545454,1610612748,119.55593509820666,93.68,94.18,94.68,Forward-Guard
4657,4657,Juancho Hernangomez,1627823,TOR vs. MIA,TOR,1610612761,MIA,1,0,22200215,2022-11-16,W,23,0,1,4,0,3,0.0,0,2,0.0,0,0,,0,4,1,0,1,1,17,8.3,0.0,,121.3,87.0,34.3,0.0,0.235,0.098,0.045,1.0,0.07,0.0,98.37,98.83,0.015,82.36,"NOV 16, 2022",240,44,86,0.512,7,26,0.269,17,22,0.773,16,26,42,23,5,3,14,23,112,119.55593509820666,5.0,4.0,23.0,0.5454545454545454,1610612748,119.55593509820666,93.68,94.18,94.68,Forward
4658,4658,Khem Birch,203920,TOR vs. MIA,TOR,1610612761,MIA,1,0,22200215,2022-11-16,W,7,2,1,1,1,2,0.5,0,0,,0,0,,1,0,1,0,0,2,2,7.7,1.0,,113.3,107.1,6.2,0.25,0.0,0.125,0.167,0.0,0.125,0.5,89.02,97.34,0.053,81.12,"NOV 16, 2022",240,44,86,0.512,7,26,0.269,17,22,0.773,16,26,42,23,5,3,14,23,112,119.55593509820666,5.0,4.0,23.0,0.5454545454545454,1610612748,119.55593509820666,93.68,94.18,94.68,Center
4659,4659,DeMar DeRozan,201942,CHI @ NOP,CHI,1610612741,NOP,0,1,22200217,2022-11-16,L,31,28,7,4,11,15,0.733,0,1,0.0,6,7,0.857,1,3,0,0,0,3,-14,43.3,1.549,F,119.4,141.9,-22.6,0.036,0.107,0.071,0.389,0.0,0.246,0.774,97.73,96.36,0.201,80.3,"NOV 16, 2022",240,44,89,0.494,11,32,0.344,11,17,0.647,7,30,37,25,2,1,12,18,110,108.39574300354748,4.0,6.0,46.0,0.5058823529411764,1610612740,108.39574300354748,101.48,99.02000000000002,96.56,Guard-Forward
4660,4660,Dewayne Dedmon,203473,MIA @ TOR,MIA,1610612748,TOR,0,1,22200215,2022-11-16,L,16,9,0,0,4,4,1.0,0,0,,1,3,0.333,0,0,0,0,2,2,-7,7.0,1.692,,106.3,120.6,-14.3,0.0,0.0,0.0,0.0,0.0,0.219,0.846,100.01,99.59,0.048,82.99,"NOV 16, 2022",240,36,66,0.545,13,35,0.371,19,22,0.864,4,19,23,19,5,4,23,20,104,109.84368398817068,5.0,3.0,42.0,0.5116279069767442,1610612761,109.84368398817068,94.68,94.18,93.68,Center
4661,4661,Kyle Lowry,200768,MIA @ TOR,MIA,1610612748,TOR,0,1,22200215,2022-11-16,L,36,19,2,1,6,9,0.667,4,7,0.571,3,4,0.75,0,1,1,1,4,5,1,25.2,1.766,G,124.2,120.9,3.3,0.0,0.031,0.018,0.095,0.5,0.211,0.883,89.34,89.75,0.084,74.79,"NOV 16, 2022",240,36,66,0.545,13,35,0.371,19,22,0.864,4,19,23,19,5,4,23,20,104,109.84368398817068,5.0,3.0,42.0,0.5116279069767442,1610612761,109.84368398817068,94.68,94.18,93.68,Guard
4662,4662,AJ Griffin,1631100,ATL vs. BOS,ATL,1610612737,BOS,1,0,22200214,2022-11-16,L,21,6,1,3,3,9,0.333,0,4,0.0,0,0,,3,0,1,0,2,1,-21,12.1,0.667,,86.7,133.3,-46.7,0.1,0.0,0.07,0.071,0.5,0.196,0.333,101.76,103.61,0.006,86.34,"NOV 16, 2022",240,42,101,0.416,7,32,0.219,10,13,0.769,14,31,45,21,5,5,9,11,101,99.29217459693275,4.0,8.0,49.0,0.5454545454545454,1610612738,99.29217459693275,101.71999999999998,101.06,100.40000000000002,Forward
4663,4663,Sam Hauser,1630573,BOS @ ATL,BOS,1610612738,ATL,0,1,22200214,2022-11-16,W,27,15,0,6,5,6,0.833,5,6,0.833,0,0,,0,6,0,0,0,2,35,22.2,2.5,,139.7,78.0,61.7,0.0,0.143,0.102,0.0,0.0,0.1,1.25,99.41,102.17,0.153,85.14,"NOV 16, 2022",240,48,88,0.545,21,46,0.457,9,10,0.9,6,43,49,29,4,8,14,20,126,125.4980079681275,5.0,5.0,45.0,0.4158415841584158,1610612737,125.4980079681275,100.40000000000002,101.06,101.71999999999998,Forward
4664,4664,Payton Pritchard,1630202,BOS @ ATL,BOS,1610612738,ATL,0,1,22200214,2022-11-16,W,24,14,4,3,5,8,0.625,4,6,0.667,0,0,,0,3,1,0,1,2,5,25.6,1.75,,120.0,103.8,16.2,0.0,0.097,0.061,0.222,4.0,0.173,0.875,99.45,102.15,0.145,85.12,"NOV 16, 2022",240,48,88,0.545,21,46,0.457,9,10,0.9,6,43,49,29,4,8,14,20,126,125.4980079681275,5.0,5.0,45.0,0.4158415841584158,1610612737,125.4980079681275,100.40000000000002,101.06,101.71999999999998,Guard
4665,4665,MarJon Beauchamp,1630699,MIL vs. CLE,MIL,1610612749,CLE,1,0,22200216,2022-11-16,W,27,2,1,5,1,8,0.125,0,3,0.0,0,0,,4,1,0,0,2,2,7,7.5,0.25,G,119.6,113.2,6.4,0.129,0.038,0.088,0.04,0.5,0.141,0.125,95.39,98.17,-0.041,81.81,"NOV 16, 2022",240,41,86,0.477,16,39,0.41,15,27,0.556,13,39,52,26,5,6,14,16,113,114.27993527508092,7.0,7.0,34.0,0.4285714285714285,1610612739,114.27993527508092,98.88,96.18,93.48,Forward
4666,4666,Grant Williams,1629684,BOS @ ATL,BOS,1610612738,ATL,0,1,22200214,2022-11-16,W,28,18,1,1,6,10,0.6,4,7,0.571,2,2,1.0,0,1,0,0,2,4,7,18.7,1.654,F,116.1,101.6,14.6,0.0,0.029,0.016,0.045,0.5,0.191,0.827,105.82,108.65,0.074,90.54,"NOV 16, 2022",240,48,88,0.545,21,46,0.457,9,10,0.9,6,43,49,29,4,8,14,20,126,125.4980079681275,5.0,5.0,45.0,0.4158415841584158,1610612737,125.4980079681275,100.40000000000002,101.06,101.71999999999998,Forward
4667,4667,Trae Young,1629027,ATL vs. BOS,ATL,1610612737,BOS,1,0,22200214,2022-11-16,L,31,27,9,5,10,23,0.435,2,7,0.286,5,6,0.833,1,4,1,0,1,1,-10,48.5,1.053,G,100.0,115.7,-15.7,0.028,0.138,0.077,0.474,9.0,0.346,0.527,106.83,110.27,0.173,91.89,"NOV 16, 2022",240,42,101,0.416,7,32,0.219,10,13,0.769,14,31,45,21,5,5,9,11,101,99.29217459693275,4.0,8.0,49.0,0.5454545454545454,1610612738,99.29217459693275,101.71999999999998,101.06,100.40000000000002,Guard
4668,4668,Aaron Holiday,1628988,ATL vs. BOS,ATL,1610612737,BOS,1,0,22200214,2022-11-16,L,11,2,0,2,1,6,0.167,0,1,0.0,0,0,,0,2,0,0,0,2,-19,4.4,0.333,,68.2,147.8,-79.6,0.0,0.286,0.091,0.0,0.0,0.24,0.167,94.14,101.44,-0.065,84.53,"NOV 16, 2022",240,42,101,0.416,7,32,0.219,10,13,0.769,14,31,45,21,5,5,9,11,101,99.29217459693275,4.0,8.0,49.0,0.5454545454545454,1610612738,99.29217459693275,101.71999999999998,101.06,100.40000000000002,Guard
4669,4669,Derrick White,1628401,BOS @ ATL,BOS,1610612738,ATL,0,1,22200214,2022-11-16,W,31,16,10,5,6,11,0.545,2,4,0.5,2,2,1.0,1,4,0,1,2,0,17,38.0,1.347,G,126.9,100.0,26.9,0.034,0.105,0.075,0.385,5.0,0.189,0.673,102.77,103.85,0.162,86.54,"NOV 16, 2022",240,48,88,0.545,21,46,0.457,9,10,0.9,6,43,49,29,4,8,14,20,126,125.4980079681275,5.0,5.0,45.0,0.4158415841584158,1610612737,125.4980079681275,100.40000000000002,101.06,101.71999999999998,Guard
4670,4670,Justin Jackson,1628382,BOS @ ATL,BOS,1610612738,ATL,0,1,22200214,2022-11-16,W,10,0,0,1,0,1,0.0,0,1,0.0,0,0,,0,1,0,1,0,0,0,4.2,0.0,,115.8,110.0,5.8,0.0,0.071,0.05,0.0,0.0,0.053,0.0,92.71,93.29,0.011,77.74,"NOV 16, 2022",240,48,88,0.545,21,46,0.457,9,10,0.9,6,43,49,29,4,8,14,20,126,125.4980079681275,5.0,5.0,45.0,0.4158415841584158,1610612737,125.4980079681275,100.40000000000002,101.06,101.71999999999998,Forward
4671,4671,John Collins,1628381,ATL vs. BOS,ATL,1610612737,BOS,1,0,22200214,2022-11-16,L,32,12,0,3,6,12,0.5,0,3,0.0,0,0,,0,3,0,3,2,0,-17,22.6,1.0,F,100.0,124.3,-24.3,0.0,0.103,0.045,0.0,0.0,0.182,0.5,103.25,105.05,0.057,87.55,"NOV 16, 2022",240,42,101,0.416,7,32,0.219,10,13,0.769,14,31,45,21,5,5,9,11,101,99.29217459693275,4.0,8.0,49.0,0.5454545454545454,1610612738,99.29217459693275,101.71999999999998,101.06,100.40000000000002,Forward-Center
4672,4672,Vít Krejčí,1630249,ATL vs. BOS,ATL,1610612737,BOS,1,0,22200214,2022-11-16,L,5,3,0,0,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,4,3.0,3.0,,118.2,90.0,28.2,0.0,0.0,0.0,0.0,0.0,0.077,1.5,93.38,93.91,0.125,78.26,"NOV 16, 2022",240,42,101,0.416,7,32,0.219,10,13,0.769,14,31,45,21,5,5,9,11,101,99.29217459693275,4.0,8.0,49.0,0.5454545454545454,1610612738,99.29217459693275,101.71999999999998,101.06,100.40000000000002,Guard
4673,4673,JD Davison,1631120,BOS @ ATL,BOS,1610612738,ATL,0,1,22200214,2022-11-16,W,4,0,0,0,0,2,0.0,0,2,0.0,0,0,,0,0,0,0,1,0,-3,-1.0,0.0,,87.5,125.0,-37.5,0.0,0.0,0.0,0.0,0.0,0.375,0.0,104.88,108.68,-0.143,90.57,"NOV 16, 2022",240,48,88,0.545,21,46,0.457,9,10,0.9,6,43,49,29,4,8,14,20,126,125.4980079681275,5.0,5.0,45.0,0.4158415841584158,1610612737,125.4980079681275,100.40000000000002,101.06,101.71999999999998,Guard
4674,4674,Tyrese Martin,1631213,ATL vs. BOS,ATL,1610612737,BOS,1,0,22200214,2022-11-16,L,5,0,0,3,0,1,0.0,0,1,0.0,0,0,,1,2,0,0,0,0,4,3.6,0.0,,118.2,90.0,28.2,0.125,0.5,0.25,0.0,0.0,0.077,0.0,93.38,93.91,0.063,78.26,"NOV 16, 2022",240,42,101,0.416,7,32,0.219,10,13,0.769,14,31,45,21,5,5,9,11,101,99.29217459693275,4.0,8.0,49.0,0.5454545454545454,1610612738,99.29217459693275,101.71999999999998,101.06,100.40000000000002,Forward
4675,4675,Blake Griffin,201933,BOS @ ATL,BOS,1610612738,ATL,0,1,22200214,2022-11-16,W,7,0,1,2,0,1,0.0,0,0,,0,0,,0,2,0,0,0,1,-4,3.9,0.0,,78.6,100.0,-21.4,0.0,0.182,0.118,0.2,0.0,0.071,0.0,96.51,100.38,0.038,83.65,"NOV 16, 2022",240,48,88,0.545,21,46,0.457,9,10,0.9,6,43,49,29,4,8,14,20,126,125.4980079681275,5.0,5.0,45.0,0.4158415841584158,1610612737,125.4980079681275,100.40000000000002,101.06,101.71999999999998,Forward
4676,4676,Jalen Johnson,1630552,ATL vs. BOS,ATL,1610612737,BOS,1,0,22200214,2022-11-16,L,11,7,0,4,3,11,0.273,0,4,0.0,1,2,0.5,2,2,1,1,0,0,-5,17.8,0.589,,91.7,122.7,-31.1,0.133,0.25,0.174,0.0,0.0,0.393,0.295,99.39,104.48,0.046,87.07,"NOV 16, 2022",240,42,101,0.416,7,32,0.219,10,13,0.769,14,31,45,21,5,5,9,11,101,99.29217459693275,4.0,8.0,49.0,0.5454545454545454,1610612738,99.29217459693275,101.71999999999998,101.06,100.40000000000002,Forward
4677,4677,Thaddeus Young,201152,TOR vs. MIA,TOR,1610612761,MIA,1,0,22200215,2022-11-16,W,28,12,2,8,6,9,0.667,0,0,,0,0,,5,3,0,0,2,4,2,22.6,1.333,C,111.1,109.4,1.7,0.172,0.15,0.163,0.125,1.0,0.167,0.667,91.83,92.21,0.123,76.84,"NOV 16, 2022",240,44,86,0.512,7,26,0.269,17,22,0.773,16,26,42,23,5,3,14,23,112,119.55593509820666,5.0,4.0,23.0,0.5454545454545454,1610612748,119.55593509820666,93.68,94.18,94.68,Forward
4678,4678,Jimmy Butler III,202710,MIA @ TOR,MIA,1610612748,TOR,0,1,22200215,2022-11-16,L,38,13,5,1,4,8,0.5,0,2,0.0,5,5,1.0,0,1,1,0,5,2,-4,19.7,1.275,F,115.1,118.9,-3.9,0.0,0.026,0.015,0.2,1.0,0.19,0.637,92.36,92.15,0.065,76.8,"NOV 16, 2022",240,36,66,0.545,13,35,0.371,19,22,0.864,4,19,23,19,5,4,23,20,104,109.84368398817068,5.0,3.0,42.0,0.5116279069767442,1610612761,109.84368398817068,94.68,94.18,93.68,Forward
4679,4679,Fred VanVleet,1627832,TOR vs. MIA,TOR,1610612761,MIA,1,0,22200215,2022-11-16,W,39,23,8,1,7,21,0.333,3,10,0.3,6,7,0.857,0,1,0,0,3,5,10,33.2,0.955,G,123.7,112.0,11.7,0.0,0.036,0.015,0.267,2.67,0.287,0.478,92.37,92.32,0.065,76.93,"NOV 16, 2022",240,44,86,0.512,7,26,0.269,17,22,0.773,16,26,42,23,5,3,14,23,112,119.55593509820666,5.0,4.0,23.0,0.5454545454545454,1610612748,119.55593509820666,93.68,94.18,94.68,Guard
4680,4680,Max Strus,1629622,MIA @ TOR,MIA,1610612748,TOR,0,1,22200215,2022-11-16,L,35,20,0,3,6,11,0.545,3,8,0.375,5,5,1.0,0,3,2,1,3,0,-7,29.6,1.515,G,104.3,117.6,-13.4,0.0,0.091,0.05,0.0,0.0,0.213,0.758,94.25,93.52,0.145,77.93,"NOV 16, 2022",240,36,66,0.545,13,35,0.371,19,22,0.864,4,19,23,19,5,4,23,20,104,109.84368398817068,5.0,3.0,42.0,0.5116279069767442,1610612761,109.84368398817068,94.68,94.18,93.68,Guard-Forward
4681,4681,Dalano Banton,1630625,TOR vs. MIA,TOR,1610612761,MIA,1,0,22200215,2022-11-16,W,21,5,1,1,2,10,0.2,1,6,0.167,0,0,,1,0,1,0,0,3,-14,10.7,0.5,G,100.0,131.0,-31.0,0.067,0.0,0.034,0.063,0.0,0.217,0.25,97.34,96.64,-0.042,80.54,"NOV 16, 2022",240,44,86,0.512,7,26,0.269,17,22,0.773,16,26,42,23,5,3,14,23,112,119.55593509820666,5.0,4.0,23.0,0.5454545454545454,1610612748,119.55593509820666,93.68,94.18,94.68,Forward
4682,4682,Nikola Jović,1631107,MIA @ TOR,MIA,1610612748,TOR,0,1,22200215,2022-11-16,L,24,13,1,3,4,8,0.5,1,3,0.333,4,4,1.0,1,2,1,0,2,1,-3,19.1,1.332,C,110.6,117.0,-6.4,0.059,0.087,0.075,0.083,0.5,0.235,0.666,92.8,94.69,0.136,78.91,"NOV 16, 2022",240,36,66,0.545,13,35,0.371,19,22,0.864,4,19,23,19,5,4,23,20,104,109.84368398817068,5.0,3.0,42.0,0.5116279069767442,1610612761,109.84368398817068,94.68,94.18,93.68,Forward
4683,4683,Christian Koloko,1631132,TOR vs. MIA,TOR,1610612761,MIA,1,0,22200215,2022-11-16,W,13,4,0,1,2,2,1.0,0,0,,0,0,,1,0,0,1,0,3,4,8.2,2.0,,125.0,119.2,5.8,0.083,0.0,0.048,0.0,0.0,0.059,1.0,102.06,99.69,0.038,83.08,"NOV 16, 2022",240,44,86,0.512,7,26,0.269,17,22,0.773,16,26,42,23,5,3,14,23,112,119.55593509820666,5.0,4.0,23.0,0.5454545454545454,1610612748,119.55593509820666,93.68,94.18,94.68,Center
4684,4684,Jamal Cain,1631288,MIA @ TOR,MIA,1610612748,TOR,0,1,22200215,2022-11-16,L,6,0,0,1,0,3,0.0,0,2,0.0,0,0,,0,1,0,0,0,1,-8,1.2,0.0,,75.0,130.8,-55.8,0.0,0.125,0.083,0.0,0.0,0.231,0.0,88.25,98.85,-0.146,82.37,"NOV 16, 2022",240,36,66,0.545,13,35,0.371,19,22,0.864,4,19,23,19,5,4,23,20,104,109.84368398817068,5.0,3.0,42.0,0.5116279069767442,1610612761,109.84368398817068,94.68,94.18,93.68,Forward
4685,4685,Aaron Wiggins,1630598,OKC @ WAS,OKC,1610612760,WAS,0,1,22200213,2022-11-16,W,27,7,0,3,3,4,0.75,1,1,1.0,0,0,,1,2,0,0,0,2,-5,10.6,1.75,F,119.3,125.9,-6.6,0.05,0.091,0.071,0.0,0.0,0.068,0.875,99.84,102.22,0.053,85.19,"NOV 16, 2022",240,44,81,0.543,16,31,0.516,17,26,0.654,9,28,37,24,4,7,15,22,121,122.91751320601382,8.0,5.0,41.0,0.5116279069767442,1610612764,122.91751320601382,98.44,99.96,101.48,Guard
4686,4686,Shai Gilgeous-Alexander,1628983,OKC @ WAS,OKC,1610612760,WAS,0,1,22200213,2022-11-16,W,35,42,7,6,14,22,0.636,2,3,0.667,12,17,0.706,2,4,0,1,2,1,9,60.7,1.425,G,127.0,114.9,12.2,0.069,0.138,0.103,0.35,3.5,0.4,0.712,100.39,102.02,0.24,85.02,"NOV 16, 2022",240,44,81,0.543,16,31,0.516,17,26,0.654,9,28,37,24,4,7,15,22,121,122.91751320601382,8.0,5.0,41.0,0.5116279069767442,1610612764,122.91751320601382,98.44,99.96,101.48,Guard
4687,4687,Brook Lopez,201572,MIL vs. CLE,MIL,1610612749,CLE,1,0,22200216,2022-11-16,W,30,29,1,5,10,13,0.769,7,9,0.778,2,2,1.0,1,4,1,3,1,2,22,47.5,2.089,C,133.9,95.0,38.9,0.036,0.111,0.078,0.056,1.0,0.211,1.045,97.16,94.15,0.233,78.46,"NOV 16, 2022",240,41,86,0.477,16,39,0.41,15,27,0.556,13,39,52,26,5,6,14,16,113,114.27993527508092,7.0,7.0,34.0,0.4285714285714285,1610612739,114.27993527508092,98.88,96.18,93.48,Center
4688,4688,Robin Lopez,201577,CLE @ MIL,CLE,1610612739,MIL,0,1,22200216,2022-11-16,L,14,0,0,1,0,2,0.0,0,0,,0,0,,0,1,0,0,0,1,-3,1.2,0.0,,100.0,107.1,-7.1,0.0,0.071,0.036,0.0,0.0,0.071,0.0,91.8,96.57,-0.038,80.48,"NOV 16, 2022",240,36,84,0.429,12,28,0.429,14,17,0.824,6,28,34,22,7,7,8,18,98,104.83525887890455,5.0,6.0,52.0,0.4767441860465116,1610612749,104.83525887890455,93.48,96.18,98.88,Center
4689,4689,Raul Neto,203526,CLE @ MIL,CLE,1610612739,MIL,0,1,22200216,2022-11-16,L,5,0,0,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0.0,0.0,,77.8,77.8,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,76.99,87.27,-0.083,72.73,"NOV 16, 2022",240,36,84,0.429,12,28,0.429,14,17,0.824,6,28,34,22,7,7,8,18,98,104.83525887890455,5.0,6.0,52.0,0.4767441860465116,1610612749,104.83525887890455,93.48,96.18,98.88,Guard
4690,4690,Thanasis Antetokounmpo,203648,MIL vs. CLE,MIL,1610612749,CLE,1,0,22200216,2022-11-16,W,2,0,1,2,0,0,,0,0,,0,0,,1,1,0,0,1,0,0,2.9,0.0,,66.7,50.0,16.7,0.5,1.0,0.667,1.0,1.0,0.25,0.0,75.13,87.65,0.429,73.04,"NOV 16, 2022",240,41,86,0.477,16,39,0.41,15,27,0.556,13,39,52,26,5,6,14,16,113,114.27993527508092,7.0,7.0,34.0,0.4285714285714285,1610612739,114.27993527508092,98.88,96.18,93.48,Forward
4691,4691,Trent Forrest,1630235,ATL vs. BOS,ATL,1610612737,BOS,1,0,22200214,2022-11-16,L,5,0,2,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,4,3.0,0.0,,118.2,90.0,28.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,93.38,93.91,0.083,78.26,"NOV 16, 2022",240,42,101,0.416,7,32,0.219,10,13,0.769,14,31,45,21,5,5,9,11,101,99.29217459693275,4.0,8.0,49.0,0.5454545454545454,1610612738,99.29217459693275,101.71999999999998,101.06,100.40000000000002,Guard
4692,4692,Bobby Portis,1626171,MIL vs. CLE,MIL,1610612749,CLE,1,0,22200216,2022-11-16,W,30,10,2,11,4,8,0.5,0,1,0.0,2,2,1.0,0,11,1,0,1,1,18,28.2,1.126,F,121.3,91.8,29.5,0.0,0.297,0.164,0.091,2.0,0.137,0.563,100.4,98.53,0.152,82.11,"NOV 16, 2022",240,41,86,0.477,16,39,0.41,15,27,0.556,13,39,52,26,5,6,14,16,113,114.27993527508092,7.0,7.0,34.0,0.4285714285714285,1610612739,114.27993527508092,98.88,96.18,93.48,Forward
4693,4693,Cedi Osman,1626224,CLE @ MIL,CLE,1610612739,MIL,0,1,22200216,2022-11-16,L,13,4,2,2,2,2,1.0,0,0,,0,0,,0,2,0,0,1,1,-4,8.4,2.0,,103.6,117.9,-14.3,0.0,0.133,0.077,0.286,2.0,0.107,1.0,100.07,101.82,0.095,84.85,"NOV 16, 2022",240,36,84,0.429,12,28,0.429,14,17,0.824,6,28,34,22,7,7,8,18,98,104.83525887890455,5.0,6.0,52.0,0.4767441860465116,1610612749,104.83525887890455,93.48,96.18,98.88,Forward
4694,4694,Caris LeVert,1627747,CLE @ MIL,CLE,1610612739,MIL,0,1,22200216,2022-11-16,L,20,2,3,2,1,5,0.2,0,2,0.0,0,0,,0,2,0,0,1,2,-8,7.9,0.4,F,110.3,130.8,-20.5,0.0,0.1,0.053,0.188,3.0,0.146,0.2,97.93,95.44,0.0,79.53,"NOV 16, 2022",240,36,84,0.429,12,28,0.429,14,17,0.824,6,28,34,22,7,7,8,18,98,104.83525887890455,5.0,6.0,52.0,0.4767441860465116,1610612749,104.83525887890455,93.48,96.18,98.88,Guard
4695,4695,Jevon Carter,1628975,MIL vs. CLE,MIL,1610612749,CLE,1,0,22200216,2022-11-16,W,32,11,8,4,5,10,0.5,1,3,0.333,0,0,,1,3,1,2,1,2,27,35.8,1.1,G,131.7,88.9,42.9,0.031,0.083,0.059,0.296,8.0,0.143,0.55,97.01,94.9,0.118,79.08,"NOV 16, 2022",240,41,86,0.477,16,39,0.41,15,27,0.556,13,39,52,26,5,6,14,16,113,114.27993527508092,7.0,7.0,34.0,0.4285714285714285,1610612739,114.27993527508092,98.88,96.18,93.48,Guard
4696,4696,Mamadi Diakite,1629603,CLE @ MIL,CLE,1610612739,MIL,0,1,22200216,2022-11-16,L,5,5,0,1,2,3,0.667,1,1,1.0,0,0,,0,1,0,0,1,0,0,5.2,1.667,,77.8,77.8,0.0,0.0,0.167,0.1,0.0,0.0,0.444,0.833,76.99,87.27,0.333,72.73,"NOV 16, 2022",240,36,84,0.429,12,28,0.429,14,17,0.824,6,28,34,22,7,7,8,18,98,104.83525887890455,5.0,6.0,52.0,0.4767441860465116,1610612749,104.83525887890455,93.48,96.18,98.88,Forward
