iter	RMSE
1665	5.551662802
1666	5.551642281
1667	5.55159925
1668	5.551510034
1669	5.551431721
1670	5.551379205
1671	5.551337162
1672	5.551161202
1673	5.551061599
1674	5.550920251
1675	5.550835752
1676	5.550767226
1677	5.550699708
1678	5.550646211
1679	5.550590398
1680	5.550449265
1681	5.55038306
1682	5.550339157
1683	5.550289556
1684	5.550212187
1685	5.550132492
1686	5.550099857
1687	5.550032796
1688	5.549986341
1689	5.549919252
1690	5.549875808
1691	5.54986053
1692	5.549803446
1693	5.549699231
1694	5.549615393
1695	5.549558262
1696	5.549504576
1697	5.549404745
1698	5.549344685
1699	5.549235918
1700	5.549149536
1701	5.549114006
1702	5.549006234
1703	5.548925406
1704	5.548801107
1705	5.548731893
1706	5.548656995
1707	5.548619308
1708	5.548588616
1709	5.548536689
1710	5.548449417
1711	5.548384427
1712	5.548299992
1713	5.548240653
1714	5.548177533
1715	5.548088423
1716	5.547967361
1717	5.547929293
1718	5.547895967
1719	5.547834476
1720	5.547756674
1721	5.547670458
1722	5.54763782
1723	5.547540506
1724	5.547480905
1725	5.54742611
1726	5.547327706
1727	5.547223146
1728	5.547123266
1729	5.547074028
1730	5.546985009
1731	5.546907278
1732	5.546798273
1733	5.546717055
1734	5.546638533
1735	5.546572254
1736	5.546532745
1737	5.546467025
1738	5.546411073
1739	5.546358026
1740	5.546269732
1741	5.546229237
1742	5.546200922
1743	5.546147494
1744	5.546103735
1745	5.546036204
1746	5.545928093
1747	5.545856627
1748	5.545781805
1749	5.545749868
1750	5.545716418
1751	5.545663387
1752	5.545594038
1753	5.545586777
1754	5.545518607
1755	5.54540929
1756	5.545324798
1757	5.545232379
1758	5.545143431
1759	5.545067654
1760	5.545003566
1761	5.544909779
1762	5.544841656
1763	5.544783782
1764	5.544715569
1765	5.544649885
1766	5.54453598
1767	5.544429622
1768	5.544343027
1769	5.544311634
1770	5.544244753
1771	5.544205603
1772	5.544116545
1773	5.544020305
1774	5.543926076
1775	5.543869488
1776	5.543838628
1777	5.543755137
1778	5.54370075
1779	5.543643244
1780	5.543555955
1781	5.543494477
1782	5.543388398
1783	5.543306281
1784	5.543153041
1785	5.543059756
1786	5.5429466
1787	5.542858684
1788	5.542781526
1789	5.542701684
1790	5.542603937
1791	5.542535889
1792	5.542471738
1793	5.542380046
1794	5.542330387
1795	5.542269566
1796	5.542225254
1797	5.542159979
1798	5.542079104
1799	5.54204507
1800	5.541978575
1801	5.541868284
1802	5.54181235
1803	5.54172728
1804	5.541665258
1805	5.541553026
1806	5.541488244
1807	5.541400831
1808	5.54134027
1809	5.541273103
1810	5.541233892
1811	5.541147961
1812	5.541079135
1813	5.541018206
1814	5.540952779
1815	5.540891341
1816	5.54081594
1817	5.540712231
1818	5.540623086
1819	5.540550736
1820	5.54049262
1821	5.540402729
1822	5.540344118
1823	5.540262297
1824	5.540216905
1825	5.54015794
1826	5.540090384
1827	5.540049127
1828	5.539984416
1829	5.539872612
1830	5.539817979
1831	5.539770257
1832	5.539711208
1833	5.539623868
1834	5.539546127
1835	5.539489557
1836	5.539438799
1837	5.539379559
1838	5.539283927
1839	5.539242898
1840	5.539181301
1841	5.539099332
1842	5.539026727
1843	5.538892382
1844	5.53881012
1845	5.538757058
1846	5.538684571
1847	5.538647657
1848	5.538598749
1849	5.538543763
1850	5.538487327
1851	5.538449331
1852	5.538371889
1853	5.538279627
1854	5.538224944
1855	5.538149139
1856	5.538074392
1857	5.538027435
1858	5.537974972
1859	5.537875792
1860	5.53778093
1861	5.537750166
1862	5.537659744
1863	5.537635067
1864	5.537532895
1865	5.537454369
1866	5.537429398
1867	5.537358567
1868	5.537312405
1869	5.537209702
1870	5.537111739
1871	5.537038213
1872	5.536975789
1873	5.536936001
1874	5.536856266
1875	5.5367808
1876	5.53671439
1877	5.536661091
1878	5.536634554
1879	5.536574208
1880	5.536484341
1881	5.536408704
1882	5.536358818
1883	5.536316116
1884	5.536224593
1885	5.536166783
1886	5.536114972
1887	5.536049108
1888	5.535973923
1889	5.535960861
1890	5.535864846
1891	5.535794263
1892	5.535736013
1893	5.535669787
1894	5.535561453
1895	5.535498972
1896	5.535405095
1897	5.535352017
1898	5.535267122
1899	5.535186045
1900	5.535111984
1901	5.535072868
1902	5.534990534
1903	5.534911289
1904	5.534841505
1905	5.534764003
1906	5.5346259
1907	5.53456558
1908	5.534516642
1909	5.534473226
1910	5.534418441
1911	5.534376025
1912	5.534339711
1913	5.534288983
1914	5.534191954
1915	5.534109242
1916	5.534076543
1917	5.533995515
1918	5.533900895
1919	5.533819953
1920	5.533746862
1921	5.533635614
1922	5.53355984
1923	5.533523564
1924	5.533468923
1925	5.533399347
1926	5.533337662
1927	5.533248896
1928	5.533182645
1929	5.533153092
1930	5.533071328
1931	5.533027519
1932	5.5329492
1933	5.532875516
1934	5.532813516
1935	5.532713958
1936	5.532605632
1937	5.532565306
1938	5.532518755
1939	5.532484364
1940	5.532382391
1941	5.532316868
1942	5.532258296
1943	5.532197815
1944	5.532154447
1945	5.532065275
1946	5.53195423
1947	5.531870797
1948	5.531821292
1949	5.531793834
1950	5.531709256
1951	5.531662574
1952	5.531565641
1953	5.531527228
1954	5.531442658
1955	5.531374554
1956	5.531334624
1957	5.531232305
1958	5.531190077
1959	5.531116983
1960	5.531069259
1961	5.531038341
1962	5.530940463
1963	5.530879007
1964	5.530782125
1965	5.530694846
1966	5.530613062
1967	5.530541453
1968	5.530444899
1969	5.530366965
1970	5.530257558
1971	5.530202417
1972	5.530134019
1973	5.53004854
1974	5.52995804
1975	5.529848691
1976	5.529829848
1977	5.529708389
1978	5.529614542
1979	5.529530278
1980	5.529481641
1981	5.529427292
1982	5.529371214
1983	5.529290886
1984	5.529233794
1985	5.529195771
1986	5.529146525
1987	5.529076217
1988	5.529013057
1989	5.528947025
1990	5.528895267
1991	5.528829219
1992	5.528758517
1993	5.52872185
1994	5.528654963
1995	5.528604887
1996	5.528541817
1997	5.528473138
1998	5.528428303
1999	5.528367749
2000	5.528319069
2001	5.528218107
2002	5.528151668
2003	5.528116977
2004	5.527992042
2005	5.527936631
2006	5.527895235
2007	5.527843439
2008	5.527805401
2009	5.527770044
2010	5.527690364
2011	5.527625509
2012	5.527592261
2013	5.527487955
2014	5.527417764
2015	5.527351217
2016	5.527241247
2017	5.527152555
2018	5.527120236
2019	5.527032943
2020	5.526968548
2021	5.526868073
2022	5.526793005
2023	5.52669179
2024	5.526616263
2025	5.526585098
2026	5.526441729
2027	5.52640852
2028	5.526320173
2029	5.526253392
2030	5.526210504
2031	5.526118319
2032	5.526063108
2033	5.525980615
2034	5.525910173
2035	5.525855315
2036	5.525800217
2037	5.525730778
2038	5.525682473
2039	5.525573107
2040	5.525515434
2041	5.525467081
2042	5.525421801
2043	5.525352841
2044	5.525272364
2045	5.525209324
2046	5.525144008
2047	5.525066048
2048	5.524986209
2049	5.524919072
2050	5.524871805
2051	5.524828992
2052	5.524728571
2053	5.524665415
2054	5.524591746
2055	5.524540618
2056	5.524484331
2057	5.524434388
2058	5.524370609
2059	5.524281181
2060	5.524237031
2061	5.52416684
2062	5.524116189
2063	5.524048735
2064	5.524010563
2065	5.52393912
2066	5.523913958
2067	5.523864549
2068	5.523801381
2069	5.523754291
2070	5.523709427
2071	5.52362866
2072	5.523552965
2073	5.523474781
2074	5.523386209
2075	5.523300275
2076	5.523253986
2077	5.523169802
2078	5.523114819
2079	5.522995112
2080	5.522909907
2081	5.522866822
2082	5.522771989
2083	5.522747618
2084	5.522681096
2085	5.522627417
2086	5.522580891
2087	5.522541395
2088	5.522442434
2089	5.522336693
2090	5.522295881
2091	5.522263124
2092	5.522201008
2093	5.522127989
2094	5.522006284
2095	5.521951181
2096	5.521903507
2097	5.521795909
2098	5.521715071
2099	5.521661031
2100	5.521577477
2101	5.521527303
2102	5.521461771
2103	5.521431767
2104	5.521398618
2105	5.521339334
2106	5.521262662
2107	5.52116412
2108	5.521088931
2109	5.521036895
2110	5.52096243
2111	5.520922282
2112	5.520769141
2113	5.520708685
2114	5.520649186
2115	5.520558554
2116	5.520513879
2117	5.52041522
2118	5.520344884
2119	5.520311035
2120	5.520239991
2121	5.520195259
2122	5.520133049
2123	5.520063307
2124	5.520030391
2125	5.519984518
2126	5.519892843
2127	5.519819881
2128	5.51969149
2129	5.519662247
2130	5.519599989
2131	5.519551298
2132	5.51950691
2133	5.519436689
2134	5.519353563
2135	5.519287506
2136	5.519213696
2137	5.519087349
2138	5.518988267
2139	5.518903621
2140	5.518840468
2141	5.518769669
2142	5.518727027
2143	5.518664186
2144	5.51860206
2145	5.518515319
2146	5.51848603
2147	5.518453213
2148	5.518323645
2149	5.518253302
2150	5.518226676
2151	5.518167399
2152	5.518068543
2153	5.518041667
2154	5.51798541
2155	5.517894333
2156	5.517787381
2157	5.517711626
2158	5.517660227
2159	5.517600747
2160	5.5175202
2161	5.517422075
2162	5.517352085
2163	5.517303092
2164	5.517236345
2165	5.517150825
2166	5.517075697
2167	5.516995641
2168	5.51692932
2169	5.516850649
2170	5.516753476
2171	5.516710063
2172	5.516649065
2173	5.51662018
2174	5.516561296
2175	5.516487386
2176	5.516387024
2177	5.516324213
2178	5.516275389
2179	5.51613422
2180	5.516103942
2181	5.516019478
2182	5.515980728
2183	5.515921029
2184	5.515862401
2185	5.515787729
2186	5.515706569
2187	5.515650059
2188	5.515577846
2189	5.515476895
2190	5.515398449
2191	5.515341212
2192	5.51530874
2193	5.515232313
2194	5.515190925
2195	5.515138905
2196	5.515081698
2197	5.515005436
2198	5.514952471
2199	5.514842782
2200	5.514772562
2201	5.514700479
2202	5.514643062
2203	5.514565496
2204	5.514509141
2205	5.514478697
2206	5.514399586
2207	5.514326421
2208	5.514266676
2209	5.514227765
2210	5.51413271
2211	5.514049795
2212	5.513969201
2213	5.513913972
2214	5.513811896
2215	5.513645865
2216	5.513587834
2217	5.513521569
2218	5.51346401
2219	5.513412544
2220	5.513331995
2221	5.513217838
2222	5.51314238
2223	5.513067083
2224	5.513036675
2225	5.512983917
2226	5.512886741
2227	5.512829197
2228	5.512768423
2229	5.512713963
2230	5.512609245
2231	5.512538489
2232	5.512461959
2233	5.51244167
2234	5.512408328
2235	5.512353642
2236	5.512286807
2237	5.512259293
2238	5.512197314
2239	5.512162414
2240	5.512065767
2241	5.512032815
2242	5.511958088
2243	5.511911269
2244	5.511804349
2245	5.511720546
2246	5.511702478
2247	5.511615632
2248	5.511578804
2249	5.511485562
2250	5.511448621
2251	5.511414889
2252	5.511298072
2253	5.511264899
2254	5.511146915
2255	5.511080921
2256	5.511000666
2257	5.51093911
2258	5.510856916
2259	5.510773449
2260	5.51068909
2261	5.510579561
2262	5.510490064
2263	5.510382914
2264	5.510333153
2265	5.510262236
2266	5.510198729
2267	5.510105316
2268	5.510080154
2269	5.510023562
2270	5.509911809
2271	5.509847226
