Game,Tipoff,Season,Score,Over_Under,Home_Line
MIN @ CHA,Feb 12 7:00 PM,2020,114-120,230.0,-2.5
NYK @ WAS,Feb 12 7:00 PM,2020,109-91,218.5,3.0
SAS @ ATL,Feb 12 7:30 PM,2020,125-114,224.5,-2.5
NOP @ DAL,Feb 12 7:30 PM,2020,130-143,233.5,-3.0
DET @ BOS,Feb 12 8:00 PM,2020,108-102,210.5,-7.0
LAC @ CHI,Feb 12 8:00 PM,2020,125-106,225.5,7.5
OKC @ DEN,Feb 12 9:00 PM,2020,95-97,221.5,-11.5
MIL @ UTA,Feb 12 9:00 PM,2020,115-129,233.0,-2.5
MEM @ LAL,Feb 12 10:00 PM,2020,105-115,218.5,-8.5
CLE @ POR,Feb 12 10:00 PM,2020,110-129,221.5,-3.5
ORL @ SAC,Feb 12 10:00 PM,2020,123-112,218.0,-6.5
PHI @ PHX,Feb 13 3:00 PM,2020,111-120,221.0,1.0
IND @ ATL,Feb 13 7:30 PM,2020,125-113,224.0,1.5
HOU @ NYK,Feb 13 8:00 PM,2020,99-121,213.0,0.0
BKN @ GSW,Feb 13 8:30 PM,2020,134-117,245.5,3.5
MIA @ UTA,Feb 13 9:00 PM,2020,94-112,215.5,-7.0
BOS @ WAS,Feb 14 1:00 PM,2020,91-104,230.0,7.0
SAS @ CHA,Feb 14 7:00 PM,2020,122-110,227.0,4.0
NOP @ DET,Feb 14 7:00 PM,2020,112-123,222.0,5.5
MIN @ TOR,Feb 14 7:00 PM,2020,116-112,229.0,-7.5
POR @ DAL,Feb 14 7:30 PM,2020,121-118,235.5,-5.5
MIL @ OKC,Feb 14 8:00 PM,2020,109-114,228.5,11.5
ORL @ PHX,Feb 14 9:00 PM,2020,90-109,212.0,-11.5
LAL @ DEN,Feb 14 10:00 PM,2020,105-122,219.0,3.0
CLE @ LAC,Feb 14 10:00 PM,2020,111-128,220.0,-9.0
MEM @ SAC,Feb 14 10:00 PM,2020,124-110,232.0,1.0
CHI @ IND,Feb 15 7:00 PM,2020,120-112,223.5,-4.5
HOU @ WAS,Feb 15 7:00 PM,2020,119-131,233.0,1.5
ATL @ NYK,Feb 15 7:30 PM,2020,112-123,218.5,1.5
PHI @ UTA,Feb 15 9:00 PM,2020,123-134,225.5,-8.5
CLE @ GSW,Feb 15 10:00 PM,2020,98-129,227.0,-11.0
MIA @ LAC,Feb 15 10:00 PM,2020,118-125,217.5,6.5
BKN @ SAC,Feb 15 10:00 PM,2020,136-125,242.5,4.5
DEN @ BOS,Feb 16 7:00 PM,2020,99-112,222.5,-2.0
NOP @ MEM,Feb 16 8:00 PM,2020,144-113,232.0,1.5
TOR @ MIL,Feb 16 8:00 PM,2020,124-113,236.0,-6.0
LAL @ MIN,Feb 16 8:00 PM,2020,112-104,223.0,6.0
POR @ OKC,Feb 16 8:00 PM,2020,115-104,226.0,5.5
BKN @ PHX,Feb 16 10:30 PM,2020,128-124,226.5,-8.0
NYK @ ORL,Feb 17 7:00 PM,2020,89-107,209.5,3.5
ATL @ BOS,Feb 17 7:30 PM,2020,122-114,222.5,-2.0
HOU @ PHI,Feb 17 7:30 PM,2020,113-118,227.0,-8.0
DET @ CHI,Feb 17 8:00 PM,2020,102-105,219.5,-3.0
IND @ MIN,Feb 17 8:00 PM,2020,134-128,226.0,5.5
DEN @ WAS,Feb 17 8:00 PM,2020,128-130,234.5,4.5
OKC @ MEM,Feb 17 9:00 PM,2020,113-122,227.0,-7.0
POR @ NOP,Feb 17 9:00 PM,2020,126-124,237.0,-4.0
MIA @ GSW,Feb 17 10:00 PM,2020,112-120,222.5,1.0
UTA @ LAC,Feb 17 10:00 PM,2020,114-96,228.0,7.0
TOR @ MIL,Feb 18 7:30 PM,2020,110-96,234.0,-7.5
BKN @ LAL,Feb 18 10:00 PM,2020,109-98,230.0,-3.0
MIA @ SAC,Feb 18 10:00 PM,2020,118-110,226.0,1.0
DEN @ CLE,Feb 19 7:00 PM,2020,120-103,226.0,9.0
GSW @ ORL,Feb 19 7:00 PM,2020,120-124,225.5,5.0
ATL @ BOS,Feb 19 7:30 PM,2020,109-121,226.5,-4.5
CHI @ PHI,Feb 19 7:30 PM,2020,105-112,227.0,-6.0
DET @ MEM,Feb 19 8:00 PM,2020,95-109,219.0,-4.5
OKC @ MIL,Feb 19 8:00 PM,2020,85-98,232.5,-11.0
PHX @ NOP,Feb 19 8:00 PM,2020,132-114,231.0,3.5
TOR @ MIN,Feb 19 9:00 PM,2020,86-81,225.5,2.5
UTA @ LAC,Feb 19 10:00 PM,2020,112-116,228.0,1.0
GSW @ CHA,Feb 20 8:00 PM,2020,100-102,234.5,2.0
MIA @ LAL,Feb 20 8:30 PM,2020,96-94,208.5,-3.5
SAC @ CHI,Feb 20 9:00 PM,2020,114-122,235.5,1.0
PHX @ MEM,Feb 20 9:00 PM,2020,128-97,223.0,6.5
WAS @ POR,Feb 20 10:00 PM,2020,118-111,243.5,-4.5
BOS @ NOP,Feb 21 3:30 PM,2020,115-120,230.0,2.5
OKC @ CLE,Feb 21 7:00 PM,2020,117-101,219.5,3.0
MIN @ NYK,Feb 21 7:00 PM,2020,99-103,217.0,-3.0
DET @ ORL,Feb 21 7:00 PM,2020,96-105,210.5,-3.0
PHI @ TOR,Feb 21 7:00 PM,2020,103-110,222.5,3.0
DEN @ ATL,Feb 21 7:30 PM,2020,115-123,232.0,2.5
BKN @ LAC,Feb 21 8:00 PM,2020,112-108,234.5,-6.5
SAC @ MIL,Feb 21 9:00 PM,2020,115-128,240.0,-10.0
CHI @ HOU,Feb 22 8:00 PM,2020,120-100,226.0,1.0
MEM @ DAL,Feb 22 8:30 PM,2020,92-102,232.0,-4.0
MIA @ OKC,Feb 22 9:00 PM,2020,108-94,212.5,7.0
POR @ PHX,Feb 22 9:00 PM,2020,100-132,226.5,-6.5
CHA @ UTA,Feb 22 9:00 PM,2020,110-132,228.5,-12.5
WAS @ LAL,Feb 22 10:00 PM,2020,127-124,228.5,-7.0
ATL @ CLE,Feb 23 7:00 PM,2020,111-112,228.0,8.0
DET @ ORL,Feb 23 7:00 PM,2020,105-93,211.0,-4.5
SAC @ BKN,Feb 23 7:30 PM,2020,118-127,242.0,-5.5
BOS @ DAL,Feb 23 7:30 PM,2020,107-110,222.5,2.5
GSW @ NYK,Feb 23 7:30 PM,2020,114-106,222.5,4.0
PHI @ TOR,Feb 23 7:30 PM,2020,109-102,221.5,2.5
MIN @ MIL,Feb 23 8:00 PM,2020,112-139,232.0,-10.0
POR @ DEN,Feb 23 10:00 PM,2020,106-111,231.0,-6.0
WAS @ LAC,Feb 23 10:00 PM,2020,116-135,235.5,-12.0
BOS @ ATL,Feb 24 7:30 PM,2020,112-127,221.0,1.0
HOU @ CLE,Feb 24 7:30 PM,2020,96-112,221.5,5.5
GSW @ IND,Feb 24 7:30 PM,2020,111-107,230.5,-2.0
MIN @ CHI,Feb 24 8:00 PM,2020,126-133,229.0,-4.5
TOR @ MIA,Feb 24 8:00 PM,2020,108-116,214.0,-2.0
DET @ NOP,Feb 24 8:00 PM,2020,118-128,221.5,-11.5
SAS @ OKC,Feb 24 8:00 PM,2020,99-102,217.5,1.0
CHA @ PHX,Feb 24 9:00 PM,2020,124-121,225.0,-9.5
LAL @ UTA,Feb 24 10:00 PM,2020,89-114,218.5,-8.5
DAL @ PHI,Feb 25 7:00 PM,2020,97-111,228.5,-5.0
ORL @ BKN,Feb 25 7:30 PM,2020,92-129,229.5,-8.5
SAC @ NYK,Feb 25 7:30 PM,2020,121-140,226.0,-1.0
LAC @ MEM,Feb 25 8:00 PM,2020,94-122,225.5,8.0
WAS @ DEN,Feb 25 9:00 PM,2020,112-110,237.5,-8.0
NOP @ MIL,Feb 25 9:30 PM,2020,125-129,242.0,-8.0
IND @ BOS,Feb 26 7:30 PM,2020,112-118,219.0,-2.5
HOU @ TOR,Feb 26 7:30 PM,2020,111-122,219.5,-6.5
PHX @ CHI,Feb 26 8:00 PM,2020,106-97,226.0,6.5
SAC @ DET,Feb 26 8:00 PM,2020,110-107,228.0,1.5
LAC @ MEM,Feb 26 8:00 PM,2020,119-99,223.0,7.5
UTA @ MIA,Feb 26 8:00 PM,2020,116-124,220.0,6.5
ATL @ OKC,Feb 26 8:00 PM,2020,109-118,226.5,5.5
CHA @ GSW,Feb 26 10:00 PM,2020,121-130,233.0,-6.5
POR @ LAL,Feb 26 10:00 PM,2020,93-102,222.5,-5.0
CLE @ PHI,Feb 27 7:00 PM,2020,112-109,220.5,-11.5
MIN @ WAS,Feb 27 7:00 PM,2020,112-128,238.0,-4.0
IND @ NYK,Feb 27 8:00 PM,2020,107-110,216.5,1.5
DEN @ OKC,Feb 27 8:00 PM,2020,126-96,219.5,6.5
UTA @ ORL,Feb 27 8:00 PM,2020,124-109,221.5,9.5
NOP @ SAS,Feb 27 8:00 PM,2020,114-117,232.5,2.0
DAL @ BKN,Feb 27 8:30 PM,2020,115-98,233.5,1.0
LAC @ MIL,Feb 28 3:30 PM,2020,100-105,232.0,1.0
WAS @ BOS,Feb 28 7:00 PM,2020,110-111,232.0,-6.5
NYK @ DET,Feb 28 8:00 PM,2020,109-90,209.5,1.5
MEM @ HOU,Feb 28 8:00 PM,2020,133-84,224.0,4.0
GSW @ LAL,Feb 28 8:00 PM,2020,91-117,221.0,-2.5
ATL @ MIA,Feb 28 8:00 PM,2020,99-109,225.0,-2.5
PHX @ MIN,Feb 28 9:00 PM,2020,118-99,224.5,10.5
CHA @ SAC,Feb 28 10:00 PM,2020,127-126,236.5,-3.5
DAL @ ORL,Mar 1 7:00 PM,2020,130-124,220.0,7.0
IND @ PHI,Mar 1 7:00 PM,2020,114-130,223.0,-3.5
DEN @ CHI,Mar 1 8:00 PM,2020,118-112,225.0,4.5
UTA @ NOP,Mar 1 8:00 PM,2020,124-129,237.0,7.0
BKN @ SAS,Mar 1 8:30 PM,2020,124-113,233.5,4.0
CLE @ HOU,Mar 1 9:00 PM,2020,101-90,217.0,-3.0
CHA @ POR,Mar 1 10:30 PM,2020,111-123,230.0,-8.0
MEM @ WAS,Mar 2 7:00 PM,2020,125-111,238.5,1.0
LAC @ BOS,Mar 2 7:30 PM,2020,112-117,221.5,5.0
ATL @ MIA,Mar 2 7:30 PM,2020,94-80,223.5,-2.0
NYK @ SAS,Mar 2 8:30 PM,2020,93-119,211.5,1.5
DEN @ MIL,Mar 2 9:00 PM,2020,128-97,234.0,-8.0
PHX @ LAL,Mar 2 10:00 PM,2020,114-104,215.5,1.5
IND @ CLE,Mar 3 7:00 PM,2020,114-111,219.0,6.5
UTA @ PHI,Mar 3 7:00 PM,2020,123-131,230.0,3.5
DET @ TOR,Mar 3 7:00 PM,2020,129-105,211.5,-7.5
BKN @ HOU,Mar 3 7:30 PM,2020,132-114,226.5,10.5
CHA @ MIN,Mar 3 8:00 PM,2020,135-102,235.0,2.5
CHI @ NOP,Mar 3 8:00 PM,2020,128-124,237.0,-6.0
ATL @ ORL,Mar 3 8:00 PM,2020,115-112,220.0,3.0
OKC @ DAL,Mar 3 8:30 PM,2020,78-87,220.0,-5.0
GSW @ POR,Mar 3 10:00 PM,2020,106-108,233.0,1.0
LAL @ SAC,Mar 3 10:00 PM,2020,120-123,223.5,-4.5
TOR @ BOS,Mar 4 7:00 PM,2020,125-132,221.5,-8.0
LAC @ WAS,Mar 4 7:00 PM,2020,117-119,235.0,6.5
DET @ NYK,Mar 4 7:30 PM,2020,104-114,206.5,-7.0
DEN @ IND,Mar 4 8:00 PM,2020,113-103,227.5,3.5
MIL @ MEM,Mar 4 8:00 PM,2020,112-111,235.5,6.0
MIA @ NOP,Mar 4 8:30 PM,2020,103-93,225.0,2.0
OKC @ SAS,Mar 4 9:00 PM,2020,107-102,219.5,-7.0
GSW @ PHX,Mar 4 10:00 PM,2020,98-120,220.0,-12.5
SAC @ POR,Mar 4 10:00 PM,2020,119-123,237.5,-4.5
WAS @ MEM,Mar 10 8:00 PM,2020,112-127,237.5,-3.5
SAS @ DAL,Mar 10 8:30 PM,2020,104-115,226.5,-4.5
DET @ CHA,Mar 11 7:00 PM,2020,102-105,225.5,-4.5
BOS @ BKN,Mar 11 7:30 PM,2020,109-121,232.0,-2.5
ATL @ TOR,Mar 11 7:30 PM,2020,121-120,226.5,3.0
PHI @ CHI,Mar 11 8:00 PM,2020,127-105,229.0,-3.5
ORL @ MIA,Mar 11 8:00 PM,2020,103-111,210.5,-9.0
NYK @ MIL,Mar 11 8:00 PM,2020,101-134,222.5,-11.0
MIN @ NOP,Mar 11 8:00 PM,2020,135-105,238.0,-8.0
DAL @ OKC,Mar 11 9:00 PM,2020,108-116,215.5,2.0
GSW @ LAC,Mar 11 10:00 PM,2020,104-130,229.5,-7.0
PHX @ POR,Mar 11 10:00 PM,2020,127-121,227.0,4.5
HOU @ SAC,Mar 11 10:00 PM,2020,105-125,231.0,-6.0
DEN @ MEM,Mar 12 8:00 PM,2020,103-102,229.5,2.5
CLE @ NOP,Mar 12 8:00 PM,2020,82-116,225.5,-6.5
PHI @ WAS,Mar 12 8:00 PM,2020,127-101,239.5,3.5
MIA @ CHI,Mar 12 9:00 PM,2020,101-90,222.5,2.0
ORL @ SAS,Mar 12 9:00 PM,2020,77-104,214.5,-7.5
HOU @ UTA,Mar 12 10:00 PM,2020,99-114,229.5,-19.0
IND @ LAL,Mar 12 10:30 PM,2020,100-105,219.5,-4.5
NYK @ OKC,Mar 13 2:00 PM,2020,119-97,208.0,4.5
DET @ BKN,Mar 13 7:00 PM,2020,95-100,225.5,-11.0
TOR @ CHA,Mar 13 7:00 PM,2020,104-114,234.0,-2.5
MIL @ WAS,Mar 13 7:00 PM,2020,125-119,236.0,13.0
SAC @ ATL,Mar 13 7:30 PM,2020,106-121,239.0,-4.0
POR @ MIN,Mar 13 8:00 PM,2020,125-121,234.5,5.0
DAL @ DEN,Mar 13 10:00 PM,2020,116-103,225.5,1.0
IND @ PHX,Mar 13 10:00 PM,2020,122-111,225.5,-7.0
MEM @ OKC,Mar 14 2:00 PM,2020,122-128,223.5,9.5
UTA @ GSW,Mar 14 4:00 PM,2020,119-131,233.5,7.5
SAS @ PHI,Mar 14 6:30 PM,2020,99-134,223.5,-5.0
MIA @ ORL,Mar 14 7:00 PM,2020,102-97,208.5,8.0
CLE @ ATL,Mar 14 7:30 PM,2020,82-100,222.5,-5.5
BOS @ HOU,Mar 14 8:00 PM,2020,134-107,221.5,11.0
POR @ MIN,Mar 14 8:00 PM,2020,112-114,234.5,5.0
TOR @ CHI,Mar 14 9:00 PM,2020,95-118,229.0,-3.5
LAC @ NOP,Mar 14 9:00 PM,2020,115-135,233.0,6.0
SAC @ CHA,Mar 15 7:00 PM,2020,116-122,240.0,-3.0
MIL @ WAS,Mar 15 7:00 PM,2020,133-122,244.5,8.5
NYK @ BKN,Mar 15 8:00 PM,2020,112-117,223.5,-8.5
SAS @ DET,Mar 15 8:00 PM,2020,109-99,211.0,1.5
LAC @ DAL,Mar 15 9:00 PM,2020,109-99,229.0,1.5
IND @ DEN,Mar 15 10:00 PM,2020,106-121,223.5,-4.5
MEM @ PHX,Mar 15 10:00 PM,2020,99-122,228.0,-7.5
LAL @ GSW,Mar 15 10:30 PM,2020,128-97,225.0,1.5
UTA @ BOS,Mar 16 7:30 PM,2020,117-109,229.5,3.5
OKC @ CHI,Mar 16 8:00 PM,2020,102-123,227.5,-7.0
ATL @ HOU,Mar 16 8:00 PM,2020,119-107,225.0,8.5
CLE @ MIA,Mar 16 8:00 PM,2020,98-113,206.5,-11.0
NYK @ PHI,Mar 16 8:00 PM,2020,96-99,219.0,-7.0
NOP @ POR,Mar 16 10:00 PM,2020,124-125,240.0,-2.0
MIN @ LAL,Mar 16 10:30 PM,2020,121-137,223.5,-7.5
TOR @ DET,Mar 17 7:00 PM,2020,112-116,218.0,6.5
BKN @ IND,Mar 17 7:00 PM,2020,124-115,230.0,1.0
MIL @ PHI,Mar 17 7:00 PM,2020,109-105,235.0,6.0
SAC @ WAS,Mar 17 7:00 PM,2020,121-119,247.5,-1.0
SAS @ CHI,Mar 17 8:00 PM,2020,106-99,223.0,-1.5
BOS @ CLE,Mar 17 8:00 PM,2020,110-117,212.5,7.5
GSW @ HOU,Mar 17 8:00 PM,2020,108-94,230.5,11.0
CHA @ DEN,Mar 17 9:00 PM,2020,104-129,228.5,-6.5
MIA @ MEM,Mar 17 9:00 PM,2020,85-89,220.0,1.0
LAC @ DAL,Mar 17 9:30 PM,2020,89-105,225.5,2.5
UTA @ WAS,Mar 18 7:00 PM,2020,122-131,240.5,10.5
OKC @ ATL,Mar 18 7:30 PM,2020,93-116,224.0,-8.0
ORL @ NYK,Mar 18 7:30 PM,2020,93-94,206.5,-4.5
MIN @ PHX,Mar 18 10:00 PM,2020,123-119,232.5,-11.0
NOP @ POR,Mar 18 10:00 PM,2020,93-101,239.0,-1.5
CHA @ LAL,Mar 18 10:30 PM,2020,105-116,225.0,-7.0
SAC @ BOS,Mar 19 7:30 PM,2020,107-96,232.5,-7.0
SAS @ CLE,Mar 19 7:30 PM,2020,116-110,213.5,5.0
DET @ HOU,Mar 19 8:00 PM,2020,113-100,216.0,-2.0
GSW @ MEM,Mar 19 8:00 PM,2020,116-103,220.5,-6.5
IND @ MIA,Mar 19 8:00 PM,2020,137-110,216.5,-4.0
BKN @ ORL,Mar 19 8:00 PM,2020,113-121,225.0,10.5
UTA @ TOR,Mar 19 8:00 PM,2020,115-112,231.5,4.5
CHI @ DEN,Mar 19 9:00 PM,2020,127-131,225.0,-7.0
MIN @ PHX,Mar 19 10:00 PM,2020,101-113,233.0,-10.5
DAL @ POR,Mar 19 10:00 PM,2020,119-125,228.0,2.5
ATL @ LAL,Mar 20 3:30 PM,2020,99-94,219.0,-3.5
GSW @ MEM,Mar 20 8:00 PM,2020,103-111,220.5,-6.5
SAC @ PHI,Mar 20 8:00 PM,2020,105-129,229.0,-4.0
SAS @ MIL,Mar 20 9:00 PM,2020,113-120,229.5,-11.5
CHA @ LAC,Mar 20 10:00 PM,2020,98-125,231.5,-9.5
IND @ MIA,Mar 21 1:00 PM,2020,109-106,218.5,-3.5
OKC @ HOU,Mar 21 2:00 PM,2020,114-112,218.0,1.0
NOP @ DEN,Mar 21 3:00 PM,2020,113-108,230.0,-6.5
ORL @ BOS,Mar 21 3:30 PM,2020,96-112,215.5,-9.0
WAS @ BKN,Mar 21 7:00 PM,2020,106-113,248.5,-9.0
TOR @ CLE,Mar 21 7:00 PM,2020,105-116,216.0,7.5
CHI @ DET,Mar 21 7:00 PM,2020,100-86,217.0,3.5
PHI @ NYK,Mar 21 8:00 PM,2020,101-100,211.5,1.0
LAL @ PHX,Mar 21 10:00 PM,2020,94-111,217.0,-10.5
DAL @ POR,Mar 21 10:00 PM,2020,132-92,227.5,2.0
SAC @ CLE,Mar 22 7:30 PM,2020,119-105,224.0,4.5
OKC @ MIN,Mar 22 8:00 PM,2020,112-103,230.5,-5.0
CHA @ SAS,Mar 22 8:30 PM,2020,100-97,223.5,-5.0
UTA @ CHI,Mar 22 9:00 PM,2020,120-95,227.5,9.5
TOR @ HOU,Mar 22 9:00 PM,2020,99-117,225.5,8.5
BOS @ MEM,Mar 22 9:00 PM,2020,126-132,218.5,-4.5
IND @ MIL,Mar 22 9:00 PM,2020,113-140,232.5,-7.0
ATL @ LAC,Mar 22 10:00 PM,2020,110-119,225.0,-6.5
DEN @ ORL,Mar 23 7:00 PM,2020,110-99,217.5,7.5
LAL @ NOP,Mar 23 7:30 PM,2020,111-128,221.5,-5.5
WAS @ NYK,Mar 23 7:30 PM,2020,113-131,221.5,-2.5
PHX @ MIA,Mar 23 8:00 PM,2020,110-100,213.5,2.0
PHI @ GSW,Mar 23 10:00 PM,2020,108-98,219.0,4.0
BKN @ POR,Mar 23 10:00 PM,2020,116-112,232.0,-2.0
DET @ IND,Mar 24 7:00 PM,2020,111-116,219.0,-7.5
BOS @ MIL,Mar 24 7:30 PM,2020,119-121,231.0,-7.0
DEN @ TOR,Mar 24 7:30 PM,2020,111-135,223.5,1.5
CLE @ CHI,Mar 24 8:00 PM,2020,103-94,213.5,-7.5
CHA @ HOU,Mar 24 8:00 PM,2020,122-97,223.0,4.0
DAL @ MIN,Mar 24 8:00 PM,2020,128-108,230.5,8.0
MEM @ OKC,Mar 24 8:00 PM,2020,116-107,218.5,7.0
PHX @ ORL,Mar 24 8:00 PM,2020,111-112,215.5,9.0
LAC @ SAS,Mar 24 8:30 PM,2020,134-101,222.0,6.0
ATL @ SAC,Mar 24 10:00 PM,2020,108-110,232.0,3.0
BKN @ UTA,Mar 24 10:00 PM,2020,88-118,227.0,-13.0
POR @ MIA,Mar 25 7:30 PM,2020,125-122,216.0,2.5
WAS @ NYK,Mar 25 7:30 PM,2020,102-106,224.0,-2.5
LAC @ SAS,Mar 25 8:30 PM,2020,98-85,220.0,1.0
PHI @ LAL,Mar 25 10:00 PM,2020,109-101,214.0,6.0
GSW @ SAC,Mar 25 10:00 PM,2020,119-141,229.0,-4.5
BKN @ DET,Mar 26 7:00 PM,2020,113-111,217.5,6.5
BOS @ MIL,Mar 26 7:30 PM,2020,122-114,235.5,-6.0
PHX @ TOR,Mar 26 7:30 PM,2020,104-100,225.0,3.5
MIA @ CHA,Mar 26 8:00 PM,2020,105-110,213.0,2.0
HOU @ MIN,Mar 26 8:00 PM,2020,101-107,230.0,-4.0
DEN @ NOP,Mar 26 8:00 PM,2020,113-108,231.5,2.5
POR @ ORL,Mar 26 8:00 PM,2020,112-105,215.0,9.5
IND @ DAL,Mar 26 8:30 PM,2020,109-94,225.0,1.5
MEM @ UTA,Mar 26 9:00 PM,2020,114-117,229.0,-10.0
ATL @ GSW,Mar 26 10:00 PM,2020,124-108,218.0,7.0
CLE @ LAL,Mar 26 10:30 PM,2020,86-100,206.5,-4.0
NYK @ MIL,Mar 27 8:00 PM,2020,102-96,217.5,2.5
HOU @ MIN,Mar 27 8:00 PM,2020,129-107,229.5,-4.5
DET @ WAS,Mar 27 8:00 PM,2020,92-106,224.5,-5.5
CHI @ SAS,Mar 27 8:30 PM,2020,104-120,219.5,-1.5
DAL @ NOP,Mar 27 9:00 PM,2020,103-112,224.0,1.0
BOS @ OKC,Mar 27 9:00 PM,2020,111-94,216.5,6.5
MEM @ UTA,Mar 27 9:00 PM,2020,110-126,227.5,-9.0
PHI @ LAC,Mar 27 10:00 PM,2020,112-122,221.0,-5.5
CLE @ SAC,Mar 27 10:00 PM,2020,98-100,225.5,-9.0
PHX @ CHA,Mar 28 1:00 PM,2020,101-97,219.0,7.0
POR @ TOR,Mar 28 7:00 PM,2020,122-117,229.0,2.5
ATL @ DEN,Mar 28 9:00 PM,2020,102-126,221.0,-5.0
ORL @ LAL,Mar 28 10:00 PM,2020,93-96,208.0,-7.0
IND @ WAS,Mar 29 7:00 PM,2020,124-132,230.0,7.0
MIN @ BKN,Mar 29 7:30 PM,2020,107-112,239.5,-10.5
NOP @ BOS,Mar 29 7:30 PM,2020,115-109,229.5,-3.0
MIA @ NYK,Mar 29 7:30 PM,2020,98-88,206.5,3.5
TOR @ DET,Mar 29 8:00 PM,2020,104-118,215.0,5.5
MEM @ HOU,Mar 29 8:00 PM,2020,120-110,226.5,8.0
DAL @ OKC,Mar 29 8:00 PM,2020,127-106,221.0,11.5
SAC @ SAS,Mar 29 8:30 PM,2020,132-115,229.5,-2.5
CLE @ UTA,Mar 29 9:00 PM,2020,75-114,221.5,-16.5
CHI @ GSW,Mar 29 10:00 PM,2020,102-116,229.0,1.0
MIL @ LAC,Mar 29 10:00 PM,2020,105-129,230.0,2.5
CHA @ WAS,Mar 30 7:00 PM,2020,114-104,224.5,4.5
PHI @ DEN,Mar 30 9:00 PM,2020,95-104,219.5,-5.0
ORL @ LAC,Mar 30 10:00 PM,2020,103-96,215.5,-11.0
ATL @ PHX,Mar 30 10:00 PM,2020,110-117,222.0,-5.5
POR @ DET,Mar 31 7:00 PM,2020,124-101,221.5,7.5
MIA @ IND,Mar 31 7:00 PM,2020,92-87,217.0,1.5
HOU @ BKN,Mar 31 7:30 PM,2020,108-120,229.0,-12.5
DAL @ BOS,Mar 31 7:30 PM,2020,113-108,225.0,-1.0
UTA @ MEM,Mar 31 8:00 PM,2020,111-107,225.0,6.0
NYK @ MIN,Mar 31 8:00 PM,2020,101-102,217.5,3.0
TOR @ OKC,Mar 31 8:00 PM,2020,103-113,221.0,7.5
SAC @ SAS,Mar 31 8:30 PM,2020,106-120,230.5,-2.5
MIL @ LAL,Mar 31 10:00 PM,2020,112-97,223.0,8.5
CHI @ PHX,Mar 31 10:00 PM,2020,116-121,216.0,-8.5
PHI @ CLE,Apr 1 7:00 PM,2020,114-94,214.5,9.5
WAS @ DET,Apr 1 7:00 PM,2020,91-120,220.0,1.0
CHA @ BKN,Apr 1 7:30 PM,2020,89-111,223.5,-2.5
GSW @ MIA,Apr 1 8:00 PM,2020,109-116,217.5,-3.0
ORL @ NOP,Apr 1 8:00 PM,2020,115-110,213.0,-5.0
ATL @ SAS,Apr 1 8:30 PM,2020,134-129,223.0,-1.0
DEN @ LAC,Apr 1 10:00 PM,2020,101-94,220.0,1.0
GSW @ TOR,Apr 2 7:00 PM,2020,77-130,219.0,-5.5
HOU @ BOS,Apr 2 7:30 PM,2020,102-118,223.0,-12.0
DAL @ NYK,Apr 2 7:30 PM,2020,99-86,213.0,5.0
CHA @ IND,Apr 2 8:00 PM,2020,114-97,218.5,-5.0
MIN @ MEM,Apr 2 8:00 PM,2020,108-120,232.5,-6.5
ATL @ NOP,Apr 2 9:00 PM,2020,126-103,213.0,1.5
CHI @ UTA,Apr 2 9:00 PM,2020,106-113,224.5,-11.0
OKC @ PHX,Apr 2 10:00 PM,2020,103-140,221.0,-13.5
MIL @ POR,Apr 2 10:00 PM,2020,127-109,240.5,3.0
LAL @ SAC,Apr 2 10:00 PM,2020,115-94,221.0,-4.5
DAL @ WAS,Apr 3 7:00 PM,2020,109-87,228.5,6.0
NYK @ DET,Apr 3 8:00 PM,2020,125-81,202.5,2.5
CLE @ MIA,Apr 3 8:00 PM,2020,101-115,209.5,-12.5
MIN @ PHI,Apr 3 8:00 PM,2020,113-122,225.5,-14.0
IND @ SAS,Apr 3 9:00 PM,2020,139-133,222.0,-7.0
ORL @ UTA,Apr 3 9:00 PM,2020,91-137,216.5,-15.5
OKC @ POR,Apr 3 10:00 PM,2020,85-133,231.0,-13.0
MIL @ SAC,Apr 3 10:00 PM,2020,129-128,238.0,3.0
BKN @ CHI,Apr 4 2:00 PM,2020,107-115,224.0,2.5
LAL @ LAC,Apr 4 3:30 PM,2020,86-104,210.0,-10.5
CHA @ BOS,Apr 4 6:00 PM,2020,86-116,216.5,-9.5
MEM @ PHI,Apr 4 7:00 PM,2020,116-100,224.5,-3.5
GSW @ ATL,Apr 4 7:30 PM,2020,111-117,230.5,2.0
NOP @ HOU,Apr 4 8:00 PM,2020,122-115,220.0,2.5
ORL @ DEN,Apr 4 10:00 PM,2020,109-119,213.0,-17.5
NYK @ BKN,Apr 5 7:00 PM,2020,112-114,217.5,-6.0
UTA @ DAL,Apr 5 7:00 PM,2020,103-111,222.0,5.5
SAC @ MIN,Apr 5 7:00 PM,2020,106-116,237.5,3.5
DET @ OKC,Apr 5 7:00 PM,2020,132-108,214.5,3.0
CLE @ SAS,Apr 5 7:00 PM,2020,125-101,218.0,-8.0
WAS @ TOR,Apr 5 7:00 PM,2020,101-103,225.0,-5.5
PHX @ HOU,Apr 5 8:00 PM,2020,133-130,223.5,14.0
CHI @ IND,Apr 6 7:00 PM,2020,113-97,225.0,2.0
NOP @ ATL,Apr 6 7:30 PM,2020,107-123,231.5,-3.5
PHI @ BOS,Apr 6 7:30 PM,2020,106-96,222.0,1.0
