GAME_ID,PLAYER_ID,START_POSITION,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,DFGM,DFGA,DFG_PCT
0042500152,1630322,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500142,1630224,F,4.51,3.28,7,6,13,76,1,0,43,5,12,0.417,3,11,0.273,5,5,1.0
0042500142,1628415,F,4.25,2.86,3,9,12,50,0,0,24,1,6,0.167,11,17,0.647,2,2,1.0
0042500142,1642345,C,4.19,2.2,8,9,17,52,0,0,40,2,6,0.333,1,2,0.5,1,3,0.333
0042500142,1626164,G,4.12,2.95,4,8,11,59,0,0,33,3,6,0.5,4,8,0.5,1,2,0.5
0042500142,1631221,G,4.67,2.43,5,4,9,62,0,0,50,0,0,0.0,3,9,0.333,4,5,0.8
0042500142,1626220,,4.18,2.57,3,8,10,58,1,0,48,0,0,0.0,4,5,0.8,0,3,0.0
0042500142,1642346,,4.66,0.68,0,2,2,4,0,0,3,0,0,0.0,0,0,0.0,0,0,0.0
0042500142,1642863,,4.41,1.46,2,3,5,14,0,0,10,1,1,1.0,1,2,0.5,1,2,0.5
0042500142,1642853,,2.25,0.02,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500142,1629599,,2.46,0.02,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500142,1631123,,1.69,0.01,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500142,1628960,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500142,1629312,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500142,1631114,F,4.38,1.79,1,3,3,42,1,1,27,1,4,0.25,6,7,0.857,1,1,1.0
0042500142,1631096,F,4.21,2.42,2,10,12,37,0,0,22,4,4,1.0,3,8,0.375,4,8,0.5
0042500142,1628392,C,4.55,1.76,10,11,21,41,0,0,32,1,4,0.25,2,2,1.0,1,4,0.25
0042500142,1629652,G,4.09,1.72,5,2,7,26,0,0,19,0,0,0.0,3,7,0.429,3,3,1.0
0042500142,1628983,G,4.02,2.75,4,5,9,72,1,0,38,2,8,0.25,11,17,0.647,2,4,0.5
0042500142,1627936,,4.48,1.9,3,5,8,31,0,0,25,1,2,0.5,2,5,0.4,1,1,1.0
0042500142,1642349,,4.46,2.34,4,4,8,57,0,0,37,2,3,0.667,3,9,0.333,0,2,0.0
0042500142,1631119,,4.11,0.84,1,2,3,16,0,0,14,0,0,0.0,0,2,0.0,0,0,0.0
0042500142,1641717,,4.23,1.63,3,9,11,19,0,0,15,0,0,0.0,0,2,0.0,2,2,1.0
0042500142,1630198,,4.48,1.17,1,4,5,11,0,0,3,0,0,0.0,2,7,0.286,0,0,0.0
0042500142,1642272,,1.66,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500142,1642260,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500142,1630598,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500142,1629026,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500162,1630183,F,4.51,3.01,2,6,8,43,2,0,24,3,5,0.6,4,10,0.4,0,0,0.0
0042500162,203944,F,3.83,2.51,3,13,15,64,3,1,41,4,7,0.571,3,7,0.429,4,6,0.667
0042500162,203497,C,4.19,2.03,6,8,13,35,0,0,30,0,2,0.0,1,2,0.5,3,4,0.75
0042500162,1630162,G,3.9,2.79,1,14,15,86,4,0,50,6,11,0.545,4,14,0.286,1,5,0.2
0042500162,1628978,G,4.32,2.35,1,9,10,49,1,1,38,0,1,0.0,6,8,0.75,2,2,1.0
0042500162,1629675,,4.2,2.08,3,10,12,47,0,0,37,2,4,0.5,2,5,0.4,4,4,1.0
0042500162,1630245,,4.13,1.67,4,3,7,39,0,0,27,3,5,0.6,1,3,0.333,0,0,0.0
0042500162,1630538,,4.2,0.74,0,0,0,22,1,0,16,0,0,0.0,4,5,0.8,0,0,0.0
0042500162,203937,,3.95,0.36,1,1,1,11,0,1,10,0,0,0.0,0,1,0.0,0,0,0.0
0042500162,201144,,4.67,0.34,0,2,2,6,0,0,6,0,0,0.0,0,0,0.0,1,2,0.5
0042500162,1642866,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500162,1641740,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500162,204060,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500162,1641763,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500162,1630545,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500162,1629661,F,4.45,2.22,0,5,5,38,0,2,25,3,3,1.0,2,7,0.286,3,4,0.75
0042500162,203932,F,3.95,2.61,0,11,11,65,1,0,52,1,1,1.0,2,8,0.25,4,5,0.8
0042500162,203999,C,3.73,2.67,6,22,26,123,2,3,95,4,9,0.444,4,11,0.364,4,9,0.444
0042500162,1631128,G,4.29,2.67,5,6,9,48,1,0,35,3,4,0.75,2,5,0.4,3,5,0.6
0042500162,1627750,G,4.09,3.11,5,6,11,89,0,0,56,3,8,0.375,8,17,0.471,3,4,0.75
0042500162,203501,,3.65,1.83,2,7,8,21,0,0,9,2,5,0.4,2,4,0.5,2,2,1.0
0042500162,1642461,,3.77,0.71,2,2,3,5,0,0,5,0,0,0.0,0,0,0.0,0,0,0.0
0042500162,1628971,,3.85,1.19,0,6,6,32,0,0,25,0,0,0.0,2,4,0.5,1,1,1.0
0042500162,202685,,3.89,0.2,2,1,3,4,0,0,3,0,0,0.0,0,0,0.0,1,1,1.0
0042500162,1641747,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500162,1626145,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500162,1630192,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500162,1629618,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500162,1631124,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500132,1627742,F,4.01,2.58,2,9,10,45,1,1,21,1,7,0.143,2,8,0.25,2,3,0.667
0042500132,1630567,F,4.25,3.05,2,10,12,71,1,1,45,7,9,0.778,4,10,0.4,4,6,0.667
0042500132,1627751,C,4.54,0.75,2,3,5,17,0,0,12,1,2,0.5,0,0,0.0,1,2,0.5
0042500132,1629628,G,4.2,2.86,8,7,14,72,1,1,49,7,9,0.778,3,4,0.75,1,2,0.5
